year,habitats,grass,wood,algae,litter,soil_land,soil_sea,air,share_grass,share_wood,share_algae,grown_grass,grown_wood,grown_algae,burnt,fires,largest_fire,land_matter,sea_matter,land_temp,rain_land,matter_err,water_err
1,7,8695.2,148322.1,123280.5,127303.6,1485094.5,728744.1,-0.000,0.0950,0.4659,0.4391,7.017e-6,1.103e-5,1.243e-3,0.0078,159,57,10.000,10.001,30.79,469.4,6.57e-15,1.32e-15
2,7,1322.5,124958.4,123696.4,163105.7,1479905.6,728451.3,-0.000,0.0123,0.4465,0.5412,1.981e-6,1.006e-5,1.258e-3,0.0123,157,61,9.999,10.002,30.80,468.4,1.53e-14,4.19e-16
3,7,300.2,105784.6,123644.1,182128.0,1480892.8,728690.3,0.000,0.0024,0.4095,0.5881,5.521e-7,9.184e-6,1.257e-3,0.0169,185,412,9.998,10.004,30.81,467.6,0.00e0,1.28e-17
4,7,92.9,89848.6,122980.1,192450.4,1486429.8,729638.2,0.000,0.0007,0.3709,0.6284,1.862e-7,8.391e-6,1.257e-3,0.0248,181,421,9.996,10.008,30.81,466.8,4.00e-14,6.84e-17
5,7,33.9,76464.5,121589.1,195956.2,1495969.9,731426.4,0.000,0.0002,0.3339,0.6659,7.122e-8,7.682e-6,1.256e-3,0.0336,166,1119,9.994,10.012,30.81,466.0,1.39e-14,2.69e-16
6,7,13.7,65682.1,119551.6,195837.7,1506499.9,733855.1,-0.000,0.0001,0.2998,0.7001,2.895e-8,7.041e-6,1.256e-3,0.0330,175,1233,9.992,10.017,30.80,465.3,1.24e-15,2.19e-16
7,7,5.7,57047.7,117577.5,193768.5,1516862.5,736178.1,0.000,0.0000,0.2703,0.7296,1.226e-8,6.496e-6,1.256e-3,0.0290,190,393,9.990,10.021,30.79,464.6,6.22e-15,2.86e-16
8,7,2.4,49876.6,116651.3,188539.3,1528864.9,737505.5,0.000,0.0000,0.2438,0.7562,5.229e-9,6.015e-6,1.257e-3,0.0339,181,582,9.988,10.026,30.78,463.9,2.29e-14,2.96e-16
9,7,1.0,44316.2,117239.5,184316.3,1538381.4,737185.5,0.000,0.0000,0.2214,0.7786,2.258e-9,5.606e-6,1.258e-3,0.0231,182,590,9.986,10.029,30.77,463.2,1.78e-16,7.61e-17
10,7,0.4,39552.2,118966.1,178987.3,1548203.9,735730.1,0.000,0.0000,0.2021,0.7979,9.751e-10,5.248e-6,1.259e-3,0.0225,183,120,9.985,10.032,30.77,462.6,2.54e-14,1.45e-16
11,7,0.2,35594.3,121049.4,173276.6,1557625.5,733894.0,-0.000,0.0000,0.1852,0.8148,4.104e-10,4.918e-6,1.259e-3,0.0206,174,95,9.983,10.035,30.78,462.0,6.22e-15,2.10e-16
12,7,0.1,32443.7,122603.8,167126.8,1566698.1,732567.5,-0.000,0.0000,0.1707,0.8293,1.748e-10,4.632e-6,1.258e-3,0.0202,168,116,9.982,10.038,30.79,461.5,1.05e-14,1.73e-16
13,7,0.0,29779.5,123438.6,160882.2,1575395.1,731944.6,0.000,0.0000,0.1585,0.8415,7.780e-11,4.404e-6,1.258e-3,0.0189,160,114,9.981,10.040,30.80,460.9,1.35e-14,7.19e-17
14,7,0.0,27519.3,123726.1,154815.3,1583534.6,731844.8,0.000,0.0000,0.1479,0.8521,3.431e-11,4.196e-6,1.257e-3,0.0164,122,148,9.980,10.042,30.80,460.3,7.11e-15,1.75e-16
15,7,0.0,25635.0,123545.9,148953.4,1591118.0,732187.6,0.000,0.0000,0.1386,0.8614,1.483e-11,4.002e-6,1.257e-3,0.0148,145,227,9.979,10.044,30.81,459.7,3.91e-15,2.56e-16
16,7,0.0,23958.5,122697.2,142978.3,1598604.6,733201.4,-0.000,0.0000,0.1307,0.8693,6.459e-12,3.834e-6,1.257e-3,0.0149,152,204,9.978,10.046,30.81,459.2,1.42e-15,1.10e-16
17,7,0.0,22405.9,121132.9,136515.9,1606431.8,734953.5,-0.000,0.0000,0.1231,0.8769,2.859e-12,3.667e-6,1.256e-3,0.0174,166,114,9.977,10.048,30.81,458.6,4.97e-15,1.08e-16
18,7,0.0,21160.3,119004.8,131053.6,1613005.5,737215.8,-0.000,0.0000,0.1167,0.8833,1.282e-12,3.522e-6,1.256e-3,0.0123,139,146,9.976,10.050,30.80,458.2,8.70e-15,2.37e-16
19,7,0.0,20203.2,117219.9,126528.9,1618401.6,739086.3,-0.000,0.0000,0.1113,0.8887,5.642e-13,3.400e-6,1.256e-3,0.0081,120,99,9.975,10.051,30.79,457.7,3.14e-14,2.37e-17
20,7,0.0,19327.4,116656.2,121438.2,1624255.0,739763.1,-0.000,0.0000,0.1071,0.8929,2.534e-13,3.304e-6,1.257e-3,0.0116,160,81,9.975,10.052,30.78,457.3,1.51e-14,1.54e-16
21,7,0.0,18477.8,117593.6,116814.0,1629631.8,738922.7,-0.000,0.0000,0.1027,0.8973,1.137e-13,3.200e-6,1.258e-3,0.0090,122,96,9.974,10.053,30.77,457.0,8.70e-15,1.23e-16
22,7,0.0,17712.3,119485.9,112249.0,1634866.3,737126.5,-0.000,0.0000,0.0990,0.9010,5.194e-14,3.108e-6,1.259e-3,0.0096,122,96,9.974,10.055,30.77,456.7,1.62e-14,7.29e-17
23,7,0.0,17031.8,121515.7,108081.5,1639633.0,735177.9,0.000,0.0000,0.0953,0.9047,2.345e-14,3.013e-6,1.259e-3,0.0079,118,84,9.973,10.056,30.78,456.4,1.78e-15,5.01e-17
24,7,0.0,16315.3,122869.1,103523.3,1644800.9,733931.4,0.000,0.0000,0.0917,0.9083,1.051e-14,2.914e-6,1.258e-3,0.0102,128,78,9.973,10.057,30.79,456.0,1.92e-14,1.49e-16
25,7,0.0,15832.2,123556.4,99840.3,1648903.5,733307.6,-0.000,0.0000,0.0888,0.9112,4.771e-15,2.837e-6,1.258e-3,0.0066,104,67,9.972,10.058,30.80,455.6,3.73e-15,1.65e-18
26,7,0.0,15443.0,123729.5,96596.3,1652493.1,733178.1,0.000,0.0000,0.0866,0.9134,2.216e-15,2.778e-6,1.257e-3,0.0050,112,35,9.972,10.058,30.80,455.1,1.26e-14,7.30e-17
27,7,0.0,15092.3,123404.4,93381.5,1656013.1,733548.7,-0.000,0.0000,0.0848,0.9152,1.047e-15,2.732e-6,1.257e-3,0.0057,113,62,9.972,10.059,30.81,454.7,2.81e-14,3.98e-17
28,7,0.0,14634.4,122370.1,90032.3,1659757.9,734645.2,-0.000,0.0000,0.0827,0.9173,4.847e-16,2.676e-6,1.257e-3,0.0064,122,98,9.971,10.059,30.81,454.3,6.57e-15,8.41e-17
29,7,0.0,14301.6,120633.8,87126.9,1662954.9,736422.8,-0.000,0.0000,0.0808,0.9192,2.247e-16,2.621e-6,1.256e-3,0.0046,106,38,9.971,10.060,30.81,454.0,1.46e-14,9.84e-17
30,7,0.0,13993.7,118482.2,84152.1,1666189.2,738623.0,0.000,0.0000,0.0790,0.9210,1.050e-16,2.573e-6,1.256e-3,0.0056,98,63,9.971,10.060,30.80,453.8,2.31e-15,4.00e-17
31,7,0.0,13484.9,116939.6,81023.4,1669756.2,740235.9,0.000,0.0000,0.0769,0.9231,4.870e-17,2.512e-6,1.256e-3,0.0054,99,72,9.971,10.061,30.78,453.6,8.70e-15,1.72e-16
32,7,0.0,13281.7,116760.6,78614.7,1672340.0,740443.0,-0.000,0.0000,0.0751,0.9249,2.239e-17,2.460e-6,1.257e-3,0.0033,79,56,9.970,10.062,30.77,453.4,0.00e0,1.02e-16
33,7,0.0,13055.8,118008.1,76291.8,1674860.3,739224.1,0.000,0.0000,0.0740,0.9260,1.059e-17,2.426e-6,1.258e-3,0.0030,79,47,9.970,10.062,30.77,453.2,7.99e-15,1.63e-17
34,7,0.0,12806.0,120017.0,73805.1,1677555.3,737256.6,-0.000,0.0000,0.0727,0.9273,5.001e-18,2.391e-6,1.259e-3,0.0045,101,61,9.970,10.062,30.77,453.0,1.53e-14,8.54e-17
35,7,0.0,12535.8,121931.3,71386.5,1680201.4,735385.0,-0.000,0.0000,0.0715,0.9285,2.307e-18,2.352e-6,1.259e-3,0.0045,101,92,9.970,10.063,30.78,452.8,1.35e-14,1.62e-16
36,7,0.0,12343.6,123095.3,69330.4,1682422.6,734248.0,0.000,0.0000,0.0702,0.9298,1.070e-18,2.311e-6,1.258e-3,0.0029,77,63,9.970,10.063,30.79,452.5,9.77e-15,6.23e-17
37,7,0.0,12186.5,123641.1,67450.7,1684439.3,733722.5,-0.000,0.0000,0.0694,0.9306,5.062e-19,2.286e-6,1.258e-3,0.0024,75,42,9.969,10.063,30.80,452.2,2.13e-15,7.41e-17
38,7,0.0,11972.8,123703.9,65406.9,1686662.9,733693.5,-0.000,0.0000,0.0683,0.9317,2.383e-19,2.250e-6,1.257e-3,0.0034,85,71,9.969,10.064,30.81,451.9,1.01e-14,9.63e-17
