run,kind,share,held,side,cells,bodies,born_size,hard,open_born,travel,wood,kills,land,surface,bottom,cold
seed9,plant / no tooth / stays / land,0.1550920935464217,False,9,444444444444444444444444444444444444444444444444444444444444444444444444444444444,16546,80.0,0.20619945772505002,0.38666666666666666,0.0,0.0014303483607040898,0.02936803309885222,0.9696603408678834,0.0018131270397679197,0.028526532092348605,0.019642209597485798
seed9,mixed / tooth / roams / shore,0.12710315414538126,True,9,000000111000000222000000222000000422000000442000000044000000004000000000000000000,13560,18.0,0.1589589986709777,0.8823529411764706,21.75,0.13085201351159198,0.4840937555502605,0.7848082595870206,0.0,0.21519174041297934,0.06069321533923304
seed9,mixed / no tooth / roams / shore,0.10565684023058537,False,4,2222222244444444,11272,16.0,0.007514851187019568,1.0,14.5,0.0004883406191426736,0.4186495912974136,0.33667494677075943,0.0,0.6633250532292406,0.06768985095812632
seed9,plant / no tooth / stays / shore,0.08784740122791396,False,8,4444444444444444444444444444444444444444444444444444444444444444,9372,30.0,0.08008313939858308,0.8571428571428571,0.0,0.0015894429055328834,0.06726258733319543,0.4422748612889458,0.03713188220230474,0.5205932565087494,0.03702518139137857
seed9,mixed / no tooth / stays / shore,0.08591648310446642,False,4,2222222244444444,9166,24.0,0.042536225369289644,1.0,1.75,0.0018474406868277103,0.26749167823356484,0.3702814750163648,0.00032729653065677506,0.6293912284529783,0.039166484835260744
seed9,mixed / no tooth / stays / bottom,0.08524159910015466,False,4,2222222244444444,9094,16.0,0.016023845620165993,1.125,2.25,0.00016401855246204536,0.24671674625456522,0.03584781174400704,0.0,0.9641521882559929,0.008797009016934242
seed9,plant / no tooth / stays / bottom,0.06850072643764353,False,4,4444444444444444,7308,16.0,0.01294467165676364,1.125,0.0,3.109321481074749e-05,0.0704961748026901,0.02435686918445539,0.0,0.9756431308155447,0.0071154898741105635
seed9,plant / no tooth / roams / surface,0.06594179125462811,False,6,222222220024400004400004400004440044,7035,23,0.0040155203984903525,1.3636363636363635,24.0,0.0,0.16853295694970133,0.030561478322672354,0.9688699360341151,0.0005685856432125089,0.015636105188343994
seed9,plant / tooth / stays / land,0.05481557857243286,False,10,0000000222220022222222244422222244444222114444442211344444221113444422111144442211111122221111112222,5848,61.0,0.3357964054229379,0.36363636363636365,0.75,0.04666859444435234,0.14449646955322373,0.9722982216142271,0.0001709986320109439,0.02753077975376197,0.0533515731874145
seed9,mixed / no tooth / roams / bottom,0.03769039696302198,False,4,2222222224444444,4021,16,0.00375961762648636,1.0,13.0,5.8980327194301907e-05,0.3534578219183449,0.047003233026610296,0.0,0.9529967669733898,0.01666252176075603
seed9,mixed / no tooth / stays / land,0.023077283591882644,False,7,4444444444444444444444444444444444444444444444444,2462,58.0,0.07051975338408019,0.5714285714285714,0.0,0.0030397747149507196,0.14085857444022756,0.9817221770917953,0.0,0.018277822908204712,0.09991876523151909
seed9,mixed / tooth / stays / land,0.016675258939869708,False,8,0001111100002222000044220000444200004444000004440000004400000014,1779,30,0.4056602293585178,0.5714285714285714,3.5,0.08972893912615454,0.2913210458201562,0.9668353007307476,0.0,0.03316469926925239,0.08600337268128162
seed9,plant / no tooth / roams / shore,0.013122744528284202,False,6,444444444422440002400000420000422222,1400,25.0,0.06500523254398988,1.25,15.25,0.005123015010563232,0.1583723635232418,0.18928571428571428,0.3921428571428571,0.4185714285714286,0.03857142857142857
seed9,plant / no tooth / roams / bottom,0.012822796081923419,False,4,2222422244444444,1368,18.0,0.002713149483386605,1.5,12.0,0.0,0.14215438254205878,0.013888888888888888,0.0,0.9861111111111112,0.008771929824561403
seed9,plant / tooth / stays / shore,0.010470075455781038,False,9,000000111000002222000004222000034422000033442000000444000000044000000000000000000,1117,29,0.1954912276525341,0.7407407407407407,2.61,0.0432209564397141,0.20382239578431852,0.8522829006266786,0.0,0.1477170993733214,0.11101163831692032
seed9,flesh / no tooth / roams / shore,0.010188873787317804,False,5,2222222222222444444444444,1087,16,0.004407035375392067,1.0,14.75,0.001168331213225866,0.6491233661197158,0.48022079116835326,0.0,0.5197792088316467,0.029438822447102116
seed9,mixed / tooth / stays / shore,0.00806111449594601,False,9,000000111000000222000000022000000442000000444000000444000000444000000444000000044,860,24.0,0.17575757575757575,0.8947368421052632,6.875,0.08291928986571863,0.28733650949289047,0.7930232558139535,0.0,0.2069767441860465,0.06627906976744186
seed9,plant / no tooth / stays / surface,0.007414350658480574,False,7,4222222444222244000224400002440000244000024440022,791,28,0.022404174914522228,1.3076923076923077,3.5,0.0,0.17185313394183205,0.012642225031605562,0.9873577749683944,0.0,0.0025284450063211127
seed9,mixed / tooth / roams / land,0.006626985986783521,False,9,000001111000002222000000222000000422000000442000000442000000444000000044000000114,707,24,0.21302939134459617,0.8095238095238095,13.0,0.15468021555592268,0.40094437424937157,0.942008486562942,0.0,0.05799151343705799,0.07637906647807638
seed9,flesh / tooth / roams / shore,0.0038055959132024184,False,9,000000111000000222000000222000000022000000042000000044000000004000000000000000000,406,16.0,0.20394213956445714,0.9333333333333333,21.875,0.06346359083616204,0.6698539155952928,0.5763546798029556,0.0,0.4236453201970443,0.054187192118226604
seed9,flesh / no tooth / stays / shore,0.003121338519941885,False,4,2222222224442444,333,16,0.0564334085778781,1.0,5.75,0.00011532832237210742,0.5980601316958404,0.43243243243243246,0.0,0.5675675675675675,0.009009009009009009
seed9,flesh / no tooth / roams / bottom,0.0016028495102404273,False,5,2222222222220224422244442,171,22,0.004155124653739612,1.0526315789473684,25.5,0.0,0.6389002192436071,0.017543859649122806,0.0,0.9824561403508771,0.05263157894736842
seed9,plant / tooth / roams / surface,0.001218540563340676,False,6,444444224444200041200001200001200021,130,22.0,0.23023715415019766,1.1904761904761905,12.375,2.1509423816309522e-06,0.3161472320060226,0.0,1.0,0.0,0.007692307692307693
seed9,mixed / tooth / roams / surface,0.0011529268406992549,False,6,111111122221200002200002400004442244,123,24,0.3455170259293971,1.1818181818181819,11.0,4.432629978604291e-05,0.4608241516144697,0.04878048780487805,0.9512195121951219,0.0,0.0
seed9,mixed / no tooth / roams / land,0.0011248066738529315,False,5,2222242222442444444444444,120,25.0,0.0002840909090909091,0.8,14.875,0.005469302534278029,0.44097081560526225,0.9833333333333333,0.0,0.016666666666666666,0.041666666666666664
seed9,plant / no tooth / roams / land,0.0009654590617237662,False,4,2222444444444444,103,16,0.023346303501945526,1.0,12.75,0.0043780863232181074,0.09088341623985753,0.9805825242718447,0.0,0.019417475728155338,0.0970873786407767
seed9,mixed / tooth / roams / bottom,0.0008998453390823452,False,9,000000011000000022000000022000000002000000444000000444000000044000000044000000004,96,18.0,0.10710194730813288,1.1764705882352942,11.875,0.0028905179255111274,0.4824949624812352,0.07291666666666667,0.0,0.9270833333333334,0.0
seed9,flesh / no tooth / roams / land,0.0008623517832872475,False,5,2222222222444444444444444,92,25.0,0.007218844984802432,0.8,14.375,0.0022346263633030803,0.750998244310868,0.967391304347826,0.0,0.03260869565217391,0.10869565217391304
seed9,flesh / no tooth / stays / land,0.0007498711159019543,False,7,2222222222222222222222222222222224422244442244444,80,49.0,0.031551835157759174,0.691358024691358,2.75,0.0,0.6265505613001326,0.95,0.0,0.05,0.0
seed9,mixed / no tooth / roams / surface,0.0007030041711580822,False,6,444444444442240022220002220022222222,75,36,0.01762940735183796,1.125,23.25,0.0,0.3397622662748072,0.013333333333333334,0.9866666666666667,0.0,0.0
seed9,flesh / no tooth / stays / bottom,0.0006373904485166613,False,4,2222222244244444,68,16.0,0.004437869822485207,1.0,2.5,0.0,0.49029843205950696,0.0,0.0,1.0,0.0
seed9,plant / tooth / roams / shore,0.0004124291137460749,False,9,000000111000000022000000022000000022000000442000000044000000044000000004000000000,44,17.0,0.1480099502487562,1.0909090909090908,11.25,0.018174093737446134,0.19263718573794322,0.3409090909090909,0.0,0.6590909090909091,0.11363636363636363
seed9,flesh / tooth / stays / land,0.0001593476121291653,False,5,0211121111112111141111111,17,59,0.15635545556805397,0.68,6.25,0.1151538223851219,0.6615071025806925,1.0,0.0,0.0,0.0
seed9,plant / tooth / stays / bottom,0.00014997422318039087,False,5,2222222222102021444014444,16,22.0,0.13636363636363635,1.1363636363636365,0.0,0.0,0.14270793454577943,0.0,0.0,1.0,0.0
seed9,plant / tooth / stays / surface,7.498711159019544e-05,False,6,111111112211100001400004440044444444,8,26.0,0.37610619469026546,0.88,1.625,0.0,0.3018461918557157,0.0,1.0,0.0,0.0
seed9,mixed / tooth / stays / bottom,3.749355579509772e-05,False,4,0002122214441444,4,16.0,0.3333333333333333,0.9655172413793104,3.625,0.0,0.4690951171039722,0.0,0.0,1.0,0.0
seed9,mixed / no tooth / stays / surface,2.812016684632329e-05,False,7,2222222244444244000444000004400000440000044400044,3,45,0.23703703703703702,0.8,0.75,0.0,0.47878748199554794,0.0,1.0,0.0,0.0
seed9,flesh / tooth / roams / land,1.874677789754886e-05,False,4,2222222241114111,2,19.0,0.2631578947368421,0.96875,11.875,0.15155083701717514,0.713249148489021,1.0,0.0,0.0,0.0
seed9,flesh / tooth / roams / bottom,9.37338894877443e-06,False,4,2222222224414441,1,16,0.125,0.8125,12.75,0.0,0.8899783440077408,0.0,0.0,1.0,0.0
seed10,mixed / tooth / roams / land,0.1733202469077407,True,5,1111144442444222222222222,14657,25,0.25916991189073074,0.48,11.25,0.14418978241435715,0.48995280456230295,0.966227741011121,0.00020468035750835777,0.03356757863137068,0.04134543221668827
