step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2,fill0,fill1,fill2,drink0,drink1,drink2,fruit_cells,fruit_top,food_cells,food_top
1000,1549,0.4810,12159.1,127,357,539,653,3,2,21,39903,34597,31168,0,0,0,1.000,1.000,1.000,280,387,368,0.1397,0.2678,0.4445,0.0859
2000,1213,0.3331,8538.2,136,552,401,260,19,19,27,39197,35501,33188,0,0,0,1.000,1.000,1.000,479,288,115,0.1740,0.2304,0.4668,0.0814
3000,1389,0.4168,8776.0,163,550,503,336,49,46,51,34122,36400,37033,0,0,0,1.000,1.000,1.000,381,350,311,0.2051,0.1919,0.4426,0.0762
4000,1599,0.4897,11818.1,189,271,604,724,30,40,81,41077,35053,29351,0,0,0,1.000,1.000,1.000,178,465,387,0.1909,0.2145,0.4294,0.0788
5000,1588,0.3848,10766.6,199,475,517,596,56,40,70,41166,33913,29370,0,0,0,1.000,1.000,1.000,345,283,285,0.2218,0.1852,0.4277,0.0700
6000,1662,0.3490,9291.4,172,808,666,188,62,81,61,34706,33141,35789,0,0,0,1.000,1.000,1.000,591,466,160,0.2226,0.1780,0.4396,0.0670
7000,2390,0.3891,12044.8,170,467,796,1127,59,77,97,39554,31537,27566,0,0,0,1.000,1.000,1.000,234,480,681,0.2298,0.1896,0.4690,0.0607
8000,1634,0.4584,9122.0,183,515,511,608,53,37,70,42798,31155,25546,0,0,0,1.000,1.000,1.000,378,217,392,0.2703,0.1666,0.5125,0.0522
9000,1189,0.4365,8492.5,210,668,466,55,39,48,16,36667,33086,33993,0,0,0,1.000,1.000,1.000,507,304,13,0.2117,0.1733,0.4814,0.0577
10000,1247,0.4603,9902.0,232,354,318,575,33,30,63,38486,34581,30458,0,0,0,1.000,1.000,1.000,166,186,418,0.2340,0.1737,0.5201,0.0601
11000,829,0.4511,7394.2,281,226,255,348,21,31,43,43066,35628,30309,0,0,0,1.000,1.000,1.000,169,92,214,0.2139,0.1606,0.5480,0.0621
12000,700,0.4414,6269.8,297,445,201,54,26,39,20,39574,39092,35771,0,0,0,1.000,1.000,1.000,340,109,0,0.1523,0.2327,0.4844,0.0754
13000,467,0.5782,4668.4,328,286,90,91,19,34,30,39207,41558,37073,0,0,0,1.000,1.000,1.000,72,27,56,0.1819,0.1923,0.5368,0.0780
14000,179,0.5307,2745.9,481,84,49,46,6,11,25,40823,42433,37879,0,0,0,1.000,1.000,1.000,51,29,6,0.1022,0.4277,0.5241,0.0820
15000,310,0.4710,3083.3,379,265,33,12,6,19,10,36609,44440,39908,0,0,0,1.000,1.000,1.000,177,1,0,0.0933,0.3267,0.5081,0.0845
16000,234,0.5897,1929.3,358,211,10,13,1,7,10,35025,46632,41380,0,0,0,1.000,1.000,1.000,26,4,8,0.1053,0.3106,0.5426,0.0879
17000,191,0.4869,2242.4,379,127,39,25,6,17,8,35593,45222,40569,0,0,0,1.000,1.000,1.000,24,15,6,0.1750,0.2131,0.6221,0.0811
18000,580,0.4655,6385.8,297,315,125,140,23,29,31,33547,45551,41865,0,0,0,1.000,1.000,1.000,217,69,46,0.1030,0.3250,0.4818,0.1160
19000,738,0.4336,7007.5,288,400,214,124,37,42,45,30002,45741,43989,0,0,0,1.000,1.000,1.000,217,134,110,0.1566,0.2174,0.4427,0.1139
20000,1043,0.4477,7917.3,244,247,376,420,52,45,81,33706,42989,38377,0,0,0,1.000,1.000,1.000,135,284,208,0.1652,0.2271,0.4556,0.0923
21000,1387,0.3958,8923.7,193,517,444,426,66,41,66,33355,39672,35844,0,0,0,1.000,1.000,1.000,356,227,194,0.2028,0.1836,0.4254,0.0765
22000,1369,0.3908,8777.1,211,662,541,166,68,75,66,27210,38038,40695,0,0,0,1.000,1.000,1.000,471,364,119,0.2266,0.1615,0.4304,0.0653
23000,2059,0.4245,12620.3,206,474,669,916,47,58,79,29839,34113,30760,0,0,0,1.000,1.000,1.000,213,419,525,0.2709,0.1479,0.4989,0.0553
24000,1938,0.4598,11330.6,204,557,680,701,60,55,72,35024,33745,30033,0,0,0,1.000,1.000,1.000,429,327,475,0.2593,0.1653,0.4905,0.0583
25000,1890,0.4265,9732.0,190,825,774,291,58,78,73,28652,34528,37743,0,0,0,1.000,1.000,1.000,674,503,98,0.2150,0.1767,0.4641,0.0579
26000,2513,0.4127,12485.0,178,686,789,1038,59,66,84,31943,34540,29733,0,0,0,1.000,1.000,1.000,202,354,722,0.2688,0.1598,0.4863,0.0572
27000,2028,0.4842,12335.0,224,493,680,855,64,40,73,39084,34358,28625,0,0,0,1.000,1.000,1.000,368,329,537,0.2236,0.1718,0.4420,0.0679
28000,1760,0.4398,10044.2,221,925,557,278,51,76,43,35546,36682,37294,0,0,0,1.000,1.000,1.000,645,314,15,0.1695,0.2199,0.4032,0.0805
29000,1846,0.3938,10353.3,200,611,501,734,65,60,94,34069,36156,32290,0,0,0,1.000,1.000,1.000,234,260,555,0.2536,0.1611,0.4811,0.0619
30000,1074,0.4907,7233.2,242,265,453,356,35,32,83,39929,34707,29578,0,0,0,1.000,1.000,1.000,166,250,160,0.2458,0.1434,0.4963,0.0540
31000,1429,0.4927,8623.1,219,672,405,352,34,21,43,37471,35998,33258,0,0,0,1.000,1.000,1.000,501,174,21,0.1877,0.1718,0.4453,0.0614
32000,874,0.4256,6615.2,300,523,247,104,33,68,46,35728,38051,35094,0,0,0,1.000,1.000,1.000,210,107,92,0.2587,0.1453,0.4948,0.0582
33000,496,0.4698,5018.6,478,155,153,188,17,34,28,38985,39271,34806,0,0,0,1.000,1.000,1.000,64,46,43,0.1905,0.1945,0.5023,0.0623
34000,586,0.5051,5212.4,422,361,127,98,14,30,30,36935,42040,37697,0,0,0,1.000,1.000,1.000,242,7,3,0.1171,0.3224,0.4551,0.0761
35000,336,0.6190,3314.9,577,254,44,38,7,30,22,34848,45698,40599,0,0,0,1.000,1.000,1.000,81,13,8,0.1088,0.2873,0.3719,0.0854
36000,126,0.5397,1470.2,620,103,19,4,1,17,2,35894,46323,41764,0,0,0,1.000,1.000,1.000,17,2,3,0.0696,0.3341,0.4476,0.0886
