step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2,fill0,fill1,fill2,drink0,drink1,drink2,fruit_cells,fruit_top,food_cells,food_top
1000,1421,0.3519,7602.6,111,383,675,363,28,35,46,33139,34457,38481,0,0,0,0.860,0.913,0.937,285,551,309,0.1630,0.2617,0.5967,0.0632
2000,1231,0.3745,5928.5,132,428,376,427,34,41,36,37083,32536,35083,0,0,0,0.987,0.747,0.913,404,199,353,0.2336,0.1928,0.6277,0.0551
3000,1113,0.4420,5453.6,142,528,289,296,49,52,41,31134,34676,32714,0,0,0,0.833,0.824,0.885,383,197,216,0.2938,0.1473,0.6541,0.0447
4000,1546,0.3655,7920.4,140,497,627,422,46,66,72,31190,32342,33922,0,0,0,0.731,0.953,0.931,279,554,362,0.2104,0.1954,0.5891,0.0490
5000,1459,0.3297,7245.7,135,311,572,576,50,33,51,37692,29517,32767,0,0,0,0.942,0.768,0.839,283,331,408,0.2413,0.1746,0.6094,0.0533
6000,1851,0.3333,9267.3,138,807,411,633,41,40,54,33776,32864,30010,0,0,0,0.895,0.905,0.839,608,333,433,0.2198,0.1857,0.5757,0.0532
7000,1755,0.4234,9037.2,150,817,562,376,42,57,38,33344,35146,34470,0,0,0,0.920,0.943,0.833,684,492,280,0.1516,0.2704,0.5645,0.0596
8000,1881,0.3743,8582.4,131,426,813,642,50,28,55,36879,26836,33162,0,0,0,0.725,0.902,0.851,259,633,483,0.2238,0.1724,0.5912,0.0491
9000,1287,0.4545,7254.7,173,497,348,442,46,22,33,36036,32291,31392,0,0,0,0.897,0.866,0.890,394,264,342,0.2213,0.1697,0.6479,0.0476
10000,1235,0.3028,5488.6,124,617,313,305,23,38,30,32951,35772,34184,0,0,0,0.948,0.943,0.903,535,272,228,0.2099,0.1737,0.6119,0.0515
11000,698,0.4656,4026.7,189,197,298,203,35,25,38,36525,32923,35122,0,0,0,0.870,0.934,0.951,136,254,179,0.2774,0.1451,0.6678,0.0451
12000,547,0.4717,3776.7,193,164,141,242,19,14,38,37888,34929,34798,0,0,0,0.892,0.929,0.939,127,118,211,0.1832,0.1813,0.6807,0.0502
13000,346,0.4682,2307.9,234,248,42,56,16,13,17,35959,38420,37378,0,0,0,0.959,0.926,0.948,224,34,48,0.1855,0.1959,0.6711,0.0530
14000,226,0.4823,1874.7,225,122,60,44,12,15,15,37647,40301,40249,0,0,0,0.676,0.945,0.938,59,56,37,0.1051,0.3065,0.6645,0.0676
15000,132,0.4621,1255.8,203,84,16,32,3,8,9,39056,41708,40904,0,0,0,0.968,0.726,0.970,75,9,29,0.0697,0.3545,0.5736,0.0781
16000,262,0.3626,2348.0,182,211,25,26,5,20,21,36259,43242,42162,0,0,0,0.980,0.886,0.881,201,16,21,0.0947,0.2951,0.5206,0.0865
17000,198,0.4596,1965.2,244,110,63,25,6,27,17,34258,42979,43234,0,0,0,0.766,0.878,0.893,64,45,21,0.1636,0.2841,0.6081,0.0775
18000,367,0.4741,3626.1,201,144,89,134,13,24,26,34365,40566,40686,0,0,0,0.986,0.869,0.767,137,61,78,0.1455,0.2183,0.6098,0.0681
19000,540,0.3907,4960.3,201,352,95,93,25,21,18,30354,41314,39306,0,0,0,0.971,0.884,0.846,326,71,60,0.1846,0.2165,0.6571,0.0631
20000,696,0.3779,5125.5,176,274,283,139,30,55,34,28231,39281,39521,0,0,0,0.898,0.960,0.869,212,254,106,0.2358,0.1574,0.6279,0.0559
21000,870,0.3609,6146.2,176,191,412,267,20,47,34,30771,33131,35833,0,0,0,0.977,0.826,0.859,184,266,192,0.2686,0.1481,0.6425,0.0484
22000,1275,0.3694,7125.7,150,595,333,347,43,49,45,27572,34583,32297,0,0,0,0.924,0.892,0.831,485,255,226,0.2840,0.1474,0.6628,0.0445
