step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water,worn,travel,drift
100000,42.00,25,0,13,0,8,0,1.00,0,0.310,486,0.00,15.30,27.64,441,2,2,0,1.00,1.00,1.00,4,5,5,38.1,11.750,21,2.000,0.550,5,1.000,0,1.12,-0.50
100000,54.00,25,8,4,0,7,2,3.70,0,0.074,480,0.00,14.96,28.88,441,1,0,2,5.20,3.80,2.90,4,5,5,27.1,14.662,19,2.000,0.657,5,1.000,0,2.26,0.25
100000,33.99,25,0,1,0,16,0,1.00,0,0.029,480,0.00,20.14,3.04,441,0,0,0,1.00,1.00,1.00,3,5,5,13.0,8.411,17,1.999,0.795,5,1.000,0,2.00,2.00
100000,16.00,36,0,4,0,4,0,1.00,8,0.250,479,0.00,61.14,22.78,441,1,2,0,1.00,1.00,1.00,3,4,4,31.5,10.243,8,2.000,0.668,6,1.000,0,10.75,0.00
100000,50.00,25,0,15,0,10,0,1.00,0,0.300,477,0.00,20.09,6.14,441,2,1,0,1.00,1.00,1.00,4,5,5,42.6,2.742,25,2.000,0.537,5,1.000,0,8.61,-3.75
100000,83.98,25,17,5,0,3,3,7.25,0,0.060,472,-0.00,1.28,23.11,447,1,0,3,8.40,5.20,7.70,4,5,5,26.7,3.533,25,1.999,0.762,5,1.000,0,1.12,-1.00
100000,71.99,25,14,4,0,4,1,6.55,0,0.056,468,0.00,2.63,15.38,441,1,1,2,7.60,7.60,5.50,4,5,5,33.3,8.185,22,2.000,0.495,5,1.000,0,0.75,0.00
100000,40.00,25,0,13,0,7,0,1.00,2,0.325,466,0.00,41.66,18.10,441,1,0,0,1.00,1.00,1.00,4,5,4,36.1,30.356,20,2.000,0.676,5,1.000,0,22.75,0.00
100000,98.00,49,0,12,0,37,0,1.00,0,0.122,464,0.00,23.82,42.18,441,2,1,0,1.00,1.00,1.00,6,7,7,39.2,8.120,49,2.000,0.405,7,1.000,0,5.25,0.00
100000,69.72,36,3,9,0,20,0,1.58,0,0.129,463,0.00,36.49,1.16,441,2,2,3,1.00,2.33,1.50,5,6,6,41.4,11.298,32,1.992,0.426,6,1.000,0,5.75,0.00
100000,50.00,25,0,16,0,9,0,1.00,0,0.320,458,4.02,72.86,17.84,441,0,0,0,1.00,1.00,1.00,4,5,5,19.2,37.556,25,2.000,0.676,5,1.000,0,48.00,0.00
100000,45.98,49,0,3,0,20,0,1.00,6,0.065,454,0.00,30.59,8.49,471,1,1,0,1.00,1.00,1.00,6,4,7,37.3,11.762,23,1.999,0.675,7,1.000,0,3.01,3.00
100000,72.00,36,0,30,0,6,0,1.00,0,0.417,453,0.00,29.68,58.88,447,2,1,0,1.00,1.00,1.00,6,6,6,41.0,46.381,36,2.000,0.612,6,1.000,0,5.85,-2.00
100000,48.54,25,0,19,0,6,0,1.00,0,0.391,453,2.81,11.24,38.18,469,0,0,0,1.00,1.00,1.00,4,5,5,21.6,2.453,25,1.942,0.262,5,1.000,0,5.40,-5.25
100000,72.00,36,0,27,0,9,0,1.00,0,0.375,452,0.11,22.78,6.48,447,0,0,0,1.00,1.00,1.00,9,6,6,14.6,15.547,36,2.000,0.677,6,1.000,0,15.38,15.25
100000,44.66,25,0,17,0,6,0,1.00,0,0.381,452,4.50,44.29,0.00,469,0,0,0,1.00,1.00,1.00,4,5,5,24.1,34.288,23,1.942,0.262,5,1.000,0,26.25,26.25
100000,50.00,25,0,16,0,9,0,1.00,0,0.320,450,0.00,3.11,74.91,441,1,0,0,1.00,1.00,1.00,4,5,5,36.3,6.017,25,2.000,0.666,5,1.000,0,17.25,-17.25
100000,8.00,25,0,0,0,4,0,1.00,12,0.000,445,0.07,19.80,8.08,441,2,2,0,1.00,1.00,1.00,2,2,2,40.3,3.409,4,2.000,0.670,5,1.000,0,12.25,-12.25
100000,50.00,25,0,14,0,11,0,1.00,0,0.280,444,0.00,20.03,38.07,441,2,2,0,1.00,1.00,1.00,4,5,5,44.8,3.811,25,2.000,0.550,5,1.000,0,5.03,-2.25
100000,35.50,25,0,8,0,11,0,1.00,0,0.225,441,4.24,77.04,0.02,469,1,0,0,1.00,1.00,1.00,4,5,5,26.6,27.885,19,1.868,0.448,5,1.000,0,13.81,13.75
100000,50.00,25,0,14,0,11,0,1.00,0,0.280,437,0.00,20.09,1.16,441,2,2,0,1.00,1.00,1.00,4,5,5,37.6,1.901,25,2.000,0.550,5,1.000,0,1.95,-1.25
100000,83.98,25,17,5,0,3,3,7.25,0,0.060,437,0.00,4.93,11.06,447,0,0,3,8.40,5.20,7.70,4,5,5,24.9,8.301,25,1.999,0.762,5,1.000,0,0.56,0.50
100000,34.00,25,0,9,0,8,0,1.00,0,0.265,437,0.00,13.95,5.16,441,1,1,0,1.00,1.00,1.00,4,5,5,37.5,9.772,17,2.000,0.550,5,1.000,0,3.40,3.25
100000,26.00,25,0,8,0,5,0,1.00,0,0.308,428,3.07,9.74,50.45,441,2,2,0,1.00,1.00,1.00,4,5,5,43.4,8.020,13,2.000,0.550,5,1.000,0,3.75,0.00
100000,50.00,25,0,14,0,11,0,1.00,0,0.280,427,2.87,42.75,8.67,441,1,2,0,1.00,1.00,1.00,4,5,5,35.5,29.396,25,2.000,0.680,5,1.000,0,24.00,24.00
100000,28.00,25,0,10,0,4,0,1.00,0,0.357,426,0.47,18.15,75.09,441,0,0,0,1.00,1.00,1.00,4,5,5,13.0,18.213,14,2.000,0.666,5,1.000,0,12.12,11.25
100000,21.99,49,0,11,0,0,0,1.00,8,0.500,424,0.00,37.98,3.38,441,0,1,0,1.00,1.00,1.00,4,3,7,17.7,1.932,11,1.999,0.406,7,1.000,0,9.10,5.50
100000,16.00,49,0,7,0,1,0,1.00,14,0.438,422,2.06,50.41,15.79,441,2,2,0,1.00,1.00,1.00,3,3,4,50.2,10.832,8,2.000,0.683,7,1.000,0,17.75,17.75
100000,62.00,36,0,24,0,7,0,1.00,0,0.387,421,0.00,14.58,69.38,447,0,1,0,1.00,1.00,1.00,4,6,6,21.8,7.740,31,2.000,0.677,6,1.000,0,12.59,-1.50
100000,38.00,25,0,9,0,10,0,1.00,0,0.237,419,0.00,18.62,3.12,441,0,0,0,1.00,1.00,1.00,4,5,5,24.4,1.471,19,2.000,0.575,5,1.000,0,1.77,1.25
100000,12.00,36,0,0,0,6,0,1.00,10,0.000,417,0.00,27.40,8.74,441,2,2,0,1.00,1.00,1.00,3,6,1,50.0,1.951,6,2.000,0.668,6,1.000,0,4.00,4.00
100000,24.00,25,0,8,0,4,0,1.00,6,0.333,415,2.90,46.69,6.99,441,1,0,0,1.00,1.00,1.00,4,4,3,36.0,17.469,12,2.000,0.676,5,1.000,0,29.50,0.25
100000,67.99,36,0,10,0,24,0,1.00,0,0.147,414,0.00,10.54,9.30,441,2,1,0,1.00,1.00,1.00,4,6,6,39.3,4.419,34,2.000,0.096,6,1.000,0,2.00,0.00
100000,24.00,25,0,5,0,7,0,1.00,2,0.208,411,0.00,36.96,0.55,441,0,0,0,1.00,1.00,1.00,3,5,4,16.4,7.174,12,2.000,0.679,5,1.000,0,16.00,0.00
100000,12.00,25,0,4,0,2,0,1.00,8,0.333,411,0.00,35.48,1.45,441,0,0,0,1.00,1.00,1.00,2,3,3,19.5,2.334,6,2.000,0.787,5,1.000,0,4.67,-4.50
100000,69.99,36,0,6,0,29,0,1.00,0,0.086,407,-0.00,20.50,9.72,447,2,2,0,1.00,1.00,1.00,6,6,6,41.2,8.442,35,2.000,0.331,6,1.000,1,0.25,0.00
100000,46.00,25,0,14,0,9,0,1.00,0,0.304,407,0.00,13.03,11.73,441,2,2,0,1.00,1.00,1.00,3,5,5,41.0,0.463,23,2.000,0.550,5,1.000,0,2.30,-1.50
100000,8.00,25,0,3,0,1,0,1.00,10,0.375,405,0.00,41.70,5.39,441,1,2,0,1.00,1.00,1.00,2,1,4,26.1,7.865,4,2.000,0.712,5,1.000,0,16.25,0.25
100000,4.00,25,0,0,0,2,0,1.00,14,0.000,401,0.00,20.80,6.34,441,1,1,0,1.00,1.00,1.00,1,2,1,30.6,0.168,2,1.999,0.560,5,1.000,0,2.50,0.00
100000,38.00,25,0,17,0,2,0,1.00,0,0.447,399,0.00,9.27,44.98,441,2,0,0,1.00,1.00,1.00,3,5,5,47.9,14.219,19,2.000,0.646,5,1.000,0,28.50,0.00
100000,14.00,25,0,2,0,5,0,1.00,8,0.143,398,-0.00,5.42,25.29,441,2,1,0,1.00,1.00,1.00,1,3,3,38.7,0.056,7,2.000,0.809,5,1.000,0,10.25,0.00
100000,54.00,25,5,9,0,8,0,2.90,0,0.167,398,0.00,13.27,1.01,441,0,0,3,3.80,3.80,2.00,4,5,5,19.3,1.441,22,2.000,0.570,5,1.000,0,6.58,1.00
100000,85.41,49,0,10,0,33,0,1.00,0,0.117,398,0.00,44.46,1.18,447,0,0,0,1.00,1.00,1.00,8,7,7,21.7,29.392,43,1.986,0.358,7,1.000,0,3.00,0.00
100000,50.00,25,0,15,0,10,0,1.00,0,0.300,397,2.61,16.89,27.52,441,2,1,0,1.00,1.00,1.00,4,5,5,40.5,29.234,25,2.000,0.670,5,1.000,0,6.49,6.25
100000,48.00,25,0,14,0,10,0,1.00,0,0.292,395,2.70,11.78,37.26,441,2,2,0,1.00,1.00,1.00,3,5,5,41.8,14.762,24,2.000,0.670,5,1.000,0,7.50,4.50
100000,50.00,36,0,16,0,9,0,1.00,2,0.320,395,3.36,29.94,71.16,447,1,1,0,1.00,1.00,1.00,4,5,6,35.2,28.478,25,2.000,0.677,6,1.000,1,10.28,9.75
100000,48.00,25,0,15,0,9,0,1.00,0,0.313,394,0.00,13.40,50.02,441,2,1,0,1.00,1.00,1.00,4,5,5,38.3,28.836,24,2.000,0.822,5,1.000,0,3.64,-1.00
100000,49.99,25,0,6,0,19,0,1.00,0,0.120,393,0.00,19.79,11.30,441,2,2,0,1.00,1.00,1.00,4,5,5,45.3,5.752,25,2.000,0.768,5,1.000,0,0.50,0.50
100000,29.99,25,7,0,0,1,0,5.36,6,0.000,393,0.00,8.82,37.50,441,2,2,0,4.40,4.40,7.75,2,2,5,43.7,6.519,8,1.999,0.399,5,1.000,0,0.00,0.00
100000,24.00,25,0,3,0,9,0,1.00,4,0.125,391,1.76,31.86,5.56,441,2,2,0,1.00,1.00,1.00,2,5,3,41.4,16.964,12,2.000,0.800,5,1.000,0,2.37,2.25
100000,40.00,25,0,13,0,7,0,1.00,2,0.325,389,0.00,17.77,38.95,441,2,2,0,1.00,1.00,1.00,4,5,4,44.6,21.889,20,2.000,0.666,5,1.000,0,2.25,2.25
100000,40.00,25,0,14,0,6,0,1.00,2,0.350,387,2.16,30.25,40.52,441,0,1,0,1.00,1.00,1.00,4,5,4,23.3,26.396,20,2.000,0.666,5,1.000,0,20.16,14.75
100000,26.00,25,0,8,0,5,0,1.00,0,0.308,386,0.00,17.28,10.39,441,2,2,0,1.00,1.00,1.00,3,5,5,48.6,3.027,13,2.000,0.550,5,1.000,0,7.85,4.00
100000,18.00,25,0,3,0,6,0,1.00,6,0.167,381,1.68,23.89,4.05,441,0,0,0,1.00,1.00,1.00,2,5,2,19.2,17.729,9,2.000,0.563,5,1.000,0,11.75,10.75
100000,49.22,27,0,0,0,25,0,1.00,2,0.000,380,0.00,30.25,0.55,441,2,2,0,1.00,1.00,1.00,5,8,7,41.3,2.593,25,1.969,0.982,8,1.000,0,0.00,0.00
100000,67.77,36,0,1,0,33,0,1.00,0,0.015,372,0.88,19.78,3.11,447,0,0,0,1.00,1.00,1.00,4,6,6,22.1,4.888,34,1.993,0.297,6,1.000,0,1.27,-1.25
100000,42.00,36,0,12,0,9,0,1.00,4,0.286,368,-0.00,14.93,23.57,441,2,2,0,1.00,1.00,1.00,4,6,4,43.6,19.194,21,2.000,0.659,6,1.000,0,10.25,-10.25
100000,50.00,25,0,16,0,9,0,1.00,0,0.320,363,0.00,17.25,10.58,441,2,2,0,1.00,1.00,1.00,4,5,5,38.3,3.712,25,2.000,0.677,5,1.000,0,5.25,-5.25
100000,50.00,25,0,13,0,12,0,1.00,0,0.260,362,0.00,4.16,9.09,441,0,0,0,1.00,1.00,1.00,4,5,5,18.2,3.011,25,2.000,0.561,5,1.000,0,2.70,2.25
100000,49.99,49,0,2,0,23,0,1.00,0,0.040,361,5.22,47.78,4.34,441,2,2,0,1.00,1.00,1.00,4,7,7,37.8,25.781,25,2.000,0.894,7,1.000,0,2.50,0.00
100000,18.00,25,0,7,0,2,0,1.00,2,0.389,358,1.68,2.98,16.80,441,2,2,0,1.00,1.00,1.00,3,4,5,49.5,6.734,9,2.000,0.666,5,1.000,0,13.53,13.25
100000,21.96,25,0,7,0,4,0,1.00,4,0.319,358,0.00,22.23,1.33,447,0,0,0,1.00,1.00,1.00,3,5,3,12.9,1.171,11,1.996,0.415,5,1.000,0,18.00,18.00
100000,50.00,25,0,2,0,23,0,1.00,0,0.040,354,2.68,15.44,8.00,441,2,2,0,1.00,1.00,1.00,4,5,5,49.3,10.562,25,2.000,0.768,5,1.000,0,3.00,0.00
100000,72.00,36,0,30,0,6,0,1.00,0,0.417,354,0.00,3.74,19.00,447,1,1,0,1.00,1.00,1.00,6,6,6,30.2,0.884,36,2.000,0.612,6,1.000,0,1.75,1.75
100000,40.00,25,0,11,0,9,0,1.00,2,0.275,349,0.00,11.65,15.00,441,2,2,0,1.00,1.00,1.00,2,4,5,37.7,1.985,20,2.000,0.677,5,1.000,0,3.75,-3.75
100000,95.91,49,0,28,0,20,0,1.00,0,0.292,347,0.00,13.31,4.23,471,1,1,0,1.00,1.00,1.00,6,7,7,37.2,1.584,48,1.998,0.358,7,1.000,0,0.25,-0.25
100000,50.00,25,0,13,0,12,0,1.00,0,0.260,344,0.00,15.52,13.69,441,0,0,0,1.00,1.00,1.00,4,5,5,18.1,3.499,25,2.000,0.561,5,1.000,0,4.01,0.25
100000,38.00,25,0,13,0,6,0,1.00,0,0.342,344,0.78,8.23,26.25,441,2,2,0,1.00,1.00,1.00,4,5,5,45.3,9.897,19,2.000,0.550,5,1.000,0,8.63,-3.25
100000,26.00,25,0,3,0,10,0,1.00,0,0.115,342,0.00,24.23,9.09,441,2,2,0,1.00,1.00,1.00,3,5,5,38.0,6.875,13,2.000,0.721,5,1.000,0,4.25,0.00
100000,50.00,25,0,3,0,22,0,1.00,0,0.060,341,0.00,20.73,12.97,441,2,2,0,1.00,1.00,1.00,4,5,5,51.0,1.897,25,2.000,0.727,5,1.000,0,0.50,0.00
100000,24.00,25,0,7,0,5,0,1.00,4,0.292,338,0.00,30.44,0.26,441,2,2,0,1.00,1.00,1.00,2,3,5,44.4,10.065,12,2.000,0.673,5,1.000,0,8.00,8.00
100000,59.99,36,0,13,0,17,0,1.00,2,0.217,335,0.00,65.62,0.52,441,2,2,0,1.00,1.00,1.00,4,5,6,49.1,19.483,30,2.000,0.668,6,1.000,0,7.75,0.00
100000,51.98,36,0,12,0,14,0,1.00,2,0.231,335,0.00,35.91,6.47,447,2,2,0,1.00,1.00,1.00,3,5,6,44.0,24.798,26,1.999,0.672,6,1.000,0,3.91,-3.00
100000,12.00,25,0,4,0,2,0,1.00,6,0.333,334,0.96,7.10,15.97,441,0,0,0,1.00,1.00,1.00,3,5,2,12.8,4.496,6,2.000,0.666,5,1.000,0,8.75,0.00
100000,43.98,36,2,0,0,18,0,1.45,4,0.000,333,0.00,9.20,11.30,441,2,2,0,1.00,2.00,1.42,3,6,4,51.5,1.819,20,1.999,0.756,6,1.000,0,0.00,0.00
100000,40.00,25,0,12,0,8,0,1.00,0,0.300,332,0.43,14.34,2.22,441,2,2,0,1.00,1.00,1.00,4,5,5,48.0,1.859,20,2.000,0.712,5,1.000,0,1.00,-1.00
100000,12.00,36,0,5,0,1,0,1.00,10,0.417,329,0.00,10.17,8.50,441,1,1,0,1.00,1.00,1.00,2,1,6,32.7,2.339,6,2.000,0.563,6,1.000,0,1.50,0.00
100000,44.00,25,0,7,0,15,0,1.00,0,0.159,329,0.00,11.68,7.81,441,2,2,0,1.00,1.00,1.00,4,5,5,50.8,0.784,22,2.000,0.711,5,1.000,0,0.00,0.00
100000,36.00,25,0,12,0,6,0,1.00,0,0.333,328,0.00,15.65,3.21,441,1,1,0,1.00,1.00,1.00,4,5,5,29.4,6.434,18,2.000,0.767,5,1.000,0,4.76,4.75
100000,49.99,25,0,9,0,16,0,1.00,0,0.180,325,0.31,14.88,0.66,441,0,0,0,1.00,1.00,1.00,4,5,5,9.7,7.160,25,2.000,0.709,5,1.000,0,12.57,3.75
100000,20.00,25,0,3,0,7,0,1.00,6,0.150,325,1.60,38.42,4.69,441,2,2,0,1.00,1.00,1.00,2,5,2,46.8,9.353,10,2.000,0.435,5,1.000,0,3.50,0.00
100000,20.00,25,0,6,0,4,0,1.00,6,0.300,324,0.85,16.89,12.41,441,0,0,0,1.00,1.00,1.00,4,4,3,20.0,7.700,10,2.000,0.666,5,1.000,0,20.00,20.00
100000,97.77,49,0,15,0,34,0,1.00,0,0.153,316,5.31,65.88,0.00,466,0,0,0,1.00,1.00,1.00,9,7,7,15.1,39.500,49,1.995,0.602,7,1.000,0,9.25,9.25
100000,18.00,25,0,5,0,4,0,1.00,0,0.278,312,0.06,19.92,29.93,441,2,2,0,1.00,1.00,1.00,3,5,5,42.0,6.146,9,2.000,0.688,5,1.000,0,11.25,11.25
100000,82.74,49,0,6,1,40,0,1.00,0,0.073,312,0.00,29.67,2.14,461,2,1,0,1.00,1.00,1.00,6,7,7,38.1,4.552,47,1.779,0.313,7,1.000,0,1.75,0.00
100000,56.00,25,3,12,0,10,2,1.70,0,0.214,309,-0.00,19.73,7.74,441,0,0,3,2.60,1.00,1.60,4,5,5,24.6,18.456,25,2.000,0.639,5,1.000,0,10.40,-1.75
100000,18.00,25,0,3,0,6,0,1.00,0,0.167,308,0.00,15.06,0.20,441,2,2,0,1.00,1.00,1.00,3,5,5,47.4,1.137,9,2.000,0.712,5,1.000,0,0.00,0.00
100000,97.99,49,0,8,0,41,0,1.00,0,0.082,306,0.00,26.20,1.02,441,2,2,0,1.00,1.00,1.00,4,7,7,38.8,19.042,49,2.000,0.588,7,1.000,0,1.75,-1.75
100000,28.00,25,0,13,0,1,0,1.00,4,0.464,305,0.08,18.98,174.50,441,1,2,0,1.00,1.00,1.00,2,3,5,32.9,14.865,14,2.000,0.677,5,1.000,0,13.22,-12.75
100000,54.00,25,5,10,0,7,0,2.90,0,0.185,304,3.42,28.46,2.12,441,2,2,4,3.80,3.80,2.00,4,5,5,45.3,23.100,22,2.000,0.570,5,1.000,0,12.50,12.50
100000,24.00,16,0,0,0,12,0,1.00,2,0.000,304,0.00,13.67,5.94,441,0,0,0,1.00,1.00,1.00,2,4,3,20.7,1.550,12,2.000,0.265,4,1.000,0,0.00,0.00
100000,46.00,25,0,14,0,9,0,1.00,0,0.304,303,0.00,10.81,0.81,441,0,0,0,1.00,1.00,1.00,4,5,5,2.5,0.555,23,2.000,0.611,5,1.000,0,5.00,0.00
100000,42.00,25,0,15,0,6,0,1.00,0,0.357,301,0.00,9.20,9.86,441,0,0,0,1.00,1.00,1.00,4,5,5,11.5,5.399,21,2.000,0.666,5,1.000,0,10.30,9.00
100000,72.00,36,0,30,0,6,0,1.00,0,0.417,301,5.61,2.07,36.25,447,2,2,0,1.00,1.00,1.00,6,6,6,42.4,8.843,36,2.000,0.676,6,1.000,0,2.25,0.00
100000,59.99,36,0,3,0,27,0,1.00,2,0.050,301,0.00,23.84,20.89,441,1,1,0,1.00,1.00,1.00,4,6,5,32.9,4.400,30,2.000,0.671,6,1.000,0,0.00,0.00
100000,90.00,36,9,23,0,4,4,2.71,0,0.256,298,9.72,19.50,38.24,447,1,0,5,4.50,1.00,2.67,6,6,6,27.4,28.226,36,2.000,0.787,6,1.000,0,11.94,4.00
100000,50.00,25,0,19,0,6,0,1.00,0,0.380,298,0.00,12.99,8.59,441,0,0,0,1.00,1.00,1.00,4,5,5,18.6,10.991,25,2.000,0.637,5,1.000,0,31.00,-31.00
100000,80.96,49,0,6,1,39,0,1.00,0,0.074,298,0.00,35.95,1.45,461,1,1,0,1.00,1.00,1.00,6,7,7,32.8,30.588,46,1.779,0.313,7,1.000,0,2.36,-2.00
100000,89.13,49,0,6,0,43,0,1.00,0,0.067,297,0.00,38.62,5.63,461,2,2,0,1.00,1.00,1.00,6,7,7,40.8,32.043,49,1.819,0.334,7,1.000,0,1.35,1.25
100000,24.00,25,0,3,0,9,0,1.00,2,0.125,294,0.00,14.83,0.13,441,1,2,0,1.00,1.00,1.00,3,5,4,37.3,1.285,12,2.000,0.712,5,1.000,0,1.75,0.00
100000,21.93,17,0,0,0,12,0,1.00,4,0.000,294,0.00,3.01,13.12,441,2,2,0,1.00,1.00,1.00,2,5,3,41.6,1.356,12,1.828,0.717,5,1.000,0,0.00,0.00
100000,16.00,36,0,8,0,0,0,1.00,6,0.500,292,0.00,5.86,6.01,441,2,2,0,1.00,1.00,1.00,3,3,6,47.7,3.317,8,2.000,0.694,6,1.000,0,12.75,0.00
100000,24.00,25,0,1,0,11,0,1.00,6,0.042,292,1.23,11.84,10.01,441,0,0,0,1.00,1.00,1.00,4,3,4,19.5,10.686,12,2.000,0.627,5,1.000,0,1.00,-1.00
100000,55.99,49,0,10,0,18,0,1.00,6,0.179,292,0.00,16.58,3.13,441,2,2,0,1.00,1.00,1.00,2,7,4,49.7,3.071,28,2.000,0.668,7,1.000,0,4.25,4.25
100000,70.00,25,10,1,0,14,0,3.25,0,0.014,292,0.00,10.13,9.87,441,2,2,1,1.00,5.20,3.40,4,5,5,51.7,14.094,25,2.000,0.495,5,1.000,0,0.00,0.00
100000,8.00,16,0,0,0,4,0,1.00,6,0.000,292,0.00,8.28,1.06,441,2,2,0,1.00,1.00,1.00,2,4,1,42.0,0.508,4,1.999,0.424,4,1.000,0,0.00,0.00
100000,67.99,36,0,3,0,31,0,1.00,0,0.044,292,0.00,14.79,9.52,441,1,1,0,1.00,1.00,1.00,6,6,6,31.4,5.547,34,2.000,0.671,6,1.000,0,0.00,0.00
100000,36.00,25,0,12,0,6,0,1.00,0,0.333,291,5.05,5.07,25.42,441,2,1,0,1.00,1.00,1.00,3,5,5,45.7,4.596,18,2.000,0.626,5,1.000,0,15.00,15.00
100000,50.00,25,0,14,0,11,0,1.00,0,0.280,291,0.00,14.79,0.08,441,2,2,0,1.00,1.00,1.00,4,5,5,40.2,3.279,25,2.000,0.550,5,1.000,0,1.60,-1.00
100000,73.59,49,0,10,8,28,0,1.00,0,0.136,290,-0.00,15.69,0.03,461,1,1,0,1.00,1.00,1.00,8,7,7,31.2,4.881,46,1.752,0.223,7,1.000,0,1.75,-1.75
100000,101.86,36,19,0,0,13,0,5.71,0,0.000,288,0.00,4.32,12.66,447,0,0,0,8.83,3.33,5.33,4,6,6,23.1,12.342,32,1.997,0.787,6,1.000,0,0.00,0.00
100000,71.97,36,2,0,0,32,0,1.00,0,0.000,287,0.00,18.45,4.12,441,2,2,0,1.00,1.00,1.00,6,6,6,50.4,11.809,34,1.999,0.756,6,1.000,0,0.00,0.00
100000,36.00,36,0,1,0,17,0,1.00,6,0.028,286,0.00,16.43,1.35,441,2,2,0,1.00,1.00,1.00,4,3,6,48.4,11.151,18,2.000,0.683,6,1.000,0,0.25,0.00
100000,42.00,25,0,15,0,6,0,1.00,0,0.357,285,4.07,11.24,11.98,441,2,2,0,1.00,1.00,1.00,4,5,5,46.9,15.293,21,2.000,0.666,5,1.000,0,13.25,13.25
100000,50.00,25,0,13,0,12,0,1.00,0,0.260,284,0.00,7.03,6.69,441,0,0,0,1.00,1.00,1.00,4,5,5,19.9,1.053,25,2.000,0.561,5,1.000,0,2.75,2.75
100000,49.99,25,0,6,0,19,0,1.00,0,0.120,283,0.84,8.37,2.82,441,2,2,0,1.00,1.00,1.00,4,5,5,40.7,2.555,25,2.000,0.435,5,1.000,0,0.50,-0.50
100000,46.00,25,0,13,0,10,0,1.00,0,0.283,283,3.39,14.87,18.84,441,0,0,0,1.00,1.00,1.00,3,5,5,20.2,17.027,23,2.000,0.561,5,1.000,0,4.30,2.50
100000,88.64,49,0,3,0,46,0,1.00,0,0.034,281,0.00,31.36,2.65,461,1,1,0,1.00,1.00,1.00,6,7,7,27.7,1.472,49,1.809,0.300,7,1.000,0,0.75,0.00
100000,97.98,49,0,2,0,47,0,1.00,0,0.020,281,0.00,15.05,1.00,441,1,1,0,1.00,1.00,1.00,4,7,7,29.4,4.114,49,2.000,0.410,7,1.000,0,1.25,1.25
100000,64.00,36,0,25,0,7,0,1.00,0,0.391,278,0.08,21.18,58.57,447,2,0,0,1.00,1.00,1.00,4,6,6,45.5,23.532,32,2.000,0.677,6,1.000,0,18.54,-3.25
100000,26.00,25,0,2,0,11,0,1.00,0,0.077,277,0.00,1.94,9.05,447,0,0,0,1.00,1.00,1.00,4,5,5,25.4,2.705,13,2.000,0.723,5,1.000,0,2.50,0.00
100000,155.99,81,0,3,0,75,0,1.00,0,0.019,276,0.00,33.44,5.26,447,1,1,0,1.00,1.00,1.00,8,9,9,30.1,0.318,78,2.000,0.517,9,1.000,0,0.00,0.00
100000,71.80,36,0,0,0,36,0,1.00,0,0.000,275,0.00,18.17,0.96,441,2,2,0,1.00,1.00,1.00,9,6,6,46.3,18.992,36,1.994,0.543,6,1.000,0,0.00,0.00
100000,42.00,25,0,16,0,5,0,1.00,0,0.381,272,0.00,19.99,9.96,447,1,0,0,1.00,1.00,1.00,3,5,5,31.9,11.637,21,2.000,0.623,5,1.000,0,12.42,-9.50
100000,195.85,100,0,6,0,92,0,1.00,0,0.031,272,0.00,29.25,0.54,441,2,2,0,1.00,1.00,1.00,12,10,10,52.3,6.831,98,1.998,0.904,10,1.000,0,1.25,0.00
100000,87.58,49,0,0,0,49,0,1.00,0,0.000,272,0.00,23.09,0.90,461,1,1,0,1.00,1.00,1.00,9,7,7,28.2,12.728,49,1.787,0.356,7,1.000,0,0.00,0.00
100000,71.61,36,0,0,0,36,0,1.00,0,0.000,270,0.00,20.60,9.89,441,2,2,0,1.00,1.00,1.00,4,6,6,38.4,4.671,36,1.989,0.748,6,1.000,0,0.00,0.00
100000,50.00,25,0,14,0,11,0,1.00,0,0.280,270,0.00,12.55,21.73,441,2,2,0,1.00,1.00,1.00,4,5,5,40.9,12.188,25,2.000,0.670,5,1.000,0,10.70,-6.50
100000,52.00,36,0,21,0,5,0,1.00,0,0.404,269,2.16,28.17,38.43,447,2,0,0,1.00,1.00,1.00,7,6,6,41.7,20.597,26,2.000,0.677,6,1.000,0,30.00,0.00
100000,18.00,25,0,4,0,5,0,1.00,0,0.222,267,0.00,18.21,6.70,441,0,0,0,1.00,1.00,1.00,3,5,5,19.5,3.856,9,2.000,0.611,5,1.000,0,4.32,4.25
100000,32.00,25,0,0,0,16,0,1.00,0,0.000,266,0.00,17.55,1.29,441,1,1,0,1.00,1.00,1.00,3,5,5,35.0,1.640,16,2.000,0.684,5,1.000,0,0.00,0.00
100000,10.00,25,0,5,0,0,0,1.00,8,0.500,266,0.00,13.78,8.54,441,1,2,0,1.00,1.00,1.00,2,1,5,36.7,0.733,5,2.000,0.675,5,1.000,0,13.24,2.50
100000,109.93,36,24,1,0,6,1,8.62,0,0.009,266,0.00,0.09,10.76,441,2,2,1,8.83,10.67,7.50,5,6,6,48.6,3.482,31,1.999,0.710,6,1.000,0,0.00,0.00
100000,23.99,25,0,1,0,11,0,1.00,2,0.042,265,0.00,10.86,3.38,441,0,0,0,1.00,1.00,1.00,3,4,5,21.1,3.400,12,1.999,0.220,5,1.000,0,0.00,0.00
