step,event,lineage,other,size
5000,birth,2,0,1512
10000,split,21,2,210
10000,extinct,2,0,88
11000,split,28,2,90
12000,split,37,2,162
12000,split,38,2,137
13000,extinct,28,0,18
16000,split,69,61,111
16000,extinct,37,0,51
16000,extinct,38,0,12
17000,split,72,21,103
20000,split,75,69,146
20000,extinct,21,0,10
22000,extinct,75,0,17
27000,split,90,69,24
28000,extinct,72,0,104
28000,extinct,90,0,24
30000,extinct,69,0,17
31000,split,150,69,43
32000,split,187,150,21
34000,split,228,150,191
34000,extinct,187,0,21
35000,split,260,150,26
41000,extinct,150,0,19
41000,extinct,260,0,65
43000,split,307,228,34
44000,split,312,228,62
44000,extinct,307,0,34
48000,extinct,312,0,19
56000,split,544,228,45
57000,split,549,228,25
63000,extinct,228,0,6
68000,split,631,544,210
69000,extinct,544,0,20
73000,extinct,631,0,17
79000,split,744,549,10
81000,split,748,549,11
82000,extinct,748,0,11
87000,extinct,744,0,8
88000,split,797,549,928
97000,extinct,549,0,32
