step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water,worn,travel,drift
100000,44.00,25,2,11,0,7,0,1.20,0,0.250,763,0.00,50.66,76.81,913,1,0,4,1.00,1.00,1.40,4,5,5,38.8,44.453,20,2.000,0.000,5,1.000,0,40.58,40.50
100000,32.00,16,1,11,0,3,0,1.25,0,0.344,760,0.00,41.60,19.29,793,2,0,3,1.00,1.50,1.25,2,4,4,41.4,32.994,15,2.000,0.002,4,1.000,1,59.44,59.25
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,753,4.79,43.85,19.91,793,0,0,0,1.00,1.00,1.00,4,4,4,24.1,21.309,16,2.000,0.006,4,0.659,0,17.15,-2.25
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,750,0.22,28.04,26.91,793,0,1,0,1.00,1.00,1.00,4,4,4,25.1,23.600,16,2.000,0.007,4,0.035,0,14.00,-14.00
100000,30.00,16,0,9,0,6,0,1.00,0,0.300,745,2.18,39.16,2.80,793,2,2,0,1.00,1.00,1.00,4,4,4,42.1,12.213,15,2.000,0.011,4,0.750,1,1.12,-1.00
100000,22.00,16,0,5,0,6,0,1.00,0,0.227,738,0.77,20.29,37.16,914,1,0,0,1.00,1.00,1.00,2,4,4,30.3,11.123,11,2.000,0.005,4,0.987,0,21.51,0.75
100000,32.00,16,0,7,0,9,0,1.00,0,0.219,719,1.17,34.88,5.45,793,2,2,0,1.00,1.00,1.00,2,4,4,46.9,22.538,16,2.000,0.008,4,1.000,0,8.78,8.75
100000,30.00,16,0,8,0,7,0,1.00,0,0.267,701,4.34,38.51,6.07,793,1,0,0,1.00,1.00,1.00,4,4,4,30.0,20.965,15,2.000,0.007,4,0.388,1,20.85,-2.00
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,700,0.83,36.95,17.47,793,0,0,0,1.00,1.00,1.00,4,4,4,22.9,26.129,16,2.000,0.005,4,1.000,0,13.25,13.25
100000,32.00,16,0,12,0,4,0,1.00,0,0.375,682,2.52,28.46,14.86,793,1,0,0,1.00,1.00,1.00,4,4,4,31.6,21.080,16,2.000,0.003,4,1.000,0,36.50,36.50
100000,16.00,16,0,1,0,7,0,1.00,4,0.063,676,0.00,25.29,13.25,793,1,0,0,1.00,1.00,1.00,2,2,4,28.7,5.246,8,2.000,0.004,4,0.359,0,6.77,0.50
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,673,0.00,22.80,3.49,793,1,0,0,1.00,1.00,1.00,2,4,4,36.2,2.325,16,2.000,0.006,4,0.600,0,18.58,-1.75
100000,32.00,16,0,12,0,4,0,1.00,0,0.375,672,0.02,22.41,21.60,793,0,0,0,1.00,1.00,1.00,2,4,4,20.7,19.275,16,2.000,0.003,4,0.651,0,12.61,3.00
100000,50.00,25,0,13,0,12,0,1.00,0,0.260,669,0.00,27.12,13.44,878,1,0,0,1.00,1.00,1.00,4,5,5,37.5,7.334,25,2.000,0.001,5,0.576,0,15.00,0.00
100000,32.00,16,0,11,0,5,0,1.00,0,0.344,659,2.81,30.52,8.04,793,2,2,0,1.00,1.00,1.00,4,4,4,45.1,22.730,16,2.000,0.005,4,1.000,0,12.15,9.75
100000,10.00,16,0,1,0,4,0,1.00,4,0.100,652,1.45,20.69,0.38,793,0,0,0,1.00,1.00,1.00,2,2,4,19.6,10.572,5,2.000,0.004,4,1.000,0,11.18,-2.00
100000,14.00,16,0,3,0,4,0,1.00,4,0.214,630,1.29,32.55,37.74,914,1,0,0,1.00,1.00,1.00,1,3,3,35.4,13.399,7,2.000,0.007,4,1.000,0,14.53,14.50
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,628,0.00,17.63,17.22,793,2,2,0,1.00,1.00,1.00,4,4,4,41.8,8.904,16,2.000,0.006,4,0.634,0,12.31,12.00
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,627,1.46,46.56,32.01,793,1,0,0,1.00,1.00,1.00,4,4,4,33.0,40.128,16,2.000,0.006,4,1.000,0,23.05,21.00
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,624,0.00,45.57,15.80,898,2,2,0,1.00,1.00,1.00,4,4,4,45.3,14.473,16,2.000,0.012,4,0.372,0,22.75,0.00
100000,28.00,16,0,7,0,7,0,1.00,0,0.250,624,0.40,12.84,65.94,793,1,0,0,1.00,1.00,1.00,2,4,4,35.9,29.873,14,2.000,0.006,4,1.000,1,23.88,17.50
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,623,0.05,16.81,12.16,793,2,2,0,1.00,1.00,1.00,4,4,4,48.7,13.189,16,2.000,0.006,4,0.381,0,12.34,12.25
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,620,-0.00,19.41,4.30,793,2,2,0,1.00,1.00,1.00,4,4,4,41.7,4.582,16,2.000,0.007,4,0.786,0,5.76,3.25
100000,50.00,25,0,13,0,12,0,1.00,0,0.260,615,3.92,75.03,21.09,878,2,1,0,1.00,1.00,1.00,4,5,5,39.7,45.123,25,2.000,0.001,5,1.000,0,19.80,14.00
100000,32.00,16,0,12,0,4,0,1.00,0,0.375,614,0.95,6.44,48.29,793,1,0,0,1.00,1.00,1.00,4,4,4,28.4,7.300,16,2.000,0.003,4,1.000,0,29.68,29.50
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,610,3.78,38.02,20.75,793,2,2,0,1.00,1.00,1.00,4,4,4,44.2,16.235,16,2.000,0.006,4,1.000,0,13.29,10.00
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,603,0.00,20.00,32.09,899,2,2,0,1.00,1.00,1.00,4,4,4,49.1,20.239,16,2.000,0.004,4,0.425,0,7.72,3.25
100000,32.00,16,0,12,0,4,0,1.00,0,0.375,601,0.72,30.67,37.55,793,1,0,0,1.00,1.00,1.00,4,4,4,28.5,33.330,16,2.000,0.007,4,1.000,0,20.13,19.50
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,599,0.00,24.49,8.80,793,2,2,0,1.00,1.00,1.00,4,4,4,43.8,22.911,16,2.000,0.006,4,0.219,0,13.59,3.00
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,597,0.00,15.87,5.15,793,0,0,0,1.00,1.00,1.00,4,4,4,27.5,0.892,16,2.000,0.007,4,1.000,0,10.00,10.00
100000,10.00,16,0,1,0,4,0,1.00,2,0.100,590,0.00,30.33,0.86,793,0,0,0,1.00,1.00,1.00,3,3,4,19.3,12.793,5,2.000,0.046,4,1.000,0,10.20,10.00
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,588,3.09,31.38,23.61,899,2,2,0,1.00,1.00,1.00,2,4,4,47.7,17.127,16,2.000,0.005,4,0.384,0,4.00,0.00
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,585,0.31,22.16,48.09,899,1,2,0,1.00,1.00,1.00,2,4,4,38.2,30.362,16,2.000,0.004,4,1.000,0,24.75,24.75
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,582,0.00,33.82,47.61,793,1,0,0,1.00,1.00,1.00,2,4,4,37.1,29.928,16,2.000,0.005,4,0.307,0,28.25,-3.75
100000,4.00,16,0,2,0,0,0,1.00,10,0.500,575,0.00,30.46,6.48,793,2,2,0,1.00,1.00,1.00,1,1,2,45.7,2.101,2,2.000,0.003,4,0.144,0,8.31,-3.00
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,566,0.00,22.79,18.55,900,1,2,0,1.00,1.00,1.00,2,4,4,37.6,10.330,16,2.000,0.006,4,0.994,0,19.50,0.00
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,564,2.11,60.02,43.97,793,1,2,0,1.00,1.00,1.00,2,4,4,28.9,36.096,16,2.000,0.006,4,1.000,0,27.95,10.25
100000,10.00,16,0,2,0,3,0,1.00,6,0.200,560,-0.00,22.74,10.99,914,1,0,0,1.00,1.00,1.00,3,3,2,29.4,10.275,5,2.000,0.007,4,0.506,0,17.41,-10.00
100000,8.00,16,0,2,0,2,0,1.00,6,0.250,558,0.00,10.22,7.89,793,2,2,0,1.00,1.00,1.00,1,3,2,41.6,6.542,4,2.000,0.011,4,1.000,0,11.16,10.75
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,556,3.12,26.14,10.85,793,2,2,0,1.00,1.00,1.00,2,4,4,44.9,12.815,16,2.000,0.006,4,0.408,0,14.39,-14.25
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,555,1.08,45.06,15.29,793,2,2,0,1.00,1.00,1.00,4,4,4,44.0,34.559,16,2.000,0.006,4,1.000,0,15.25,0.25
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,551,0.00,28.12,11.13,793,0,0,0,1.00,1.00,1.00,4,4,4,21.6,13.893,16,2.000,0.007,4,0.291,0,11.03,-0.75
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,550,4.22,68.15,8.90,793,2,1,0,1.00,1.00,1.00,4,4,4,42.3,35.200,16,2.000,0.006,4,1.000,0,26.91,15.50
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,548,3.72,54.63,17.55,793,2,2,0,1.00,1.00,1.00,4,4,4,44.5,35.072,16,2.000,0.006,4,1.000,0,25.27,-1.00
100000,4.00,16,0,1,0,1,0,1.00,10,0.250,547,0.00,24.85,0.37,793,1,0,0,1.00,1.00,1.00,1,2,1,38.7,4.158,2,2.000,0.005,4,1.000,0,26.43,26.00
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,545,2.14,18.57,4.04,899,2,2,0,1.00,1.00,1.00,4,4,4,47.1,9.655,16,2.000,0.004,4,0.621,0,7.22,1.75
100000,14.00,16,0,3,0,4,0,1.00,2,0.214,544,-0.00,30.84,0.84,793,0,0,0,1.00,1.00,1.00,4,4,3,22.4,12.796,7,2.000,0.019,4,1.000,0,13.50,0.00
100000,32.00,16,0,7,0,9,0,1.00,0,0.219,542,0.00,12.45,11.71,793,1,0,0,1.00,1.00,1.00,2,4,4,29.7,5.358,16,2.000,0.006,4,1.000,0,5.75,5.75
100000,26.00,25,0,3,0,10,0,1.00,4,0.115,540,0.00,32.15,5.46,913,1,1,0,1.00,1.00,1.00,4,4,4,28.7,10.572,13,2.000,0.003,5,1.000,0,8.50,8.50
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,535,2.96,28.68,2.18,898,2,2,0,1.00,1.00,1.00,2,4,4,46.9,6.728,16,2.000,0.012,4,0.770,0,3.26,2.75
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,533,0.00,27.75,11.55,793,1,2,0,1.00,1.00,1.00,2,4,4,37.1,20.471,16,2.000,0.010,4,1.000,0,26.34,9.00
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,533,0.00,22.31,8.77,793,1,1,0,1.00,1.00,1.00,4,4,4,28.8,15.509,16,2.000,0.006,4,1.000,0,7.00,-7.00
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,531,0.00,16.07,48.63,899,2,2,0,1.00,1.00,1.00,4,4,4,42.1,6.945,16,2.000,0.004,4,1.000,0,15.35,14.75
100000,30.00,16,0,4,0,11,0,1.00,0,0.133,528,0.00,19.51,2.01,793,2,2,0,1.00,1.00,1.00,3,4,4,44.6,7.621,15,2.000,0.014,4,0.804,0,5.75,0.00
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,523,2.43,48.07,14.04,793,1,1,0,1.00,1.00,1.00,4,4,4,38.3,32.039,16,2.000,0.007,4,1.000,0,14.00,0.00
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,522,3.17,44.49,0.49,793,1,2,0,1.00,1.00,1.00,4,4,4,30.7,27.018,16,2.000,0.006,4,1.000,0,37.00,37.00
100000,18.00,16,0,3,0,6,0,1.00,2,0.167,522,2.40,37.86,3.35,878,1,1,0,1.00,1.00,1.00,2,3,4,37.2,19.912,9,2.000,0.001,4,1.000,0,18.90,17.75
100000,28.00,16,0,9,0,5,0,1.00,0,0.321,521,0.09,8.13,31.27,914,1,0,0,1.00,1.00,1.00,2,4,4,35.0,4.127,14,2.000,0.005,4,1.000,0,12.30,9.75
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,521,0.00,21.39,1.31,793,2,2,0,1.00,1.00,1.00,4,4,4,45.0,2.601,16,2.000,0.006,4,1.000,0,6.50,-6.50
100000,46.00,25,0,16,0,7,0,1.00,0,0.348,519,0.00,19.72,9.64,913,0,1,0,1.00,1.00,1.00,4,5,5,26.8,11.655,23,2.000,0.003,5,1.000,0,4.25,0.00
100000,32.00,16,0,10,0,6,0,1.00,0,0.313,515,2.57,27.96,4.38,793,2,1,0,1.00,1.00,1.00,2,4,4,40.7,24.597,16,2.000,0.005,4,1.000,0,30.75,30.75
100000,32.00,16,0,0,0,16,0,1.00,0,0.000,513,0.00,23.22,9.18,793,2,2,0,1.00,1.00,1.00,4,4,4,41.4,2.335,16,2.000,0.016,4,0.630,0,0.00,0.00
100000,32.00,16,0,13,0,3,0,1.00,0,0.406,508,0.00,10.95,14.92,793,2,2,0,1.00,1.00,1.00,4,4,4,44.6,6.543,16,2.000,0.003,4,0.601,0,6.49,6.25
100000,32.00,16,0,11,0,5,0,1.00,0,0.344,506,0.00,18.76,1.01,793,2,2,0,1.00,1.00,1.00,4,4,4,42.3,5.133,16,2.000,0.005,4,1.000,0,3.02,-1.25
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,506,0.12,18.71,1.57,793,0,0,0,1.00,1.00,1.00,4,4,4,20.3,10.743,16,2.000,0.006,4,0.620,0,9.37,-9.25
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,505,0.11,21.56,0.37,793,1,1,0,1.00,1.00,1.00,4,4,4,37.9,15.031,16,2.000,0.007,4,1.000,0,12.50,0.00
100000,54.00,25,2,16,0,7,0,1.20,0,0.296,503,0.00,15.04,14.52,913,1,0,4,1.00,1.00,1.40,4,5,5,36.3,18.395,25,2.000,0.000,5,1.000,0,18.00,18.00
100000,16.00,16,0,0,0,8,0,1.00,4,0.000,501,2.74,45.33,0.45,916,2,1,0,1.00,1.00,1.00,2,2,4,40.3,14.439,8,2.000,0.033,4,1.000,0,18.01,0.50
100000,34.00,16,1,12,0,3,0,1.25,0,0.353,497,0.00,24.85,2.43,793,0,1,3,1.00,1.50,1.25,4,4,4,26.4,14.748,16,2.000,0.002,4,1.000,0,37.99,32.75
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,497,2.25,25.16,31.15,793,2,1,0,1.00,1.00,1.00,4,4,4,39.8,29.915,16,2.000,0.006,4,1.000,0,24.51,-0.75
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,496,0.27,41.39,6.05,898,2,2,0,1.00,1.00,1.00,4,4,4,45.6,25.139,16,2.000,0.006,4,1.000,0,10.30,9.00
100000,6.00,16,0,1,0,2,0,1.00,8,0.167,496,0.00,36.88,3.86,907,0,1,0,1.00,1.00,1.00,2,3,1,21.2,6.362,3,2.000,0.003,4,1.000,0,19.03,3.25
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,495,0.00,5.14,38.80,903,2,2,0,1.00,1.00,1.00,1,4,4,42.7,8.069,16,2.000,0.004,4,1.000,0,13.25,13.25
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,491,3.71,31.41,6.32,793,1,2,0,1.00,1.00,1.00,4,4,4,37.1,18.447,16,2.000,0.006,4,0.993,0,13.40,-2.00
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,485,0.32,34.41,14.12,900,1,2,0,1.00,1.00,1.00,2,4,4,39.1,25.171,16,2.000,0.006,4,1.000,0,23.38,17.50
100000,6.00,16,0,0,0,3,0,1.00,8,0.000,482,0.00,24.75,0.09,793,1,1,0,1.00,1.00,1.00,2,1,3,33.2,2.172,3,2.000,0.010,4,1.000,0,9.25,3.00
100000,8.00,16,0,2,0,2,0,1.00,8,0.250,476,-0.00,23.01,0.41,793,2,2,0,1.00,1.00,1.00,1,2,2,47.2,6.210,4,2.000,0.030,4,0.300,0,2.25,0.00
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,475,0.00,12.04,3.84,793,0,0,0,1.00,1.00,1.00,4,4,4,19.6,2.595,16,2.000,0.006,4,1.000,0,18.25,-18.25
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,474,2.49,56.30,20.93,793,2,1,0,1.00,1.00,1.00,2,4,4,39.8,30.336,16,2.000,0.006,4,0.234,0,10.42,5.25
100000,30.00,16,0,4,0,11,0,1.00,0,0.133,473,0.00,20.88,0.45,793,2,2,0,1.00,1.00,1.00,2,4,4,44.9,2.393,15,2.000,0.014,4,0.564,0,5.84,-4.25
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,469,0.17,14.55,11.18,793,1,1,0,1.00,1.00,1.00,4,4,4,28.7,15.741,16,2.000,0.007,4,1.000,0,20.75,0.00
100000,32.00,16,0,11,0,5,0,1.00,0,0.344,469,4.18,22.44,20.44,793,2,2,0,1.00,1.00,1.00,4,4,4,44.4,26.405,16,2.000,0.007,4,1.000,0,27.30,7.50
100000,32.00,16,0,12,0,4,0,1.00,0,0.375,468,0.00,15.35,14.46,793,1,0,0,1.00,1.00,1.00,2,4,4,37.5,18.304,16,2.000,0.002,4,0.857,0,15.75,0.00
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,467,0.63,11.95,16.43,793,1,0,0,1.00,1.00,1.00,4,4,4,35.8,5.481,16,2.000,0.005,4,1.000,0,17.75,17.75
100000,12.00,16,0,2,0,4,0,1.00,6,0.167,467,2.17,32.81,0.32,793,2,2,0,1.00,1.00,1.00,2,3,2,41.2,13.637,6,2.000,0.011,4,0.209,0,1.77,0.25
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,464,0.00,5.15,26.57,898,2,2,0,1.00,1.00,1.00,4,4,4,46.9,0.861,16,2.000,0.012,4,0.732,0,13.75,0.00
100000,32.00,16,0,6,0,10,0,1.00,0,0.188,459,0.00,14.43,3.56,899,2,2,0,1.00,1.00,1.00,4,4,4,47.5,4.479,16,2.000,0.004,4,0.697,0,2.80,-0.50
100000,30.00,16,0,10,0,5,0,1.00,0,0.333,451,0.00,20.53,34.13,900,2,2,0,1.00,1.00,1.00,2,4,4,41.3,24.348,15,2.000,0.006,4,1.000,0,3.88,3.75
100000,4.00,16,1,0,0,0,0,3.00,12,0.000,449,0.00,19.88,2.28,793,1,0,0,3.00,3.00,3.00,1,1,1,28.3,1.218,1,2.000,0.009,4,1.000,0,18.86,15.50
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,447,4.90,36.54,4.93,793,1,1,0,1.00,1.00,1.00,4,4,4,31.3,20.023,16,2.000,0.011,4,1.000,0,12.50,-12.50
100000,32.00,16,0,7,0,9,0,1.00,0,0.219,446,0.00,15.01,7.47,793,1,1,0,1.00,1.00,1.00,4,4,4,28.7,10.480,16,2.000,0.008,4,1.000,0,20.00,0.00
100000,46.00,25,0,11,0,12,0,1.00,0,0.239,444,3.69,41.65,44.25,878,0,1,0,1.00,1.00,1.00,4,5,5,22.0,30.287,23,2.000,0.001,5,1.000,0,29.50,0.00
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,441,0.00,11.12,21.32,793,0,0,0,1.00,1.00,1.00,4,4,4,22.9,11.746,16,2.000,0.007,4,0.417,0,5.83,-5.00
100000,30.00,16,0,4,0,11,0,1.00,0,0.133,438,0.00,17.25,3.08,793,1,1,0,1.00,1.00,1.00,4,4,4,28.2,3.603,15,2.000,0.009,4,1.000,0,11.00,0.00
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,436,0.00,12.92,15.58,899,2,2,0,1.00,1.00,1.00,4,4,4,46.8,11.358,16,2.000,0.003,4,1.000,0,14.50,0.00
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,435,2.29,64.05,13.98,793,2,2,0,1.00,1.00,1.00,2,4,4,39.5,27.840,16,2.000,0.006,4,1.000,0,28.01,28.00
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,432,4.69,25.85,25.78,793,2,0,0,1.00,1.00,1.00,4,4,4,39.5,27.242,16,2.000,0.006,4,1.000,0,18.99,18.25
100000,24.00,16,0,3,0,9,0,1.00,2,0.125,427,0.00,23.18,4.86,793,2,2,0,1.00,1.00,1.00,4,3,4,39.3,14.220,12,2.000,0.022,4,1.000,0,10.50,0.00
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,426,3.06,25.53,17.73,793,1,1,0,1.00,1.00,1.00,2,4,4,29.8,9.468,16,2.000,0.006,4,1.000,0,14.75,0.00
100000,32.00,16,0,12,0,4,0,1.00,0,0.375,425,0.00,12.06,1.87,793,0,0,0,1.00,1.00,1.00,4,4,4,20.9,1.295,16,2.000,0.003,4,0.108,0,18.14,-17.75
100000,32.00,16,0,7,0,9,0,1.00,0,0.219,423,0.00,30.72,12.07,793,0,0,0,1.00,1.00,1.00,2,4,4,19.7,20.695,16,2.000,0.007,4,1.000,0,3.48,1.25
