step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density,digest,side
5000,1,916,39.8,2.0,9.2,1.8,15.1,0.0,1.39,3.0,672,144,11.95,8.76,347,305,264,0.2,1.39,1.42,1.38,4.41,5.35,5.43,31.3,1.436,0.648,6.14
6000,1,640,36.1,0.8,8.2,2.3,11.0,0.0,1.23,2.8,542,203,13.16,10.92,246,216,178,0.3,1.14,1.31,1.25,3.94,4.91,4.98,30.1,1.645,0.693,5.65
7000,1,202,30.7,0.4,6.6,4.9,7.0,0.0,1.08,2.0,149,181,7.98,11.01,54,97,51,0.1,1.14,1.01,1.09,3.47,4.42,4.66,29.8,1.824,0.738,5.04
8000,1,10,19.6,1.3,2.8,0.7,5.0,0.0,1.47,7.0,10,460,26.33,4.97,0,5,5,1.1,1.22,1.91,1.36,2.20,3.00,3.50,39.3,1.826,0.819,5.00
10000,8,356,29.2,0.3,10.1,2.3,2.9,0.0,1.12,2.3,243,181,4.30,15.61,107,156,93,0.0,1.15,1.04,1.14,3.12,4.00,4.23,30.2,1.974,0.451,4.70
10000,7,34,19.7,0.2,4.1,0.0,6.4,0.0,1.13,6.4,31,248,11.05,6.90,12,22,0,0.0,1.13,1.13,1.12,2.76,3.38,3.74,24.3,1.812,0.574,5.15
11000,8,736,27.4,0.2,8.0,0.6,5.4,0.0,1.07,2.2,457,186,7.81,8.31,313,210,213,0.1,1.10,1.02,1.08,3.04,3.77,4.05,29.4,1.961,0.404,4.46
12000,8,130,32.3,0.1,8.2,0.4,8.2,0.1,1.05,1.8,86,304,16.86,9.43,54,38,38,0.1,1.06,1.00,1.06,3.35,4.08,4.43,29.4,1.933,0.425,4.70
13000,8,259,31.3,0.2,7.2,0.7,8.6,0.0,1.08,3.7,204,218,11.70,9.21,147,54,58,0.0,1.09,1.05,1.08,3.21,4.12,4.34,24.2,1.900,0.436,5.14
13000,30,21,22.6,0.0,4.1,0.0,9.6,0.0,1.00,4.8,21,348,21.38,5.66,12,6,3,0.0,1.00,1.00,1.00,3.05,3.81,3.81,23.2,1.647,0.650,5.00
14000,8,24,38.4,0.0,5.1,0.0,15.7,0.0,1.00,2.1,17,258,16.85,6.68,13,10,1,0.0,1.00,1.00,1.00,3.54,4.62,4.58,22.9,1.853,0.617,5.12
