step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density,digest,side
5000,2,1512,36.7,0.5,12.1,0.5,9.1,0.0,1.15,3.5,1140,186,10.15,14.32,454,480,578,0.1,1.16,1.12,1.17,3.88,4.83,5.02,32.1,1.640,0.381,5.80
6000,2,1341,30.7,0.1,9.6,0.1,6.7,0.0,1.02,2.9,836,158,7.16,12.33,688,550,103,0.0,1.03,1.01,1.03,3.08,4.14,4.24,26.0,1.867,0.203,4.92
7000,2,1849,28.4,0.2,8.0,0.1,6.8,0.0,1.07,2.6,1142,156,6.35,10.94,287,564,998,0.0,1.08,1.02,1.10,2.84,3.90,4.06,38.0,1.889,0.179,4.65
8000,2,420,24.9,0.0,8.1,0.1,4.4,0.0,1.01,1.7,230,197,3.84,13.65,185,169,66,0.0,1.01,1.01,1.01,2.13,3.59,3.74,27.9,1.976,0.065,4.08
9000,2,88,21.9,0.0,8.1,0.0,2.8,0.0,1.01,2.4,55,166,2.76,12.62,85,3,0,0.0,1.03,1.00,1.01,1.93,3.40,3.43,12.0,1.986,0.075,4.02
10000,21,210,53.0,0.3,10.3,1.8,27.6,0.0,1.07,3.1,166,196,22.44,5.43,26,42,142,0.1,1.04,1.10,1.07,5.69,6.61,6.47,40.0,1.348,0.506,7.32
11000,21,139,48.5,0.1,9.3,1.3,25.5,0.0,1.02,4.2,119,244,25.83,5.20,72,31,36,0.1,1.01,1.00,1.03,5.09,6.17,6.24,26.7,1.366,0.481,7.26
11000,28,90,35.1,1.1,6.3,0.4,10.9,0.1,1.25,1.5,77,317,21.36,3.10,22,45,23,0.3,1.11,1.47,1.21,3.50,4.49,4.58,33.3,1.799,0.215,4.90
12000,37,162,38.4,0.2,10.2,0.1,8.7,0.0,1.05,0.9,100,336,14.61,14.17,71,66,25,0.0,1.05,1.06,1.05,3.35,4.52,4.47,26.6,1.993,0.036,4.72
12000,21,156,49.6,0.0,10.9,0.9,23.6,0.0,1.00,3.6,128,301,29.82,4.37,89,54,13,0.0,1.00,1.00,1.00,5.21,6.38,6.03,26.2,1.419,0.448,7.11
12000,38,137,51.6,0.6,11.7,0.0,13.2,0.0,1.16,3.0,118,237,16.72,13.74,120,15,2,0.1,1.15,1.14,1.18,4.37,5.18,5.28,14.6,1.976,0.058,5.97
12000,28,18,39.9,4.4,3.9,1.5,11.1,0.0,2.31,0.7,15,324,18.88,2.18,4,9,5,1.9,1.81,3.43,2.07,3.67,4.78,4.67,32.3,1.614,0.246,4.89
13000,21,124,44.7,0.0,10.8,1.5,18.3,0.0,1.00,4.0,106,237,22.69,5.71,88,25,11,0.0,1.00,1.00,1.00,5.00,5.74,6.03,25.3,1.494,0.436,6.88
13000,37,51,41.2,0.4,12.7,0.0,7.1,0.0,1.06,0.9,31,244,8.68,12.07,22,8,21,0.1,1.06,1.04,1.07,3.61,4.67,4.76,33.5,1.994,0.041,4.94
13000,38,45,55.5,0.0,12.7,0.0,15.2,0.0,1.01,2.6,36,502,31.95,20.37,34,7,4,0.1,1.01,1.00,1.01,4.40,5.38,5.64,19.6,1.981,0.044,6.16
14000,21,16,62.7,0.0,14.4,2.5,24.5,0.0,1.00,1.4,14,637,52.04,14.33,8,4,4,0.0,1.00,1.00,1.00,6.00,6.31,6.88,23.7,1.558,0.429,6.94
14000,38,12,72.3,0.0,13.2,0.0,24.1,0.0,1.00,0.7,8,495,44.17,7.88,1,3,8,0.0,1.00,1.00,1.00,5.92,6.17,6.17,40.3,1.930,0.094,6.33
16000,69,111,34.4,0.0,9.2,0.1,8.2,0.0,1.00,1.3,81,242,9.25,13.03,108,1,2,0.0,1.00,1.00,1.00,3.08,4.24,4.35,11.5,1.979,0.063,4.63
17000,72,103,56.8,0.3,11.6,0.7,30.9,0.0,1.03,0.8,56,323,33.49,4.21,63,19,21,0.0,1.01,1.04,1.03,6.58,6.76,6.71,22.8,1.305,0.466,6.94
17000,69,31,38.6,0.0,10.9,0.1,8.5,0.0,1.00,1.0,19,692,29.15,19.39,18,9,4,0.0,1.00,1.00,1.00,3.35,4.39,4.61,24.3,1.977,0.061,4.74
17000,21,10,67.7,0.0,19.0,4.4,23.4,0.0,1.00,0.0,6,254,30.40,2.10,2,8,0,0.0,1.00,1.00,1.00,6.80,7.10,7.10,30.7,1.513,0.413,7.10
18000,72,438,52.7,0.4,11.5,0.3,25.8,0.0,1.08,2.6,329,280,25.51,10.87,212,100,126,0.1,1.05,1.12,1.07,5.44,6.39,6.44,27.4,1.367,0.443,7.06
18000,69,125,41.9,0.0,11.9,0.0,9.7,0.0,1.00,1.1,69,287,13.03,14.98,97,15,13,0.0,1.00,1.00,1.00,3.69,4.65,4.78,15.9,1.941,0.125,4.98
19000,72,372,48.9,0.4,10.9,0.7,23.7,0.0,1.09,2.8,278,235,22.26,7.63,155,120,97,0.1,1.08,1.11,1.08,5.21,6.22,6.12,31.2,1.361,0.462,6.86
19000,69,249,37.8,0.0,11.4,0.1,7.6,0.0,1.00,2.1,159,351,13.19,21.68,200,39,10,0.0,1.00,1.00,1.00,3.44,4.47,4.61,17.4,1.972,0.067,5.08
20000,72,530,39.1,0.3,8.7,1.4,18.4,0.0,1.08,4.1,437,222,18.96,8.17,93,229,208,0.1,1.06,1.08,1.10,4.59,5.64,5.56,35.4,1.371,0.446,6.63
20000,69,331,40.3,0.0,13.1,0.3,7.1,0.0,1.01,1.7,206,295,9.60,18.49,91,75,165,0.0,1.01,1.01,1.00,3.57,4.72,4.66,36.1,1.974,0.077,5.12
20000,75,146,29.6,0.1,9.0,0.4,5.8,0.0,1.06,2.0,110,190,6.66,12.37,49,67,30,0.0,1.06,1.02,1.12,2.99,4.02,4.12,33.1,1.944,0.100,4.57
21000,69,741,37.8,0.0,12.4,0.3,6.5,0.0,1.02,2.3,491,194,6.65,16.00,267,225,249,0.0,1.02,1.02,1.02,3.42,4.50,4.62,30.5,1.981,0.086,5.14
21000,72,529,36.6,0.0,7.9,1.4,17.4,0.0,1.01,5.5,445,166,15.94,5.85,213,184,132,0.0,1.02,1.02,1.01,4.45,5.37,5.56,28.6,1.405,0.437,6.83
21000,75,17,24.0,0.0,5.1,0.9,6.9,0.0,1.00,4.4,17,465,19.49,12.66,8,4,5,0.0,1.00,1.00,1.00,3.00,3.59,4.24,29.2,1.930,0.130,5.00
22000,69,1001,33.8,0.1,10.7,0.4,5.9,0.0,1.01,2.8,655,217,8.25,15.39,507,380,114,0.0,1.02,1.00,1.01,3.23,4.19,4.37,26.9,1.990,0.073,4.97
22000,72,181,32.2,0.0,6.6,3.3,15.4,0.0,1.01,5.2,158,174,16.34,4.53,78,76,27,0.0,1.01,1.01,1.02,4.07,5.01,5.26,30.0,1.362,0.473,6.43
23000,69,859,32.7,0.1,10.6,0.2,5.5,0.0,1.02,2.8,544,203,7.32,16.51,160,267,432,0.0,1.02,1.02,1.02,3.15,4.12,4.28,37.4,1.995,0.047,4.91
23000,72,203,30.3,0.3,6.3,2.3,15.0,0.0,1.07,3.1,167,163,14.12,3.79,16,65,122,0.1,1.07,1.06,1.08,4.11,5.04,5.28,39.6,1.328,0.411,5.93
24000,72,440,28.5,0.8,7.5,0.6,12.9,0.0,1.25,4.1,392,169,13.52,5.07,98,173,169,0.1,1.30,1.25,1.25,3.89,4.89,4.90,33.2,1.285,0.410,5.91
24000,69,345,25.6,0.2,11.3,0.0,1.2,0.0,1.07,1.9,153,126,1.60,14.93,92,106,147,0.0,1.08,1.03,1.08,2.76,3.62,3.90,32.8,1.999,0.007,4.23
25000,69,758,24.1,0.2,9.6,0.0,2.2,0.0,1.06,2.0,356,145,2.62,13.05,327,339,92,0.0,1.09,1.04,1.07,2.79,3.53,3.75,28.5,1.999,0.008,4.14
25000,72,393,27.4,1.0,5.0,1.4,14.2,0.0,1.24,3.7,333,136,11.99,3.92,130,215,48,0.1,1.16,1.31,1.25,3.73,4.70,4.89,31.3,1.259,0.382,5.71
26000,69,987,26.2,0.2,8.8,0.0,4.0,0.0,1.06,2.4,578,163,5.02,11.46,243,294,450,0.0,1.06,1.04,1.06,2.75,3.67,3.83,36.1,2.000,0.014,4.36
26000,72,261,22.0,0.4,3.8,0.2,12.2,0.1,1.15,5.9,236,169,12.11,6.32,52,89,120,0.1,1.15,1.07,1.22,3.25,4.25,4.21,36.6,1.309,0.409,5.70
27000,69,646,33.4,0.2,7.4,0.0,9.3,0.0,1.07,1.9,418,183,7.71,11.48,208,202,236,0.0,1.10,1.07,1.07,3.17,4.24,4.27,31.1,1.981,0.077,4.72
27000,72,104,24.3,1.1,4.0,1.3,9.6,0.1,1.38,2.9,94,172,11.28,5.46,0,3,101,0.1,1.53,1.14,1.45,3.13,4.24,4.23,41.9,1.477,0.446,4.95
27000,90,24,19.7,0.0,4.8,0.5,4.8,0.0,1.00,6.7,22,204,10.64,11.44,1,4,19,0.0,1.00,1.00,1.00,2.67,3.38,3.38,41.1,1.992,0.062,5.04
28000,69,169,29.8,0.0,9.3,0.0,5.6,0.0,1.00,2.7,134,320,9.18,21.34,13,88,68,0.0,1.00,1.00,1.00,3.02,4.07,4.15,36.5,2.000,0.013,4.78
29000,69,17,28.1,0.5,0.8,0.0,12.4,0.0,1.32,4.1,13,152,12.17,2.52,3,14,0,0.0,1.31,1.31,1.33,2.94,4.00,3.71,30.1,1.997,0.216,4.88
31000,150,43,23.9,0.0,1.9,0.0,10.0,0.0,1.00,1.9,28,280,13.07,2.93,38,5,0,0.0,1.00,1.00,1.00,2.91,3.53,3.58,7.6,2.000,0.079,4.02
32000,187,21,53.3,0.7,13.0,0.0,12.3,0.3,1.15,1.9,17,218,21.17,2.19,16,1,4,0.3,1.29,1.00,1.15,4.10,5.33,5.52,29.2,2.000,0.122,5.90
33000,150,37,42.6,0.0,4.9,0.8,16.1,0.0,1.00,0.9,24,124,12.51,1.74,36,1,0,0.0,1.00,1.00,1.00,3.68,4.76,4.78,14.3,1.997,0.276,5.00
34000,150,202,33.7,0.0,4.6,0.9,11.8,0.0,1.00,1.8,146,238,16.00,2.48,189,11,2,0.0,1.00,1.01,1.00,3.37,4.34,4.27,10.8,1.998,0.232,4.75
34000,228,191,28.4,0.1,7.6,0.0,6.5,0.0,1.03,0.6,107,460,15.91,14.80,89,62,40,0.0,1.04,1.00,1.03,2.97,3.88,3.87,25.4,2.000,0.008,4.03
35000,228,199,28.5,0.1,7.0,0.0,7.0,0.0,1.05,0.7,97,508,18.18,16.43,156,24,19,0.1,1.10,1.01,1.05,2.92,3.80,3.89,18.2,2.000,0.006,4.03
35000,150,29,29.1,0.0,5.4,0.9,8.7,0.0,1.00,2.3,27,737,42.87,3.21,25,1,3,0.0,1.00,1.00,1.00,3.24,4.00,4.31,14.5,1.999,0.148,4.72
35000,260,26,25.0,0.0,5.1,0.0,7.4,0.0,1.00,1.2,22,1175,51.42,7.72,12,5,9,0.0,1.00,1.00,1.00,2.88,3.85,3.58,30.3,2.000,0.002,4.00
