step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water,worn,travel,drift
100000,6.00,16,0,1,0,2,0,1.00,8,0.167,706,0.00,23.18,4.26,581,0,1,0,1.00,1.00,1.00,2,3,1,16.0,4.408,3,2.000,0.975,4,1.000,0,32.22,29.25
100000,38.33,25,1,1,0,22,1,1.10,0,0.026,704,0.00,24.31,7.58,442,0,0,1,1.40,1.00,1.00,4,5,5,15.9,3.468,24,1.533,0.152,5,0.136,0,1.00,-1.00
100000,20.00,16,0,8,0,2,0,1.00,2,0.400,681,2.19,36.68,50.41,581,1,0,0,1.00,1.00,1.00,2,3,4,32.7,25.744,10,2.000,0.969,4,1.000,0,43.51,43.50
100000,2.00,16,0,1,0,0,0,1.00,12,0.500,673,0.16,18.97,55.48,581,0,0,0,1.00,1.00,1.00,1,1,1,8.3,2.354,1,2.000,0.955,4,1.000,0,17.88,13.25
100000,23.00,16,0,7,3,3,0,1.00,0,0.304,654,0.00,17.02,24.00,581,0,0,0,1.00,1.00,1.00,2,4,4,16.5,20.777,13,2.000,0.995,4,0.606,0,8.39,-7.50
100000,23.00,25,0,0,7,8,0,1.00,4,0.000,627,0.00,33.93,2.28,581,0,0,0,1.00,1.00,1.00,4,3,5,10.3,4.655,15,2.000,0.950,5,1.000,0,12.00,12.00
100000,4.30,36,0,1,0,2,0,1.00,16,0.232,617,0.00,31.11,0.22,442,1,0,0,1.00,1.00,1.00,2,2,2,28.0,5.051,3,1.435,0.303,6,1.000,0,9.80,9.25
100000,2.74,49,0,1,0,1,0,1.00,22,0.365,615,0.00,108.89,6.46,608,1,1,0,1.00,1.00,1.00,1,2,1,32.0,3.206,2,1.370,0.403,7,1.000,0,34.93,33.75
100000,14.92,49,0,5,0,5,0,1.00,8,0.335,599,0.00,43.18,1.86,608,1,1,0,1.00,1.00,1.00,5,4,6,27.1,9.633,10,1.492,0.371,7,1.000,0,12.75,0.00
100000,27.00,16,0,8,5,3,0,1.00,0,0.296,595,0.00,8.80,27.96,581,0,1,0,1.00,1.00,1.00,1,4,4,0.5,6.568,16,2.000,0.995,4,1.000,0,35.79,-7.50
100000,23.00,16,0,8,1,3,0,1.00,0,0.348,594,0.00,21.97,43.52,581,2,1,0,1.00,1.00,1.00,3,4,4,43.0,23.769,12,2.000,0.995,4,0.741,0,38.50,0.00
100000,25.00,25,0,8,5,2,0,1.00,4,0.320,590,0.00,24.99,93.81,581,1,0,0,1.00,1.00,1.00,4,5,3,29.3,28.217,15,2.000,0.949,5,1.000,0,41.34,41.25
100000,32.14,36,0,8,3,12,0,1.00,4,0.249,588,0.00,29.35,5.96,607,0,0,0,1.00,1.00,1.00,4,5,5,3.0,11.041,23,1.495,0.501,6,1.000,0,4.96,-3.75
100000,27.00,16,0,8,5,3,0,1.00,0,0.296,585,1.49,21.98,37.30,581,0,1,0,1.00,1.00,1.00,4,4,4,1.5,36.649,16,2.000,0.995,4,1.000,0,39.62,-8.25
100000,27.00,16,0,8,5,3,0,1.00,0,0.296,581,0.00,18.69,93.68,581,0,0,0,1.00,1.00,1.00,4,4,4,2.0,32.843,16,2.000,0.995,4,1.000,0,50.25,0.00
100000,20.96,36,0,6,3,3,0,1.00,8,0.286,575,0.00,20.15,0.00,581,2,2,0,1.00,1.00,1.00,2,6,2,44.1,2.736,12,1.996,0.538,6,1.000,0,23.50,23.50
100000,31.00,16,0,11,1,4,0,1.00,0,0.355,567,0.00,28.98,22.80,581,1,0,0,1.00,1.00,1.00,4,4,4,32.3,22.340,16,2.000,0.990,4,1.000,0,37.30,37.00
100000,32.00,16,0,14,0,2,0,1.00,0,0.438,556,0.00,12.85,114.60,605,2,0,0,1.00,1.00,1.00,1,4,4,39.1,34.014,16,2.000,0.968,4,1.000,0,53.12,27.00
100000,11.00,16,0,0,3,4,0,1.00,4,0.000,553,0.00,16.52,0.10,606,1,1,0,1.00,1.00,1.00,4,2,4,30.1,1.618,7,2.000,0.993,4,0.021,0,2.50,0.00
100000,22.48,49,0,4,0,15,0,1.00,8,0.178,553,0.00,25.11,5.43,600,0,0,0,1.00,1.00,1.00,4,5,5,4.6,4.038,19,1.183,0.525,7,1.000,0,3.78,0.50
100000,30.00,16,0,10,2,4,0,1.00,0,0.333,551,1.30,24.23,67.34,581,2,1,0,1.00,1.00,1.00,4,4,4,40.4,23.205,16,2.000,0.966,4,1.000,0,27.75,14.75
100000,12.00,16,0,5,0,1,0,1.00,6,0.417,551,0.00,3.65,25.89,605,0,1,0,1.00,1.00,1.00,1,2,3,10.4,1.591,6,2.000,0.971,4,0.766,0,14.67,-10.25
100000,24.00,16,0,7,2,4,0,1.00,0,0.292,546,0.21,10.50,13.31,581,1,1,0,1.00,1.00,1.00,2,4,4,33.7,7.884,13,2.000,0.966,4,1.000,0,12.04,9.00
100000,16.16,49,2,0,0,7,0,1.79,14,0.000,543,0.09,60.52,12.65,600,0,0,0,1.00,3.50,1.60,4,5,2,5.8,16.236,9,1.469,0.406,7,1.000,0,4.50,0.00
100000,28.84,49,0,3,0,18,0,1.00,8,0.104,540,2.65,52.15,0.90,607,1,0,0,1.00,1.00,1.00,6,7,3,29.2,21.607,21,1.373,0.487,7,1.000,0,12.26,12.00
100000,3.74,25,0,2,1,0,0,1.00,12,0.535,533,0.00,42.52,10.95,442,1,1,0,1.00,1.00,1.00,1,3,1,32.8,3.522,3,1.495,0.177,5,0.474,0,14.26,14.25
100000,3.90,49,0,2,0,1,0,1.00,20,0.513,527,0.00,53.53,6.13,607,0,0,0,1.00,1.00,1.00,1,2,2,15.1,3.120,3,1.299,0.541,7,1.000,0,18.70,18.50
100000,26.00,16,0,5,0,8,0,1.00,0,0.192,523,2.74,41.63,6.55,605,0,0,0,1.00,1.00,1.00,3,4,4,3.2,25.931,13,2.000,0.949,4,0.940,0,31.00,0.00
100000,101.80,49,35,3,0,0,2,13.96,2,0.029,515,0.00,11.72,28.32,600,0,0,2,15.50,14.50,13.07,4,7,6,3.2,1.125,38,1.395,0.456,7,1.000,0,1.00,-1.00
100000,32.00,16,0,14,0,2,0,1.00,0,0.438,513,0.00,2.60,33.80,605,0,0,0,1.00,1.00,1.00,1,4,4,21.9,5.341,16,2.000,0.968,4,0.554,0,24.25,0.00
100000,31.00,16,0,11,1,4,0,1.00,0,0.355,512,2.16,19.91,31.70,581,1,0,0,1.00,1.00,1.00,2,4,4,32.4,32.092,16,2.000,0.990,4,1.000,0,37.72,28.25
100000,25.97,49,0,5,0,15,0,1.00,8,0.193,509,0.29,43.79,8.53,607,0,0,0,1.00,1.00,1.00,6,7,3,3.7,14.519,20,1.299,0.541,7,1.000,1,10.00,8.00
100000,20.00,16,0,6,0,4,0,1.00,2,0.300,508,0.85,12.03,16.85,581,1,0,0,1.00,1.00,1.00,3,3,4,31.5,6.136,10,2.000,0.993,4,1.000,0,13.50,13.50
100000,20.00,16,0,8,0,2,0,1.00,2,0.400,505,0.20,14.65,15.62,581,1,0,0,1.00,1.00,1.00,2,3,4,26.1,15.823,10,2.000,0.969,4,0.974,0,8.10,8.00
100000,7.96,36,0,2,0,2,0,1.00,16,0.251,504,0.05,45.89,39.77,581,2,2,0,1.00,1.00,1.00,1,2,2,40.8,5.761,4,1.991,0.603,6,1.000,1,5.75,0.00
100000,31.00,16,0,12,1,3,0,1.00,0,0.387,499,2.00,9.07,61.69,606,1,1,0,1.00,1.00,1.00,2,4,4,35.2,25.338,16,2.000,0.994,4,1.000,0,36.49,34.00
100000,32.00,16,0,14,0,2,0,1.00,0,0.438,495,0.00,7.48,57.28,605,1,0,0,1.00,1.00,1.00,2,4,4,38.5,12.606,16,2.000,0.968,4,0.021,0,44.12,-3.25
100000,19.28,49,0,1,0,13,0,1.00,10,0.052,495,0.00,26.14,2.01,608,2,2,0,1.00,1.00,1.00,3,2,7,44.1,2.165,14,1.377,0.385,7,0.008,0,2.93,2.75
100000,8.16,49,0,4,0,2,0,1.00,16,0.490,489,0.00,32.56,1.60,607,0,0,0,1.00,1.00,1.00,2,4,2,25.0,5.257,6,1.360,0.506,7,1.000,0,16.91,15.50
100000,10.00,16,0,2,0,3,0,1.00,4,0.200,484,0.02,20.66,4.40,601,2,2,0,1.00,1.00,1.00,3,2,4,41.6,4.342,5,2.000,0.901,4,0.996,0,8.25,0.00
100000,31.00,16,0,14,1,1,0,1.00,0,0.452,482,0.00,6.60,112.00,581,0,1,0,1.00,1.00,1.00,4,4,4,0.4,24.703,16,2.000,0.990,4,1.000,0,59.27,1.50
100000,6.00,16,0,3,0,0,0,1.00,8,0.500,482,0.63,27.47,3.14,581,1,1,0,1.00,1.00,1.00,1,1,3,27.2,4.646,3,2.000,0.992,4,1.000,0,19.75,19.75
100000,26.00,16,0,8,0,5,0,1.00,0,0.308,479,0.00,10.08,8.06,581,1,0,0,1.00,1.00,1.00,1,4,4,27.3,2.015,13,2.000,0.996,4,1.000,0,9.28,9.00
100000,8.00,25,0,1,0,3,0,1.00,10,0.125,466,0.06,33.95,1.14,601,1,1,0,1.00,1.00,1.00,2,4,1,30.7,1.481,4,2.000,0.972,5,1.000,0,20.64,20.25
100000,31.00,16,0,10,1,5,0,1.00,0,0.323,466,4.24,22.92,71.51,581,1,0,0,1.00,1.00,1.00,4,4,4,38.0,29.824,16,2.000,0.928,4,1.000,0,17.30,1.25
100000,2.52,36,0,0,0,2,0,1.00,18,0.000,461,0.39,15.73,0.46,600,0,0,0,1.00,1.00,1.00,1,2,1,6.6,7.080,2,1.258,0.455,6,1.000,0,2.76,0.25
100000,29.00,16,0,12,1,2,0,1.00,0,0.414,460,0.00,12.31,22.70,605,1,0,0,1.00,1.00,1.00,2,4,4,37.2,12.174,15,2.000,0.965,4,1.000,0,34.09,32.00
100000,31.99,16,0,8,0,8,0,1.00,0,0.250,454,1.06,23.15,36.42,601,2,0,0,1.00,1.00,1.00,4,4,4,40.5,24.669,16,2.000,0.965,4,1.000,0,15.25,0.00
100000,25.00,16,0,10,1,2,0,1.00,0,0.400,448,1.36,6.51,77.09,606,1,1,0,1.00,1.00,1.00,2,4,4,28.3,24.421,13,2.000,0.994,4,1.000,0,31.25,31.25
100000,20.00,16,0,8,0,2,0,1.00,0,0.400,445,2.97,3.35,19.29,605,0,0,0,1.00,1.00,1.00,2,4,4,14.4,5.048,10,2.000,0.965,4,1.000,0,15.75,15.75
100000,23.00,16,0,10,1,1,0,1.00,0,0.435,442,1.32,12.30,101.69,606,1,1,0,1.00,1.00,1.00,2,4,4,30.4,21.325,12,2.000,0.994,4,1.000,0,31.64,31.50
100000,7.98,36,0,0,2,3,0,1.00,14,0.000,432,0.00,21.49,18.72,581,2,2,0,1.00,1.00,1.00,2,3,2,46.9,2.796,5,1.994,0.399,6,0.282,0,9.00,9.00
100000,18.00,16,0,6,0,3,0,1.00,2,0.333,428,0.00,26.59,41.79,601,2,2,0,1.00,1.00,1.00,2,4,3,45.2,14.537,9,2.000,0.932,4,1.000,0,14.02,13.75
100000,4.00,16,1,0,0,0,0,3.00,12,0.000,423,0.00,14.40,5.43,581,0,0,0,3.00,3.00,3.00,1,1,1,25.3,1.206,1,2.000,0.951,4,1.000,0,8.84,7.75
100000,32.00,16,0,12,0,4,0,1.00,0,0.375,421,0.00,12.82,8.27,581,0,0,0,1.00,1.00,1.00,2,4,4,18.1,3.896,16,2.000,0.971,4,0.397,0,3.26,1.75
100000,31.99,16,0,10,0,6,0,1.00,0,0.313,416,2.33,30.16,4.29,610,0,2,0,1.00,1.00,1.00,2,4,4,24.9,26.491,16,1.999,0.947,4,1.000,0,28.00,11.00
100000,26.99,16,0,8,3,4,0,1.00,0,0.296,416,3.42,15.65,22.20,581,2,0,0,1.00,1.00,1.00,3,4,4,44.1,22.776,15,1.999,0.918,4,1.000,0,19.10,13.75
100000,31.00,16,0,14,1,1,0,1.00,0,0.452,411,0.00,5.07,38.81,581,0,0,0,1.00,1.00,1.00,4,4,4,19.0,14.867,16,2.000,0.990,4,0.504,0,12.67,3.25
100000,18.12,64,0,3,0,11,0,1.00,16,0.166,405,0.00,68.47,6.80,600,0,0,0,1.00,1.00,1.00,2,4,4,13.2,14.544,14,1.294,0.488,8,1.000,0,10.50,0.00
100000,15.99,16,0,4,0,4,0,1.00,4,0.250,403,1.16,20.00,1.21,610,2,2,0,1.00,1.00,1.00,4,4,2,47.7,15.892,8,1.999,0.949,4,1.000,0,18.50,18.50
100000,31.00,16,0,14,1,1,0,1.00,0,0.452,401,1.08,5.40,67.28,581,1,1,0,1.00,1.00,1.00,2,4,4,36.1,13.782,16,2.000,0.990,4,1.000,0,27.32,14.75
100000,34.94,64,0,2,0,25,0,1.00,10,0.057,398,0.00,46.53,5.78,600,0,0,0,1.00,1.00,1.00,2,7,4,20.2,2.518,27,1.294,0.488,8,1.000,0,5.00,5.00
100000,6.00,16,0,1,0,2,0,1.00,8,0.167,395,0.00,8.99,12.46,581,0,0,0,1.00,1.00,1.00,1,3,1,15.5,6.878,3,2.000,0.969,4,1.000,0,1.00,1.00
100000,32.00,16,0,15,0,1,0,1.00,0,0.469,388,0.00,5.62,27.45,605,1,0,0,1.00,1.00,1.00,2,4,4,26.4,3.635,16,2.000,0.971,4,1.000,0,1.58,1.50
100000,26.00,16,0,9,0,4,0,1.00,0,0.346,387,0.00,6.78,39.21,581,1,0,0,1.00,1.00,1.00,2,4,4,38.1,16.291,13,2.000,0.986,4,1.000,0,15.23,14.00
100000,31.00,16,0,12,1,3,0,1.00,0,0.387,386,0.00,10.15,22.05,606,1,1,0,1.00,1.00,1.00,2,4,4,32.5,3.489,16,2.000,0.994,4,1.000,0,31.00,0.00
100000,5.00,16,0,1,1,1,0,1.00,8,0.200,386,0.00,3.90,7.04,581,0,0,0,1.00,1.00,1.00,1,1,3,17.2,1.107,3,2.000,0.972,4,0.947,0,9.29,-8.50
100000,20.79,49,0,8,0,7,0,1.00,8,0.385,385,0.00,27.25,12.99,600,2,1,0,1.00,1.00,1.00,4,7,3,42.2,11.736,15,1.386,0.367,7,1.000,0,7.25,7.25
100000,16.00,16,0,5,0,3,0,1.00,4,0.313,385,0.00,5.97,13.43,581,1,0,0,1.00,1.00,1.00,2,3,3,31.9,6.036,8,2.000,0.920,4,1.000,0,21.78,21.50
100000,104.59,49,35,3,0,2,2,12.58,2,0.029,384,0.47,20.91,24.85,600,0,0,2,15.50,12.67,11.29,8,7,6,7.4,40.518,40,1.395,0.456,7,1.000,0,1.50,0.00
100000,28.00,16,0,10,0,4,0,1.00,0,0.357,378,0.00,12.61,77.09,581,1,1,0,1.00,1.00,1.00,2,4,4,31.7,19.585,14,2.000,0.989,4,1.000,0,35.20,33.75
100000,32.00,16,0,15,0,1,0,1.00,0,0.469,378,0.00,3.21,23.42,605,1,0,0,1.00,1.00,1.00,2,4,4,31.6,1.694,16,2.000,0.971,4,1.000,0,7.50,4.50
100000,28.00,16,0,8,4,4,0,1.00,0,0.286,374,0.00,7.20,43.53,581,2,2,0,1.00,1.00,1.00,2,4,4,43.7,8.100,16,2.000,0.951,4,0.252,0,15.00,0.00
100000,8.00,16,0,2,0,2,0,1.00,6,0.250,374,1.58,6.49,22.42,606,1,1,0,1.00,1.00,1.00,2,4,1,35.6,5.226,4,2.000,0.994,4,1.000,0,26.25,0.00
100000,24.00,16,0,3,0,9,0,1.00,0,0.125,374,0.00,34.98,5.31,601,1,1,0,1.00,1.00,1.00,2,4,4,26.8,10.262,12,2.000,0.969,4,1.000,0,13.75,0.00
100000,28.00,16,0,7,0,7,0,1.00,0,0.250,372,2.81,19.51,12.39,605,0,0,0,1.00,1.00,1.00,4,4,4,15.2,13.076,14,2.000,0.946,4,1.000,0,11.75,11.75
100000,29.00,16,0,10,3,3,0,1.00,0,0.345,366,1.44,11.74,23.63,581,1,0,0,1.00,1.00,1.00,4,4,4,33.3,15.063,16,2.000,0.962,4,1.000,0,33.02,30.25
100000,49.90,49,11,4,0,10,0,4.68,6,0.080,365,3.38,16.74,14.05,600,1,1,3,4.14,5.29,4.62,6,4,7,33.4,14.568,25,1.386,0.367,7,1.000,0,5.00,-5.00
100000,13.00,16,0,3,3,2,0,1.00,4,0.231,365,0.00,11.01,0.02,581,0,0,0,1.00,1.00,1.00,2,3,3,20.9,3.317,8,2.000,0.976,4,0.343,0,2.00,2.00
100000,24.99,16,1,5,1,5,0,1.00,2,0.200,362,0.00,21.13,3.34,611,0,0,0,1.00,1.00,1.00,1,3,4,22.4,10.664,12,2.000,0.928,4,1.000,0,11.00,11.00
100000,8.85,64,0,1,0,6,0,1.00,20,0.113,362,2.37,37.58,1.64,600,0,0,0,1.00,1.00,1.00,2,3,3,17.5,14.342,7,1.265,0.522,8,1.000,0,11.50,0.00
100000,15.00,16,0,2,3,4,0,1.00,4,0.133,361,0.00,2.47,7.11,581,0,0,0,1.00,1.00,1.00,4,3,3,13.5,1.078,9,2.000,0.995,4,0.398,0,5.00,-5.00
100000,24.00,16,0,10,0,2,0,1.00,2,0.417,357,2.90,3.11,17.50,581,0,0,0,1.00,1.00,1.00,1,3,4,16.0,3.016,12,2.000,0.989,4,0.320,0,6.33,-6.25
100000,24.00,16,0,9,0,3,0,1.00,0,0.375,356,0.00,3.38,47.28,601,2,2,0,1.00,1.00,1.00,2,4,4,47.0,16.727,12,2.000,0.945,4,0.873,0,10.40,-4.75
100000,31.00,16,0,12,1,3,0,1.00,0,0.387,356,-0.00,8.35,23.68,606,1,1,0,1.00,1.00,1.00,1,4,4,37.7,13.064,16,2.000,0.994,4,0.775,0,32.74,31.75
100000,38.40,49,6,1,0,13,0,2.55,8,0.026,355,1.55,27.77,24.13,600,0,0,1,3.67,1.00,2.88,4,4,6,4.2,17.095,20,1.477,0.402,7,1.000,1,0.75,0.75
100000,28.00,16,0,8,4,4,0,1.00,0,0.286,355,4.57,17.30,19.74,581,2,2,0,1.00,1.00,1.00,4,4,4,51.4,15.472,16,2.000,0.951,4,0.003,0,8.94,-4.00
100000,23.00,16,0,6,5,3,0,1.00,0,0.261,353,-0.00,8.31,17.56,581,1,0,0,1.00,1.00,1.00,2,4,4,33.8,9.862,14,2.000,0.995,4,1.000,0,32.50,32.50
100000,22.99,16,0,7,1,4,0,1.00,0,0.304,351,2.68,13.70,39.16,611,0,0,0,1.00,1.00,1.00,2,4,4,18.7,17.824,12,2.000,0.925,4,1.000,0,23.00,0.00
100000,11.70,49,0,3,0,5,0,1.00,14,0.256,351,0.19,52.64,5.66,608,2,1,0,1.00,1.00,1.00,2,4,3,43.9,10.422,8,1.463,0.359,7,1.000,0,14.25,0.00
100000,40.00,16,4,6,0,6,2,2.25,0,0.150,351,0.00,20.02,2.72,605,0,0,2,3.50,1.00,2.25,2,4,4,5.5,19.952,16,2.000,0.984,4,1.000,0,13.00,13.00
100000,67.04,36,23,0,0,3,0,9.96,0,0.000,351,0.00,6.03,22.72,600,0,0,0,10.67,10.33,9.42,4,6,6,6.9,5.969,26,1.368,0.429,6,1.000,0,1.00,0.00
100000,10.00,16,0,4,0,1,0,1.00,2,0.400,350,0.00,4.48,8.57,611,1,0,0,1.00,1.00,1.00,1,3,4,28.8,4.987,5,1.999,0.903,4,1.000,0,15.25,0.00
100000,99.26,81,0,8,0,65,0,1.00,0,0.081,348,4.26,54.17,0.35,600,1,0,0,1.00,1.00,1.00,9,9,9,28.4,33.887,73,1.360,0.450,9,1.000,0,6.25,6.25
100000,24.00,16,0,6,4,4,0,1.00,0,0.250,345,0.00,4.18,21.93,581,1,1,0,1.00,1.00,1.00,4,4,4,33.4,18.029,14,2.000,0.901,4,1.000,0,4.50,4.50
100000,31.00,16,0,9,1,6,0,1.00,0,0.290,345,0.00,12.08,22.68,581,1,1,0,1.00,1.00,1.00,1,4,4,38.2,19.278,16,2.000,0.967,4,1.000,0,26.42,3.00
100000,38.31,49,0,6,0,21,0,1.00,4,0.157,345,0.00,60.94,4.04,600,1,1,0,1.00,1.00,1.00,6,5,7,27.6,6.940,27,1.419,0.326,7,1.000,0,9.50,0.00
100000,4.00,16,0,2,0,0,0,1.00,10,0.500,344,0.00,9.26,55.35,581,1,1,0,1.00,1.00,1.00,1,1,2,28.8,0.661,2,2.000,0.963,4,1.000,0,9.00,9.00
100000,28.00,16,0,8,4,4,0,1.00,0,0.286,341,0.00,3.91,10.01,581,2,2,0,1.00,1.00,1.00,2,4,4,45.0,4.841,16,2.000,0.951,4,0.210,0,11.00,0.00
100000,20.00,16,0,4,0,6,0,1.00,0,0.200,338,2.25,22.71,7.62,605,0,0,0,1.00,1.00,1.00,2,4,4,20.2,10.179,10,2.000,0.946,4,1.000,0,15.50,15.50
100000,24.00,16,0,7,2,4,0,1.00,0,0.292,336,0.00,9.35,17.23,581,0,1,0,1.00,1.00,1.00,2,4,4,9.0,4.832,13,2.000,0.924,4,1.000,0,15.25,0.00
100000,9.99,16,0,1,0,4,0,1.00,6,0.100,335,0.00,6.22,14.86,601,1,1,0,1.00,1.00,1.00,1,2,3,28.9,4.084,5,1.998,0.951,4,1.000,0,6.75,-6.75
100000,117.14,49,35,3,0,11,2,9.43,0,0.026,334,0.00,13.77,3.59,600,0,0,2,11.86,10.71,7.57,6,7,7,3.9,1.388,49,1.395,0.456,7,1.000,0,0.25,0.25
100000,26.00,25,0,7,0,6,0,1.00,4,0.269,333,3.65,31.94,12.53,601,2,2,0,1.00,1.00,1.00,2,4,4,40.3,16.401,13,2.000,0.930,5,0.817,0,12.13,-12.00
100000,20.00,16,0,8,0,2,0,1.00,0,0.400,332,0.00,10.16,20.32,581,2,1,0,1.00,1.00,1.00,3,4,4,46.5,8.288,10,2.000,0.990,4,0.650,0,20.93,-2.75
100000,52.22,64,15,1,0,8,1,6.32,10,0.019,331,0.00,25.16,6.22,600,1,1,1,14.00,9.33,4.31,6,8,3,25.8,8.386,24,1.339,0.376,8,1.000,0,10.50,0.00
100000,10.00,16,0,0,0,5,0,1.00,6,0.000,327,0.00,7.13,3.95,601,1,1,0,1.00,1.00,1.00,2,2,3,27.4,0.968,5,1.999,0.879,4,1.000,0,0.50,0.00
100000,23.00,16,0,9,1,2,0,1.00,2,0.391,324,-0.00,9.84,19.39,581,0,1,0,1.00,1.00,1.00,4,4,3,19.5,2.886,12,2.000,0.989,4,0.549,0,12.25,-12.25
100000,19.00,16,0,5,3,3,0,1.00,0,0.263,324,0.00,3.08,7.41,581,1,1,0,1.00,1.00,1.00,2,4,4,29.1,6.647,11,2.000,0.901,4,1.000,0,3.25,0.00
100000,25.99,16,0,10,0,3,0,1.00,0,0.385,322,1.13,8.10,10.93,611,0,0,0,1.00,1.00,1.00,1,4,4,14.1,7.254,13,2.000,0.925,4,1.000,1,3.82,2.00
100000,90.31,36,15,0,0,16,0,5.00,0,0.000,321,0.00,11.98,9.23,601,2,2,0,6.50,4.67,4.42,4,6,6,48.4,12.784,31,1.963,0.416,6,0.465,0,0.00,0.00
100000,65.27,49,0,13,0,33,0,1.00,0,0.199,319,5.27,48.48,6.04,600,2,1,0,1.00,1.00,1.00,4,7,7,39.2,31.297,46,1.419,0.326,7,1.000,0,4.80,3.75
100000,22.00,16,0,7,0,4,0,1.00,2,0.318,319,0.00,8.15,6.20,581,0,0,0,1.00,1.00,1.00,4,3,4,13.7,4.914,11,2.000,0.992,4,0.676,0,1.58,-1.50
100000,17.83,36,0,0,0,9,0,1.00,10,0.000,317,0.00,17.57,11.87,612,1,1,0,1.00,1.00,1.00,2,3,4,28.6,5.519,9,1.981,0.609,6,1.000,0,0.00,0.00
100000,22.00,16,0,6,6,2,0,1.00,0,0.273,317,3.04,6.03,13.71,581,2,1,0,1.00,1.00,1.00,4,4,4,47.0,10.888,14,2.000,0.948,4,1.000,0,12.67,3.25
100000,10.00,25,1,2,0,1,0,1.60,10,0.200,316,0.00,2.14,9.35,601,1,1,2,1.67,1.67,1.50,1,2,3,37.5,5.657,4,2.000,0.885,5,1.000,0,9.00,0.00
100000,20.00,16,0,6,4,2,0,1.00,2,0.300,315,0.00,3.17,21.11,581,2,1,0,1.00,1.00,1.00,2,4,3,47.0,2.901,12,2.000,0.981,4,0.516,0,13.25,0.00
100000,47.99,25,0,0,0,24,0,1.00,0,0.000,314,0.00,10.75,0.00,581,0,0,0,1.00,1.00,1.00,4,5,5,19.3,2.705,24,2.000,0.986,5,0.467,0,0.00,0.00
