step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density,digest,side
5000,1,1324,40.3,0.5,14.9,0.1,14.7,0.0,1.16,6.0,1040,172,12.61,15.06,339,521,464,0.1,1.14,1.18,1.16,4.71,5.80,6.07,34.3,1.293,0.656,7.43
6000,1,1248,46.1,0.3,13.3,0.2,16.3,0.0,1.07,5.1,1014,192,14.32,16.27,499,307,442,0.0,1.10,1.04,1.06,4.73,5.87,5.89,31.7,1.498,0.668,7.16
7000,1,964,57.2,0.3,15.3,0.2,17.9,0.1,1.11,4.6,763,190,15.09,21.55,368,329,267,0.1,1.14,1.07,1.12,5.00,6.05,6.16,29.3,1.680,0.709,7.25
8000,1,839,55.5,0.0,14.5,0.4,18.0,0.0,1.02,3.3,585,209,15.98,19.72,211,328,300,0.0,1.03,1.01,1.02,4.86,6.07,6.02,33.3,1.703,0.727,6.86
9000,1,227,56.2,0.0,20.9,0.5,8.8,0.0,1.00,3.2,168,164,8.01,23.29,118,62,47,0.0,1.00,1.00,1.00,4.91,6.00,6.32,28.4,1.868,0.787,6.96
10000,1,248,70.7,0.0,26.6,0.2,10.0,0.0,1.00,2.2,172,253,10.86,34.53,124,72,52,0.0,1.00,1.00,1.00,5.25,6.46,6.59,26.0,1.925,0.774,7.08
11000,1,104,54.4,0.0,18.5,0.5,9.3,0.0,1.00,1.1,65,271,9.58,27.22,52,40,12,0.0,1.00,1.00,1.00,4.75,5.84,5.93,22.4,1.946,0.818,6.16
12000,13,102,63.1,0.1,15.3,0.6,28.2,0.0,1.01,4.2,83,261,31.38,8.05,75,15,12,0.0,1.03,1.01,1.01,6.25,7.03,6.85,24.7,1.435,0.682,8.00
12000,1,45,47.6,0.1,17.9,0.4,6.7,0.0,1.01,2.0,34,341,11.18,33.59,26,16,3,0.0,1.02,1.00,1.01,4.38,5.60,5.98,25.3,1.895,0.683,6.29
13000,13,63,65.9,0.1,15.1,0.3,30.0,0.0,1.02,3.2,49,264,32.65,6.22,26,16,21,0.0,1.02,1.02,1.02,5.71,7.03,7.14,29.4,1.442,0.693,7.89
13000,1,8,64.0,0.0,13.5,5.0,16.5,0.0,1.00,0.2,3,404,29.26,7.01,8,0,0,0.0,1.00,1.00,1.00,5.00,5.88,6.00,2.7,1.970,0.878,6.00
