step,event,lineage,other,size
7000,split,10,2,27
8000,extinct,10,0,27
9000,split,21,10,72
11000,split,33,21,345
11000,extinct,21,0,16
20000,split,77,33,279
20000,extinct,33,0,27
24000,split,84,77,82
25000,extinct,84,0,82
27000,extinct,77,0,8
28000,split,123,77,123
28000,split,129,84,223
29000,extinct,129,0,223
31000,split,152,129,249
33000,extinct,123,0,26
34000,split,178,123,219
34000,extinct,152,0,5
35000,split,190,152,26
40000,split,204,178,171
40000,extinct,178,0,6
47000,split,231,219,65
48000,split,241,190,242
48000,extinct,190,0,107
48000,extinct,231,0,65
50000,split,261,204,40
51000,extinct,261,0,40
55000,extinct,241,0,5
56000,split,321,204,34
58000,extinct,321,0,34
63000,extinct,204,0,32
64000,split,331,204,979
67000,extinct,331,0,24
69000,split,391,331,134
71000,split,443,382,137
71000,split,444,391,336
72000,extinct,391,0,13
80000,extinct,443,0,45
85000,split,623,444,143
86000,split,664,444,25
88000,split,719,444,44
90000,split,759,623,107
90000,split,763,444,28
91000,extinct,623,0,11
92000,split,816,759,13
92000,extinct,664,0,6
93000,split,839,664,11
93000,split,840,444,24
94000,extinct,444,0,29
94000,extinct,763,0,9
94000,extinct,839,0,11
95000,split,874,759,6
95000,extinct,719,0,14
96000,split,881,839,54
96000,split,885,839,52
96000,extinct,874,0,6
98000,extinct,840,0,10
100000,split,892,885,19
100000,split,893,816,25
100000,extinct,881,0,36
