step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water,worn,travel,drift
100000,30.00,16,0,9,0,6,0,1.00,0,0.300,1031,1.82,35.05,55.50,893,0,1,0,1.00,1.00,1.00,1,4,4,16.9,43.576,15,2.000,0.467,4,1.000,0,61.50,54.50
100000,6.25,35,0,1,0,5,0,1.00,14,0.160,989,0.69,80.07,0.95,885,1,1,0,1.00,1.00,1.00,2,2,3,31.4,9.536,6,1.041,0.551,6,1.000,0,49.00,49.00
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,985,1.99,26.88,78.56,893,1,1,0,1.00,1.00,1.00,2,4,4,34.1,41.051,16,2.000,0.628,4,0.403,0,57.25,-57.25
100000,20.00,16,0,6,0,4,0,1.00,0,0.300,956,0.00,35.40,41.76,913,1,2,0,1.00,1.00,1.00,1,4,4,30.9,16.143,10,2.000,0.473,4,1.000,0,63.42,61.50
100000,3.65,36,0,0,2,2,0,1.00,16,0.000,950,0.00,44.04,3.95,909,0,1,0,1.00,1.00,1.00,2,2,2,14.3,3.697,4,1.216,0.650,6,0.046,0,17.76,10.25
100000,31.87,28,0,12,0,9,0,1.00,0,0.377,919,0.00,44.32,1.33,892,1,0,0,1.00,1.00,1.00,4,6,6,31.0,0.782,21,1.517,0.672,6,1.000,1,24.62,10.00
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,910,3.14,49.34,116.04,759,0,0,0,1.00,1.00,1.00,2,4,4,20.5,57.455,16,2.000,0.941,4,1.000,0,52.40,45.50
100000,30.00,16,0,10,0,5,0,1.00,0,0.333,894,0.73,24.90,111.67,759,1,0,0,1.00,1.00,1.00,2,4,4,29.4,51.987,15,2.000,0.932,4,0.632,0,63.31,-63.00
100000,32.00,16,0,12,0,4,0,1.00,0,0.375,861,3.38,17.77,33.24,759,0,1,0,1.00,1.00,1.00,4,4,4,17.4,15.293,16,2.000,0.937,4,1.000,0,42.75,42.75
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,857,0.98,40.61,37.75,759,0,0,0,1.00,1.00,1.00,2,4,4,18.1,46.181,16,2.000,0.941,4,1.000,0,9.01,8.50
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,826,2.97,22.14,24.69,893,1,1,0,1.00,1.00,1.00,2,4,4,34.2,9.420,16,2.000,0.628,4,1.000,0,61.75,-61.75
100000,32.00,16,0,13,0,3,0,1.00,0,0.406,809,2.07,24.20,79.90,759,2,1,0,1.00,1.00,1.00,2,4,4,46.9,41.895,16,2.000,0.936,4,0.225,0,42.00,0.00
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,794,0.00,42.35,29.28,759,1,2,0,1.00,1.00,1.00,1,4,4,26.4,36.039,16,2.000,0.942,4,0.365,0,57.00,0.00
100000,22.44,34,0,6,1,10,0,1.00,4,0.267,788,0.00,31.46,34.88,892,2,2,0,1.00,1.00,1.00,4,4,6,49.0,16.841,17,1.360,0.712,6,1.000,0,17.97,15.25
100000,22.00,16,0,1,0,10,0,1.00,2,0.045,786,0.00,38.94,4.20,901,0,1,0,1.00,1.00,1.00,2,3,4,10.4,16.648,11,2.000,0.921,4,1.000,0,19.00,0.00
100000,28.00,16,0,7,0,7,0,1.00,0,0.250,784,0.00,25.47,5.80,893,1,2,0,1.00,1.00,1.00,2,4,4,36.4,11.934,14,2.000,0.712,4,1.000,0,43.25,43.25
100000,9.03,36,0,2,0,5,0,1.00,12,0.221,783,0.44,66.71,3.04,909,0,1,0,1.00,1.00,1.00,2,2,4,23.8,7.654,7,1.291,0.606,6,1.000,0,35.00,24.75
100000,36.83,32,5,6,16,5,0,1.33,0,0.163,774,0.00,38.54,11.02,926,2,1,0,2.33,1.00,1.00,6,6,6,41.5,25.341,32,1.270,0.468,6,1.000,0,23.50,23.50
100000,14.57,35,0,3,0,11,0,1.00,6,0.206,772,1.76,76.20,3.20,885,2,2,0,1.00,1.00,1.00,4,4,5,40.2,16.416,14,1.041,0.551,6,1.000,0,19.25,19.25
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,760,2.55,24.10,57.25,759,1,0,0,1.00,1.00,1.00,1,4,4,29.4,42.658,16,2.000,0.937,4,1.000,0,53.40,53.00
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,759,1.49,42.92,8.81,893,1,2,0,1.00,1.00,1.00,4,4,4,36.2,35.942,16,2.000,0.678,4,1.000,0,42.25,42.25
100000,32.00,16,0,3,0,13,0,1.00,0,0.094,757,0.00,43.82,14.32,759,0,1,0,1.00,1.00,1.00,2,4,4,20.9,36.955,16,2.000,0.907,4,0.745,0,14.75,0.00
100000,9.75,36,0,0,3,8,0,1.00,8,0.000,750,0.00,36.78,5.66,885,2,2,0,1.00,1.00,1.00,2,6,2,51.5,6.811,11,1.026,0.597,6,1.000,0,22.50,22.50
100000,32.00,16,0,7,0,9,0,1.00,0,0.219,746,2.18,62.23,5.30,901,1,1,0,1.00,1.00,1.00,2,4,4,29.6,47.744,16,2.000,0.612,4,0.060,0,52.25,52.25
100000,18.00,16,0,5,0,4,0,1.00,2,0.278,738,1.59,16.10,10.13,893,2,2,0,1.00,1.00,1.00,3,3,4,39.5,7.520,9,2.000,0.471,4,1.000,0,32.83,32.75
100000,30.00,16,0,8,0,7,0,1.00,0,0.267,727,0.00,22.05,33.37,759,0,0,0,1.00,1.00,1.00,2,4,4,15.2,16.384,15,2.000,0.937,4,1.000,0,28.25,28.25
100000,18.00,16,0,6,0,3,0,1.00,2,0.333,701,0.00,20.42,29.90,901,1,2,0,1.00,1.00,1.00,3,3,4,34.9,4.152,9,2.000,0.882,4,0.555,0,55.25,0.00
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,690,4.60,39.49,42.58,759,0,0,0,1.00,1.00,1.00,4,4,4,22.4,35.333,16,2.000,0.923,4,1.000,0,42.25,42.25
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,687,0.00,26.01,7.88,759,2,2,0,1.00,1.00,1.00,2,4,4,39.4,2.838,16,2.000,0.941,4,1.000,0,26.00,26.00
100000,22.00,16,0,7,0,4,0,1.00,0,0.318,685,0.00,12.57,29.32,816,0,1,0,1.00,1.00,1.00,2,4,4,24.6,3.811,11,2.000,0.914,4,1.000,0,34.25,34.25
100000,32.00,16,0,11,0,5,0,1.00,0,0.344,680,2.88,36.84,65.18,816,1,1,0,1.00,1.00,1.00,2,4,4,34.8,29.587,16,2.000,0.946,4,1.000,0,52.74,50.25
100000,30.00,16,0,8,0,7,0,1.00,0,0.267,678,3.01,21.10,28.92,759,0,0,0,1.00,1.00,1.00,4,4,4,23.6,18.808,15,2.000,0.941,4,1.000,0,30.50,30.50
100000,12.00,16,0,2,0,4,0,1.00,6,0.167,664,0.00,20.73,4.81,759,0,0,0,1.00,1.00,1.00,1,3,2,13.3,2.943,6,2.000,0.971,4,1.000,0,19.25,19.25
100000,30.00,16,0,13,0,2,0,1.00,0,0.433,659,0.00,20.61,85.00,759,2,2,0,1.00,1.00,1.00,2,4,4,42.6,36.710,15,2.000,0.933,4,0.594,1,62.00,0.00
100000,12.00,16,0,2,0,4,0,1.00,6,0.167,632,0.00,33.75,9.35,759,0,0,0,1.00,1.00,1.00,2,3,2,16.0,25.408,6,2.000,0.925,4,1.000,0,27.00,27.00
100000,24.00,16,0,6,0,6,0,1.00,2,0.250,617,0.01,21.55,11.95,893,1,2,0,1.00,1.00,1.00,4,3,4,34.5,9.978,12,2.000,0.733,4,0.281,0,51.52,51.50
100000,32.00,16,0,14,0,2,0,1.00,0,0.438,616,0.00,14.01,7.64,759,2,2,0,1.00,1.00,1.00,2,4,4,39.4,4.825,16,2.000,0.956,4,1.000,0,26.25,26.25
100000,16.00,16,0,4,0,4,0,1.00,4,0.250,609,1.16,30.05,37.23,913,0,2,0,1.00,1.00,1.00,2,4,2,22.7,21.611,8,2.000,0.473,4,1.000,0,54.00,0.00
100000,10.00,16,0,3,0,2,0,1.00,4,0.300,591,0.00,9.43,4.26,759,0,0,0,1.00,1.00,1.00,2,2,4,10.6,3.507,5,2.000,0.911,4,1.000,0,1.00,-1.00
100000,20.67,36,4,0,6,6,0,2.45,4,0.000,577,0.00,36.90,5.33,926,0,0,0,3.00,3.00,1.90,4,5,5,19.4,10.259,16,1.216,0.512,6,0.814,0,2.50,0.00
100000,22.00,16,0,5,0,6,0,1.00,2,0.227,573,0.00,16.05,8.50,901,2,2,0,1.00,1.00,1.00,1,4,3,47.9,4.727,11,2.000,0.945,4,0.170,0,8.46,7.00
100000,36.48,36,4,1,8,17,0,1.23,2,0.027,569,0.00,38.80,1.62,926,0,0,0,1.00,1.00,1.42,4,6,5,18.4,6.412,30,1.216,0.512,6,1.000,0,4.76,4.75
100000,24.00,16,0,6,0,6,0,1.00,0,0.250,568,0.00,8.76,20.79,759,0,0,0,1.00,1.00,1.00,4,4,4,24.9,0.359,12,2.000,0.925,4,0.134,0,12.25,0.00
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,555,0.64,25.39,36.82,759,2,0,0,1.00,1.00,1.00,4,4,4,46.1,30.302,16,2.000,0.943,4,0.060,0,29.25,0.00
100000,14.00,16,0,4,0,3,0,1.00,2,0.286,546,0.00,11.52,3.27,901,2,2,0,1.00,1.00,1.00,2,3,4,42.7,0.033,7,2.000,0.950,4,0.529,0,13.97,10.00
100000,32.00,16,0,11,0,5,0,1.00,0,0.344,543,0.74,28.54,6.69,816,2,2,0,1.00,1.00,1.00,2,4,4,41.5,28.333,16,2.000,0.946,4,1.000,0,41.90,41.50
100000,14.00,16,0,4,0,3,0,1.00,2,0.286,542,2.29,12.56,8.26,759,0,0,0,1.00,1.00,1.00,3,3,4,16.1,8.789,7,2.000,0.455,4,1.000,0,18.75,18.75
100000,66.52,49,7,3,0,39,0,2.21,0,0.045,542,0.00,46.60,0.53,885,1,1,3,1.00,3.43,2.21,6,7,7,35.7,18.035,49,1.188,0.618,7,1.000,0,5.50,0.00
100000,37.09,36,1,13,0,14,0,1.00,0,0.350,541,0.00,40.45,31.47,909,1,0,0,1.00,1.00,1.00,4,6,6,26.4,30.755,28,1.279,0.599,6,1.000,0,11.36,8.75
100000,28.00,16,0,9,0,5,0,1.00,0,0.321,532,0.02,12.01,31.50,913,0,2,0,1.00,1.00,1.00,2,4,4,18.9,15.142,14,2.000,0.468,4,1.000,0,19.50,0.00
100000,67.67,64,7,15,2,31,0,2.34,0,0.222,526,0.00,75.67,21.62,885,1,0,4,2.00,3.12,2.12,5,8,8,35.3,20.831,55,1.109,0.616,8,1.000,0,9.25,0.00
100000,32.00,16,0,12,0,4,0,1.00,0,0.375,512,5.85,22.91,52.16,893,1,2,0,1.00,1.00,1.00,4,4,4,33.7,18.124,16,2.000,0.554,4,1.000,0,51.95,49.50
100000,32.00,16,0,6,0,10,0,1.00,0,0.188,511,0.00,18.81,1.66,901,0,0,0,1.00,1.00,1.00,4,4,4,24.7,6.082,16,2.000,0.921,4,0.030,0,2.75,2.75
100000,32.00,16,0,12,0,4,0,1.00,0,0.375,491,0.00,22.19,2.56,893,2,2,0,1.00,1.00,1.00,2,4,4,38.9,12.897,16,2.000,0.554,4,0.768,0,53.75,53.75
100000,22.00,16,0,5,0,6,0,1.00,0,0.227,490,0.00,12.02,4.17,893,2,2,0,1.00,1.00,1.00,1,4,4,52.3,3.781,11,2.000,0.673,4,1.000,0,21.50,21.50
100000,26.02,36,0,5,13,9,0,1.00,0,0.192,483,0.00,39.46,1.00,909,0,0,0,1.00,1.00,1.00,4,6,6,22.5,27.957,27,1.270,0.542,6,0.258,0,12.35,-11.50
100000,60.82,49,7,7,0,32,0,2.25,0,0.115,483,0.00,23.32,8.13,885,0,0,3,1.00,3.43,2.29,6,7,7,22.4,8.412,46,1.148,0.617,7,1.000,0,5.00,0.00
100000,32.00,16,0,11,0,5,0,1.00,0,0.344,478,4.89,31.02,53.41,759,0,0,0,1.00,1.00,1.00,2,4,4,24.4,30.592,16,2.000,0.928,4,0.879,0,13.58,1.50
100000,39.14,36,3,8,4,12,0,1.08,0,0.204,472,0.00,47.82,18.75,909,1,0,0,1.00,1.00,1.17,4,6,6,29.8,24.571,27,1.398,0.685,6,1.000,0,15.50,0.00
100000,13.60,48,0,4,0,6,0,1.00,14,0.294,467,0.00,21.81,1.87,892,0,1,0,1.00,1.00,1.00,1,3,4,21.6,6.241,10,1.360,0.701,7,0.855,0,11.40,10.25
100000,16.60,64,0,11,0,3,0,1.00,16,0.662,465,0.00,13.16,68.03,885,1,0,0,1.00,1.00,1.00,4,3,5,34.0,8.235,14,1.186,0.620,8,1.000,0,43.00,0.00
100000,19.12,36,0,5,0,11,0,1.00,4,0.261,463,1.84,37.20,4.64,914,0,1,0,1.00,1.00,1.00,4,5,5,24.6,13.901,16,1.195,0.597,6,1.000,0,32.14,31.25
100000,8.00,16,0,1,0,3,0,1.00,6,0.125,460,0.00,11.60,0.96,759,1,0,0,1.00,1.00,1.00,2,1,4,26.4,5.507,4,2.000,0.952,4,0.046,0,8.00,-8.00
100000,26.74,36,0,5,0,20,0,1.00,2,0.187,457,0.00,49.86,2.68,907,0,0,0,1.00,1.00,1.00,4,5,6,21.3,3.954,25,1.070,0.546,6,1.000,0,23.50,23.50
100000,38.40,49,0,11,2,20,0,1.00,4,0.286,453,0.00,19.82,52.88,908,2,2,0,1.00,1.00,1.00,6,6,6,49.0,16.615,33,1.200,0.592,7,1.000,0,18.25,18.25
100000,22.13,36,0,4,0,16,0,1.00,6,0.181,449,0.00,45.61,28.80,907,1,0,0,1.00,1.00,1.00,2,5,4,37.3,14.709,20,1.106,0.621,6,1.000,0,34.39,11.25
100000,22.00,16,0,4,0,7,0,1.00,2,0.182,438,0.00,17.21,7.16,759,0,0,0,1.00,1.00,1.00,3,3,4,20.0,4.059,11,2.000,0.975,4,0.761,0,7.62,-5.00
100000,26.00,16,0,11,0,2,0,1.00,0,0.423,436,3.20,10.67,31.12,901,2,0,0,1.00,1.00,1.00,1,4,4,52.0,19.442,13,2.000,0.893,4,1.000,0,39.30,13.25
100000,22.00,16,0,7,0,4,0,1.00,0,0.318,428,0.16,9.37,4.02,816,1,1,0,1.00,1.00,1.00,4,4,4,36.1,4.985,11,2.000,0.914,4,0.044,0,5.51,-4.25
100000,14.00,16,0,5,0,2,0,1.00,4,0.357,428,0.00,5.32,70.22,927,2,0,0,1.00,1.00,1.00,2,2,4,49.2,7.404,7,2.000,0.902,4,0.485,0,38.75,0.00
100000,20.00,16,0,2,0,8,0,1.00,0,0.100,421,0.00,14.54,2.90,759,0,0,0,1.00,1.00,1.00,2,4,4,20.8,4.177,10,2.000,0.875,4,0.556,0,1.75,0.00
100000,32.00,16,0,0,0,16,0,1.00,0,0.000,418,0.00,8.02,13.81,759,2,2,0,1.00,1.00,1.00,2,4,4,38.5,4.487,16,2.000,0.952,4,1.000,0,0.00,0.00
100000,24.00,16,0,8,0,4,0,1.00,0,0.333,404,0.00,8.96,16.80,901,1,2,0,1.00,1.00,1.00,2,4,4,28.2,3.929,12,2.000,0.869,4,1.000,0,21.00,0.00
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,403,0.00,17.38,8.48,759,1,0,0,1.00,1.00,1.00,4,4,4,26.1,20.788,16,2.000,0.937,4,1.000,0,13.50,0.00
100000,20.00,16,0,3,0,7,0,1.00,2,0.150,399,0.03,24.32,11.71,911,2,1,0,1.00,1.00,1.00,4,3,4,50.2,13.785,10,2.000,0.634,4,1.000,0,13.50,0.00
100000,32.32,36,0,10,1,16,0,1.00,2,0.309,398,-0.00,34.98,5.91,908,0,0,0,1.00,1.00,1.00,4,5,6,22.7,16.259,27,1.220,0.745,6,1.000,0,8.75,0.00
100000,28.00,16,0,10,0,4,0,1.00,0,0.357,393,0.00,10.57,10.49,759,1,0,0,1.00,1.00,1.00,2,4,4,30.8,6.706,14,2.000,0.937,4,0.200,0,29.76,25.25
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,392,4.53,40.79,6.91,759,0,2,0,1.00,1.00,1.00,4,4,4,22.6,25.088,16,2.000,0.941,4,0.683,0,34.25,34.25
100000,5.35,36,0,2,0,3,0,1.00,12,0.374,390,0.00,32.69,0.31,907,0,0,0,1.00,1.00,1.00,2,4,2,22.4,5.019,5,1.070,0.546,6,1.000,0,21.40,10.75
100000,32.00,16,0,13,0,3,0,1.00,0,0.406,389,0.00,9.20,52.49,759,0,0,0,1.00,1.00,1.00,2,4,4,21.8,21.747,16,2.000,0.933,4,0.785,0,40.00,40.00
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,387,3.44,9.55,48.85,759,1,1,0,1.00,1.00,1.00,2,4,4,26.6,20.492,16,2.000,0.941,4,0.325,0,17.32,-6.00
100000,43.78,49,0,17,1,19,0,1.00,2,0.388,379,0.00,29.31,17.97,908,2,2,0,1.00,1.00,1.00,4,7,6,39.5,18.158,37,1.199,0.618,7,0.228,0,8.25,-8.25
100000,10.00,16,0,3,0,2,0,1.00,6,0.300,378,0.00,3.93,50.98,927,2,0,0,1.00,1.00,1.00,2,2,3,39.5,7.729,5,2.000,0.902,4,0.589,0,32.50,0.00
100000,32.00,16,0,5,0,11,0,1.00,0,0.156,377,1.48,15.58,4.20,759,0,0,0,1.00,1.00,1.00,4,4,4,14.3,10.374,16,2.000,0.965,4,1.000,0,5.50,-5.50
100000,32.00,16,0,7,0,9,0,1.00,0,0.219,368,0.00,15.21,3.50,901,2,2,0,1.00,1.00,1.00,2,4,4,45.9,1.741,16,2.000,0.927,4,0.341,0,10.25,0.00
100000,40.69,36,13,0,0,5,0,5.86,2,0.000,368,0.00,16.80,5.72,914,0,1,0,7.80,5.40,5.25,3,6,5,23.4,3.113,18,1.313,0.554,6,1.000,0,1.50,0.00
100000,11.29,36,0,2,0,8,0,1.00,10,0.177,366,0.00,31.32,3.07,908,1,0,0,1.00,1.00,1.00,2,5,2,26.9,9.166,10,1.129,0.698,6,0.758,0,13.25,0.00
100000,25.45,36,0,3,0,20,0,1.00,4,0.118,365,0.00,41.70,4.60,907,0,0,0,1.00,1.00,1.00,4,5,5,25.5,9.311,23,1.106,0.621,6,1.000,0,12.50,0.00
100000,40.00,25,0,1,0,19,0,1.00,2,0.025,363,0.00,17.99,4.32,893,1,1,0,1.00,1.00,1.00,4,4,5,33.3,11.449,20,2.000,0.302,5,1.000,0,1.50,1.50
100000,14.00,16,0,2,0,5,0,1.00,4,0.143,361,0.76,5.87,12.62,911,0,1,0,1.00,1.00,1.00,4,2,4,24.7,5.752,7,2.000,0.422,4,1.000,0,6.00,0.00
100000,20.09,36,0,3,0,14,0,1.00,6,0.149,359,1.71,19.22,9.00,908,2,2,0,1.00,1.00,1.00,4,6,3,39.2,9.686,17,1.182,0.661,6,1.000,0,5.22,5.00
100000,14.57,35,0,6,0,8,0,1.00,6,0.412,358,0.00,16.25,2.89,885,0,1,0,1.00,1.00,1.00,2,6,3,18.8,3.761,14,1.041,0.551,6,1.000,0,11.75,-11.75
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,356,0.64,21.80,5.55,911,1,1,0,1.00,1.00,1.00,4,4,4,34.3,13.716,16,2.000,0.634,4,1.000,0,11.00,11.00
100000,32.00,16,0,14,0,2,0,1.00,0,0.438,355,0.20,6.10,10.95,759,2,0,0,1.00,1.00,1.00,2,4,4,41.7,12.171,16,2.000,0.932,4,0.628,0,22.50,0.00
100000,28.88,31,0,7,0,15,0,1.00,2,0.242,355,0.00,26.38,10.80,892,1,1,0,1.00,1.00,1.00,4,6,5,26.5,11.669,22,1.313,0.665,6,0.205,0,2.75,-2.75
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,351,0.85,7.59,46.11,759,0,0,0,1.00,1.00,1.00,4,4,4,24.1,19.704,16,2.000,0.918,4,0.645,0,26.75,-26.75
100000,39.56,29,0,17,0,11,0,1.00,0,0.430,344,0.00,21.81,3.41,892,1,1,0,1.00,1.00,1.00,4,6,6,26.1,7.337,28,1.413,0.655,6,0.097,0,9.00,-9.00
100000,32.00,16,0,13,0,3,0,1.00,0,0.406,344,0.00,6.13,25.87,759,1,0,0,1.00,1.00,1.00,2,4,4,36.7,11.879,16,2.000,0.970,4,0.414,0,34.29,1.75
100000,31.23,35,0,8,0,22,0,1.00,0,0.256,344,0.00,15.28,19.26,885,1,0,0,1.00,1.00,1.00,6,6,6,28.6,9.779,30,1.041,0.551,6,1.000,0,7.50,0.00
100000,28.59,63,0,0,21,14,0,1.00,8,0.000,343,0.00,17.67,6.20,918,1,1,0,1.00,1.00,1.00,4,6,6,27.7,6.845,35,1.167,0.415,8,0.669,0,0.00,0.00
100000,32.27,35,0,7,2,23,0,1.00,0,0.217,342,-0.00,40.07,6.61,885,1,1,0,1.00,1.00,1.00,6,6,6,34.4,5.986,32,1.041,0.551,6,1.000,0,6.25,6.25
100000,20.00,36,0,3,0,7,0,1.00,8,0.150,340,2.16,27.42,2.55,893,2,1,0,1.00,1.00,1.00,3,5,3,40.0,13.280,10,2.000,0.506,6,1.000,0,6.72,-4.75
100000,32.00,16,0,4,0,12,0,1.00,0,0.125,339,0.04,18.99,3.98,759,2,2,0,1.00,1.00,1.00,4,4,4,42.0,15.047,16,2.000,0.825,4,0.428,0,5.25,0.00
100000,11.99,49,0,2,2,7,0,1.00,12,0.167,337,0.05,10.62,16.15,908,2,2,0,1.00,1.00,1.00,2,6,2,44.5,6.230,11,1.199,0.618,7,0.180,0,11.00,0.00
100000,72.50,36,22,1,0,12,1,8.00,0,0.014,336,0.00,15.56,4.67,914,1,1,1,11.00,3.83,8.58,4,6,6,27.2,13.514,35,1.272,0.504,6,1.000,0,0.00,0.00
100000,22.00,16,0,6,0,5,0,1.00,0,0.273,330,0.00,13.54,21.49,913,0,0,0,1.00,1.00,1.00,3,4,4,14.5,12.917,11,2.000,0.468,4,1.000,0,15.00,0.00
100000,32.00,16,0,12,0,4,0,1.00,0,0.375,328,0.88,0.82,29.47,915,0,0,0,1.00,1.00,1.00,2,4,4,21.6,7.145,16,2.000,0.837,4,1.000,0,14.00,0.00
100000,28.10,35,0,4,2,22,0,1.00,0,0.142,328,0.00,28.23,19.58,885,1,1,0,1.00,1.00,1.00,4,6,6,34.0,12.694,28,1.041,0.551,6,1.000,0,4.50,4.50
100000,37.48,49,0,13,0,19,0,1.00,2,0.347,326,0.00,45.44,16.00,908,0,2,0,1.00,1.00,1.00,5,6,7,24.2,11.733,32,1.171,0.622,7,1.000,0,11.75,0.00
100000,38.17,36,0,10,3,23,0,1.00,0,0.262,325,0.00,30.72,15.63,885,1,1,0,1.00,1.00,1.00,4,6,6,31.6,3.615,36,1.106,0.537,6,0.985,0,3.50,0.00
100000,8.00,16,0,2,0,2,0,1.00,6,0.250,324,0.91,15.68,1.00,759,1,2,0,1.00,1.00,1.00,2,4,1,27.5,11.033,4,2.000,0.962,4,0.189,0,13.25,0.00
100000,14.00,16,0,4,0,3,0,1.00,4,0.286,324,0.00,6.36,2.94,759,1,0,0,1.00,1.00,1.00,4,2,4,27.0,4.439,7,2.000,0.970,4,0.762,0,11.32,1.25
100000,14.00,16,0,4,0,3,0,1.00,4,0.286,324,0.00,4.46,14.35,759,1,0,0,1.00,1.00,1.00,4,2,4,26.4,0.507,7,2.000,0.970,4,0.903,0,18.50,0.00
100000,25.13,36,0,4,3,19,0,1.00,0,0.159,317,0.01,19.48,3.36,885,2,2,0,1.00,1.00,1.00,4,6,6,50.0,0.366,26,1.026,0.597,6,0.589,0,6.54,-6.50
100000,80.15,49,19,0,0,30,0,6.07,0,0.000,317,0.00,23.33,7.63,885,1,1,0,1.00,8.14,7.57,4,7,7,31.1,4.539,49,1.179,0.605,7,0.885,0,0.00,0.00
100000,25.50,35,0,4,1,20,0,1.00,0,0.157,317,2.43,31.27,3.64,885,0,1,0,1.00,1.00,1.00,5,6,6,24.0,15.010,25,1.041,0.551,6,0.485,0,6.50,-6.50
100000,20.00,16,0,4,0,6,0,1.00,2,0.200,315,0.00,11.55,6.59,759,2,2,0,1.00,1.00,1.00,1,4,3,44.7,10.524,10,2.000,0.894,4,0.341,0,7.99,-7.50
100000,37.39,36,5,7,5,11,0,1.50,0,0.187,315,0.00,13.05,8.38,908,2,2,2,1.00,1.00,2.00,4,6,6,39.5,8.067,28,1.226,0.607,6,0.541,0,2.75,-2.75
100000,34.45,31,0,13,0,13,0,1.00,0,0.377,314,0.00,7.29,14.43,892,1,1,0,1.00,1.00,1.00,4,6,6,36.5,4.791,26,1.325,0.626,6,0.342,0,3.04,3.00
100000,16.00,16,0,6,0,2,0,1.00,0,0.375,309,0.00,3.96,33.10,901,1,1,0,1.00,1.00,1.00,2,4,4,33.6,6.437,8,2.000,0.882,4,1.000,0,37.00,0.00
100000,33.74,36,0,6,3,23,0,1.00,0,0.178,309,0.47,20.83,8.01,885,1,0,0,1.00,1.00,1.00,6,6,6,33.1,15.276,32,1.106,0.537,6,0.740,0,6.25,0.00
100000,10.08,36,0,1,0,8,0,1.00,10,0.099,307,0.00,32.42,0.23,908,0,0,0,1.00,1.00,1.00,2,2,5,13.2,3.241,9,1.120,0.672,6,1.000,0,13.50,13.50
100000,79.19,64,0,0,0,64,0,1.00,0,0.000,307,0.00,29.97,3.21,918,1,1,0,1.00,1.00,1.00,9,8,8,30.6,14.410,64,1.237,0.395,8,1.000,0,0.00,0.00
