step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water,worn,travel,drift
100000,29.00,16,0,12,1,2,0,1.00,0,0.414,2150,0.00,63.74,68.06,868,1,0,0,1.00,1.00,1.00,4,4,4,24.0,13.982,15,2.000,0.989,4,1.000,1,56.59,-36.50
100000,29.00,16,0,7,1,7,0,1.00,0,0.241,2145,0.00,77.17,57.43,868,2,0,0,1.00,1.00,1.00,4,4,4,52.5,9.032,15,2.000,0.989,4,1.000,1,45.02,1.50
100000,31.00,16,0,8,1,7,0,1.00,0,0.258,2118,0.00,86.48,16.52,791,0,2,0,1.00,1.00,1.00,4,4,4,8.1,2.084,16,2.000,0.989,4,1.000,0,61.25,61.25
100000,31.00,16,0,8,1,7,0,1.00,0,0.258,2103,0.55,112.68,136.23,304,0,0,0,1.00,1.00,1.00,4,4,4,12.7,73.285,16,2.000,0.975,4,1.000,0,49.11,-49.00
100000,25.00,14,0,8,1,4,0,1.00,0,0.320,1974,-0.00,64.67,3.17,304,2,1,0,1.00,1.00,1.00,4,4,4,56.1,7.106,13,2.000,0.954,4,1.000,1,50.77,-34.50
100000,28.00,16,0,9,4,3,0,1.00,0,0.321,1956,0.00,63.76,58.24,868,2,0,0,1.00,1.00,1.00,2,4,4,39.8,29.440,16,2.000,0.973,4,1.000,0,19.94,-19.75
100000,31.00,16,0,8,1,7,0,1.00,0,0.258,1956,0.00,84.38,66.39,791,0,2,0,1.00,1.00,1.00,4,4,4,20.8,38.700,16,2.000,0.989,4,1.000,0,48.66,46.75
100000,8.00,16,0,3,0,1,0,1.00,6,0.375,1880,-0.00,101.63,5.69,868,2,2,0,1.00,1.00,1.00,2,2,3,39.1,5.097,4,2.000,0.981,4,1.000,0,52.75,52.75
100000,31.00,16,0,8,1,7,0,1.00,0,0.258,1840,0.00,111.34,58.41,868,0,1,0,1.00,1.00,1.00,4,4,4,12.9,89.092,16,2.000,0.989,4,1.000,0,80.67,61.25
100000,29.00,16,0,7,1,7,0,1.00,0,0.241,1824,0.00,64.64,20.80,304,0,0,0,1.00,1.00,1.00,4,4,4,16.6,1.384,15,2.000,0.968,4,1.000,1,32.35,-31.00
100000,27.00,16,0,8,1,5,0,1.00,0,0.296,1811,0.00,51.79,47.16,868,1,0,0,1.00,1.00,1.00,2,4,4,24.2,0.818,14,2.000,0.989,4,1.000,2,2.92,1.50
100000,26.00,16,0,6,0,7,0,1.00,0,0.231,1804,3.96,75.15,12.00,304,2,1,0,1.00,1.00,1.00,4,4,4,40.9,15.166,13,2.000,0.968,4,1.000,3,12.34,1.50
100000,29.00,16,0,7,1,7,0,1.00,0,0.241,1803,0.00,79.77,43.76,868,2,2,0,1.00,1.00,1.00,4,4,4,51.5,39.432,15,2.000,0.989,4,1.000,1,9.78,9.75
100000,29.00,16,0,12,1,2,0,1.00,0,0.414,1799,0.00,35.12,52.77,868,0,1,0,1.00,1.00,1.00,4,4,4,12.6,1.758,15,2.000,0.998,4,1.000,1,56.05,18.25
100000,31.00,16,0,8,1,7,0,1.00,0,0.258,1780,0.00,93.32,22.99,791,0,2,0,1.00,1.00,1.00,4,4,4,21.8,48.112,16,2.000,0.989,4,1.000,0,45.61,44.00
100000,29.00,16,0,7,1,7,0,1.00,0,0.241,1771,0.00,60.43,110.53,868,0,0,0,1.00,1.00,1.00,4,4,4,19.6,5.235,15,2.000,0.989,4,1.000,1,22.11,4.00
100000,31.00,16,0,9,1,6,0,1.00,0,0.290,1729,0.00,80.63,40.15,791,0,1,0,1.00,1.00,1.00,4,4,4,3.4,42.050,16,2.000,0.987,4,1.000,0,33.53,32.00
100000,23.00,16,0,6,1,5,0,1.00,0,0.261,1725,0.31,102.96,91.51,868,0,1,0,1.00,1.00,1.00,4,4,4,4.8,71.439,12,2.000,0.989,4,1.000,4,31.94,29.50
100000,29.00,16,0,8,1,6,0,1.00,0,0.276,1701,0.00,95.20,59.83,868,0,1,0,1.00,1.00,1.00,4,4,4,22.7,66.702,15,2.000,0.988,4,1.000,1,40.00,4.50
100000,31.00,16,0,10,1,5,0,1.00,0,0.323,1689,0.00,48.65,31.72,304,2,0,0,1.00,1.00,1.00,1,4,4,48.3,20.985,16,2.000,0.973,4,1.000,0,36.40,-14.25
100000,12.00,16,0,3,0,3,0,1.00,4,0.250,1681,0.00,54.10,7.10,304,2,0,0,1.00,1.00,1.00,1,4,2,55.2,19.183,6,2.000,0.978,4,1.000,1,51.85,3.25
100000,31.00,16,0,8,1,7,0,1.00,0,0.258,1680,-0.00,92.50,26.86,868,1,2,0,1.00,1.00,1.00,4,4,4,31.1,45.250,16,2.000,0.988,4,1.000,0,28.84,-21.25
100000,29.00,16,0,7,1,7,0,1.00,0,0.241,1643,0.00,87.48,44.03,868,1,0,0,1.00,1.00,1.00,4,4,4,27.5,38.085,15,2.000,0.989,4,1.000,1,56.05,47.50
100000,15.00,16,0,2,1,5,0,1.00,4,0.133,1637,0.00,73.24,3.24,791,1,2,0,1.00,1.00,1.00,2,3,3,28.6,6.827,8,2.000,0.992,4,1.000,0,34.22,-7.00
100000,5.00,16,0,1,1,1,0,1.00,8,0.200,1627,0.00,76.03,7.40,791,1,2,0,1.00,1.00,1.00,1,3,1,23.2,13.222,3,2.000,0.992,4,1.000,0,52.22,-51.25
100000,31.00,16,0,8,1,7,0,1.00,0,0.258,1615,0.00,62.50,80.61,868,1,2,0,1.00,1.00,1.00,2,4,4,24.5,22.913,16,2.000,0.989,4,1.000,0,26.60,2.25
100000,31.00,16,0,8,1,7,0,1.00,0,0.258,1595,0.16,105.59,141.69,868,2,0,0,1.00,1.00,1.00,4,4,4,40.9,98.930,16,2.000,0.989,4,1.000,0,36.75,-36.75
100000,27.00,16,0,6,1,7,0,1.00,0,0.222,1585,0.00,58.65,13.02,868,1,1,0,1.00,1.00,1.00,4,4,4,23.2,7.028,14,2.000,0.989,4,1.000,2,55.25,55.25
100000,29.00,16,0,8,1,6,0,1.00,0,0.276,1579,0.14,101.84,26.33,868,0,2,0,1.00,1.00,1.00,2,4,4,14.6,52.347,15,2.000,0.988,4,1.000,1,66.68,32.00
100000,31.00,16,0,12,1,3,0,1.00,0,0.387,1567,0.00,37.92,40.19,868,2,2,0,1.00,1.00,1.00,2,4,4,55.8,2.684,16,2.000,0.990,4,1.000,0,30.55,5.75
100000,31.00,16,0,8,1,7,0,1.00,0,0.258,1558,0.00,70.36,52.01,868,2,0,0,1.00,1.00,1.00,4,4,4,56.8,30.229,16,2.000,0.988,4,1.000,0,49.04,2.00
100000,31.00,16,0,9,1,6,0,1.00,0,0.290,1551,0.00,82.15,36.13,791,1,0,0,1.00,1.00,1.00,4,4,4,27.1,63.534,16,2.000,0.987,4,1.000,0,64.00,64.00
100000,29.00,16,0,7,1,7,0,1.00,0,0.241,1540,0.00,60.37,62.24,868,0,0,0,1.00,1.00,1.00,4,4,4,16.7,33.067,15,2.000,0.989,4,1.000,1,15.25,15.00
100000,29.00,16,0,7,1,7,0,1.00,0,0.241,1520,0.00,56.26,127.62,791,0,1,0,1.00,1.00,1.00,4,4,4,9.0,9.172,15,2.000,0.989,4,1.000,1,33.52,31.75
100000,31.00,16,0,8,1,7,0,1.00,0,0.258,1516,-0.00,58.21,23.41,868,2,0,0,1.00,1.00,1.00,4,4,4,53.1,10.024,16,2.000,0.989,4,1.000,0,33.42,21.00
100000,30.00,16,0,6,2,8,0,1.00,0,0.200,1512,0.80,85.15,5.69,791,0,0,0,1.00,1.00,1.00,4,4,4,19.8,35.093,16,2.000,0.991,4,1.000,0,31.62,10.00
100000,30.00,16,0,6,2,8,0,1.00,0,0.200,1511,0.00,109.40,13.57,791,2,0,0,1.00,1.00,1.00,4,4,4,59.0,80.098,16,2.000,0.991,4,1.000,0,49.91,4.00
100000,29.00,16,0,9,1,5,0,1.00,0,0.310,1511,0.00,71.12,6.73,791,1,0,0,1.00,1.00,1.00,4,4,4,24.1,17.192,15,2.000,0.988,4,1.000,1,63.75,0.00
100000,31.00,16,0,8,1,7,0,1.00,0,0.258,1509,0.00,57.56,24.18,868,1,0,0,1.00,1.00,1.00,2,4,4,30.3,14.751,16,2.000,0.989,4,1.000,0,30.98,-3.75
100000,31.00,16,0,12,1,3,0,1.00,0,0.387,1508,2.05,56.09,61.71,868,2,2,0,1.00,1.00,1.00,2,4,4,44.1,43.917,16,2.000,0.990,4,1.000,0,48.47,48.00
100000,31.00,16,0,9,1,6,0,1.00,0,0.290,1483,0.00,54.18,45.15,868,1,2,0,1.00,1.00,1.00,2,4,4,36.7,11.098,16,2.000,0.988,4,1.000,0,35.01,-25.25
100000,31.00,16,0,9,1,6,0,1.00,0,0.290,1476,1.51,87.91,49.43,868,0,0,0,1.00,1.00,1.00,2,4,4,10.6,42.887,16,2.000,0.983,4,1.000,0,43.23,43.00
100000,31.00,16,0,8,1,7,0,1.00,0,0.258,1472,0.00,79.85,51.14,868,0,0,0,1.00,1.00,1.00,2,4,4,12.6,62.018,16,2.000,0.989,4,1.000,0,28.96,28.75
100000,27.00,16,0,7,1,6,0,1.00,0,0.259,1466,0.00,66.78,13.64,791,0,0,0,1.00,1.00,1.00,4,4,4,21.4,36.475,14,2.000,0.988,4,1.000,2,6.08,1.00
100000,31.00,16,0,9,1,6,0,1.00,0,0.290,1455,0.00,60.28,21.75,868,2,0,0,1.00,1.00,1.00,2,4,4,60.5,32.644,16,2.000,0.993,4,1.000,0,33.79,14.00
100000,31.00,16,0,9,1,6,0,1.00,0,0.290,1449,0.00,38.87,32.72,868,0,0,0,1.00,1.00,1.00,2,4,4,17.8,20.752,16,2.000,0.992,4,1.000,0,27.83,26.50
100000,31.00,16,0,8,1,7,0,1.00,0,0.258,1448,0.00,92.78,57.58,791,2,0,0,1.00,1.00,1.00,4,4,4,40.2,65.703,16,2.000,0.988,4,1.000,0,33.99,30.50
100000,27.00,16,0,8,1,5,0,1.00,0,0.296,1442,0.00,55.56,15.04,791,0,1,0,1.00,1.00,1.00,4,4,4,10.7,12.264,14,2.000,0.989,4,1.000,2,31.95,30.50
100000,31.00,16,0,12,1,3,0,1.00,0,0.387,1434,0.00,45.09,29.91,868,1,2,0,1.00,1.00,1.00,2,4,4,23.8,17.568,16,2.000,0.990,4,1.000,0,57.80,54.50
100000,29.00,16,0,5,1,9,0,1.00,0,0.172,1431,0.00,75.23,9.01,304,0,0,0,1.00,1.00,1.00,4,4,4,13.4,25.818,15,2.000,0.934,4,1.000,1,7.50,6.50
100000,27.00,16,0,7,1,6,0,1.00,0,0.259,1429,1.89,61.95,137.14,868,0,0,0,1.00,1.00,1.00,4,4,4,13.5,38.174,14,2.000,0.989,4,1.000,2,39.60,38.50
100000,24.00,16,0,6,4,4,0,1.00,0,0.250,1429,0.00,70.63,0.12,791,1,2,0,1.00,1.00,1.00,4,4,4,30.7,38.730,14,2.000,0.967,4,1.000,0,50.77,-50.50
100000,30.00,16,0,8,2,6,0,1.00,0,0.267,1424,0.00,46.58,12.96,868,0,0,0,1.00,1.00,1.00,4,4,4,13.3,6.900,16,2.000,0.988,4,1.000,0,1.68,0.75
100000,29.00,16,0,8,1,6,0,1.00,0,0.276,1424,0.00,54.03,102.87,868,0,0,0,1.00,1.00,1.00,4,4,4,13.0,40.118,15,2.000,0.988,4,1.000,1,6.50,6.50
100000,31.00,16,0,8,1,7,0,1.00,0,0.258,1423,2.10,81.32,45.72,791,0,1,0,1.00,1.00,1.00,4,4,4,12.3,68.149,16,2.000,0.989,4,1.000,0,35.89,25.25
100000,31.00,16,0,8,1,7,0,1.00,0,0.258,1415,0.00,42.02,71.81,868,2,0,0,1.00,1.00,1.00,2,4,4,54.1,7.064,16,2.000,0.989,4,1.000,0,26.87,-2.50
100000,30.00,16,0,12,2,2,0,1.00,0,0.400,1412,1.21,35.42,110.52,868,2,2,0,1.00,1.00,1.00,4,4,4,40.2,18.604,16,2.000,0.989,4,1.000,0,44.81,41.25
100000,31.00,16,0,8,1,7,0,1.00,0,0.258,1412,0.00,64.13,47.76,868,0,1,0,1.00,1.00,1.00,4,4,4,12.7,22.026,16,2.000,0.989,4,1.000,0,36.06,34.50
100000,29.00,16,0,7,1,7,0,1.00,0,0.241,1411,0.00,100.56,39.77,868,1,0,0,1.00,1.00,1.00,4,4,4,30.9,70.957,15,2.000,0.988,4,1.000,1,55.99,55.00
100000,29.00,16,0,8,1,6,0,1.00,0,0.276,1408,0.00,69.12,42.71,791,0,0,0,1.00,1.00,1.00,1,4,4,15.0,39.045,15,2.000,0.986,4,1.000,1,35.65,-35.50
100000,31.00,16,0,8,1,7,0,1.00,0,0.258,1408,-0.00,67.66,32.65,791,0,1,0,1.00,1.00,1.00,4,4,4,12.0,37.152,16,2.000,0.989,4,1.000,0,35.25,23.25
100000,31.00,16,0,8,1,7,0,1.00,0,0.258,1401,0.00,83.54,55.88,868,0,1,0,1.00,1.00,1.00,2,4,4,12.8,59.026,16,2.000,0.989,4,1.000,0,57.37,46.75
100000,31.00,16,0,8,1,7,0,1.00,0,0.258,1389,1.25,73.66,40.50,791,1,0,0,1.00,1.00,1.00,2,4,4,34.6,32.389,16,2.000,0.989,4,1.000,0,61.75,0.00
100000,12.00,16,0,3,0,3,0,1.00,6,0.250,1389,0.94,59.56,0.31,868,2,1,0,1.00,1.00,1.00,4,2,3,48.2,41.619,6,2.000,0.987,4,1.000,0,47.50,-47.50
100000,31.00,16,0,8,1,7,0,1.00,0,0.258,1380,2.20,61.07,27.88,791,0,1,0,1.00,1.00,1.00,4,4,4,10.8,40.204,16,2.000,0.989,4,1.000,0,24.98,23.00
100000,29.00,16,0,7,1,7,0,1.00,0,0.241,1374,0.00,44.22,40.41,868,2,0,0,1.00,1.00,1.00,4,4,4,60.2,0.011,15,2.000,0.988,4,1.000,1,33.25,0.00
100000,31.00,16,0,8,1,7,0,1.00,0,0.258,1356,1.37,48.16,39.71,304,0,0,0,1.00,1.00,1.00,4,4,4,12.0,30.074,16,2.000,0.975,4,1.000,0,48.40,48.25
100000,31.00,16,0,9,1,6,0,1.00,0,0.290,1313,0.00,45.08,30.69,868,1,0,0,1.00,1.00,1.00,4,4,4,34.9,8.439,16,2.000,0.983,4,1.000,0,31.25,25.00
100000,7.00,16,0,1,1,2,0,1.00,6,0.143,1307,-0.00,43.33,0.00,868,2,2,0,1.00,1.00,1.00,1,1,4,57.6,34.675,4,2.000,0.999,4,1.000,0,3.09,3.00
100000,31.00,16,0,9,1,6,0,1.00,0,0.290,1299,0.00,43.25,28.41,868,0,0,0,1.00,1.00,1.00,4,4,4,16.9,10.019,16,2.000,0.983,4,1.000,0,15.65,7.00
100000,31.00,16,0,8,1,7,0,1.00,0,0.258,1297,0.00,60.36,13.99,868,2,2,0,1.00,1.00,1.00,4,4,4,62.7,44.425,16,2.000,0.983,4,1.000,0,21.13,18.75
100000,29.00,16,0,8,1,6,0,1.00,0,0.276,1296,3.49,98.07,29.39,791,0,1,0,1.00,1.00,1.00,4,4,4,20.7,72.089,15,2.000,0.989,4,1.000,1,60.68,52.75
100000,29.00,16,0,9,3,4,0,1.00,0,0.310,1294,0.48,54.18,12.21,868,0,0,0,1.00,1.00,1.00,4,4,4,4.5,24.870,16,2.000,0.990,4,1.000,0,6.41,2.25
100000,31.00,16,0,8,1,7,0,1.00,0,0.258,1290,0.00,79.06,43.13,791,1,1,0,1.00,1.00,1.00,2,4,4,25.5,66.448,16,2.000,0.989,4,1.000,0,35.25,35.25
100000,31.00,16,0,8,1,7,0,1.00,0,0.258,1279,0.00,39.83,34.15,868,1,0,0,1.00,1.00,1.00,4,4,4,23.5,3.209,16,2.000,0.989,4,1.000,0,11.96,-2.25
100000,31.00,16,0,8,1,7,0,1.00,0,0.258,1274,0.00,38.84,9.83,304,1,1,0,1.00,1.00,1.00,2,4,4,26.7,10.543,16,2.000,0.970,4,1.000,0,13.08,11.75
100000,29.00,16,0,7,1,7,0,1.00,0,0.241,1269,0.00,48.12,16.95,868,0,1,0,1.00,1.00,1.00,4,4,4,21.6,12.724,15,2.000,0.989,4,1.000,1,12.85,-7.75
100000,31.00,16,0,8,1,7,0,1.00,0,0.258,1260,0.00,52.87,78.18,868,1,0,0,1.00,1.00,1.00,4,4,4,30.6,41.572,16,2.000,0.989,4,1.000,0,27.41,25.00
100000,31.00,16,0,12,1,3,0,1.00,0,0.387,1259,0.00,35.18,31.48,868,0,0,0,1.00,1.00,1.00,4,4,4,22.7,4.088,16,2.000,0.996,4,1.000,0,7.00,-7.00
100000,29.00,16,0,7,1,7,0,1.00,0,0.241,1240,0.44,90.31,9.89,868,1,2,0,1.00,1.00,1.00,2,4,4,30.6,43.652,15,2.000,0.989,4,1.000,1,60.25,-60.25
100000,29.00,16,0,7,1,7,0,1.00,0,0.241,1236,0.65,89.21,8.63,868,1,2,0,1.00,1.00,1.00,2,4,4,33.8,67.224,15,2.000,0.988,4,1.000,1,59.72,56.00
100000,30.00,16,0,8,2,6,0,1.00,0,0.267,1235,-0.00,38.09,37.99,868,0,1,0,1.00,1.00,1.00,4,4,4,13.0,1.585,16,2.000,0.988,4,1.000,0,22.88,12.75
100000,31.00,16,0,8,1,7,0,1.00,0,0.258,1226,2.05,60.88,14.65,791,0,0,0,1.00,1.00,1.00,4,4,4,21.4,30.432,16,2.000,0.989,4,1.000,0,19.35,19.25
100000,30.00,16,0,8,2,6,0,1.00,0,0.267,1221,0.00,45.21,31.48,868,0,0,0,1.00,1.00,1.00,4,4,4,4.5,25.546,16,2.000,0.974,4,1.000,0,9.72,9.25
100000,31.00,16,0,8,1,7,0,1.00,0,0.258,1207,3.42,60.45,35.86,791,0,0,0,1.00,1.00,1.00,4,4,4,2.0,32.614,16,2.000,0.989,4,1.000,0,5.10,-5.00
100000,25.00,16,0,9,3,2,0,1.00,0,0.360,1203,0.00,42.65,16.47,304,1,0,0,1.00,1.00,1.00,4,4,4,30.2,6.356,14,2.000,0.961,4,1.000,1,55.78,55.75
100000,6.00,16,0,2,0,1,0,1.00,8,0.333,1195,-0.00,45.64,0.67,868,0,0,0,1.00,1.00,1.00,2,2,2,20.2,0.727,3,2.000,0.990,4,1.000,0,25.47,21.75
100000,30.00,16,0,9,2,5,0,1.00,0,0.300,1195,2.12,52.58,39.56,868,1,0,0,1.00,1.00,1.00,4,4,4,29.6,28.055,16,2.000,0.982,4,1.000,0,42.46,41.75
100000,29.00,16,0,7,1,7,0,1.00,0,0.241,1194,0.00,42.15,10.36,868,2,2,0,1.00,1.00,1.00,4,4,4,49.2,5.219,15,2.000,0.989,4,1.000,1,14.68,-10.00
100000,31.00,16,0,8,1,7,0,1.00,0,0.258,1192,0.00,83.34,12.08,868,1,2,0,1.00,1.00,1.00,4,4,4,32.3,33.250,16,2.000,0.989,4,1.000,0,46.64,44.25
100000,31.00,16,0,8,1,7,0,1.00,0,0.258,1184,0.00,44.05,12.08,868,0,0,0,1.00,1.00,1.00,4,4,4,14.7,1.985,16,2.000,0.988,4,1.000,0,16.49,16.00
100000,31.00,16,0,8,1,7,0,1.00,0,0.258,1162,0.00,51.48,42.04,791,1,0,0,1.00,1.00,1.00,4,4,4,31.8,33.160,16,2.000,0.989,4,1.000,0,46.51,1.00
100000,31.00,16,0,8,1,7,0,1.00,0,0.258,1162,2.92,75.13,47.73,868,0,2,0,1.00,1.00,1.00,2,4,4,15.2,50.442,16,2.000,0.989,4,1.000,0,56.61,38.50
100000,31.00,16,0,8,1,7,0,1.00,0,0.258,1154,0.00,34.47,20.87,791,1,0,0,1.00,1.00,1.00,4,4,4,25.3,1.594,16,2.000,0.988,4,1.000,0,12.10,-11.50
100000,23.00,16,0,3,1,8,0,1.00,2,0.130,1138,0.00,53.39,5.06,868,0,0,0,1.00,1.00,1.00,4,3,4,11.9,19.979,12,2.000,0.990,4,1.000,0,19.38,19.25
100000,31.00,16,0,8,1,7,0,1.00,0,0.258,1133,0.00,42.81,5.83,791,1,0,0,1.00,1.00,1.00,4,4,4,27.9,5.499,16,2.000,0.989,4,1.000,0,7.95,-1.75
100000,31.00,16,0,8,1,7,0,1.00,0,0.258,1132,0.00,72.53,31.26,868,1,1,0,1.00,1.00,1.00,4,4,4,30.0,55.206,16,2.000,0.988,4,1.000,0,11.95,11.50
100000,30.00,16,0,8,2,6,0,1.00,0,0.267,1131,0.00,50.37,2.95,868,1,0,0,1.00,1.00,1.00,4,4,4,28.4,18.686,16,2.000,0.974,4,1.000,0,36.75,36.75
100000,31.00,16,0,8,1,7,0,1.00,0,0.258,1129,0.00,80.10,18.99,791,2,0,0,1.00,1.00,1.00,4,4,4,53.0,58.201,16,2.000,0.988,4,1.000,0,63.00,63.00
100000,31.00,16,0,8,1,7,0,1.00,0,0.258,1125,0.00,45.54,33.72,868,0,1,0,1.00,1.00,1.00,4,4,4,18.9,22.951,16,2.000,0.990,4,1.000,0,35.25,35.25
100000,29.00,16,0,10,3,3,0,1.00,0,0.345,1124,0.00,50.27,23.86,868,0,2,0,1.00,1.00,1.00,4,4,4,20.2,46.971,16,2.000,0.993,4,1.000,0,39.50,-39.50
100000,31.00,16,0,8,1,7,0,1.00,0,0.258,1113,0.00,41.24,48.06,304,0,0,0,1.00,1.00,1.00,4,4,4,12.8,42.068,16,2.000,0.974,4,1.000,0,16.25,16.25
100000,31.00,16,0,7,1,8,0,1.00,0,0.226,1093,0.00,38.54,26.95,868,2,2,0,1.00,1.00,1.00,4,4,4,60.5,4.855,16,2.000,0.994,4,1.000,0,9.75,-3.75
100000,30.00,16,0,12,2,2,0,1.00,0,0.400,1092,0.00,30.80,21.05,868,0,0,0,1.00,1.00,1.00,4,4,4,15.2,11.713,16,2.000,0.998,4,1.000,0,4.78,0.50
100000,31.00,16,0,4,1,11,0,1.00,0,0.129,1090,-0.00,43.44,0.05,868,2,2,0,1.00,1.00,1.00,4,4,4,45.8,5.325,16,2.000,0.976,4,1.000,0,4.92,4.50
100000,31.00,16,0,8,1,7,0,1.00,0,0.258,1086,0.00,38.70,1.22,868,2,2,0,1.00,1.00,1.00,4,4,4,53.2,6.998,16,2.000,0.985,4,1.000,0,21.51,-0.75
100000,31.00,16,0,8,1,7,0,1.00,0,0.258,1079,0.00,23.50,63.25,868,1,0,0,1.00,1.00,1.00,4,4,4,26.4,3.196,16,2.000,0.989,4,1.000,0,8.17,-7.50
100000,27.00,16,0,3,1,10,0,1.00,0,0.111,1073,0.07,39.08,1.17,868,2,2,0,1.00,1.00,1.00,2,4,4,39.2,16.686,14,2.000,0.984,4,1.000,0,0.25,-0.25
100000,31.00,16,0,8,1,7,0,1.00,0,0.258,1069,2.08,83.38,12.85,791,0,0,0,1.00,1.00,1.00,4,4,4,23.0,56.323,16,2.000,0.989,4,1.000,0,52.12,34.00
100000,5.00,16,0,1,1,1,0,1.00,8,0.200,1053,0.00,26.44,0.52,791,0,0,0,1.00,1.00,1.00,1,3,1,0.0,0.567,3,2.000,0.994,4,1.000,0,17.32,-6.00
