step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water,worn,travel,drift
100000,42.00,25,0,11,0,10,0,1.00,0,0.262,2332,2.89,169.09,30.82,797,0,2,0,1.00,1.00,1.00,4,5,5,26.3,46.637,21,2.000,0.001,5,1.000,4,57.42,-8.75
100000,40.00,25,0,10,0,10,0,1.00,0,0.250,2282,0.00,162.31,35.50,797,0,2,0,1.00,1.00,1.00,4,5,5,25.3,40.322,20,2.000,0.001,5,1.000,5,41.97,40.50
100000,46.00,25,0,11,0,12,0,1.00,0,0.239,2268,0.00,127.73,34.45,797,0,2,0,1.00,1.00,1.00,4,5,5,21.9,32.259,23,2.000,0.001,5,1.000,2,48.65,35.75
100000,46.00,25,0,11,0,12,0,1.00,0,0.239,2225,3.43,192.83,54.87,797,2,2,0,1.00,1.00,1.00,4,5,5,39.6,59.758,23,2.000,0.001,5,1.000,2,25.46,-25.25
100000,50.00,25,0,12,0,13,0,1.00,0,0.240,2223,2.02,149.67,60.99,797,2,2,0,1.00,1.00,1.00,4,5,5,39.5,50.675,25,2.000,0.001,5,1.000,0,21.59,-21.00
100000,46.00,25,0,11,0,12,0,1.00,0,0.239,2207,-0.00,127.38,9.15,797,2,2,0,1.00,1.00,1.00,4,5,5,40.6,26.375,23,2.000,0.001,5,1.000,2,19.97,16.50
100000,44.00,25,0,9,0,13,0,1.00,0,0.205,2207,0.00,103.94,92.66,797,1,0,0,1.00,1.00,1.00,4,5,5,29.2,13.693,22,2.000,0.001,5,1.000,2,55.15,33.25
100000,44.00,25,0,10,0,12,0,1.00,0,0.227,2196,-0.00,147.52,56.05,797,0,0,0,1.00,1.00,1.00,4,5,5,15.8,36.579,22,2.000,0.001,5,1.000,3,7.70,6.25
100000,40.00,25,0,10,0,10,0,1.00,0,0.250,2194,0.04,118.99,25.54,797,1,0,0,1.00,1.00,1.00,4,5,5,29.8,11.836,20,2.000,0.001,5,1.000,5,32.83,32.75
100000,44.00,25,0,11,0,11,0,1.00,0,0.250,2170,0.00,226.26,63.17,797,2,2,0,1.00,1.00,1.00,4,5,5,41.8,99.779,22,2.000,0.001,5,1.000,3,55.77,-53.50
100000,48.00,25,0,11,0,13,0,1.00,0,0.229,2169,0.17,167.97,15.85,797,2,1,0,1.00,1.00,1.00,4,5,5,41.0,57.545,24,2.000,0.001,5,1.000,1,46.20,-11.50
100000,10.00,25,0,2,0,3,0,1.00,8,0.200,2099,0.15,141.83,23.79,797,0,0,0,1.00,1.00,1.00,2,5,1,11.5,6.361,5,2.000,0.001,5,1.000,0,34.96,13.50
100000,46.00,25,0,11,0,12,0,1.00,0,0.239,2099,0.00,93.30,45.02,797,0,0,0,1.00,1.00,1.00,4,5,5,21.5,20.550,23,2.000,0.001,5,1.000,2,28.44,28.00
100000,46.00,25,0,10,0,13,0,1.00,0,0.217,2094,3.67,152.70,48.59,797,0,0,0,1.00,1.00,1.00,4,5,5,27.8,55.262,23,2.000,0.001,5,1.000,2,52.37,-48.50
100000,44.00,25,0,10,0,12,0,1.00,0,0.227,2090,0.65,134.04,56.97,797,2,2,0,1.00,1.00,1.00,4,5,5,47.0,57.304,22,2.000,0.001,5,1.000,3,48.69,-30.75
100000,48.00,25,0,11,0,13,0,1.00,0,0.229,2066,0.00,119.24,14.04,797,1,2,0,1.00,1.00,1.00,4,5,5,36.6,52.688,24,2.000,0.001,5,1.000,1,41.30,-41.00
100000,48.00,25,0,12,0,12,0,1.00,0,0.250,2053,0.00,100.42,27.32,797,0,2,0,1.00,1.00,1.00,4,5,5,25.4,11.574,24,2.000,0.001,5,1.000,1,63.04,51.75
100000,46.00,25,0,12,0,11,0,1.00,0,0.261,2045,0.00,146.93,29.90,797,2,1,0,1.00,1.00,1.00,4,5,5,41.6,61.071,23,2.000,0.001,5,1.000,2,49.50,-49.50
100000,44.00,25,0,10,0,12,0,1.00,0,0.227,2022,0.00,130.74,37.88,797,2,0,0,1.00,1.00,1.00,4,5,5,50.2,92.268,22,2.000,0.001,5,1.000,3,61.86,60.25
100000,48.00,25,0,11,0,13,0,1.00,0,0.229,2008,0.00,161.98,16.21,797,2,0,0,1.00,1.00,1.00,4,5,5,49.4,65.720,24,2.000,0.001,5,1.000,1,61.50,-61.50
100000,46.00,25,0,10,0,13,0,1.00,0,0.217,2000,0.00,104.22,6.99,797,0,2,0,1.00,1.00,1.00,4,5,5,23.5,10.128,23,2.000,0.001,5,1.000,2,58.05,57.50
100000,48.00,25,0,11,0,13,0,1.00,0,0.229,1989,-0.00,110.84,33.45,797,2,2,0,1.00,1.00,1.00,4,5,5,40.6,14.905,24,2.000,0.001,5,1.000,1,20.45,-4.25
100000,48.00,25,0,11,0,13,0,1.00,0,0.229,1984,-0.00,103.47,39.44,797,0,1,0,1.00,1.00,1.00,4,5,5,17.8,17.528,24,2.000,0.001,5,1.000,1,44.90,22.25
100000,50.00,25,0,13,0,12,0,1.00,0,0.260,1982,0.00,112.99,39.00,797,1,0,0,1.00,1.00,1.00,4,5,5,34.0,17.003,25,2.000,0.001,5,1.000,0,40.40,13.00
100000,48.00,25,0,12,0,12,0,1.00,0,0.250,1976,0.00,158.24,26.00,797,0,0,0,1.00,1.00,1.00,4,5,5,27.6,55.632,24,2.000,0.001,5,1.000,1,30.02,26.00
100000,46.00,25,0,11,0,12,0,1.00,0,0.239,1957,0.00,159.95,74.48,797,1,0,0,1.00,1.00,1.00,4,5,5,31.6,84.307,23,2.000,0.001,5,1.000,2,21.44,18.25
100000,44.00,25,0,12,0,10,0,1.00,0,0.273,1954,0.00,118.29,34.31,797,0,0,0,1.00,1.00,1.00,4,5,5,23.2,22.461,22,2.000,0.001,5,1.000,3,38.91,18.00
100000,50.00,25,0,11,0,14,0,1.00,0,0.220,1940,3.80,109.99,18.03,797,2,2,0,1.00,1.00,1.00,4,5,5,42.1,61.112,25,2.000,0.001,5,1.000,0,36.49,-13.25
100000,50.00,25,0,12,0,13,0,1.00,0,0.240,1936,0.00,107.18,30.73,797,0,0,0,1.00,1.00,1.00,4,5,5,23.0,5.995,25,2.000,0.001,5,1.000,0,24.46,16.00
100000,48.00,25,0,12,0,12,0,1.00,0,0.250,1933,3.98,133.37,88.41,797,0,0,0,1.00,1.00,1.00,4,5,5,24.0,40.950,24,2.000,0.001,5,1.000,1,33.30,31.25
100000,44.00,25,0,10,0,12,0,1.00,0,0.227,1919,0.05,124.65,75.87,797,0,0,0,1.00,1.00,1.00,4,5,5,18.3,49.750,22,2.000,0.001,5,1.000,3,49.10,20.75
100000,48.00,25,0,12,0,12,0,1.00,0,0.250,1869,0.00,103.83,35.77,797,1,1,0,1.00,1.00,1.00,4,5,5,36.0,8.901,24,2.000,0.001,5,1.000,1,8.14,7.75
100000,48.00,25,0,11,0,13,0,1.00,0,0.229,1847,-0.00,108.76,45.54,797,1,1,0,1.00,1.00,1.00,4,5,5,38.6,1.060,24,2.000,0.001,5,1.000,1,42.76,42.75
100000,48.00,25,0,12,0,12,0,1.00,0,0.250,1830,-0.00,84.69,78.56,797,0,0,0,1.00,1.00,1.00,4,5,5,27.7,35.137,24,2.000,0.001,5,1.000,1,31.80,30.50
100000,46.00,25,0,12,0,11,0,1.00,0,0.261,1806,0.00,98.51,31.13,797,0,0,0,1.00,1.00,1.00,4,5,5,15.9,29.970,23,2.000,0.001,5,1.000,2,21.92,-4.25
100000,50.00,25,0,12,0,13,0,1.00,0,0.240,1802,3.26,116.74,36.24,797,1,2,0,1.00,1.00,1.00,4,5,5,36.8,42.332,25,2.000,0.001,5,1.000,0,58.49,-12.00
100000,50.00,25,0,12,0,13,0,1.00,0,0.240,1800,3.07,122.54,23.77,797,1,1,0,1.00,1.00,1.00,4,5,5,30.9,50.712,25,2.000,0.001,5,1.000,0,45.42,-37.75
100000,50.00,25,0,9,0,16,0,1.00,0,0.180,1796,0.00,196.93,9.90,797,2,2,0,1.00,1.00,1.00,4,5,5,44.3,117.218,25,2.000,0.001,5,1.000,0,34.01,-21.00
100000,48.00,25,0,13,0,11,0,1.00,0,0.271,1791,0.61,101.72,5.16,797,1,1,0,1.00,1.00,1.00,4,5,5,30.9,6.784,24,2.000,0.001,5,1.000,1,37.87,21.75
100000,48.00,25,0,11,0,13,0,1.00,0,0.229,1784,4.97,90.93,27.26,797,1,0,0,1.00,1.00,1.00,4,5,5,28.9,27.926,24,2.000,0.001,5,1.000,1,48.22,-46.50
100000,48.00,25,0,11,0,13,0,1.00,0,0.229,1781,-0.00,169.67,33.46,797,1,1,0,1.00,1.00,1.00,4,5,5,34.2,69.168,24,2.000,0.001,5,1.000,1,18.71,17.25
100000,10.00,25,0,0,0,5,0,1.00,8,0.000,1780,0.00,109.34,15.62,797,0,1,0,1.00,1.00,1.00,2,1,5,17.4,2.769,5,2.000,0.001,5,1.000,0,27.14,23.25
100000,48.00,25,0,11,0,13,0,1.00,0,0.229,1772,-0.00,89.18,43.56,797,1,0,0,1.00,1.00,1.00,4,5,5,34.4,35.454,24,2.000,0.001,5,1.000,1,40.52,6.50
100000,44.00,25,0,13,0,9,0,1.00,0,0.295,1754,2.47,115.78,39.14,797,1,2,0,1.00,1.00,1.00,4,5,5,32.9,55.286,22,2.000,0.002,5,1.000,3,38.06,-28.25
100000,46.00,25,0,11,0,12,0,1.00,0,0.239,1739,0.43,82.81,7.06,797,1,0,0,1.00,1.00,1.00,4,5,5,33.3,7.398,23,2.000,0.001,5,1.000,2,29.53,-7.75
100000,48.00,25,0,12,0,12,0,1.00,0,0.250,1729,0.00,102.78,49.37,797,2,0,0,1.00,1.00,1.00,4,5,5,53.4,21.864,24,2.000,0.001,5,1.000,1,31.11,29.00
100000,50.00,25,0,12,0,13,0,1.00,0,0.240,1728,0.00,82.71,15.28,797,1,0,0,1.00,1.00,1.00,4,5,5,34.1,2.948,25,2.000,0.001,5,1.000,0,11.52,-4.75
100000,50.00,25,0,12,0,13,0,1.00,0,0.240,1723,-0.00,76.76,31.55,797,0,0,0,1.00,1.00,1.00,4,5,5,23.6,13.553,25,2.000,0.001,5,1.000,0,3.16,3.00
100000,44.00,25,0,15,0,7,0,1.00,0,0.341,1721,6.17,124.44,77.04,797,0,1,0,1.00,1.00,1.00,4,5,5,20.0,84.953,22,2.000,0.001,5,1.000,3,63.09,62.25
100000,50.00,25,0,12,0,13,0,1.00,0,0.240,1720,0.00,95.41,32.29,797,1,0,0,1.00,1.00,1.00,4,5,5,28.3,14.452,25,2.000,0.001,5,1.000,0,30.17,29.75
100000,46.00,25,0,12,0,11,0,1.00,0,0.261,1711,-0.00,112.02,43.48,797,0,1,0,1.00,1.00,1.00,4,5,5,19.2,41.780,23,2.000,0.001,5,1.000,2,27.53,-1.25
100000,48.00,25,0,10,0,14,0,1.00,0,0.208,1704,0.00,122.20,31.35,797,0,0,0,1.00,1.00,1.00,4,5,5,8.5,53.658,24,2.000,0.001,5,1.000,1,16.27,-16.25
100000,50.00,25,0,12,0,13,0,1.00,0,0.240,1704,0.00,85.06,28.70,797,0,0,0,1.00,1.00,1.00,4,5,5,24.4,8.993,25,2.000,0.001,5,1.000,0,20.51,3.25
100000,42.00,25,0,9,0,12,0,1.00,0,0.214,1703,0.00,69.65,26.29,797,0,1,0,1.00,1.00,1.00,4,5,5,16.8,7.166,21,2.000,0.001,5,1.000,2,20.65,20.50
100000,48.00,25,0,12,0,12,0,1.00,0,0.250,1701,0.00,108.17,6.26,797,0,2,0,1.00,1.00,1.00,4,5,5,24.9,42.358,24,2.000,0.001,5,1.000,1,45.12,-44.75
100000,50.00,25,0,12,0,13,0,1.00,0,0.240,1686,0.31,103.41,18.50,797,1,2,0,1.00,1.00,1.00,4,5,5,38.2,28.648,25,2.000,0.001,5,1.000,0,64.12,-61.00
100000,46.00,25,0,12,0,11,0,1.00,0,0.261,1680,0.69,103.52,9.27,797,0,0,0,1.00,1.00,1.00,4,5,5,9.4,18.263,23,2.000,0.001,5,1.000,2,14.75,-14.75
100000,48.00,25,0,12,0,12,0,1.00,0,0.250,1677,1.21,107.24,51.08,797,1,0,0,1.00,1.00,1.00,4,5,5,31.4,26.811,24,2.000,0.001,5,1.000,1,28.86,8.75
100000,50.00,25,0,12,0,13,0,1.00,0,0.240,1656,0.65,111.79,50.68,797,1,0,0,1.00,1.00,1.00,4,5,5,38.9,62.376,25,2.000,0.001,5,1.000,0,41.39,26.25
100000,50.00,25,0,12,0,13,0,1.00,0,0.240,1650,0.00,133.24,48.82,797,0,1,0,1.00,1.00,1.00,4,5,5,20.8,54.897,25,2.000,0.001,5,1.000,0,46.63,11.25
100000,50.00,25,0,12,0,13,0,1.00,0,0.240,1644,-0.00,95.03,32.57,797,0,0,0,1.00,1.00,1.00,4,5,5,26.8,62.161,25,2.000,0.001,5,1.000,0,13.21,11.50
100000,48.00,25,0,12,0,12,0,1.00,0,0.250,1637,3.13,134.29,90.08,797,2,1,0,1.00,1.00,1.00,4,5,5,41.8,84.270,24,2.000,0.001,5,1.000,1,45.45,42.25
100000,48.00,25,0,8,0,16,0,1.00,0,0.167,1636,0.00,104.12,9.75,797,1,2,0,1.00,1.00,1.00,4,5,5,37.5,37.540,24,2.000,0.002,5,1.000,1,35.67,3.50
100000,46.00,25,0,12,0,11,0,1.00,0,0.261,1627,0.00,79.50,59.36,797,2,0,0,1.00,1.00,1.00,4,5,5,41.6,16.754,23,2.000,0.001,5,1.000,2,44.31,38.75
100000,50.00,25,0,12,0,13,0,1.00,0,0.240,1619,4.92,132.25,4.90,797,2,1,0,1.00,1.00,1.00,4,5,5,43.8,71.850,25,2.000,0.001,5,1.000,0,46.65,46.00
100000,50.00,25,0,12,0,13,0,1.00,0,0.240,1603,0.00,147.69,37.10,797,0,0,0,1.00,1.00,1.00,4,5,5,19.6,81.799,25,2.000,0.001,5,1.000,0,45.53,40.00
100000,50.00,25,0,12,0,13,0,1.00,0,0.240,1598,-0.00,136.78,45.53,797,2,0,0,1.00,1.00,1.00,4,5,5,51.5,62.043,25,2.000,0.001,5,1.000,0,26.76,26.50
100000,48.00,25,0,12,0,12,0,1.00,0,0.250,1594,-0.00,97.63,13.83,797,2,0,0,1.00,1.00,1.00,4,5,5,43.3,31.902,24,2.000,0.001,5,1.000,1,42.15,37.50
100000,48.00,25,0,8,0,16,0,1.00,0,0.167,1575,0.00,93.18,42.69,797,1,0,0,1.00,1.00,1.00,4,5,5,31.0,5.992,24,2.000,0.001,5,1.000,1,9.75,3.75
100000,20.00,25,0,5,0,5,0,1.00,6,0.250,1573,0.00,91.11,24.99,797,0,0,0,1.00,1.00,1.00,2,5,2,12.4,6.936,10,2.000,0.001,5,1.000,1,6.79,-0.75
100000,50.00,25,0,13,0,12,0,1.00,0,0.260,1569,2.30,164.98,22.32,797,1,1,0,1.00,1.00,1.00,4,5,5,35.6,105.772,25,2.000,0.001,5,1.000,0,42.49,42.25
100000,46.00,25,0,11,0,12,0,1.00,0,0.239,1561,2.19,77.96,47.11,797,0,0,0,1.00,1.00,1.00,3,5,5,23.5,27.523,23,2.000,0.001,5,1.000,2,12.33,3.75
100000,48.00,25,0,11,0,13,0,1.00,0,0.229,1561,0.00,66.80,93.76,797,2,0,0,1.00,1.00,1.00,4,5,5,46.7,35.387,24,2.000,0.001,5,1.000,0,35.00,16.25
100000,50.00,25,0,13,0,12,0,1.00,0,0.260,1560,0.00,70.04,23.68,797,0,1,0,1.00,1.00,1.00,4,5,5,16.7,7.292,25,2.000,0.001,5,1.000,0,36.28,1.50
100000,50.00,25,0,12,0,13,0,1.00,0,0.240,1556,0.00,86.01,0.94,797,0,2,0,1.00,1.00,1.00,4,5,5,26.1,7.852,25,2.000,0.001,5,1.000,0,32.39,32.00
100000,50.00,25,0,15,0,10,0,1.00,0,0.300,1554,4.56,89.87,10.95,797,1,1,0,1.00,1.00,1.00,4,5,5,35.5,29.917,25,2.000,0.001,5,1.000,0,60.13,-52.25
100000,50.00,25,0,8,0,17,0,1.00,0,0.160,1552,0.00,117.02,11.19,797,1,0,0,1.00,1.00,1.00,4,5,5,33.5,52.977,25,2.000,0.001,5,1.000,0,34.07,-32.25
100000,48.00,25,0,12,0,12,0,1.00,0,0.250,1551,0.00,72.65,47.88,797,0,0,0,1.00,1.00,1.00,4,5,5,3.9,56.441,24,2.000,0.001,5,1.000,1,25.54,-24.25
100000,44.00,25,0,9,0,13,0,1.00,0,0.205,1549,0.00,83.50,7.88,797,0,0,0,1.00,1.00,1.00,4,5,5,20.2,14.920,22,2.000,0.001,5,1.000,3,6.39,3.25
100000,50.00,25,0,12,0,13,0,1.00,0,0.240,1525,-0.00,81.36,20.47,797,1,0,0,1.00,1.00,1.00,4,5,5,35.2,0.523,25,2.000,0.001,5,1.000,0,31.05,-7.00
100000,32.00,16,0,12,0,4,0,1.00,0,0.375,1515,0.00,65.24,18.64,797,1,0,0,1.00,1.00,1.00,4,4,4,35.7,34.518,16,2.000,0.001,4,1.000,0,82.33,-63.00
100000,50.00,25,0,13,0,12,0,1.00,0,0.260,1512,0.31,158.55,20.98,797,2,1,0,1.00,1.00,1.00,4,5,5,40.3,65.347,25,2.000,0.001,5,1.000,0,65.98,-63.75
100000,50.00,25,0,13,0,12,0,1.00,0,0.260,1496,0.00,132.69,105.41,797,1,1,0,1.00,1.00,1.00,4,5,5,29.9,96.638,25,2.000,0.001,5,1.000,0,63.04,62.75
100000,50.00,25,0,13,0,12,0,1.00,0,0.260,1492,1.35,164.47,17.75,797,2,1,0,1.00,1.00,1.00,4,5,5,39.8,105.393,25,2.000,0.001,5,1.000,0,63.01,-59.50
100000,48.00,25,0,11,0,13,0,1.00,0,0.229,1487,0.00,80.83,18.28,797,2,0,0,1.00,1.00,1.00,4,5,5,53.0,16.235,24,2.000,0.001,5,1.000,1,34.12,28.00
100000,50.00,25,0,8,0,17,0,1.00,0,0.160,1480,0.00,57.43,8.39,797,0,0,0,1.00,1.00,1.00,4,5,5,10.0,5.548,25,2.000,0.001,5,1.000,0,34.08,-6.25
100000,48.00,25,0,11,0,13,0,1.00,0,0.229,1480,1.29,107.84,30.98,797,0,0,0,1.00,1.00,1.00,4,5,5,28.0,55.790,24,2.000,0.001,5,1.000,1,57.19,-52.25
100000,48.00,25,0,11,0,13,0,1.00,0,0.229,1478,0.00,57.48,32.64,797,0,0,0,1.00,1.00,1.00,4,5,5,12.9,2.971,24,2.000,0.001,5,1.000,1,15.46,6.00
100000,50.00,25,0,12,0,13,0,1.00,0,0.240,1472,0.21,89.42,47.37,797,0,0,0,1.00,1.00,1.00,4,5,5,21.7,2.028,25,2.000,0.001,5,1.000,0,42.44,35.00
100000,50.00,25,0,12,0,13,0,1.00,0,0.240,1445,-0.00,61.06,44.34,797,2,0,0,1.00,1.00,1.00,4,5,5,41.3,18.822,25,2.000,0.001,5,1.000,0,24.00,22.25
100000,50.00,25,0,12,0,13,0,1.00,0,0.240,1430,-0.00,139.62,8.59,797,2,0,0,1.00,1.00,1.00,4,5,5,47.2,70.335,25,2.000,0.001,5,1.000,0,38.69,21.00
100000,48.00,25,0,11,0,13,0,1.00,0,0.229,1410,-0.00,58.31,52.65,797,0,0,0,1.00,1.00,1.00,4,5,5,23.7,9.036,24,2.000,0.001,5,1.000,0,18.74,-13.25
100000,44.00,25,0,10,0,12,0,1.00,0,0.227,1407,0.00,98.60,45.68,797,1,0,0,1.00,1.00,1.00,4,5,5,30.0,35.308,22,2.000,0.001,5,1.000,0,10.85,1.50
100000,46.00,25,0,10,0,13,0,1.00,0,0.217,1392,0.25,63.04,13.01,797,0,0,0,1.00,1.00,1.00,4,5,5,22.4,14.252,23,2.000,0.001,5,1.000,0,8.98,-2.00
100000,48.00,25,0,12,0,12,0,1.00,0,0.250,1384,0.22,118.37,81.17,797,2,1,0,1.00,1.00,1.00,4,5,5,41.7,59.915,24,2.000,0.001,5,1.000,1,45.84,-45.00
100000,48.00,25,0,12,0,12,0,1.00,0,0.250,1378,-0.00,74.13,29.03,797,0,0,0,1.00,1.00,1.00,4,5,5,24.9,21.232,24,2.000,0.001,5,1.000,1,13.91,4.25
100000,46.00,25,0,11,0,12,0,1.00,0,0.239,1371,0.00,55.03,74.38,797,1,1,0,1.00,1.00,1.00,4,5,5,28.7,25.689,23,2.000,0.001,5,1.000,2,44.86,42.00
100000,50.00,25,0,12,0,13,0,1.00,0,0.240,1365,-0.00,89.41,20.56,797,0,0,0,1.00,1.00,1.00,4,5,5,4.3,28.580,25,2.000,0.001,5,1.000,0,8.31,-8.25
100000,50.00,25,0,12,0,13,0,1.00,0,0.240,1356,0.00,152.22,25.19,797,2,2,0,1.00,1.00,1.00,4,5,5,46.9,108.642,25,2.000,0.001,5,1.000,0,55.28,31.75
100000,48.00,25,0,11,0,13,0,1.00,0,0.229,1348,4.50,149.50,55.06,797,1,2,0,1.00,1.00,1.00,4,5,5,36.2,106.434,24,2.000,0.001,5,1.000,1,41.77,41.00
100000,50.00,25,0,10,0,15,0,1.00,0,0.200,1347,0.08,63.79,29.61,797,2,0,0,1.00,1.00,1.00,4,5,5,41.7,21.624,25,2.000,0.001,5,1.000,0,16.84,-1.75
100000,48.00,25,0,9,0,15,0,1.00,0,0.188,1343,-0.00,88.20,6.83,797,0,1,0,1.00,1.00,1.00,4,5,5,21.3,8.770,24,2.000,0.001,5,1.000,0,13.10,5.25
100000,18.00,25,0,2,0,7,0,1.00,6,0.111,1333,-0.00,42.01,2.72,797,2,0,0,1.00,1.00,1.00,2,5,2,40.2,0.915,9,2.000,0.002,5,1.000,0,32.26,-30.50
100000,50.00,25,0,9,0,16,0,1.00,0,0.180,1322,4.17,99.90,5.47,797,1,1,0,1.00,1.00,1.00,4,5,5,36.0,40.945,25,2.000,0.001,5,1.000,0,47.12,-45.50
100000,50.00,25,0,12,0,13,0,1.00,0,0.240,1318,-0.00,84.46,12.34,797,2,2,0,1.00,1.00,1.00,4,5,5,39.9,17.204,25,2.000,0.001,5,1.000,0,26.26,26.25
100000,50.00,25,0,12,0,13,0,1.00,0,0.240,1312,0.00,79.92,82.80,797,2,0,0,1.00,1.00,1.00,4,5,5,56.3,31.880,25,2.000,0.001,5,1.000,0,33.00,33.00
100000,50.00,25,0,12,0,13,0,1.00,0,0.240,1310,0.00,79.27,4.45,797,1,1,0,1.00,1.00,1.00,4,5,5,28.7,28.064,25,2.000,0.001,5,1.000,0,28.07,9.25
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,1310,0.00,44.59,39.30,797,2,0,0,1.00,1.00,1.00,4,4,4,52.2,20.580,16,2.000,0.003,4,1.000,0,25.83,23.25
100000,20.00,36,0,4,0,6,0,1.00,10,0.200,1306,0.00,82.01,0.05,797,2,1,0,1.00,1.00,1.00,2,3,4,45.8,19.500,10,2.000,0.001,6,1.000,0,28.00,-3.75
100000,48.00,25,0,11,0,13,0,1.00,0,0.229,1296,0.10,73.93,22.31,797,0,0,0,1.00,1.00,1.00,4,5,5,4.6,3.736,24,2.000,0.001,5,1.000,0,35.47,-34.50
100000,50.00,25,0,13,0,12,0,1.00,0,0.260,1289,0.00,109.26,55.09,797,0,0,0,1.00,1.00,1.00,4,5,5,19.3,76.227,25,2.000,0.001,5,1.000,0,18.37,4.75
100000,50.00,25,0,12,0,13,0,1.00,0,0.240,1281,0.00,57.72,33.15,797,2,1,0,1.00,1.00,1.00,4,5,5,41.1,13.157,25,2.000,0.001,5,1.000,0,19.33,12.50
100000,50.00,25,0,13,0,12,0,1.00,0,0.260,1276,-0.00,73.39,12.53,797,2,1,0,1.00,1.00,1.00,4,5,5,39.9,21.400,25,2.000,0.001,5,1.000,0,8.31,6.00
100000,48.00,25,0,12,0,12,0,1.00,0,0.250,1275,6.22,111.52,35.03,797,0,2,0,1.00,1.00,1.00,4,5,5,20.6,82.281,24,2.000,0.001,5,1.000,1,42.11,22.25
100000,50.00,25,0,12,0,13,0,1.00,0,0.240,1273,0.00,110.82,7.62,797,2,0,0,1.00,1.00,1.00,4,5,5,56.2,54.542,25,2.000,0.001,5,1.000,0,43.50,16.50
100000,50.00,25,0,13,0,12,0,1.00,0,0.260,1271,0.00,65.90,4.94,797,2,1,0,1.00,1.00,1.00,4,5,5,39.5,11.277,25,2.000,0.001,5,1.000,0,16.32,1.50
100000,48.00,25,0,12,0,12,0,1.00,0,0.250,1264,0.00,70.56,33.76,797,2,1,0,1.00,1.00,1.00,4,5,5,49.2,23.689,24,2.000,0.001,5,1.000,1,27.79,4.00
