step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool
10000,0,291,30.37,0.47,9.00,1.42,6.38,0.01,1.07,0.003,0.058,209953.2,148259.1,2,35,3.28,1.06,1.05,13.8223,381.88,31420.8,0.1699,16.6385,5462,11.9971,2010,4.5865,14324.0,131.50,43.5539,0.0,0.0000,0.898,0.3336
10000,1,289,31.47,0.28,9.19,1.78,7.56,0.01,1.10,0.007,0.062,202496.3,142454.9,2,58,3.51,1.11,1.04,14.8255,317.98,34936.7,0.1139,15.5949,5461,11.9949,1839,4.5654,15384.7,127.07,56.2004,0.0,0.0000,0.962,0.4148
10000,2,158,37.98,0.34,9.77,2.18,13.01,0.00,1.11,0.000,0.046,194842.1,132994.0,1,31,4.08,1.15,1.04,14.8839,338.68,33377.0,0.0582,14.6334,5461,11.9949,1531,4.0083,15063.4,41.42,60.9285,0.0,0.0000,0.824,0.1665
20000,0,314,30.75,0.21,7.37,0.33,7.63,0.06,1.07,0.032,0.057,111345.7,74174.0,1,65,3.18,1.10,1.03,5.0469,508.03,31042.6,0.0000,10.2214,5462,4.6786,1449,2.2778,5632.5,99.86,22.2641,0.0,0.0000,0.886,0.2918
20000,1,534,31.82,0.09,7.81,0.25,8.04,0.03,1.03,0.011,0.099,64878.0,42395.1,1,69,3.18,1.04,1.01,3.2387,456.86,35666.4,0.0000,5.9092,5461,4.6777,1273,1.1439,2849.6,145.23,15.0270,0.0,0.0000,0.926,0.4137
20000,2,214,35.29,0.13,9.33,0.36,8.09,0.01,1.04,0.014,0.043,44672.5,25800.1,1,69,3.48,1.05,1.01,2.4805,281.55,38515.7,0.0000,4.2515,5461,4.6777,1342,0.7889,1674.9,54.91,14.1561,0.0,0.0000,0.906,0.2320
30000,0,260,29.91,0.22,8.69,2.23,12.70,0.00,1.04,0.000,0.072,176196.1,146549.8,0,34,4.05,1.02,1.08,10.0770,549.78,36681.5,0.0432,16.3103,5462,10.5758,1383,4.6239,13895.3,124.97,43.8371,0.0,0.0000,0.951,0.2999
30000,1,235,32.67,0.21,7.66,3.42,17.63,0.00,1.03,0.000,0.075,168924.9,140964.1,0,28,4.59,1.00,1.04,10.2268,508.65,33974.5,0.0182,15.5621,5461,10.5739,1404,4.4455,14249.3,89.04,57.3147,0.0,0.0000,0.790,0.2646
30000,2,214,33.04,0.00,10.24,1.26,19.66,0.00,1.00,0.000,0.077,156342.6,131545.0,0,41,4.57,1.00,1.00,9.9948,442.31,38380.8,0.0043,14.2000,5461,10.5739,1179,4.3532,13323.0,85.99,62.2114,0.0,0.0000,0.934,0.3419
40000,0,261,37.72,0.28,9.60,0.72,12.14,0.01,1.07,0.004,0.068,106521.3,57286.8,2,29,3.87,1.07,1.05,4.3374,321.45,30628.5,0.0000,10.4400,5462,4.9152,1713,2.0034,5341.6,112.96,22.1137,0.0,0.0000,0.922,0.2706
40000,1,213,36.30,0.23,9.82,0.55,10.02,0.00,1.06,0.000,0.051,59441.9,32146.6,2,47,3.67,1.07,1.12,2.7774,505.68,33494.2,0.0000,5.9285,5461,4.9143,1605,0.8941,2299.3,95.39,15.5210,0.0,0.0000,0.832,0.2760
40000,2,331,42.12,0.11,9.53,0.98,11.74,0.00,1.02,0.000,0.085,45072.0,24771.6,2,54,3.88,1.02,1.01,2.1440,412.30,34303.3,0.0000,4.7549,5461,4.9143,1722,0.7825,1833.6,91.65,13.6207,0.0,0.0000,0.858,0.3496
50000,0,209,40.57,0.03,11.35,2.89,11.66,0.00,1.00,0.000,0.063,182565.4,132996.5,2,35,4.20,1.01,1.00,9.9053,336.92,36004.7,0.1159,17.0022,5462,11.0470,1744,4.1642,14026.0,101.67,44.3131,0.0,0.0000,0.931,0.3231
50000,1,234,40.09,0.69,10.99,3.62,13.94,0.03,1.19,0.009,0.078,178123.2,131908.7,2,36,4.74,1.18,1.23,10.5141,401.81,32530.4,0.0882,16.2585,5461,11.0450,1479,3.8817,15021.9,116.53,56.9455,0.0,0.0000,0.927,0.3357
50000,2,300,39.37,0.13,11.76,2.52,14.76,0.00,1.02,0.000,0.100,169261.2,125226.2,2,49,4.58,1.00,1.03,10.5531,465.83,31813.8,0.0519,15.3796,5461,11.0450,1454,3.3802,13808.1,81.80,62.4604,0.0,0.0000,0.913,0.3212
60000,0,245,35.54,0.07,10.40,1.88,11.33,0.00,1.02,0.000,0.068,115269.6,64782.7,2,58,3.93,1.01,1.02,4.9913,539.25,35262.8,0.0002,10.8440,5462,5.3306,1377,1.6771,5166.6,146.52,21.9867,0.0,0.0000,0.935,0.3627
60000,1,237,35.42,0.22,10.78,2.45,11.03,0.00,1.06,0.000,0.065,63309.0,34150.7,2,44,4.03,1.04,1.07,2.9608,270.92,36965.9,0.0000,5.9986,5461,5.3296,1187,0.6717,2265.8,88.74,15.3639,0.0,0.0000,0.841,0.2771
60000,2,260,33.86,0.13,10.23,1.68,11.25,0.00,1.04,0.000,0.069,50511.3,27356.8,2,46,3.85,1.03,1.03,2.5639,511.13,37234.5,0.0000,4.6439,5461,5.3296,1072,0.4768,1695.2,64.74,13.9724,0.0,0.0000,0.799,0.2401
70000,0,343,36.99,0.30,11.75,1.92,7.16,0.09,1.08,0.035,0.083,184442.6,136746.1,2,58,3.69,1.11,1.03,9.7214,390.46,32708.0,0.0279,17.5494,5462,10.8369,1814,3.7712,13663.9,193.86,44.4542,0.0,0.0000,0.953,0.4659
70000,1,147,36.74,0.41,10.91,2.14,7.91,0.22,1.13,0.088,0.036,173019.4,132146.3,2,38,3.82,1.17,1.05,10.3274,618.64,33966.7,0.0360,16.2450,5461,10.8349,1678,3.6110,14161.9,47.40,56.8662,0.0,0.0000,0.766,0.1461
70000,2,167,40.34,0.08,11.24,2.31,9.31,0.02,1.02,0.012,0.044,161475.2,125334.3,1,27,3.87,1.02,1.01,10.0800,451.38,33069.9,0.0118,15.2623,5461,10.8349,1614,3.2491,13036.3,58.72,63.0030,0.0,0.0000,0.878,0.2366
