step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water,worn,travel,drift
100000,27.76,64,0,3,0,24,0,1.00,6,0.108,1048,0.00,70.33,34.28,565,0,0,0,1.00,1.00,1.00,4,5,8,12.1,9.364,27,1.028,0.431,8,1.000,0,5.40,5.25
100000,11.07,47,0,3,0,8,0,1.00,10,0.271,1013,0.07,76.64,20.23,565,0,0,0,1.00,1.00,1.00,4,6,3,17.5,21.251,11,1.006,0.507,7,1.000,1,10.68,10.25
100000,19.72,49,5,0,0,9,0,2.81,12,0.000,983,0.00,76.27,19.06,565,2,2,0,5.00,1.00,2.70,4,5,3,45.0,2.078,14,1.038,0.535,7,1.000,0,24.37,24.00
100000,19.93,25,0,5,0,6,0,1.00,4,0.251,973,0.46,40.39,37.72,568,1,2,0,1.00,1.00,1.00,2,3,5,37.9,15.499,11,1.811,0.828,5,1.000,0,40.21,15.75
100000,11.51,49,0,2,0,5,0,1.00,16,0.174,970,2.61,31.67,84.60,562,2,0,0,1.00,1.00,1.00,2,4,2,43.7,9.931,7,1.645,0.797,7,1.000,0,58.59,52.25
100000,3.62,25,0,1,0,1,0,1.00,14,0.276,966,0.00,34.55,26.16,568,2,2,0,1.00,1.00,1.00,2,2,1,39.5,1.805,2,1.811,0.828,5,1.000,0,39.63,19.50
100000,18.68,49,0,6,0,5,0,1.00,10,0.321,954,3.07,95.34,15.52,562,1,0,0,1.00,1.00,1.00,3,7,2,31.8,11.878,11,1.698,0.714,7,1.000,0,62.51,50.75
100000,16.20,49,0,3,0,7,0,1.00,14,0.185,952,0.00,34.93,78.94,562,0,0,0,1.00,1.00,1.00,4,4,3,1.7,10.337,10,1.620,0.757,7,1.000,0,8.50,8.50
100000,29.70,25,0,9,0,6,0,1.00,0,0.303,945,0.00,24.18,74.36,544,0,1,0,1.00,1.00,1.00,3,5,5,25.6,26.309,15,1.980,0.841,5,1.000,0,44.52,44.50
100000,16.68,49,1,1,0,14,0,1.30,8,0.060,943,0.13,84.16,3.72,565,1,0,0,1.40,1.40,1.20,3,5,5,29.5,8.568,16,0.981,0.495,7,1.000,0,24.25,18.00
100000,15.04,64,0,0,0,16,0,1.00,14,0.000,941,0.00,75.90,6.17,565,0,0,0,1.00,1.00,1.00,4,5,4,14.1,8.171,16,0.940,0.488,8,1.000,0,2.76,0.25
100000,4.19,49,0,2,0,2,0,1.00,18,0.477,920,0.00,53.98,18.32,565,0,0,0,1.00,1.00,1.00,1,4,1,17.2,1.305,4,1.048,0.535,7,1.000,0,4.91,1.25
100000,41.87,36,0,11,6,7,0,1.00,0,0.263,911,0.00,32.15,98.15,569,0,1,0,1.00,1.00,1.00,4,6,6,10.3,18.835,24,1.994,0.753,6,1.000,1,49.17,47.75
100000,40.14,49,0,10,0,29,0,1.00,2,0.249,888,0.00,76.00,19.65,565,0,0,0,1.00,1.00,1.00,6,6,7,16.9,23.224,39,1.029,0.524,7,1.000,0,17.28,14.75
100000,39.85,20,0,16,0,4,0,1.00,0,0.402,864,0.00,17.17,69.71,569,0,0,0,1.00,1.00,1.00,3,5,5,11.6,27.168,20,1.992,0.743,5,1.000,0,6.27,-6.25
100000,43.72,25,0,10,0,12,0,1.00,0,0.229,860,6.12,36.49,75.81,544,1,1,0,1.00,1.00,1.00,4,5,5,37.6,45.386,22,1.987,0.921,5,1.000,0,14.20,-12.75
100000,39.20,45,7,11,0,12,0,2.25,0,0.281,857,0.00,47.06,21.37,565,2,2,3,1.00,3.43,2.29,6,7,7,46.4,19.815,30,1.059,0.538,7,1.000,0,7.02,0.50
100000,41.17,49,0,14,0,26,0,1.00,0,0.340,856,0.00,100.01,33.86,565,1,1,0,1.00,1.00,1.00,8,7,7,29.6,34.873,40,1.029,0.524,7,1.000,1,18.79,18.75
100000,22.01,64,0,8,0,15,0,1.00,4,0.364,849,2.11,72.51,10.00,565,2,1,0,1.00,1.00,1.00,4,7,7,46.3,9.973,23,0.957,0.477,8,1.000,0,10.08,-4.00
100000,66.80,36,0,23,5,8,0,1.00,0,0.344,842,0.00,37.54,80.44,569,1,1,0,1.00,1.00,1.00,6,6,6,26.8,29.022,36,1.994,0.752,6,1.000,0,41.75,-41.75
100000,13.38,49,0,5,0,8,0,1.00,12,0.374,829,-0.00,42.58,3.24,565,0,0,0,1.00,1.00,1.00,3,4,4,21.0,8.793,13,1.029,0.524,7,1.000,0,9.38,-6.25
100000,42.87,36,0,13,1,8,0,1.00,2,0.303,828,0.00,36.17,95.15,569,0,2,0,1.00,1.00,1.00,4,5,6,16.0,25.422,22,1.994,0.753,6,1.000,0,48.98,17.50
100000,15.89,25,0,2,0,6,0,1.00,6,0.126,807,0.00,20.21,10.36,544,0,0,0,1.00,1.00,1.00,2,4,3,25.2,4.009,8,1.987,0.911,5,1.000,0,7.25,5.00
100000,25.73,49,0,5,0,20,0,1.00,4,0.194,798,0.00,64.28,3.59,565,0,0,0,1.00,1.00,1.00,5,6,6,25.5,3.744,25,1.029,0.524,7,1.000,0,11.52,11.25
100000,41.17,49,0,8,0,32,0,1.00,0,0.194,797,5.91,116.52,8.25,565,0,0,0,1.00,1.00,1.00,6,7,7,0.4,62.132,40,1.029,0.524,7,1.000,0,19.56,-1.50
100000,43.23,49,0,19,0,23,0,1.00,0,0.440,779,0.00,109.53,9.29,565,2,2,0,1.00,1.00,1.00,4,7,7,44.0,33.876,42,1.029,0.524,7,1.000,0,23.16,16.25
100000,6.18,49,0,0,0,6,0,1.00,18,0.000,771,0.00,62.10,13.65,565,0,0,0,1.00,1.00,1.00,1,3,2,9.8,4.038,6,1.029,0.524,7,1.000,0,1.52,-0.25
100000,23.06,36,0,3,0,9,0,1.00,8,0.130,771,0.00,34.22,15.03,544,0,0,0,1.00,1.00,1.00,4,6,2,19.6,18.844,12,1.922,0.811,6,1.000,0,8.39,8.25
100000,11.79,25,0,0,0,6,0,1.00,8,0.000,765,0.06,30.17,22.51,544,0,0,0,1.00,1.00,1.00,2,2,4,20.9,7.275,6,1.965,0.856,5,1.000,0,2.50,1.50
100000,55.71,64,0,8,1,41,0,1.00,2,0.144,760,0.00,63.97,11.62,565,1,0,0,1.00,1.00,1.00,4,8,7,26.4,21.068,50,1.125,0.461,8,1.000,0,5.62,-2.00
100000,7.97,49,0,3,0,4,0,1.00,14,0.376,754,0.00,40.32,21.25,565,0,0,0,1.00,1.00,1.00,2,4,3,16.4,4.908,7,1.139,0.560,7,1.000,0,2.36,2.00
100000,16.95,22,0,5,1,3,0,1.00,6,0.295,752,0.35,33.24,86.19,569,0,0,0,1.00,1.00,1.00,3,4,3,23.4,19.374,9,1.994,0.783,5,1.000,0,33.25,33.25
100000,42.87,36,0,11,5,8,0,1.00,0,0.257,748,0.21,28.17,11.04,569,2,0,0,1.00,1.00,1.00,5,6,6,46.4,8.743,24,1.994,0.753,6,1.000,0,44.08,-10.75
100000,25.74,25,0,8,0,5,0,1.00,0,0.311,738,0.00,12.85,37.90,544,1,1,0,1.00,1.00,1.00,4,5,5,29.9,0.366,13,1.980,0.841,5,1.000,0,18.49,18.00
100000,21.86,25,0,5,0,6,0,1.00,2,0.229,736,0.00,8.73,42.66,544,2,1,0,1.00,1.00,1.00,3,4,5,46.1,1.176,11,1.987,0.921,5,1.000,0,20.10,18.75
100000,60.95,64,0,19,0,32,0,1.00,0,0.312,736,0.00,68.02,7.89,565,2,2,0,1.00,1.00,1.00,5,8,8,51.0,2.167,51,1.195,0.620,8,1.000,1,12.23,9.25
100000,39.75,25,0,8,0,12,0,1.00,0,0.201,725,-0.00,25.58,59.30,544,2,1,0,1.00,1.00,1.00,4,5,5,46.0,15.078,20,1.987,0.921,5,1.000,0,16.02,-0.75
100000,49.75,25,0,13,0,12,0,1.00,0,0.261,718,0.00,27.73,56.02,544,0,0,0,1.00,1.00,1.00,4,5,5,22.1,11.408,25,1.990,0.928,5,1.000,0,5.34,-5.25
100000,44.42,48,0,10,0,32,0,1.00,0,0.225,711,0.00,86.36,13.04,565,2,2,0,1.00,1.00,1.00,6,7,7,43.5,45.162,42,1.058,0.505,7,1.000,1,15.51,15.50
100000,20.58,49,0,3,0,17,0,1.00,8,0.146,703,0.00,79.04,2.98,565,0,0,0,1.00,1.00,1.00,5,7,3,9.3,4.638,20,1.029,0.524,7,1.000,0,15.54,-14.00
100000,30.24,49,1,8,0,18,0,1.00,6,0.265,703,0.00,40.42,28.94,565,0,0,0,1.00,1.00,1.00,4,6,5,4.5,4.521,27,1.080,0.505,7,1.000,0,7.50,6.50
100000,46.70,49,5,7,0,28,0,1.00,0,0.150,701,0.00,53.67,19.34,565,2,2,0,1.00,1.00,1.00,4,7,7,53.2,21.049,40,1.038,0.535,7,1.000,0,9.41,-2.75
100000,19.37,49,0,6,0,13,0,1.00,6,0.310,697,3.02,98.17,11.45,565,0,1,0,1.00,1.00,1.00,3,5,6,21.0,35.211,19,1.019,0.522,7,1.000,0,9.01,-7.50
100000,39.80,25,0,8,0,12,0,1.00,0,0.201,696,0.00,34.45,55.16,544,0,0,0,1.00,1.00,1.00,4,5,5,22.9,9.489,20,1.990,0.928,5,1.000,0,6.56,5.00
100000,44.86,36,0,16,5,4,0,1.00,2,0.357,691,0.00,8.06,33.71,569,0,0,0,1.00,1.00,1.00,3,6,5,3.7,13.275,25,1.994,0.752,6,1.000,0,20.69,18.75
100000,6.18,49,0,5,0,1,0,1.00,14,0.810,689,1.42,64.52,15.62,565,0,1,0,1.00,1.00,1.00,2,2,5,25.5,6.099,6,1.029,0.524,7,1.000,0,12.58,4.50
100000,17.76,25,0,3,0,7,0,1.00,6,0.169,684,1.10,32.03,2.78,568,1,1,0,1.00,1.00,1.00,2,4,3,30.4,14.024,10,1.776,0.834,5,1.000,0,6.02,-0.50
100000,5.15,49,0,0,0,5,0,1.00,16,0.000,681,0.00,78.53,3.83,565,2,2,0,1.00,1.00,1.00,2,5,1,50.9,0.186,5,1.029,0.524,7,1.000,0,6.97,-6.75
100000,29.89,22,0,9,0,6,0,1.00,2,0.301,673,0.00,23.96,54.29,569,0,0,0,1.00,1.00,1.00,2,4,5,21.2,18.719,15,1.992,0.743,5,1.000,0,14.62,14.25
100000,65.80,36,0,22,6,8,0,1.00,0,0.334,672,0.00,28.23,114.54,569,2,0,0,1.00,1.00,1.00,6,6,6,44.7,36.520,36,1.994,0.753,6,1.000,0,53.25,0.00
100000,10.29,49,0,2,0,8,0,1.00,12,0.194,671,0.00,45.42,1.56,565,1,1,0,1.00,1.00,1.00,4,4,4,37.8,2.819,10,1.029,0.524,7,1.000,0,11.28,-11.00
100000,9.40,64,0,4,0,2,0,1.00,18,0.426,663,2.23,46.90,12.32,562,0,2,0,1.00,1.00,1.00,3,5,2,8.1,7.788,6,1.566,0.804,8,1.000,0,26.50,22.50
100000,75.89,64,0,22,0,24,0,1.00,4,0.290,661,0.00,35.71,55.14,562,0,1,0,1.00,1.00,1.00,6,8,6,10.3,39.646,46,1.650,0.777,8,1.000,0,29.07,28.50
100000,34.66,64,0,9,0,20,0,1.00,6,0.260,658,0.00,72.50,3.47,565,2,2,0,1.00,1.00,1.00,5,6,7,52.1,10.257,29,1.195,0.620,8,1.000,0,5.46,-5.25
100000,29.85,49,0,8,0,21,0,1.00,0,0.268,657,0.00,72.60,13.70,565,0,0,0,1.00,1.00,1.00,5,7,7,3.8,30.808,29,1.029,0.524,7,1.000,0,11.39,1.75
100000,11.94,11,0,3,0,3,0,1.00,12,0.251,656,0.00,13.15,18.17,569,0,0,0,1.00,1.00,1.00,2,3,3,0.0,17.136,6,1.990,0.688,6,1.000,0,7.43,7.00
100000,61.11,49,0,15,0,34,0,1.00,0,0.245,655,0.00,41.92,13.30,565,2,2,0,1.00,1.00,1.00,6,7,7,43.2,21.026,49,1.247,0.548,7,1.000,0,9.57,-3.25
100000,41.84,22,0,16,0,5,0,1.00,0,0.382,648,0.00,19.84,79.38,569,2,0,0,1.00,1.00,1.00,4,5,5,42.1,24.192,21,1.992,0.743,5,1.000,1,27.28,9.00
100000,17.95,36,0,5,0,4,0,1.00,8,0.279,647,1.38,14.34,40.37,569,0,0,0,1.00,1.00,1.00,2,2,6,14.9,1.037,9,1.994,0.753,6,1.000,0,44.00,0.00
100000,27.02,49,0,6,5,16,0,1.00,4,0.222,646,2.73,56.73,14.93,565,1,1,0,1.00,1.00,1.00,8,6,6,33.5,12.595,27,1.103,0.454,7,1.000,0,15.03,10.50
100000,19.90,25,0,3,0,7,0,1.00,6,0.151,637,0.00,16.67,22.97,544,0,0,0,1.00,1.00,1.00,2,2,5,20.7,3.910,10,1.990,0.928,5,1.000,0,12.13,11.75
100000,49.69,25,0,13,0,12,0,1.00,0,0.262,627,0.02,36.56,16.89,544,2,1,0,1.00,1.00,1.00,4,5,5,39.4,37.551,25,1.987,0.921,5,1.000,0,18.22,-13.25
100000,4.02,47,0,0,0,4,0,1.00,18,0.000,625,0.00,57.37,1.57,565,0,2,0,1.00,1.00,1.00,2,1,4,19.4,2.242,4,1.006,0.507,7,1.000,0,12.26,-0.50
100000,52.84,64,2,12,0,31,0,1.13,2,0.227,620,0.00,74.50,2.28,565,2,0,0,1.29,1.00,1.12,4,8,7,39.6,11.122,45,1.124,0.604,8,1.000,0,12.58,8.25
100000,15.94,36,0,5,0,3,0,1.00,8,0.314,619,0.64,23.59,96.35,569,0,0,0,1.00,1.00,1.00,4,4,4,15.6,13.405,8,1.993,0.735,6,1.000,0,30.81,-8.00
100000,13.93,11,0,4,0,3,0,1.00,12,0.287,618,0.71,11.54,13.25,569,0,0,0,1.00,1.00,1.00,2,3,3,0.6,9.166,7,1.990,0.688,6,1.000,0,10.45,9.75
100000,12.48,25,0,2,0,5,0,1.00,8,0.160,612,0.00,24.47,14.97,568,1,2,0,1.00,1.00,1.00,2,4,2,33.6,1.020,7,1.783,0.837,5,1.000,0,6.60,3.25
100000,43.90,25,0,3,6,16,0,1.00,0,0.068,611,0.00,10.73,18.13,569,0,0,0,1.00,1.00,1.00,4,5,5,18.3,12.290,25,1.995,0.660,5,1.000,0,6.00,0.00
100000,30.88,49,0,4,0,26,0,1.00,4,0.130,610,0.00,44.46,8.87,565,0,0,0,1.00,1.00,1.00,6,5,7,4.7,23.889,30,1.029,0.524,7,1.000,0,3.54,-0.50
100000,61.79,36,0,16,2,14,0,1.00,0,0.259,610,0.00,4.95,51.61,569,0,0,0,1.00,1.00,1.00,4,6,6,2.0,13.249,32,1.993,0.733,6,1.000,0,9.50,0.00
100000,45.73,25,0,11,0,12,0,1.00,0,0.241,602,0.00,8.68,74.43,544,2,2,0,1.00,1.00,1.00,4,5,5,47.8,15.471,23,1.988,0.928,5,1.000,0,14.00,-14.00
100000,18.73,49,0,3,0,8,0,1.00,12,0.160,601,0.00,34.01,38.88,562,1,1,0,1.00,1.00,1.00,2,6,2,28.2,5.293,11,1.703,0.793,7,1.000,0,2.61,-0.75
100000,35.73,25,0,6,0,12,0,1.00,2,0.168,598,0.00,25.18,0.72,569,0,0,0,1.00,1.00,1.00,4,4,5,16.4,0.720,18,1.985,0.859,5,1.000,0,1.80,1.50
100000,64.77,36,0,18,7,11,0,1.00,0,0.278,588,0.00,51.95,25.51,569,1,0,0,1.00,1.00,1.00,4,6,6,33.1,43.079,36,1.993,0.735,6,1.000,0,45.75,45.75
100000,41.99,48,0,10,0,31,0,1.00,0,0.238,581,0.00,41.97,4.36,565,2,2,0,1.00,1.00,1.00,4,7,7,48.7,5.508,41,1.024,0.517,7,1.000,1,11.07,-9.75
100000,37.01,49,0,7,0,30,0,1.00,2,0.189,581,0.00,50.95,12.58,565,0,0,0,1.00,1.00,1.00,6,6,7,10.8,21.751,37,1.000,0.476,7,1.000,0,13.00,-13.00
100000,49.12,25,0,13,0,12,0,1.00,0,0.265,579,0.00,28.77,21.31,544,2,2,0,1.00,1.00,1.00,4,5,5,44.4,17.948,25,1.965,0.881,5,1.000,0,9.98,3.75
100000,7.61,49,0,7,0,0,0,1.00,10,0.920,574,0.00,52.60,2.25,565,1,0,0,1.00,1.00,1.00,3,2,7,35.7,1.101,7,1.087,0.569,7,1.000,0,22.14,20.00
100000,20.56,64,0,0,0,20,0,1.00,10,0.000,572,0.00,43.78,15.49,565,1,1,0,1.00,1.00,1.00,4,3,8,33.7,4.412,20,1.028,0.431,8,1.000,0,9.91,9.75
100000,35.90,21,0,3,6,12,0,1.00,0,0.084,571,0.00,22.05,11.32,569,0,0,0,1.00,1.00,1.00,4,5,5,16.3,0.603,21,1.994,0.711,5,1.000,0,4.25,4.25
100000,14.49,25,0,4,0,4,0,1.00,4,0.276,564,2.13,24.82,38.40,568,1,0,0,1.00,1.00,1.00,2,4,4,28.2,19.464,8,1.811,0.828,5,1.000,0,11.65,10.75
100000,61.63,49,0,6,0,42,0,1.00,0,0.097,563,0.00,44.46,7.19,565,1,0,0,1.00,1.00,1.00,6,7,7,27.2,4.243,48,1.284,0.637,7,1.000,0,3.91,2.50
100000,53.78,53,20,0,0,9,0,7.61,4,0.000,560,0.00,26.28,33.42,565,1,1,0,7.50,7.75,7.58,6,6,8,30.8,21.653,29,1.098,0.553,8,1.000,0,0.00,0.00
100000,62.91,49,0,6,0,43,0,1.00,0,0.095,558,0.05,66.31,9.22,565,0,0,0,1.00,1.00,1.00,9,7,7,22.7,31.384,49,1.284,0.637,7,1.000,0,6.13,6.00
100000,39.81,25,0,8,0,12,0,1.00,0,0.201,555,0.00,28.07,36.52,544,0,0,0,1.00,1.00,1.00,4,5,5,24.2,23.528,20,1.991,0.930,5,1.000,0,14.76,-13.00
100000,26.01,49,0,7,0,19,0,1.00,2,0.269,555,0.00,33.08,1.21,565,0,0,0,1.00,1.00,1.00,5,7,6,8.6,2.932,26,1.000,0.476,7,1.000,0,3.58,3.25
100000,38.83,64,0,6,0,22,0,1.00,10,0.155,551,0.00,72.32,2.99,565,1,1,0,1.00,1.00,1.00,2,7,4,37.9,10.516,28,1.387,0.677,8,1.000,0,6.86,-3.75
100000,26.47,64,0,7,0,18,0,1.00,10,0.264,551,0.00,37.49,20.52,565,2,1,0,1.00,1.00,1.00,6,7,4,42.2,8.101,25,1.059,0.541,8,1.000,0,8.96,4.50
100000,49.51,25,0,19,0,6,0,1.00,0,0.384,551,0.00,10.68,19.71,544,2,1,0,1.00,1.00,1.00,4,5,5,40.2,5.247,25,1.980,0.841,5,1.000,0,7.60,-6.75
100000,20.12,47,0,5,0,15,0,1.00,8,0.248,548,0.00,49.32,2.67,565,1,1,0,1.00,1.00,1.00,4,6,4,32.4,19.175,20,1.006,0.507,7,1.000,0,11.52,-11.50
100000,47.96,49,0,6,0,32,0,1.00,0,0.125,546,1.74,51.77,5.15,565,1,1,0,1.00,1.00,1.00,8,7,7,32.6,24.716,38,1.262,0.620,7,1.000,0,5.50,5.50
100000,53.59,64,0,11,0,46,0,1.00,0,0.205,545,0.00,60.25,3.89,565,0,0,0,1.00,1.00,1.00,4,8,8,20.6,27.001,57,0.940,0.488,8,1.000,0,6.73,-5.00
100000,49.51,25,0,19,0,6,0,1.00,0,0.384,544,0.14,13.85,53.22,544,1,1,0,1.00,1.00,1.00,4,5,5,37.3,31.435,25,1.980,0.841,5,1.000,0,22.39,19.50
100000,44.83,49,1,13,0,28,0,1.00,0,0.290,543,0.00,49.58,2.40,565,2,2,0,1.00,1.00,1.00,4,7,7,47.7,22.148,42,1.043,0.532,7,1.000,0,6.77,-6.75
100000,51.69,49,0,12,10,9,0,1.00,4,0.232,538,0.00,20.57,19.45,569,0,0,0,1.00,1.00,1.00,6,7,5,12.6,21.201,31,1.988,0.698,7,1.000,0,12.26,-2.50
100000,7.80,23,0,1,0,3,0,1.00,10,0.128,538,0.00,14.50,14.99,544,0,0,0,1.00,1.00,1.00,1,3,2,18.5,2.027,4,1.951,0.837,5,1.000,0,0.56,0.25
100000,35.64,25,0,12,0,6,0,1.00,2,0.337,537,0.00,19.97,64.11,544,1,1,0,1.00,1.00,1.00,4,5,4,34.4,25.062,18,1.980,0.841,5,1.000,0,12.13,-12.00
100000,17.72,25,0,2,0,8,0,1.00,6,0.113,537,-0.00,19.26,1.13,568,0,0,0,1.00,1.00,1.00,2,2,5,16.1,11.545,10,1.772,0.850,5,1.000,0,4.30,-3.50
100000,28.92,22,0,8,1,6,0,1.00,2,0.277,534,2.00,19.45,67.20,569,0,0,0,1.00,1.00,1.00,3,5,4,18.4,27.760,15,1.994,0.783,5,1.000,0,20.79,20.75
100000,80.28,64,18,9,0,31,1,2.22,0,0.112,529,0.00,43.66,5.72,565,0,0,3,4.62,1.00,1.62,9,8,8,11.0,17.033,58,1.056,0.580,8,1.000,0,12.00,0.00
100000,64.09,64,2,15,0,38,0,1.12,0,0.234,529,-0.00,44.63,23.07,565,1,0,3,1.25,1.00,1.12,8,8,8,28.6,43.499,55,1.124,0.604,8,1.000,0,2.85,-0.75
100000,31.90,49,0,6,0,25,0,1.00,4,0.188,526,0.00,45.75,5.88,565,2,2,0,1.00,1.00,1.00,6,6,6,43.4,9.792,31,1.029,0.524,7,1.000,0,0.90,0.75
100000,15.86,32,0,2,0,6,0,1.00,12,0.126,525,0.00,43.89,0.89,569,0,0,0,1.00,1.00,1.00,2,3,3,17.5,12.728,8,1.982,0.694,6,1.000,0,10.76,-10.75
100000,46.70,49,5,16,0,19,0,1.18,0,0.343,522,5.63,67.26,48.06,565,2,2,3,1.00,1.00,1.36,5,7,7,42.5,46.989,40,1.038,0.535,7,1.000,0,22.89,22.75
100000,43.74,22,0,8,0,14,0,1.00,0,0.183,517,1.02,22.41,9.05,569,1,1,0,1.00,1.00,1.00,5,6,6,26.2,14.911,22,1.988,0.705,6,1.000,0,11.47,11.25
100000,96.04,64,0,37,0,21,0,1.00,0,0.385,516,0.00,37.29,38.28,562,1,2,0,1.00,1.00,1.00,6,8,8,31.7,28.935,58,1.656,0.818,8,1.000,0,21.29,20.50
