step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2,fill0,fill1,fill2,drink0,drink1,drink2,fruit_cells,fruit_top,food_cells,food_top
1000,1063,0.4751,8107.4,124,243,432,388,10,4,12,44425,35935,28079,0,0,0,0.871,0.889,0.783,185,364,251,0.1591,0.2477,0.5927,0.0728
2000,830,0.5386,6364.4,175,436,213,181,9,7,11,43980,37414,29727,0,0,0,0.945,0.909,0.721,385,175,81,0.1766,0.2252,0.5842,0.0652
3000,950,0.5537,8925.5,212,431,284,235,16,26,30,36175,35378,34449,0,0,0,0.849,0.917,0.995,304,238,230,0.1874,0.2217,0.5540,0.0628
4000,981,0.4383,8074.7,191,265,338,378,27,17,30,43602,34228,26769,0,0,0,0.931,0.931,0.790,230,294,231,0.2131,0.2132,0.5640,0.0592
5000,1317,0.3721,9050.8,159,508,439,370,38,16,19,42285,33967,27498,0,0,0,0.912,0.880,0.823,419,352,231,0.1713,0.2647,0.5392,0.0654
6000,1221,0.3882,9205.1,185,589,436,196,49,45,49,35924,35046,36231,0,0,0,0.955,0.924,0.992,531,361,194,0.1669,0.2269,0.5022,0.0724
7000,1507,0.3809,9252.7,164,227,616,664,43,48,50,42373,35069,27935,0,0,0,0.933,0.943,0.926,198,552,543,0.1902,0.2294,0.5551,0.0678
8000,1306,0.3920,8223.5,175,399,348,559,36,25,25,42340,31526,24988,0,0,0,0.955,0.836,0.944,357,236,485,0.2605,0.1694,0.6579,0.0471
9000,1128,0.4495,7281.9,198,695,389,44,49,55,15,36225,31108,31612,0,0,0,0.961,0.937,1.000,631,333,43,0.2116,0.1717,0.6462,0.0451
10000,983,0.4100,6533.8,198,176,286,521,11,43,47,35925,30195,25439,0,0,0,0.898,0.929,0.945,148,241,457,0.3614,0.1174,0.7443,0.0358
11000,914,0.3807,5615.7,185,388,177,349,25,39,35,38527,29578,25114,0,0,0,0.959,0.830,0.939,350,108,296,0.2530,0.1453,0.7739,0.0359
12000,770,0.4506,5309.5,191,502,250,18,24,65,11,38045,34809,31689,0,0,0,0.961,0.897,0.702,457,189,12,0.1481,0.2462,0.7177,0.0475
13000,358,0.4637,3389.6,263,122,123,113,11,33,38,37263,37161,31990,0,0,0,0.892,0.944,0.931,94,103,97,0.3009,0.1585,0.7513,0.0457
14000,98,0.4184,1431.3,392,40,35,23,11,7,9,37844,37198,32427,0,0,0,0.915,0.926,0.745,35,27,14,0.1525,0.3310,0.7512,0.0435
15000,328,0.3811,2951.5,220,311,17,0,1,14,0,35031,38506,33786,0,0,0,0.972,0.884,0.000,286,12,0,0.1307,0.2603,0.7131,0.0465
16000,121,0.5455,1397.6,345,83,21,17,2,16,10,34240,40494,35156,0,0,0,0.892,0.960,1.000,64,18,17,0.1895,0.2427,0.6715,0.0463
17000,50,0.5200,908.5,432,15,30,5,2,9,4,33762,38289,33703,0,0,0,0.933,0.967,0.778,12,28,3,0.2855,0.1898,0.8093,0.0407
18000,601,0.3295,4858.5,160,540,52,9,4,9,3,31079,35798,31706,0,0,0,0.942,0.907,0.567,469,39,3,0.2365,0.1781,0.8270,0.0405
19000,576,0.4288,4728.1,219,197,197,182,23,32,52,28258,35686,33212,0,0,0,0.942,0.938,0.994,170,168,173,0.3020,0.1196,0.7853,0.0381
20000,1080,0.4194,7230.7,179,143,419,518,36,21,34,29728,33119,28541,0,0,0,0.975,0.986,0.872,133,407,388,0.2742,0.1533,0.7523,0.0360
21000,1214,0.4250,8365.0,189,548,265,401,32,14,17,28120,30527,27102,0,0,0,0.946,0.921,0.868,480,221,292,0.2972,0.1371,0.7465,0.0357
22000,1089,0.3958,6905.4,190,524,436,129,44,33,34,23289,30336,32441,0,0,0,0.940,0.949,0.999,456,380,129,0.2867,0.1220,0.7267,0.0360
23000,1371,0.3910,8593.4,169,215,590,566,23,30,51,26861,28890,23609,0,0,0,0.972,0.909,0.867,196,513,423,0.3289,0.1375,0.7235,0.0341
24000,1439,0.3780,8624.2,176,548,434,457,48,31,36,27405,25571,21782,0,0,0,0.878,0.792,0.915,424,284,365,0.3478,0.1221,0.7743,0.0308
25000,1412,0.4164,9061.0,177,858,491,63,39,72,16,23699,27569,30018,0,0,0,0.930,0.901,0.940,757,404,54,0.2610,0.1451,0.7075,0.0342
26000,1582,0.3989,8871.5,179,261,509,812,34,32,59,27876,30258,22466,0,0,0,0.918,0.928,0.946,229,430,714,0.3930,0.1251,0.7420,0.0342
27000,1298,0.4276,7550.9,202,451,408,439,40,30,38,31498,27705,22618,0,0,0,0.962,0.785,0.937,409,239,380,0.3046,0.1373,0.7800,0.0331
28000,1163,0.3379,6006.4,165,766,362,35,27,44,15,26880,28731,29810,0,0,0,0.943,0.896,0.754,674,277,22,0.2874,0.1215,0.7575,0.0321
29000,1453,0.4240,8791.6,182,393,350,710,28,47,65,29385,31424,26618,0,0,0,0.876,0.817,0.898,306,247,559,0.3386,0.1172,0.7086,0.0366
30000,899,0.3426,5328.4,176,251,338,310,12,25,22,34193,30304,25652,0,0,0,0.984,0.936,0.892,244,272,239,0.3028,0.1184,0.7474,0.0352
31000,1078,0.4035,6660.7,178,844,197,37,43,20,12,32228,33975,29829,0,0,0,0.922,0.893,0.579,724,152,4,0.1955,0.1917,0.7100,0.0392
32000,559,0.4258,4592.2,251,143,195,221,18,25,39,31211,34333,30422,0,0,0,0.870,0.899,0.948,102,144,193,0.3505,0.1194,0.7122,0.0371
33000,485,0.4103,3620.1,209,132,207,146,23,15,23,36514,36074,32227,0,0,0,0.962,0.971,0.866,121,191,101,0.1815,0.2856,0.7141,0.0444
34000,405,0.4074,2874.3,206,359,22,24,3,5,8,34456,37969,34511,0,0,0,0.965,0.911,0.807,328,18,12,0.1719,0.2177,0.7304,0.0460
35000,250,0.5640,2140.0,338,206,27,17,6,12,13,33814,41174,36875,0,0,0,0.885,0.967,0.991,144,24,16,0.1176,0.2729,0.6556,0.0526
36000,25,0.2400,269.7,491,12,2,11,1,1,4,34261,40474,36578,0,0,0,0.962,0.698,1.000,11,1,11,0.1406,0.2896,0.7078,0.0467
37000,30,0.3000,487.8,422,0,5,25,0,0,1,30341,37579,34494,0,0,0,0.000,0.968,0.964,0,4,20,0.3192,0.1613,0.8195,0.0382
38000,495,0.2525,3962.3,140,399,94,2,3,26,1,25403,34120,32494,0,0,0,0.851,0.971,1.000,289,86,2,0.2717,0.1785,0.8561,0.0369
39000,730,0.3411,6290.5,199,103,235,392,10,18,47,35266,33717,28946,0,0,0,0.954,0.917,0.901,87,200,306,0.2833,0.1254,0.7579,0.0421
40000,850,0.4318,6397.6,220,282,191,377,30,21,40,36687,33071,29910,0,0,0,0.960,0.815,0.941,252,125,321,0.2937,0.1376,0.7463,0.0440
41000,1141,0.4154,7533.4,199,764,336,41,33,43,20,28806,32703,34338,0,0,0,0.931,0.929,0.942,657,290,36,0.2329,0.1473,0.6963,0.0424
42000,1390,0.3820,9170.7,185,270,337,783,24,36,29,30482,30552,24803,0,0,0,0.824,0.893,0.934,206,257,687,0.3768,0.1085,0.7157,0.0404
