step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool
10000,0,760,25.93,0.16,5.42,0.85,6.89,0.02,1.04,0.012,0.116,215105.1,166210.7,1,42,2.95,1.03,1.04,8.9810,240.21,35261.1,0.0455,16.9580,5462,16.5628,1574,4.3779,13268.6,131.50,42.1666,0.0,0.0000,1.000,0.3336
10000,1,348,27.05,0.09,6.26,0.97,6.98,0.01,1.03,0.006,0.057,206240.6,168108.0,1,49,2.92,1.03,1.02,9.6782,168.17,35522.9,0.0647,15.8201,5461,16.5598,1421,4.4650,14196.5,127.07,53.2886,0.0,0.0000,1.000,0.4148
10000,2,354,27.24,0.27,6.77,0.98,6.30,0.02,1.07,0.011,0.058,198406.2,159866.3,1,37,3.08,1.06,1.07,9.3840,160.96,32832.5,0.0440,14.8571,5461,16.5598,979,3.9955,13166.6,41.42,59.3606,0.0,0.0000,1.000,0.1665
20000,0,516,23.83,0.00,5.97,0.37,5.77,0.00,1.00,0.000,0.071,110329.0,90874.2,2,67,2.47,1.00,1.00,3.2433,154.27,31781.5,0.0000,10.2517,5462,6.4459,1205,2.7056,5223.2,99.86,21.5195,0.0,0.0000,1.000,0.2918
20000,1,590,23.59,0.01,5.28,0.18,6.42,0.00,1.00,0.000,0.081,61390.0,46727.7,2,57,2.61,1.00,1.01,1.5202,183.83,35208.8,0.0000,6.0179,5461,6.4447,1485,1.3161,2404.5,145.23,15.0461,0.0,0.0000,1.000,0.4137
20000,2,469,23.24,0.00,5.68,0.32,5.79,0.00,1.00,0.000,0.063,45077.6,30466.8,2,83,2.49,1.00,1.00,0.9055,199.83,38705.9,0.0000,4.3784,5461,6.4447,1075,0.9135,1586.5,54.91,14.0345,0.0,0.0000,1.000,0.2320
30000,0,307,30.74,0.00,7.21,1.09,8.02,0.00,1.00,0.000,0.057,176874.5,158920.1,1,49,2.82,1.00,1.00,5.7058,77.43,33698.8,0.0558,16.5226,5462,14.4072,1600,5.8216,15821.3,124.97,43.8509,0.0,0.0000,1.000,0.2999
30000,1,481,29.75,0.00,6.31,0.94,8.37,0.00,1.00,0.000,0.086,172983.5,171805.2,1,77,2.71,1.00,1.00,6.6453,139.88,31997.0,0.0691,15.6321,5461,14.4046,1441,5.9986,16780.1,89.04,56.9875,0.0,0.0000,1.000,0.2646
30000,2,294,27.83,0.05,6.35,0.90,7.01,0.00,1.02,0.000,0.048,157557.0,157095.1,1,69,2.67,1.03,1.02,6.2084,71.57,33239.0,0.0368,14.6108,5461,14.4046,1631,5.8103,15550.3,85.99,61.1452,0.0,0.0000,1.000,0.3419
40000,0,357,35.29,0.07,8.00,1.12,8.94,0.00,1.03,0.000,0.074,108491.6,48872.0,3,46,3.28,1.03,1.02,1.9680,93.80,31791.5,0.0000,10.0151,5462,6.7201,1171,2.9870,5837.8,112.96,21.6616,0.0,0.0000,1.000,0.2706
40000,1,390,32.55,0.14,8.04,1.39,7.26,0.01,1.05,0.005,0.075,61375.6,28573.4,4,63,3.08,1.05,1.04,1.0428,100.94,35097.7,0.0000,5.7285,5461,6.7188,1190,1.2827,2503.7,95.39,15.5793,0.0,0.0000,1.000,0.2760
40000,2,348,36.88,0.30,7.80,1.73,9.17,0.03,1.09,0.020,0.076,49487.1,22268.3,2,77,3.28,1.12,1.04,0.9471,107.26,37759.6,0.0000,4.6546,5461,6.7188,1435,1.0768,1988.2,91.65,13.5947,0.0,0.0000,1.000,0.3496
50000,0,407,27.57,0.06,6.26,1.23,6.80,0.00,1.01,0.000,0.067,186653.9,104079.0,2,67,3.01,1.01,1.02,4.5087,114.70,35763.6,0.0224,17.2976,5462,15.8419,1247,5.1232,15462.8,101.67,43.3311,0.0,0.0000,1.000,0.3231
50000,1,486,28.37,0.01,6.30,1.29,7.21,0.00,1.00,0.000,0.082,177316.2,108667.9,2,80,3.06,1.00,1.00,4.9938,107.58,32557.9,0.0303,16.2116,5461,15.8390,1211,5.0522,16075.8,116.53,55.7522,0.0,0.0000,1.000,0.3357
50000,2,553,30.74,0.06,5.67,1.97,8.60,0.01,1.02,0.004,0.104,166758.9,107289.7,1,80,3.08,1.02,1.01,5.4925,116.94,34406.9,0.0059,15.0104,5461,15.8390,1198,5.1201,15598.0,81.80,61.0520,0.0,0.0000,1.000,0.3212
60000,0,462,26.16,0.00,6.08,1.17,6.42,0.00,1.00,0.002,0.073,112028.2,47574.3,1,75,2.87,1.00,1.00,1.7186,64.68,29686.2,0.0007,10.6454,5462,6.8362,1264,2.5576,5823.0,146.52,21.3141,0.0,0.0000,1.000,0.3627
60000,1,517,27.67,0.05,5.59,1.44,7.43,0.01,1.02,0.006,0.085,61153.5,22059.5,1,77,2.97,1.02,1.02,0.8010,105.53,33736.9,0.0000,5.9546,5461,6.8350,1311,1.1395,2559.5,88.74,15.8648,0.0,0.0000,1.000,0.2771
60000,2,493,26.90,0.00,6.08,1.27,6.73,0.00,1.00,0.002,0.079,47721.7,16157.0,1,113,2.94,1.00,1.00,0.6763,70.36,36389.7,0.0000,4.6446,5461,6.8350,1272,0.8718,2017.4,64.74,13.5998,0.0,0.0000,1.000,0.2401
70000,0,636,28.04,0.01,5.81,1.48,7.46,0.00,1.00,0.000,0.108,197992.2,96738.6,1,119,2.99,1.00,1.01,3.4279,109.97,34840.0,0.0455,18.4775,5462,17.4674,1313,4.2746,15375.3,193.86,42.8081,0.0,0.0000,1.000,0.4659
70000,1,407,26.86,0.02,6.55,1.43,6.14,0.00,1.01,0.000,0.066,185831.7,101900.4,1,81,2.94,1.01,1.01,3.7035,66.23,35400.9,0.0343,16.7754,5461,17.4642,846,4.3283,15951.1,47.40,55.6409,0.0,0.0000,1.000,0.1461
70000,2,386,27.11,0.03,6.11,1.51,6.63,0.01,1.01,0.010,0.063,173905.9,96899.5,1,56,2.97,1.01,1.00,3.5903,57.37,34955.0,0.0072,15.6893,5461,17.4642,915,4.1218,14998.0,58.72,60.2134,0.0,0.0000,1.000,0.2366
80000,0,624,27.70,0.02,6.00,1.40,7.12,0.00,1.00,0.000,0.103,114669.3,44161.0,3,72,2.88,1.00,1.00,1.6142,130.92,25891.3,0.0000,11.0343,5462,6.8410,1509,2.3656,5828.3,187.48,20.8137,0.0,0.0000,1.000,0.4617
80000,1,303,27.15,0.00,6.33,1.54,6.47,0.00,1.00,0.000,0.050,58973.2,20953.0,3,101,2.98,1.00,1.00,0.8108,44.27,37054.8,0.0000,5.8496,5461,6.8397,1079,0.9310,2177.9,58.17,16.0536,0.0,0.0000,1.000,0.2062
80000,2,281,31.87,0.09,6.33,1.54,8.66,0.00,1.01,0.000,0.053,44114.5,15993.2,2,66,3.24,1.02,1.00,0.6511,76.46,37332.7,0.0000,4.6322,5461,6.8397,1522,0.7607,1679.1,54.33,13.9773,0.0,0.0000,1.000,0.2196
90000,0,663,27.66,0.01,5.64,1.31,7.51,0.00,1.00,0.000,0.109,195870.5,89401.1,3,60,3.22,1.00,1.00,3.4473,130.31,33339.4,0.0052,17.9552,5462,17.1819,1090,4.4614,14999.0,131.50,42.4368,0.0,0.0000,1.000,0.3336
90000,1,307,27.20,0.02,5.97,1.12,7.03,0.00,1.01,0.000,0.050,180177.4,90481.2,3,55,3.19,1.01,1.01,3.6374,34.62,36321.2,0.0049,16.6959,5461,17.1788,1359,4.4705,15489.1,127.07,55.5007,0.0,0.0000,1.000,0.4148
