step,lat,wood_class,cells,grown,grass,wood,temp,bodies,felt,over,under,fill,rain,seed,sprouted
1000,-60,0,5237,1280.7831,782.72,88.00,1.83,279,2.52,0.215,14.848,0.5008,28.032,0.00,0.0000
1000,-60,1,2495,1255.9435,675.87,644.03,0.93,339,0.37,0.101,16.332,0.9432,38.508,0.00,0.0000
1000,-60,2,2,1.3095,0.57,2.51,22.54,1,9.05,0.490,9.940,0.9826,61.702,0.00,0.0000
1000,-50,0,7092,1643.1811,738.34,95.54,15.06,375,11.86,2.200,10.184,0.3831,52.782,0.00,0.0000
1000,-50,1,1601,911.7212,288.24,498.83,14.14,335,10.58,1.967,10.966,0.7454,91.245,0.00,0.0000
1000,-50,2,5,3.2386,2.59,7.80,29.42,1,12.87,1.481,8.306,0.9488,86.788,0.00,0.0000
1000,-40,0,6338,1283.1639,612.77,63.05,26.41,418,21.32,6.386,6.819,0.3172,111.036,0.00,0.0000
1000,-40,1,1741,987.1800,332.08,635.55,23.27,343,19.29,5.709,7.777,0.6257,185.623,0.00,0.0000
1000,-40,2,2,0.9520,0.45,2.39,13.17,0,21.68,5.175,5.171,0.4576,120.834,0.00,0.0000
1000,-30,0,4325,995.5527,329.04,88.20,33.46,261,27.92,10.259,5.139,0.3252,219.645,0.00,0.0000
1000,-30,1,3253,1456.0396,423.21,1520.29,29.60,435,27.20,10.103,5.560,0.4804,310.802,0.00,0.0000
1000,-30,2,599,321.0161,118.69,844.86,34.76,95,28.97,11.020,4.986,0.5966,435.377,0.00,0.0000
1000,-20,0,1820,507.4476,267.00,41.40,55.87,36,33.35,13.796,4.023,0.2970,341.886,0.00,0.0000
1000,-20,1,2521,1358.9930,577.32,1071.08,30.03,281,32.56,13.429,4.305,0.4403,492.341,0.00,0.0000
1000,-20,2,3878,2071.4293,711.40,11057.22,33.07,750,31.74,13.095,4.630,0.7286,739.804,0.00,0.0000
1000,-10,0,1808,405.1786,175.15,24.35,65.26,42,36.98,16.284,3.358,0.2791,453.839,0.00,0.0000
1000,-10,1,2073,1096.1018,290.24,921.13,35.06,69,36.81,16.186,3.393,0.3882,669.096,0.00,0.0000
1000,-10,2,4343,2398.3215,834.62,15831.27,34.84,887,34.16,14.829,4.250,0.7502,991.709,0.00,0.0000
1000,0,0,1825,408.4953,195.93,31.21,72.11,27,38.85,17.518,2.984,0.2176,429.821,0.00,0.0000
1000,0,1,1739,900.3758,324.37,841.78,40.68,46,38.58,17.318,3.015,0.3683,748.718,0.00,0.0000
1000,0,2,4803,2976.4440,1248.42,15253.52,38.05,858,35.21,15.594,4.113,0.6876,1022.555,0.00,0.0000
1000,10,0,3014,861.4020,250.53,51.71,74.60,117,37.73,16.756,3.207,0.2426,419.276,0.00,0.0000
1000,10,1,2709,1680.9687,639.56,1338.70,44.81,262,37.15,16.386,3.346,0.4104,699.023,0.00,0.0000
1000,10,2,3722,2435.9682,928.71,9753.08,22.85,768,32.18,13.944,5.047,0.6875,819.885,0.00,0.0000
1000,20,0,3994,823.0090,263.76,62.08,62.26,204,32.28,13.502,4.650,0.1906,197.678,0.00,0.0000
1000,20,1,3278,2017.2830,638.80,1560.82,36.39,501,32.29,13.454,4.575,0.4621,499.613,0.00,0.0000
1000,20,2,1173,814.3844,275.70,2055.87,8.26,251,29.29,12.121,5.726,0.6682,583.073,0.00,0.0000
1000,30,0,6744,1349.8502,524.22,85.09,37.43,336,26.43,9.892,6.055,0.2481,156.504,0.00,0.0000
1000,30,1,2310,1434.0252,465.37,1004.22,42.41,377,29.31,11.117,4.844,0.5376,357.032,0.00,0.0000
1000,30,2,220,137.1575,27.36,242.93,71.00,56,26.62,9.556,5.569,0.7052,335.901,0.00,0.0000
1000,40,0,6695,1138.3030,506.82,63.83,28.38,272,19.87,6.114,7.799,0.2641,86.650,0.00,0.0000
1000,40,1,1252,749.1890,228.87,492.05,49.77,204,23.75,7.459,5.916,0.6896,224.322,0.00,0.0000
1000,40,2,223,118.8908,35.14,262.08,65.79,31,23.86,7.756,6.108,0.8089,275.454,0.00,0.0000
1000,50,0,5138,433.7394,286.64,13.83,19.39,66,11.20,2.312,10.936,0.1882,26.657,0.00,0.0000
1000,50,1,567,222.6817,46.48,138.70,53.69,32,17.61,4.010,7.475,0.8436,135.741,0.00,0.0000
1000,50,2,11,4.6857,3.70,13.68,35.34,1,19.14,4.263,6.382,0.9458,172.595,0.00,0.0000
1000,60,0,3853,84.1989,82.01,0.77,11.91,3,2.35,0.233,15.057,0.1138,5.121,0.00,0.0000
1000,60,1,2,2.1436,2.27,0.32,20.07,0,9.32,0.587,10.123,0.9626,63.711,0.00,0.0000
1000,70,0,4656,5.3394,6.56,0.16,8.42,0,-5.43,0.001,20.728,0.0813,0.899,0.00,0.0000
1000,80,0,3564,0.0247,0.43,0.06,4.84,0,-11.91,0.000,26.913,0.0684,0.200,0.00,0.0000
2000,-60,0,5295,76.8231,457.85,89.88,-15.57,8,-8.97,0.000,24.032,0.5271,9.971,0.00,0.0000
2000,-60,1,2437,30.3349,277.18,609.45,-19.23,15,-11.27,0.000,26.300,0.9589,11.700,0.00,0.0000
2000,-60,2,2,0.0668,0.00,2.43,-6.37,0,0.29,0.000,15.175,0.9955,29.038,0.00,0.0000
2000,-50,0,7119,373.4598,576.50,95.63,-9.01,49,1.00,0.124,15.923,0.4167,21.527,0.00,0.0000
2000,-50,1,1575,147.7184,187.60,487.35,-2.32,13,0.59,0.108,16.275,0.7846,34.525,0.00,0.0000
2000,-50,2,4,0.6943,1.34,6.64,-2.40,0,5.28,0.039,11.713,0.9537,43.806,0.00,0.0000
2000,-40,0,6341,594.6175,646.00,62.57,2.53,146,12.02,2.270,10.121,0.3732,56.161,0.00,0.0000
2000,-40,1,1738,253.1798,214.73,633.48,8.43,86,10.81,2.025,10.923,0.6895,84.957,0.00,0.0000
2000,-40,2,2,0.2945,0.06,2.36,-7.22,0,13.35,1.702,8.058,0.6994,123.154,0.00,0.0000
2000,-30,0,4324,506.7674,449.83,87.65,12.53,148,20.48,6.083,7.177,0.3974,130.377,0.00,0.0000
