step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,pop_crown,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,density_crown,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,intake_crown,kills_land,kills_surface,kills_bottom,kills_crown,blocked_land,blocked_surface,blocked_bottom,blocked_crown,no_room_land,no_room_surface,no_room_bottom,no_room_crown,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,fill_crown,drinking_land,drinking_surface,drinking_bottom,drinking_crown,open_land,open_surface,open_bottom,open_crown,hard_land,hard_surface,hard_bottom,hard_crown,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,breath_crown,inhaling_land,inhaling_surface,inhaling_bottom,inhaling_crown,breed_land,breed_surface,breed_bottom,breed_crown,share_land,share_surface,share_bottom,share_crown,store_land,store_surface,store_bottom,store_crown,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,warm_crown,cool_land,cool_surface,cool_bottom,cool_crown,btemp_land,btemp_surface,btemp_bottom,btemp_crown,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept,water_drunk,water_air,water_sweat,water_dead,water_born,water_spill,born_dry,water_bodies,water_err,seed,seed_set,sprouted,seed_wet,seed_intake,fiber_in,fermented,dung,fiber_bodies,fruit,fruit_intake,climbs,leaf_mean,leaf_open,light_intake,leaf_led,open_mean,per_cell
1000,12357,8727,130886,761413,733864,620867,9660,58406,203,1,181451,4553446,181940.372,76533.284,0.9499,65761.192,0.247,0.281,0.253,0.218,0.622,0.343,454,0.0248,0.6689,0.096,18.4,50.1,88.2,48.08,3.35,5.43,2.29,34.46,7.86,1.060,0.112,0.055,0.056,23.723,0.618,0.0025,134,424,1801,5895,85,0,0.000,5569,3349,3450,5558,860,3993,7504,0.00,0.67,14038,36.3799,66704,9314,541092,2939.2,-0.0,460501,54.322,2631098.115,2.73e-14,0.00093,30.00,223429,87.852,2.674,84.365,0.813,87.856,9129,997,2231,0,0.3781,0.869,1.041,1.295,1.048,0.925,1.165,0.000,37595.094,12857.963,174263.145,38097.205,35522.327,0.000,5320.139,2451.950,3000.004,0.000,0.692,0.558,0.536,0.000,0.876,0.712,0.655,0.000,7016,54596,0.6976,0.6446,0.5797,0.0000,0.9998,0.0506,0.0507,0.0000,0.5396,0.7095,0.8616,0.0000,0.0812,0.0333,0.0218,0.0000,0.0000,0.7360,0.9595,0.0900,0.6327,0.9567,0.00246,17959,0.9999,0.6619,0.7583,0.0000,0.9992,0.0506,0.0507,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.0284,4.7759,4.9646,0.0000,0.1097,0.1945,0.1572,0.287,0.388,0.335,0.305,8091,0.1665,0.0097,0.0120,0.0000,0.00233,0.00160,0.00145,0.00000,23.34,27.70,27.24,0.00,64.2964,0.0220,72.8934,32.7885,21.5332,1079328,1531422,0.6632,0.0064,1736.0,64.2964,21.62,0,0,0,0,0,0,3543,10772.092,9929.120,0.9865,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.23e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,2.54,1.45,2.8978,0.000,28.64,1.023
2000,9740,2666,56084,121662,112475,64429,1149,24206,181,0,184817,2050337,32663.150,23059.980,1.0164,11319.201,0.172,0.511,0.162,0.155,0.526,0.358,239,0.0580,0.6362,0.078,15.5,38.7,76.2,37.77,2.00,7.62,0.98,26.14,7.60,1.165,0.198,0.054,0.056,10.286,0.366,0.0035,102,919,1063,14684,50,0,0.000,4556,827,2369,6544,401,1035,8304,0.00,4.84,14402,14.9198,66801,11030,501566,3176.4,-0.0,521079,21.794,2631098.115,4.78e-15,0.00068,25.34,38796,25.054,2.690,21.939,0.426,25.058,2909,2078,4753,0,0.2764,0.920,1.127,1.460,1.212,0.929,1.239,0.000,13501.759,11141.072,11957.840,13445.631,18614.023,0.000,5461.085,1604.243,4675.451,0.000,0.522,0.544,0.518,0.000,0.527,0.557,0.521,0.000,13805,20182,0.6505,0.4859,0.4855,0.0000,0.9996,0.0496,0.0561,0.0000,0.5827,0.7351,0.9211,0.0000,0.1151,0.0227,0.0186,0.0000,0.0000,0.3977,0.9314,0.2341,0.6638,0.9774,0.00248,6664,0.9971,0.6472,0.7099,0.0000,0.9990,0.0496,0.0561,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.0108,4.7229,4.8082,0.0000,0.0517,0.0868,0.0789,0.129,0.172,0.178,0.141,1991,0.1049,0.0024,0.0045,0.0000,0.00235,0.00089,0.00075,0.00000,26.69,27.41,27.33,0.00,185.0919,0.0366,32.2963,14.2084,7.5852,1094049,1528991,1.3843,0.0498,3022.8,185.0919,26.00,0,0,0,0,0,0,5477,11740.779,10616.536,0.9700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.37e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,1.03,0.72,0.5623,0.000,28.60,1.063
3000,11032,2139,73247,141138,127475,65810,2081,30377,244,0,289920,2855916,35772.214,27538.458,0.9110,11031.738,0.102,0.715,0.085,0.098,0.491,0.367,411,0.0910,0.6865,0.070,14.6,37.4,76.9,33.71,1.71,8.52,0.48,22.48,7.53,1.262,0.213,0.082,0.084,6.751,0.276,0.0041,82,336,747,23079,106,0,0.000,5134,24,1636,9372,297,1889,8846,0.00,9.05,15411,18.3172,66724,13659,469767,2650.4,-0.0,555995,14.978,2631098.115,1.42e-14,0.00102,14.43,44056,24.175,2.673,21.061,0.441,24.179,3953,2242,4837,0,0.2287,0.961,1.255,1.579,1.388,0.951,1.304,0.000,11720.282,13915.174,14066.658,11688.689,21067.182,0.000,7324.494,2673.923,6508.303,0.000,0.468,0.493,0.507,0.000,0.468,0.448,0.492,0.000,16069,24663,0.5987,0.3597,0.3928,0.0000,0.9994,0.0412,0.0485,0.0000,0.6502,0.8857,0.8935,0.0000,0.0937,0.0171,0.0262,0.0000,0.0000,0.0000,0.9047,0.0565,0.6328,0.9907,0.00249,4283,0.9993,0.8066,0.7954,0.0000,0.9971,0.0412,0.0485,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.3522,4.9059,5.0462,0.0000,0.0392,0.0645,0.0600,0.079,0.092,0.075,0.109,2260,0.1262,0.0049,0.0045,0.0000,0.00247,0.00073,0.00077,0.00000,22.35,27.60,27.34,0.00,753.0620,0.0695,33.0639,5.6836,9.2948,1096579,1527505,1.9470,0.1058,3564.2,753.0620,22.38,0,0,0,0,0,0,10128,16506.720,14717.508,0.9638,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.47e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.52,0.45,0.2972,0.000,26.84,1.066
4000,7698,2121,70568,137588,124457,65001,2019,24247,200,0,256933,2782335,35675.409,26815.061,0.9156,12111.601,0.076,0.771,0.058,0.095,0.497,0.372,342,0.1149,0.6680,0.067,16.7,39.2,85.7,33.57,2.92,9.37,0.34,20.53,7.36,1.318,0.216,0.170,0.175,7.791,0.344,0.0037,73,317,608,20700,65,0,0.000,3963,43,1794,5861,188,974,6536,1.25,8.47,17695,18.4852,66768,15146,445520,1908.8,-0.0,584927,11.924,2631098.115,1.52e-14,0.00039,37.93,44551,22.706,2.681,19.782,0.242,22.709,2880,1554,3264,0,0.2358,0.973,1.353,1.671,1.416,0.971,1.398,0.000,12113.932,14188.071,13481.410,11996.570,22325.255,0.000,5950.421,2611.431,6141.608,0.000,0.464,0.524,0.504,0.000,0.430,0.486,0.502,0.000,20332,33545,0.7228,0.3210,0.3615,0.0000,0.9989,0.0375,0.0582,0.0000,0.5736,1.0084,0.9279,0.0000,0.1573,0.0264,0.0291,0.0000,0.0000,0.8329,0.9667,0.1483,0.6761,0.9932,0.00250,4240,0.9994,0.7848,0.8189,0.0000,0.9976,0.0375,0.0582,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.5939,4.8228,5.0975,0.0000,0.0421,0.0488,0.0435,0.057,0.058,0.059,0.082,1830,0.1050,0.0052,0.0035,0.0000,0.00237,0.00081,0.00105,0.00000,27.06,26.08,26.97,0.00,1283.9155,0.0685,34.7916,4.6503,7.2735,1099059,1526797,2.0460,0.1253,3546.4,1283.9155,25.42,0,0,0,0,0,0,9840,14703.460,13017.244,0.9601,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.37e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.40,0.39,0.2596,0.000,26.25,1.056
5000,11284,2661,65140,132198,120142,65643,1415,22478,172,0,245117,2947816,37615.847,26400.980,1.0364,10524.065,0.068,0.809,0.049,0.074,0.521,0.363,215,0.0692,0.6453,0.062,15.2,41.4,88.1,34.74,2.75,9.57,0.32,21.67,7.36,1.334,0.211,0.191,0.197,7.287,0.268,0.0035,76,359,553,18399,71,8,0.579,5661,101,2309,8874,359,2149,8776,1.75,8.58,18795,20.8656,66747,17917,425345,2565.1,-0.0,610879,11.526,2631098.115,2.41e-14,0.00101,12.68,47336,24.435,2.704,21.245,0.487,24.439,4454,2274,4556,0,0.2366,0.974,1.356,1.728,1.417,0.966,1.436,0.000,10732.058,14823.785,16073.817,10645.893,21433.943,0.000,7667.360,2442.383,5767.172,0.000,0.503,0.517,0.537,0.000,0.500,0.453,0.529,0.000,26581,27235,0.6353,0.3571,0.3528,0.0000,0.9992,0.0403,0.0563,0.0000,0.5760,0.9549,0.8898,0.0000,0.1261,0.0343,0.0368,0.0000,0.0000,0.0000,0.7666,0.2010,0.6638,0.9670,0.00249,2579,0.9993,0.8380,0.8021,0.0000,0.9985,0.0403,0.0564,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.6266,5.0133,5.2651,0.0000,0.0384,0.0488,0.0426,0.054,0.061,0.094,0.053,1290,0.0738,0.0051,0.0025,0.0000,0.00225,0.00063,0.00085,0.00000,25.59,26.37,27.43,0.00,1817.5166,0.0788,32.6058,4.8004,6.7254,1099606,1523729,1.4253,0.0927,3078.7,1817.5166,23.03,0,0,0,0,0,0,7800,15876.915,14204.286,0.9560,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.15e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.44,0.44,0.2199,0.000,26.13,1.074
6000,10180,2443,82630,171556,155258,87106,1820,27449,332,0,343203,3483330,45366.643,37218.896,1.0408,14893.534,0.077,0.801,0.045,0.076,0.513,0.368,465,0.0931,0.6387,0.070,11.0,41.3,89.7,33.34,2.82,10.56,0.26,19.51,7.29,1.417,0.234,0.187,0.194,6.873,0.280,0.0035,72,343,644,21210,67,10,0.225,5464,284,1767,8129,1000,1505,7675,2.50,9.89,16829,19.6567,66758,17467,398137,2215.7,-0.0,644802,13.627,2631098.115,1.73e-14,0.00002,23.20,60597,28.527,2.660,25.343,0.523,28.530,4206,1686,4288,0,0.2170,0.964,1.485,1.833,1.446,0.968,1.566,0.000,12924.165,17703.375,20506.436,12802.546,26963.162,0.000,11504.284,2195.571,8625.508,0.000,0.508,0.483,0.528,0.000,0.483,0.514,0.532,0.000,28371,35106,0.5433,0.2688,0.4515,0.0000,0.9998,0.0442,0.0569,0.0000,0.5613,0.9314,0.9436,0.0000,0.1341,0.0303,0.0274,0.0000,0.0000,0.5453,0.9449,0.0865,0.6484,0.9523,0.00248,7067,0.9992,0.7314,0.8271,0.0000,0.9988,0.0442,0.0569,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.5925,5.1408,5.2555,0.0000,0.0356,0.0306,0.0268,0.034,0.042,0.047,0.030,1590,0.0664,0.0047,0.0027,0.0000,0.00229,0.00090,0.00095,0.00000,23.96,26.55,27.14,0.00,1749.5754,0.1151,40.3863,6.5185,7.1083,1102062,1522485,0.7601,0.0310,2804.7,1749.5754,19.40,0,0,0,0,0,0,12190,22325.363,19850.878,0.9419,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.03e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.18,0.19,0.1915,0.000,24.60,1.094
7000,9247,2233,65965,121111,106908,53738,1408,25820,590,0,294840,3041405,33644.659,28482.970,1.0460,9207.813,0.052,0.837,0.035,0.076,0.500,0.371,459,0.1005,0.6462,0.071,16.0,44.4,85.8,33.62,3.50,10.21,0.26,19.29,7.12,1.391,0.223,0.233,0.237,6.841,0.278,0.0038,81,359,526,18228,56,12,0.145,5179,993,1053,7201,882,1406,6959,3.50,11.26,18108,21.0524,66830,18722,377842,2680.3,-0.0,673126,12.406,2631098.115,2.48e-15,0.00036,24.47,44973,23.932,2.665,20.803,0.463,23.935,4617,1388,3242,0,0.2299,0.925,1.438,1.840,1.405,0.953,1.558,0.000,9128.439,11686.697,16521.378,9040.879,17298.649,0.000,10186.619,2158.274,6930.264,0.000,0.501,0.475,0.509,0.000,0.444,0.477,0.436,0.000,36283,25477,0.5798,0.2289,0.3502,0.0000,0.9993,0.0372,0.0527,0.0000,0.5657,0.9536,0.9352,0.0000,0.1497,0.0301,0.0300,0.0000,0.0000,0.4897,0.9152,0.2945,0.6909,0.9489,0.00243,3169,0.9989,0.7474,0.8152,0.0000,0.9986,0.0372,0.0528,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.7557,5.4456,5.3213,0.0000,0.0340,0.0355,0.0328,0.038,0.065,0.055,0.054,1184,0.0597,0.0038,0.0035,0.0000,0.00231,0.00063,0.00064,0.00000,27.02,27.50,27.81,0.00,1872.1616,0.1100,26.7740,5.9970,6.4092,1103512,1521581,0.5945,0.0152,2439.8,1872.1616,21.78,0,0,0,0,0,0,10658,19275.157,17068.455,0.9493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.28e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.36,0.28,0.1349,0.000,23.84,1.059
8000,8025,2190,77991,158827,142886,78981,1855,25373,515,0,302592,3238056,43889.215,32836.252,1.0677,12644.491,0.071,0.819,0.037,0.073,0.503,0.370,435,0.1198,0.6613,0.060,15.0,42.4,90.9,34.37,3.12,10.32,0.40,20.01,7.18,1.383,0.228,0.194,0.200,7.515,0.315,0.0035,69,317,518,17282,33,13,0.058,4329,413,1041,6571,1138,1022,5865,3.25,11.52,16434,19.8760,66731,16537,354595,2561.9,-0.0,700439,11.614,2631098.115,6.90e-15,0.00044,7.77,60415,28.013,2.711,24.912,0.389,28.016,3205,1439,3381,0,0.2456,0.964,1.422,1.872,1.402,0.970,1.541,0.000,11938.167,17470.572,19826.581,11870.003,24845.873,0.000,11474.556,2733.891,5983.314,0.000,0.514,0.443,0.522,0.000,0.503,0.482,0.515,0.000,35950,38486,0.5167,0.1767,0.3045,0.0000,0.9994,0.0414,0.0489,0.0000,0.5279,0.9800,0.9116,0.0000,0.1454,0.0260,0.0333,0.0000,0.0000,0.0000,0.8884,0.1343,0.6441,0.9427,0.00249,2409,0.9994,0.9039,0.8500,0.0000,0.9978,0.0414,0.0489,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.7316,5.6717,5.1388,0.0000,0.0398,0.0542,0.0419,0.048,0.074,0.048,0.061,1341,0.0634,0.0044,0.0035,0.0000,0.00234,0.00071,0.00081,0.00000,24.36,26.73,27.56,0.00,1463.1172,0.1114,37.1900,5.8703,5.7440,1106002,1519590,1.0735,0.1071,2546.8,1463.1172,16.84,0,0,0,0,0,0,11089,20191.760,17826.639,0.9499,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.39e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.52,0.33,0.1400,0.000,24.81,1.059
9000,8807,1902,54564,102907,91656,47641,702,18380,118,0,209524,2119976,30368.222,21563.530,1.0491,7825.014,0.066,0.833,0.046,0.055,0.478,0.385,386,0.0840,0.6375,0.053,16.0,42.0,79.9,34.09,3.10,9.63,0.41,20.62,6.93,1.285,0.221,0.225,0.229,6.814,0.271,0.0037,70,330,412,10310,19,14,0.138,4915,30,1367,7410,220,1470,7117,4.00,11.32,20516,21.3071,66725,17864,340993,2640.5,-0.0,715264,9.261,2631098.115,1.52e-14,0.00058,30.68,39635,20.131,2.728,16.903,0.500,20.134,3225,2117,3465,0,0.3162,0.882,1.164,1.816,1.349,0.939,1.438,0.000,8295.964,12319.103,12936.388,8233.631,17029.462,0.000,7623.891,1929.012,4185.613,0.000,0.492,0.451,0.484,0.000,0.459,0.409,0.504,0.000,39571,26513,0.5716,0.1502,0.2835,0.0000,0.9991,0.0376,0.0591,0.0000,0.5317,0.8911,0.8590,0.0000,0.1735,0.0222,0.0279,0.0000,0.0000,0.7630,0.9509,0.1245,0.7309,0.9587,0.00248,2313,0.9989,0.7539,0.7937,0.0000,0.9985,0.0376,0.0591,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.8221,5.3495,4.8540,0.0000,0.0347,0.0691,0.0492,0.068,0.056,0.069,0.097,1060,0.0783,0.0044,0.0036,0.0000,0.00220,0.00065,0.00090,0.00000,26.48,27.46,27.80,0.00,1678.7030,0.0834,25.7305,4.2362,5.0245,1107476,1517934,1.9620,0.1923,2428.7,1678.7030,18.95,0,0,0,0,0,0,5398,13738.516,12385.997,0.9529,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,5.42e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.32,0.26,0.0999,0.000,24.59,1.064
10000,9171,2193,66165,133508,120535,66310,1033,19583,85,0,233528,2838166,39267.157,26063.576,1.1215,9694.575,0.054,0.846,0.045,0.055,0.529,0.353,210,0.0817,0.6436,0.059,16.0,44.7,87.3,35.63,3.30,9.71,0.34,21.83,7.13,1.329,0.207,0.238,0.243,7.141,0.284,0.0033,65,306,517,11401,58,16,0.115,5201,33,1182,7956,432,1573,7166,3.50,10.88,22949,22.8452,66743,17376,326202,4433.6,-0.0,727443,9.500,2631098.115,1.63e-14,0.00212,11.37,52595,24.500,2.717,21.162,0.620,24.503,3494,1944,3733,0,0.2859,0.913,1.182,1.872,1.406,0.948,1.456,0.000,10172.486,17962.712,14952.851,10110.131,23907.378,0.000,9363.747,2026.239,4979.015,0.000,0.526,0.479,0.560,0.000,0.470,0.433,0.551,0.000,38393,37126,0.5904,0.1485,0.2352,0.0000,0.9995,0.0299,0.0558,0.0000,0.5355,0.8228,0.8264,0.0000,0.1553,0.0519,0.0354,0.0000,0.0000,0.0114,0.7697,0.1878,0.6970,0.9525,0.00245,2109,0.9986,0.7797,0.7706,0.0000,0.9980,0.0299,0.0558,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.6916,5.8426,5.2015,0.0000,0.0342,0.0505,0.0459,0.060,0.079,0.068,0.063,829,0.0487,0.0026,0.0034,0.0000,0.00257,0.00074,0.00109,0.00000,26.23,27.94,28.21,0.00,1776.9693,0.0885,34.5305,4.1407,5.3594,1108538,1516336,2.3891,0.1968,2264.9,1776.9693,19.36,0,0,0,0,0,0,6069,16369.000,14782.426,0.9560,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.82e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.45,0.30,0.1380,0.000,24.75,1.053
