step,lat,wood_class,cells,grown,grass,wood,temp,bodies,felt,over,under,fill,rain,seed,sprouted
1000,-60,0,5237,1309.4415,926.34,88.00,1.83,426,2.52,0.215,14.848,0.5008,28.032,0.00,0.0000
1000,-60,1,2495,1320.3821,935.82,644.01,0.93,470,0.37,0.101,16.332,0.9432,38.508,0.00,0.0000
1000,-60,2,2,1.8342,4.25,2.51,22.54,0,9.05,0.490,9.940,0.9826,61.702,0.00,0.0000
1000,-50,0,7092,1858.5120,1293.98,95.52,15.06,867,11.86,2.200,10.184,0.3831,52.782,0.00,0.0000
1000,-50,1,1601,955.4490,437.99,498.72,14.14,408,10.58,1.967,10.966,0.7454,91.245,0.00,0.0000
1000,-50,2,5,2.8298,0.01,7.80,29.42,0,12.87,1.481,8.306,0.9488,86.788,0.00,0.0000
1000,-40,0,6339,1397.7926,835.77,63.12,26.40,833,21.32,6.386,6.819,0.3173,111.046,0.00,0.0000
1000,-40,1,1740,996.7672,408.19,635.27,23.28,468,19.29,5.708,7.777,0.6257,185.631,0.00,0.0000
1000,-40,2,2,0.8928,0.69,2.39,13.17,1,21.68,5.175,5.171,0.4576,120.834,0.00,0.0000
1000,-30,0,4324,1170.6364,652.66,88.03,33.46,490,27.92,10.260,5.138,0.3251,219.603,0.00,0.0000
1000,-30,1,3254,1638.8777,846.62,1519.19,29.60,657,27.20,10.103,5.560,0.4805,310.830,0.00,0.0000
1000,-30,2,599,370.2082,238.81,844.40,34.76,140,28.97,11.020,4.986,0.5966,435.377,0.00,0.0000
1000,-20,0,1820,519.8258,235.33,41.39,55.87,80,33.35,13.796,4.023,0.2970,341.886,0.00,0.0000
1000,-20,1,2521,1465.6254,768.34,1070.25,30.03,338,32.56,13.429,4.305,0.4403,492.341,0.00,0.0000
1000,-20,2,3878,2423.6542,1352.62,11046.79,33.07,1038,31.74,13.095,4.630,0.7286,739.804,0.00,0.0000
1000,-10,0,1808,467.6739,321.28,24.34,65.26,87,36.98,16.284,3.358,0.2791,453.839,0.00,0.0000
1000,-10,1,2073,1257.2124,625.76,921.05,35.06,64,36.81,16.186,3.393,0.3882,669.096,0.00,0.0000
1000,-10,2,4343,2531.8924,1159.25,15814.38,34.84,1069,34.16,14.829,4.250,0.7502,991.709,0.00,0.0000
1000,0,0,1825,444.5892,326.14,31.19,72.11,9,38.85,17.518,2.984,0.2176,429.821,0.00,0.0000
1000,0,1,1739,1026.7615,595.23,841.74,40.68,30,38.58,17.318,3.015,0.3683,748.718,0.00,0.0000
1000,0,2,4803,3165.2483,1722.71,15229.85,38.05,1077,35.21,15.594,4.113,0.6876,1022.555,0.00,0.0000
1000,10,0,3014,925.2651,447.82,51.68,74.60,40,37.73,16.756,3.207,0.2426,419.276,0.00,0.0000
