rate,pop,size_mean,leaf_mean,leaf_open,open_mean,light_intake,plant_step,light_share,leaf_led,per_cell,no_room,blocked,grass,soil_land,digestive_mean,lineages,step
0.0,10253.047619047618,27.64,0.0,0.0,20.926387684301822,0.0,596.6598598095238,0.0,0.0,1.0658654957245204,0.5028768275565102,0.5263880414887125,21380.666666666668,873467.619047619,16.50190476190476,12.333333333333334,40000
0.0005,7596.0952380952385,35.12952380952381,0.3547619047619048,0.30857142857142855,24.598095238095237,0.129,528.6813257142857,0.00024394379936843033,0.0,1.0466190476190476,0.4926629318627829,0.5018463432146887,18171.52380952381,886680.0952380953,20.68190476190476,19.333333333333332,40000
0.001,9563.142857142857,28.66761904761905,0.3342857142857143,0.2957142857142857,21.414285714285715,0.3188666666666667,571.9790933333334,0.0005571689730759598,0.0,1.0555714285714286,0.4993913840095286,0.5291418775839467,20166.190476190477,877326.619047619,17.05952380952381,17.80952380952381,40000
0.002,9802.904761904761,26.587142857142858,0.39095238095238094,0.3580952380952381,20.511904761904763,0.7590809523809524,567.5037531428571,0.0013357920082694237,4.761904761904762e-05,1.0518095238095237,0.4742125652075301,0.5400447199918691,21603.190476190477,864662.8571428572,16.431428571428572,17.38095238095238,40000
0.004,9634.0,28.325238095238095,0.32571428571428573,0.2642857142857143,20.67952380952381,1.1278,593.9398765714286,0.0018952466154740387,0.00019047619047619048,1.0505238095238094,0.5016970749957915,0.5379601812719589,20707.04761904762,869620.1904761905,16.43857142857143,13.0,40000
0.008,10497.333333333334,24.635238095238094,0.6661904761904762,0.7252380952380952,20.78904761904762,7.8731285714285715,613.4320906666667,0.012671917646343558,0.010714285714285714,1.0658571428571428,0.46837131049605285,0.4953896038099099,24247.85714285714,853778.619047619,15.323809523809524,12.523809523809524,40000
0.016,11620.619047619048,25.057619047619045,0.9766666666666667,1.148095238095238,20.275714285714287,31.019,610.3182857142857,0.048366126047782745,0.10385714285714286,1.0791904761904763,0.4888819132005835,0.5490457623640468,21790.571428571428,863467.0476190476,15.07095238095238,24.952380952380953,40000
0.032,46173.545454545456,11.118181818181819,3.2463636363636366,5.9381818181818184,13.489090909090908,1243.0549454545455,616.1667941818181,0.6685888611100625,0.6416363636363637,1.8626363636363636,0.5278623951204462,0.6028059531709167,24341.636363636364,819386.9090909091,4.245454545454545,30.454545454545453,21000
