step,event,lineage,other,size
5000,birth,1,0,2575
5000,birth,2,0,1526
5000,birth,3,0,1236
5000,birth,5,0,106
5000,birth,18,0,58
5000,birth,22,0,357
5000,birth,29,0,651
5000,birth,31,0,7
5000,birth,67,0,19
5000,birth,74,0,16
5000,birth,237,0,64
6000,split,354,2,11
6000,split,376,3,113
6000,split,378,22,77
6000,split,387,2,348
7000,split,393,1,572
7000,split,394,3,196
7000,split,417,351,15
7000,extinct,29,0,21
7000,extinct,31,0,9
7000,extinct,354,0,11
8000,birth,221,0,29
8000,split,452,393,2167
8000,extinct,67,0,19
8000,extinct,74,0,11
8000,extinct,378,0,158
8000,extinct,387,0,28
9000,split,472,3,288
9000,split,473,22,180
9000,split,475,399,6
9000,split,480,417,8
9000,extinct,237,0,5
9000,extinct,394,0,8
9000,extinct,417,0,15
10000,split,519,1,51
10000,split,524,473,6
10000,split,531,417,76
10000,split,545,393,102
10000,extinct,5,0,100
10000,extinct,221,0,15
10000,extinct,376,0,15
10000,extinct,475,0,6
11000,split,479,2,34
11000,split,575,473,45
11000,split,583,5,5
11000,extinct,3,0,30
11000,extinct,18,0,34
11000,extinct,524,0,6
12000,split,631,524,582
12000,split,647,568,317
12000,split,648,452,219
12000,split,668,452,199
12000,extinct,472,0,11
12000,extinct,480,0,8
12000,extinct,545,0,43
12000,extinct,575,0,45
13000,split,701,472,115
13000,extinct,479,0,34
13000,extinct,519,0,50
13000,extinct,648,0,219
14000,split,750,479,44
14000,split,752,22,87
14000,extinct,701,0,115
15000,split,799,473,26
15000,split,800,631,17
15000,split,809,580,52
15000,extinct,22,0,15
15000,extinct,531,0,11
15000,extinct,668,0,6
16000,split,835,452,67
16000,split,844,701,6
16000,split,849,631,19
16000,extinct,750,0,5
17000,split,911,835,51
17000,split,916,631,668
17000,extinct,631,0,37
17000,extinct,752,0,12
17000,extinct,799,0,24
18000,split,987,907,23
18000,extinct,583,0,31
18000,extinct,800,0,17
18000,extinct,809,0,13
18000,extinct,844,0,6
18000,extinct,849,0,19
19000,split,1038,2,8
19000,split,1042,473,114
19000,split,1047,393,139
20000,extinct,473,0,25
20000,extinct,911,0,42
20000,extinct,916,0,57
21000,split,1182,647,153
21000,split,1184,1042,71
21000,split,1206,1118,16
21000,extinct,835,0,28
21000,extinct,1038,0,8
22000,split,1241,1184,9
22000,split,1294,1044,102
22000,extinct,1042,0,114
23000,split,1354,1184,189
23000,extinct,1047,0,56
23000,extinct,1206,0,16
24000,split,1422,452,7
24000,split,1423,393,113
24000,split,1424,1322,23
24000,split,1425,1294,104
24000,extinct,1,0,7
24000,extinct,1182,0,20
24000,extinct,1294,0,6
26000,split,1538,2,275
26000,extinct,1422,0,11
27000,split,1577,1538,394
27000,split,1579,1423,504
27000,split,1584,1184,5
27000,extinct,1241,0,12
27000,extinct,1423,0,42
28000,split,1627,452,1176
29000,extinct,1424,0,7
29000,extinct,1584,0,5
30000,split,1711,1354,22
30000,split,1724,452,12
30000,extinct,1184,0,9
31000,split,1768,2,6
31000,split,1769,1425,16
31000,split,1780,1538,104
31000,split,1783,452,7
31000,extinct,987,0,9
31000,extinct,1577,0,85
32000,split,1824,2,195
32000,split,1841,1354,7
32000,extinct,1711,0,8
32000,extinct,1724,0,12
32000,extinct,1769,0,16
32000,extinct,1783,0,7
33000,split,1901,2,100
33000,split,1902,647,24
34000,split,1949,1900,29
34000,split,1957,1354,8
34000,extinct,452,0,48
34000,extinct,1579,0,397
34000,extinct,1841,0,10
35000,split,2042,1841,6
35000,extinct,1354,0,17
35000,extinct,1780,0,47
35000,extinct,1901,0,45
35000,extinct,1957,0,8
36000,extinct,647,0,13
36000,extinct,1425,0,117
36000,extinct,1902,0,23
36000,extinct,2042,0,6
37000,split,2148,1627,432
37000,split,2149,2,465
37000,split,2171,1902,536
38000,split,2188,1425,36
38000,split,2189,1425,191
38000,split,2193,2148,257
38000,split,2214,1627,14
39000,split,2266,1627,97
39000,split,2267,393,204
39000,split,2292,1627,93
39000,extinct,1538,0,98
39000,extinct,2188,0,36
40000,split,2338,1627,10
40000,split,2361,2193,12
40000,split,2367,1627,9
40000,extinct,2171,0,9
