step,lineage,size,hard,muscle,sensor,digestive,attack,bodies,age,plant,meat
18000,2,187,43.6,0.1,0.0,20.3,0.1,28,259,61.80,0.00
19000,1,507,42.2,0.4,0.0,21.3,0.3,51,206,46.39,0.02
19000,2,205,43.5,0.1,0.0,20.3,0.0,29,292,66.22,0.00
19000,14,20,42.4,1.9,0.0,19.7,1.9,3,280,61.75,0.18
20000,1,568,41.8,0.4,0.0,21.4,0.4,58,180,40.49,0.03
20000,2,104,44.3,0.3,0.0,19.4,0.1,22,222,51.50,0.00
20000,14,22,42.8,1.6,0.0,19.6,1.6,6,483,106.37,0.56
21000,1,558,42.0,0.5,0.0,21.1,0.5,62,206,46.07,0.04
21000,2,157,44.1,0.3,0.0,19.6,0.2,35,249,58.03,0.00
21000,14,14,43.1,1.6,0.0,19.3,1.6,4,631,139.55,0.33
22000,1,561,41.8,0.6,0.0,21.4,0.5,64,178,40.13,0.03
22000,2,229,43.8,0.3,0.0,19.8,0.2,40,280,63.28,0.00
22000,16,51,24.0,24.0,0.0,16.0,21.0,1,142,30.68,9.33
22000,14,7,41.3,3.0,0.0,19.7,3.0,2,650,141.87,0.26
23000,1,560,41.5,0.4,0.0,21.6,0.4,62,156,35.17,0.02
23000,2,185,43.9,0.3,0.0,19.8,0.2,39,237,53.62,0.02
23000,16,78,24.0,24.0,0.0,16.0,21.0,1,120,25.88,7.69
23000,14,13,42.9,1.8,0.0,19.2,1.8,2,221,48.32,0.00
24000,1,585,42.0,0.3,0.0,21.4,0.3,68,172,38.66,0.01
24000,2,160,43.5,0.2,0.1,20.2,0.2,32,246,58.27,0.00
24000,16,86,24.3,23.5,0.0,16.2,20.6,3,144,30.25,7.86
24000,14,11,42.7,2.0,0.0,19.3,2.0,3,408,89.97,0.00
25000,1,533,42.0,0.4,0.0,21.5,0.3,52,166,37.49,0.01
25000,2,220,43.2,0.2,0.0,20.4,0.2,43,245,56.66,0.02
25000,16,93,23.8,24.1,0.0,16.0,20.9,2,167,36.03,7.80
25000,14,18,41.8,2.0,0.0,20.2,2.0,2,423,94.18,0.33
26000,1,538,42.3,0.3,0.0,21.2,0.3,73,180,40.63,0.04
26000,2,151,43.8,0.2,0.2,19.8,0.1,32,257,58.32,0.02
26000,16,81,24.4,23.7,0.0,15.9,20.8,3,153,32.74,6.96
26000,14,21,41.3,1.7,0.0,20.4,1.7,7,407,90.17,0.32
27000,1,475,42.4,0.3,0.0,21.2,0.3,61,161,36.53,0.00
27000,2,183,43.4,0.1,0.0,20.5,0.0,29,266,59.92,0.00
27000,16,98,24.3,23.8,0.0,15.9,20.8,2,120,25.60,7.75
27000,14,26,42.5,2.0,0.0,19.4,2.0,4,355,78.77,0.35
28000,1,348,42.3,0.2,0.0,21.5,0.2,35,165,37.24,0.02
28000,2,240,42.8,0.4,0.1,20.7,0.3,51,238,55.25,0.01
28000,16,93,24.1,23.9,0.0,16.0,21.0,2,140,29.98,6.93
29000,1,411,42.3,0.2,0.0,21.5,0.2,50,169,38.68,0.02
29000,2,140,42.4,0.1,0.1,21.4,0.0,33,229,52.15,0.00
29000,16,72,24.1,23.9,0.0,16.0,20.6,3,118,25.38,7.49
30000,1,331,41.9,0.4,0.0,21.3,0.2,42,191,42.36,0.00
30000,2,154,42.2,0.6,0.4,20.7,0.0,36,227,52.61,0.00
30000,16,69,24.0,24.1,0.0,15.9,21.0,2,125,26.48,8.41
31000,1,581,42.0,0.2,0.0,21.6,0.2,57,215,47.86,0.01
31000,2,152,42.8,0.2,0.1,21.0,0.0,33,221,50.13,0.00
31000,16,61,24.4,23.7,0.0,15.9,20.7,2,147,31.15,7.46
32000,1,460,42.1,0.2,0.0,21.6,0.1,44,222,48.91,0.01
32000,2,178,43.1,0.0,0.0,20.8,0.0,33,238,54.69,0.00
32000,16,80,23.9,23.8,0.1,16.2,20.7,3,111,23.37,7.60
33000,1,401,41.5,0.5,0.0,21.5,0.4,50,217,48.05,0.03
33000,2,185,42.6,0.3,0.1,21.0,0.0,39,200,45.67,0.00
33000,16,53,23.6,23.9,0.0,16.5,19.9,5,108,21.87,8.69
34000,1,446,42.0,0.3,0.0,21.6,0.3,43,195,43.47,0.02
34000,2,177,42.1,0.0,0.3,21.6,0.0,38,248,57.51,0.00
34000,16,72,24.0,24.0,0.0,16.0,21.0,2,114,23.81,8.25
35000,1,280,41.7,0.3,0.0,21.4,0.2,35,198,43.96,0.03
35000,2,162,42.0,0.2,0.2,21.5,0.1,36,168,40.10,0.00
35000,16,70,24.0,23.9,0.0,16.1,20.9,2,92,19.99,7.07
36000,1,354,42.0,0.5,0.0,21.3,0.4,51,198,44.33,0.07
36000,2,134,42.9,0.1,0.1,20.9,0.0,24,183,43.31,0.00
36000,16,81,23.7,24.4,0.0,15.9,20.7,3,120,25.93,7.63
37000,1,378,41.5,0.4,0.0,21.7,0.2,43,161,36.62,0.01
37000,25,294,41.4,0.0,0.0,22.0,0.0,43,163,35.93,0.01
37000,2,132,42.1,0.3,0.2,21.4,0.0,28,189,43.74,0.00
37000,16,49,23.9,24.4,0.0,15.7,20.2,3,79,16.43,6.80
38000,1,367,40.5,0.4,0.0,22.5,0.3,45,148,34.02,0.06
38000,25,282,40.1,1.3,0.0,22.0,0.9,42,158,35.64,0.23
38000,2,127,41.9,0.0,0.0,22.0,0.0,26,168,39.16,0.00
38000,16,62,24.4,23.5,0.0,16.1,20.5,5,82,17.44,6.26
39000,1,326,41.7,0.4,0.1,21.5,0.2,45,155,34.69,0.03
39000,25,302,41.8,0.8,0.0,21.3,0.6,35,146,33.15,0.31
39000,2,163,42.0,0.0,0.1,21.9,0.0,33,167,40.27,0.00
39000,16,74,24.2,23.6,0.0,16.1,20.7,3,92,19.70,5.57
40000,1,358,39.9,0.6,0.0,21.7,0.5,54,139,31.40,0.04
40000,25,277,40.1,1.0,0.0,22.1,0.7,39,153,34.13,0.22
40000,2,186,41.8,0.1,0.1,22.1,0.0,30,192,45.28,0.00
40000,16,63,23.3,25.3,0.2,15.3,19.7,6,95,19.61,5.70
41000,1,312,40.1,0.4,0.0,22.8,0.2,39,153,35.04,0.01
41000,25,250,40.5,0.0,0.0,23.1,0.0,41,178,40.02,0.00
41000,2,208,39.1,0.4,0.7,23.8,0.1,52,223,52.25,0.00
41000,16,79,24.6,23.5,0.0,15.9,20.6,2,97,19.67,8.07
42000,1,359,40.6,0.6,0.0,22.0,0.3,48,164,36.37,0.05
42000,25,241,39.2,0.4,0.0,23.4,0.4,46,162,36.49,0.10
42000,2,198,39.0,0.0,0.6,24.4,0.0,37,208,48.58,0.00
42000,16,60,23.7,23.9,0.0,16.4,20.6,5,119,25.19,8.44
43000,1,387,41.0,0.6,0.0,21.8,0.2,45,165,37.54,0.00
43000,25,223,41.1,0.4,0.0,21.9,0.2,43,163,37.04,0.00
43000,2,122,42.4,0.1,0.0,21.5,0.0,19,202,46.59,0.00
43000,16,105,23.7,24.2,0.0,16.2,20.7,6,73,15.47,7.33
44000,1,433,40.8,0.4,0.1,22.2,0.3,65,156,35.28,0.02
44000,25,270,40.5,0.5,0.0,22.3,0.2,49,147,34.18,0.04
44000,2,119,43.3,0.1,0.0,20.6,0.1,19,208,48.39,0.00
44000,16,63,23.6,23.9,0.5,16.0,20.7,2,118,24.90,7.15
45000,1,357,40.4,0.7,0.0,22.8,0.2,45,161,37.23,0.06
45000,25,275,38.8,0.3,0.0,23.6,0.3,50,158,34.80,0.01
45000,2,143,43.4,0.3,0.1,20.2,0.0,29,208,47.83,0.00
45000,16,86,24.0,24.0,0.0,16.0,21.0,2,135,29.49,8.17
46000,25,345,38.7,1.6,0.0,23.3,1.5,49,179,39.84,0.54
46000,1,281,41.1,0.5,0.0,21.3,0.2,36,160,35.25,0.00
46000,2,158,43.4,0.1,0.1,20.4,0.0,30,262,60.74,0.00
46000,16,66,24.2,23.7,0.0,16.1,20.8,4,127,27.11,7.67
47000,25,341,36.4,2.6,0.0,24.5,2.4,60,165,37.30,0.60
47000,1,266,42.3,0.2,0.0,21.5,0.2,24,169,37.57,0.01
47000,2,179,43.4,0.0,0.1,20.4,0.0,33,255,57.50,0.00
47000,16,76,24.3,23.7,0.0,16.0,20.7,2,160,34.32,9.75
48000,1,651,39.8,0.6,0.1,22.5,0.4,99,141,31.91,0.07
48000,2,141,43.3,0.1,0.2,20.4,0.1,24,277,62.89,0.00
48000,16,79,24.3,23.7,0.0,16.0,20.7,2,138,29.06,9.22
49000,1,661,40.2,0.4,0.0,22.7,0.3,95,157,35.37,0.07
49000,2,120,43.7,0.0,0.1,20.2,0.0,24,254,58.04,0.00
49000,16,102,24.0,23.8,0.0,16.2,20.4,7,156,33.62,6.54
50000,1,629,41.8,0.3,0.0,21.7,0.2,62,171,38.02,0.00
50000,2,147,43.6,0.0,0.1,20.3,0.0,23,243,56.03,0.00
50000,16,75,24.0,24.0,0.0,16.0,21.0,1,124,26.54,7.71
51000,1,652,41.2,0.4,0.0,21.7,0.3,76,172,38.18,0.04
51000,2,153,42.8,0.0,0.0,21.2,0.0,21,237,54.29,0.00
51000,16,69,23.7,24.6,0.0,15.8,20.7,2,145,31.62,7.22
52000,1,655,40.8,0.3,0.0,22.6,0.2,72,176,39.23,0.01
52000,2,139,43.2,0.1,0.2,20.5,0.0,28,270,61.60,0.00
52000,16,84,24.0,24.0,0.0,16.0,21.0,2,143,30.41,8.07
53000,1,374,41.6,0.3,0.0,21.3,0.2,46,170,38.62,0.01
53000,2,105,42.8,0.1,0.1,21.0,0.0,29,225,52.96,0.06
53000,16,90,24.0,24.0,0.0,16.0,21.0,1,132,27.91,8.21
54000,1,684,41.8,0.2,0.0,21.7,0.2,70,190,42.39,0.02
54000,16,71,23.7,24.6,0.0,15.8,20.7,2,169,35.30,8.06
54000,2,68,43.0,0.0,0.3,20.6,0.0,17,251,57.42,0.00
55000,1,418,41.6,0.1,0.0,21.9,0.1,39,190,42.22,0.00
55000,16,62,24.0,24.0,0.0,16.0,21.0,1,127,27.07,7.05
55000,2,22,44.3,0.0,0.0,19.5,0.0,8,413,89.54,0.00
56000,1,711,41.6,0.3,0.0,21.8,0.2,72,176,39.49,0.02
56000,16,85,24.0,24.0,0.0,16.0,21.0,2,138,29.58,8.32
56000,2,5,46.6,0.0,0.0,17.4,0.0,4,304,60.90,0.00
57000,1,686,41.6,0.2,0.0,21.6,0.1,75,176,39.34,0.00
57000,16,78,24.0,24.0,0.0,16.0,21.0,1,148,31.94,7.93
58000,1,592,39.5,0.7,0.0,21.9,0.4,88,157,34.60,0.27
58000,34,171,42.2,0.3,0.1,21.5,0.1,24,209,48.38,0.02
58000,16,116,23.8,24.2,0.0,15.9,20.8,4,144,30.77,7.08
59000,1,621,39.4,0.7,0.0,22.1,0.6,92,146,32.48,0.07
59000,34,168,41.9,0.2,0.3,21.6,0.1,19,241,55.15,0.00
59000,16,67,23.6,24.4,0.0,15.9,20.7,2,141,29.80,7.97
60000,1,549,38.9,0.4,0.0,24.1,0.3,89,136,31.45,0.01
60000,34,165,42.3,0.0,0.1,21.6,0.0,16,271,63.05,0.00
60000,16,98,23.8,24.6,0.0,15.7,20.8,3,141,30.98,7.00
61000,1,526,38.0,1.2,0.0,24.2,0.9,87,147,33.62,0.32
61000,34,184,42.5,0.0,0.5,20.9,0.0,28,260,59.60,0.00
61000,16,91,23.7,24.5,0.0,15.8,20.7,3,130,27.63,6.32
62000,1,540,39.3,0.7,0.0,23.6,0.6,86,151,33.82,0.12
62000,34,189,42.2,0.2,0.6,21.0,0.1,34,230,53.00,0.00
62000,16,106,23.7,24.6,0.0,15.7,20.8,3,119,25.37,7.59
63000,1,485,41.7,0.6,0.0,21.5,0.4,65,172,39.33,0.03
63000,34,181,42.3,0.0,0.3,21.4,0.0,28,249,57.30,0.00
63000,16,67,24.0,24.0,0.0,16.0,21.0,1,163,33.66,9.09
64000,1,342,41.8,0.8,0.0,21.3,0.4,47,154,34.82,0.03
64000,34,204,42.1,0.2,0.6,21.1,0.1,32,262,60.66,0.00
64000,16,70,24.2,23.8,0.1,15.9,20.8,3,129,26.22,8.66
65000,1,327,41.8,0.3,0.0,21.7,0.2,34,180,40.65,0.01
65000,34,181,42.3,0.0,0.4,21.3,0.0,27,250,58.68,0.00
65000,16,93,24.0,23.8,0.0,16.1,21.0,3,129,27.00,7.78
66000,1,381,41.8,0.3,0.0,21.6,0.3,38,161,35.26,0.03
66000,34,163,42.3,0.2,0.7,20.8,0.1,25,254,59.73,0.00
66000,16,82,23.8,24.1,0.0,16.0,20.6,5,131,28.15,8.72
67000,1,420,41.7,0.3,0.0,21.6,0.2,47,185,41.08,0.01
67000,34,222,41.8,0.1,1.0,21.0,0.0,39,259,58.81,0.00
67000,41,138,33.4,0.1,0.0,29.5,0.1,49,119,28.98,0.00
67000,16,72,23.7,24.2,0.0,16.0,20.8,2,121,25.55,6.97
68000,1,487,40.9,0.4,0.0,22.2,0.4,65,173,39.11,0.03
68000,34,248,42.2,0.0,0.7,21.1,0.0,35,256,58.86,0.00
68000,16,65,24.0,24.0,0.0,16.0,20.9,3,125,26.16,7.04
68000,41,45,38.1,0.5,0.0,24.8,0.4,9,119,29.50,0.09
69000,1,499,41.5,1.0,0.0,21.1,0.8,73,149,33.73,0.02
69000,34,112,42.0,0.0,1.5,20.5,0.0,22,296,66.87,0.00
69000,41,89,40.3,0.0,0.0,22.1,0.0,15,138,32.79,0.00
69000,16,70,23.4,24.8,0.0,15.8,20.4,4,127,27.26,8.12
70000,1,425,41.8,0.5,0.0,21.6,0.4,51,170,38.30,0.01
70000,41,152,37.1,2.8,0.0,23.0,1.7,25,124,29.97,0.26
70000,34,102,42.0,0.0,1.2,20.8,0.0,15,367,82.75,0.00
70000,16,73,24.0,24.0,0.0,16.0,21.0,1,138,28.87,10.97
71000,1,423,41.8,0.5,0.0,21.5,0.4,46,174,38.10,0.09
71000,41,208,35.6,2.9,0.0,24.1,2.0,35,124,29.30,0.71
71000,34,112,42.2,0.1,0.9,20.8,0.1,18,316,72.47,0.00
71000,16,66,24.0,24.0,0.0,16.0,21.0,1,104,22.38,6.79
72000,1,390,41.0,0.4,0.0,22.3,0.4,41,148,33.54,0.03
72000,41,174,37.4,1.5,0.0,22.6,1.0,45,130,30.18,0.34
72000,34,131,42.4,0.2,1.0,20.4,0.1,24,277,62.57,0.00
72000,16,79,24.2,23.8,0.0,16.0,20.2,7,103,22.58,6.79
73000,1,483,41.2,0.8,0.0,21.4,0.5,72,156,35.08,0.02
73000,41,137,34.4,3.6,0.0,23.9,2.5,32,126,29.33,0.78
73000,34,120,41.1,0.1,1.4,21.4,0.1,27,234,52.81,0.00
73000,16,50,24.0,24.0,0.0,16.0,21.0,1,111,24.37,6.60
73000,46,44,41.7,0.0,1.7,20.6,0.0,11,187,43.30,0.00
73000,45,7,43.3,0.9,0.0,19.9,0.9,3,585,134.00,0.40
74000,1,608,40.1,0.5,0.0,22.3,0.4,94,157,34.83,0.04
74000,34,87,42.5,0.2,1.3,20.0,0.2,23,185,43.17,0.00
74000,16,60,24.1,23.8,0.0,16.0,20.9,2,110,22.90,8.35
74000,46,50,42.3,0.1,0.8,20.8,0.1,11,211,47.80,0.00
74000,41,50,36.0,4.1,0.0,23.7,2.8,8,114,27.77,0.68
75000,1,483,42.1,0.4,0.0,21.0,0.4,62,147,33.54,0.09
75000,16,185,25.1,23.0,0.0,15.9,21.3,6,73,15.99,6.97
75000,46,29,40.3,0.0,1.7,21.9,0.0,11,196,46.38,0.00
75000,34,15,44.7,0.0,0.0,19.3,0.0,3,139,33.19,0.00
76000,1,374,42.5,1.0,0.0,20.5,0.7,45,158,35.59,0.16
76000,34,207,44.5,0.2,0.1,19.2,0.0,32,138,33.48,0.00
76000,16,101,25.9,21.9,0.0,16.2,21.9,3,145,32.75,6.09
76000,46,5,32.6,0.0,13.2,17.0,0.0,3,58,12.35,0.00
77000,1,276,43.7,0.2,0.0,19.9,0.2,31,193,42.70,0.00
77000,34,245,45.5,0.1,0.0,18.4,0.1,26,180,42.49,0.00
77000,16,116,25.8,22.0,0.1,16.2,21.8,3,160,36.55,5.76
78000,1,437,44.4,0.4,0.0,19.0,0.3,43,193,42.77,0.00
78000,34,248,45.1,0.2,0.0,18.6,0.1,37,191,45.05,0.00
78000,16,128,26.3,21.8,0.0,15.9,21.8,2,144,32.28,6.04
79000,1,468,44.6,0.4,0.0,18.9,0.4,51,217,47.87,0.01
79000,34,233,45.0,0.2,0.0,18.8,0.0,42,167,40.44,0.00
79000,16,112,26.1,21.8,0.0,16.1,21.8,2,114,25.80,6.74
80000,1,505,44.2,0.7,0.0,18.8,0.6,55,221,49.68,0.02
80000,34,209,45.0,0.3,0.0,18.7,0.0,38,165,39.47,0.00
80000,16,100,25.8,22.1,0.0,16.1,21.8,2,136,30.63,6.47
81000,1,493,44.1,0.5,0.0,19.0,0.5,63,254,58.50,0.05
81000,34,188,45.4,0.0,0.0,18.5,0.0,40,146,35.40,0.00
81000,16,124,26.4,21.7,0.0,15.9,21.6,5,96,21.68,5.32
82000,1,551,43.0,0.8,0.0,19.0,0.6,86,211,47.52,0.01
82000,34,164,43.7,0.1,0.2,20.0,0.1,34,132,32.47,0.00
82000,16,81,26.2,21.8,0.0,16.0,21.8,2,95,21.15,7.52
83000,1,661,44.2,0.6,0.0,18.9,0.6,83,223,50.61,0.02
83000,16,87,26.0,22.0,0.0,16.0,22.0,1,120,27.40,6.37
83000,34,64,44.5,0.0,0.0,19.4,0.0,9,183,43.72,0.00
84000,1,656,44.3,0.8,0.0,18.8,0.7,95,216,49.33,0.01
84000,16,107,26.1,22.0,0.0,16.0,22.0,2,89,19.92,5.10
84000,34,45,44.2,0.2,0.0,19.5,0.0,10,174,45.11,0.00
85000,1,637,44.1,0.7,0.0,18.9,0.7,103,207,48.27,0.03
85000,16,106,25.8,22.4,0.0,15.8,21.8,2,129,30.24,5.93
85000,34,57,44.1,0.0,0.0,19.9,0.0,7,174,42.59,0.00
86000,1,678,43.8,0.6,0.1,19.0,0.5,105,213,48.98,0.02
86000,16,85,26.0,22.0,0.0,16.0,22.0,2,109,24.41,6.20
86000,34,58,44.4,0.0,0.0,19.6,0.0,11,183,43.42,0.00
87000,1,699,44.2,0.5,0.2,19.0,0.4,104,209,48.20,0.01
87000,16,94,25.7,22.2,0.0,16.0,21.7,4,96,21.63,6.37
87000,34,28,44.6,0.0,0.0,19.4,0.0,3,155,36.45,0.00
88000,1,591,43.9,0.6,0.2,19.1,0.6,102,210,48.67,0.02
88000,16,61,26.1,21.5,0.0,16.4,21.3,3,105,23.89,6.02
89000,1,740,42.3,0.6,0.1,20.0,0.6,149,205,47.17,0.11
89000,16,99,25.3,22.6,0.0,16.1,21.3,6,86,19.19,6.11
90000,1,731,44.3,0.3,0.1,19.0,0.3,109,198,44.96,0.00
90000,16,124,25.9,22.2,0.0,15.9,22.0,2,120,27.68,5.54
91000,1,711,43.4,0.3,0.0,19.8,0.3,112,197,45.28,0.03
91000,16,86,25.8,22.0,0.0,16.2,21.1,6,96,21.31,6.67
92000,1,698,44.2,0.5,0.2,19.1,0.4,101,202,46.97,0.00
92000,16,81,26.0,21.9,0.0,16.1,21.9,2,106,23.10,6.27
93000,1,710,43.6,0.3,0.2,19.6,0.3,97,206,47.80,0.01
93000,16,93,25.8,22.0,0.1,16.2,21.3,5,96,22.42,4.57
94000,1,725,42.6,0.8,0.3,20.1,0.7,114,195,44.77,0.18
94000,16,86,26.0,22.0,0.0,16.0,22.0,1,108,24.79,6.07
95000,1,541,44.2,0.2,0.3,19.2,0.2,74,203,47.10,0.00
95000,16,92,26.0,22.0,0.0,16.0,22.0,1,123,27.72,6.05
95000,52,50,45.2,0.1,0.0,18.3,0.1,10,150,36.28,0.00
96000,1,453,43.6,0.6,0.3,19.3,0.5,72,211,48.50,0.04
96000,52,98,44.1,0.1,0.0,19.1,0.1,19,183,45.85,0.00
96000,16,68,26.1,21.8,0.0,16.1,21.8,3,108,24.06,6.48
97000,1,517,40.8,0.7,0.9,20.2,0.7,130,187,42.93,0.11
97000,52,121,44.3,0.2,0.0,19.4,0.2,19,140,33.96,0.00
97000,16,86,25.6,22.7,0.0,15.7,21.2,4,125,28.21,6.38
98000,1,255,44.4,0.3,0.3,18.8,0.3,50,241,55.04,0.01
98000,52,189,43.2,0.6,0.0,20.1,0.5,28,158,38.30,0.10
98000,16,76,26.4,21.7,0.0,15.9,21.7,2,135,30.07,6.69
99000,52,450,41.6,1.0,0.0,21.1,0.7,75,185,42.24,0.25
99000,1,169,41.5,0.4,0.0,21.8,0.4,36,196,45.09,0.05
99000,16,87,26.6,21.6,0.0,15.8,20.9,4,122,27.32,6.03
100000,52,295,43.4,0.5,0.0,19.9,0.3,42,180,42.86,0.10
100000,1,269,41.4,2.4,0.0,20.2,2.0,64,207,47.75,0.77
100000,16,102,26.0,22.0,0.0,16.0,22.0,2,124,29.21,5.98
101000,52,478,40.5,0.7,0.1,21.3,0.6,102,162,38.50,0.09
101000,1,150,41.9,2.9,0.0,18.9,2.8,30,235,53.24,1.00
101000,16,79,26.0,22.0,0.0,16.0,22.0,1,136,31.19,6.03
102000,52,499,41.8,0.6,0.0,21.4,0.5,77,183,43.57,0.09
102000,1,131,42.7,3.2,0.0,18.0,3.2,18,233,51.39,1.15
102000,16,81,26.0,22.0,0.0,16.0,22.0,1,128,29.02,4.99
103000,52,634,41.6,1.1,0.0,21.1,1.0,104,198,46.18,0.21
103000,16,64,26.2,21.9,0.0,15.9,21.7,3,133,29.79,6.95
104000,52,473,41.8,0.7,0.0,21.0,0.4,70,179,42.43,0.05
104000,62,117,44.1,0.4,0.0,19.5,0.4,11,236,50.93,0.00
104000,16,68,26.0,22.0,0.0,16.0,22.0,1,128,28.84,6.98
105000,52,335,44.6,0.1,0.0,19.3,0.1,38,205,48.95,0.00
105000,16,168,25.8,22.3,0.0,15.9,21.6,4,130,29.98,5.48
105000,62,121,43.9,0.3,0.0,19.5,0.3,12,234,50.67,0.00
106000,62,196,43.9,0.0,0.0,20.0,0.0,11,193,43.38,0.00
106000,52,176,44.0,0.5,0.0,19.4,0.3,26,224,52.95,0.00
106000,16,102,26.2,21.9,0.0,16.0,21.9,2,134,30.59,7.15
107000,62,459,44.0,0.4,0.0,19.4,0.3,44,223,51.58,0.00
107000,52,145,44.3,0.1,0.0,19.6,0.1,15,210,48.13,0.00
107000,16,125,26.0,22.0,0.0,16.0,22.0,2,132,29.79,5.30
108000,62,300,43.6,0.3,0.0,19.8,0.2,24,237,52.32,0.00
108000,52,135,44.1,0.4,0.0,19.4,0.4,19,255,58.84,0.00
108000,16,127,26.0,22.0,0.0,16.0,22.0,2,141,31.93,5.25
108000,68,109,44.9,0.6,0.1,18.3,0.6,16,330,74.55,0.00
109000,62,226,43.6,0.3,0.0,19.5,0.2,26,242,53.54,0.00
109000,52,219,44.0,0.1,0.1,19.5,0.1,26,223,51.89,0.00
109000,16,121,25.9,22.1,0.0,16.0,21.9,2,148,32.82,6.50
109000,68,119,45.6,0.3,0.0,18.1,0.3,19,294,65.74,0.00
110000,52,353,44.0,0.2,0.0,19.6,0.2,40,240,55.67,0.00
110000,62,285,44.0,0.5,0.0,19.3,0.3,26,225,49.17,0.00
110000,16,100,26.0,22.0,0.0,16.0,22.0,1,123,27.28,6.73
110000,68,95,44.6,0.5,0.1,18.6,0.5,18,349,78.33,0.00
111000,52,306,43.9,0.2,0.0,19.6,0.1,33,237,55.13,0.00
111000,62,278,43.6,0.4,0.0,19.6,0.3,35,255,55.96,0.01
111000,16,134,26.0,22.0,0.0,16.0,22.0,1,131,30.07,6.41
111000,68,96,45.2,0.5,0.0,18.1,0.4,17,334,74.26,0.00
112000,62,298,44.0,0.1,0.0,19.7,0.1,24,266,57.31,0.02
112000,52,158,44.1,0.0,0.0,19.4,0.0,17,267,61.35,0.00
112000,68,137,45.7,0.0,0.0,18.3,0.0,17,320,70.68,0.00
112000,16,107,26.0,22.2,0.0,15.7,21.6,4,123,27.88,5.50
113000,62,332,43.8,0.2,0.0,19.7,0.2,32,316,68.43,0.00
113000,68,120,45.5,0.0,0.0,18.5,0.0,15,381,84.08,0.00
113000,52,108,43.9,0.1,0.0,19.5,0.1,15,322,74.77,0.00
113000,16,103,25.8,22.3,0.0,15.8,21.9,2,191,43.41,7.35
114000,62,313,44.2,0.2,0.0,19.5,0.2,23,297,64.03,0.03
114000,68,116,45.4,0.0,0.0,18.6,0.0,16,405,90.12,0.04
114000,16,114,26.0,22.0,0.0,16.0,22.0,1,184,40.79,6.02
114000,52,98,44.2,0.0,0.0,19.3,0.0,10,346,80.19,0.00
115000,62,341,44.2,0.2,0.0,19.6,0.2,26,298,64.20,0.01
115000,74,124,43.1,0.4,0.0,19.2,0.3,19,305,69.46,0.00
115000,16,110,25.8,22.3,0.0,15.8,21.8,3,170,38.45,6.12
115000,68,97,44.8,0.1,0.3,18.7,0.1,15,387,85.88,0.00
115000,52,44,43.9,0.0,0.0,20.1,0.0,5,330,75.50,0.00
116000,62,362,44.1,0.3,0.0,19.5,0.3,27,284,62.57,0.03
116000,16,134,25.7,22.4,0.0,15.9,21.7,4,139,31.02,5.46
116000,52,122,44.3,0.0,0.0,19.3,0.0,16,249,58.29,0.00
116000,74,114,43.8,0.0,0.2,19.8,0.0,18,321,71.77,0.00
116000,68,72,45.4,0.2,0.0,18.3,0.2,15,498,113.10,0.00
117000,62,320,44.0,0.4,0.0,19.5,0.4,25,290,64.81,0.02
117000,74,138,43.3,0.1,0.0,19.8,0.1,26,270,62.26,0.02
