step,event,lineage,other,size
5000,birth,1,0,320
5000,birth,2,0,185
5000,birth,3,0,37
6000,split,13,2,14
7000,extinct,3,0,10
8000,split,15,1,342
8000,extinct,13,0,16
10000,split,23,15,85
12000,split,26,2,20
13000,split,28,15,47
14000,split,35,15,86
14000,extinct,2,0,33
15000,split,41,23,9
15000,split,42,2,144
16000,split,47,35,22
16000,extinct,41,0,9
17000,split,52,15,15
18000,extinct,23,0,11
18000,extinct,26,0,5
18000,extinct,52,0,15
20000,split,56,1,554
20000,extinct,15,0,6
23000,extinct,1,0,15
26000,split,69,56,71
26000,split,72,56,416
27000,split,75,66,41
27000,extinct,35,0,5
28000,extinct,69,0,80
29000,split,84,69,77
30000,extinct,84,0,77
31000,extinct,47,0,17
31000,extinct,56,0,65
34000,split,114,102,38
35000,extinct,114,0,38
37000,split,133,114,638
42000,split,146,72,51
44000,extinct,75,0,9
48000,extinct,42,0,99
49000,split,166,28,28
49000,split,167,28,14
51000,split,173,72,155
51000,extinct,166,0,8
51000,extinct,167,0,14
53000,extinct,72,0,14
56000,split,186,133,100
58000,split,190,186,309
58000,extinct,186,0,10
59000,split,191,28,84
60000,split,197,191,21
61000,extinct,133,0,18
62000,split,202,28,90
63000,merge,197,191,27
64000,split,211,202,16
65000,extinct,211,0,16
67000,extinct,190,0,40
68000,split,230,191,23
68000,split,231,28,123
72000,extinct,230,0,20
73000,split,245,191,64
75000,split,246,173,372
75000,split,247,173,60
78000,extinct,173,0,33
84000,extinct,28,0,19
85000,split,266,264,17
86000,split,267,246,181
87000,extinct,247,0,7
88000,extinct,266,0,7
90000,split,276,231,41
90000,extinct,191,0,18
92000,split,281,246,50
92000,extinct,276,0,18
93000,extinct,267,0,5
93000,extinct,281,0,50
97000,split,294,246,490
97000,extinct,245,0,14
100000,extinct,294,0,94
103000,split,310,306,107
108000,extinct,246,0,88
110000,split,320,231,6
111000,extinct,320,0,6
113000,extinct,310,0,5
114000,split,327,310,494
121000,split,341,202,156
130000,split,355,231,157
131000,merge,202,341,7
133000,split,364,355,36
135000,extinct,364,0,36
137000,split,377,231,9
137000,split,378,341,211
138000,extinct,377,0,9
142000,extinct,341,0,10
144000,split,385,327,18
145000,extinct,385,0,18
149000,split,391,327,36
151000,extinct,391,0,36
152000,split,396,355,34
154000,extinct,396,0,34
160000,split,404,355,105
161000,split,405,231,156
161000,merge,355,404,68
162000,split,406,405,19
164000,extinct,327,0,20
166000,split,412,327,291
166000,split,413,327,15
167000,extinct,413,0,15
169000,extinct,231,0,11
175000,split,418,412,177
179000,split,421,404,56
180000,split,422,418,33
182000,split,425,406,48
185000,extinct,406,0,12
185000,extinct,421,0,11
186000,extinct,412,0,10
188000,split,432,412,304
188000,extinct,422,0,5
191000,split,434,432,11
192000,split,435,432,37
193000,split,437,432,342
195000,extinct,418,0,21
195000,extinct,435,0,9
197000,split,445,405,42
199000,split,442,425,42
199000,split,450,437,79
201000,merge,437,432,14
203000,extinct,442,0,11
205000,extinct,445,0,5
210000,extinct,434,0,5
211000,split,461,405,71
213000,split,465,405,9
216000,split,467,405,20
217000,split,470,405,122
