step,event,lineage,other,size
5000,birth,1,0,152
5000,birth,2,0,537
12000,split,17,13,6
14000,split,20,2,176
14000,split,21,2,44
16000,extinct,17,0,5
16000,extinct,21,0,13
20000,split,24,20,20
22000,extinct,20,0,15
26000,split,33,1,146
33000,split,38,2,125
36000,extinct,24,0,19
42000,split,43,2,249
65000,split,49,1,68
67000,split,51,43,12
71000,split,54,43,36
71000,split,55,43,31
71000,extinct,38,0,59
71000,extinct,51,0,22
72000,extinct,55,0,31
73000,extinct,54,0,18
75000,extinct,1,0,25
76000,extinct,33,0,28
79000,split,59,2,308
93000,extinct,59,0,10
94000,split,62,59,120
98000,split,64,2,9
99000,extinct,64,0,9
101000,split,76,64,93
103000,extinct,43,0,5
110000,split,106,94,13
110000,extinct,76,0,238
111000,extinct,106,0,13
114000,split,120,62,166
117000,split,133,122,15
118000,split,134,62,173
121000,split,142,120,70
122000,split,144,120,26
123000,extinct,62,0,12
125000,extinct,133,0,6
126000,split,155,120,141
126000,extinct,144,0,5
128000,split,157,134,193
130000,split,163,120,31
131000,split,164,49,31
131000,merge,155,120,103
133000,split,166,134,36
134000,split,170,142,19
135000,split,171,157,122
135000,extinct,134,0,15
135000,extinct,163,0,28
136000,extinct,2,0,6
136000,extinct,142,0,7
137000,split,177,120,63
141000,split,187,157,14
143000,extinct,187,0,78
144000,split,196,170,29
144000,extinct,164,0,11
144000,extinct,177,0,8
146000,extinct,196,0,18
151000,extinct,157,0,103
152000,split,211,157,277
154000,extinct,170,0,5
158000,split,229,211,7
159000,extinct,229,0,7
163000,split,248,171,193
164000,split,250,171,129
165000,extinct,166,0,7
166000,split,259,211,441
170000,split,272,250,27
170000,extinct,49,0,85
171000,extinct,171,0,26
171000,extinct,259,0,6
172000,extinct,211,0,6
173000,split,281,211,8
173000,extinct,272,0,16
174000,split,294,120,123
174000,extinct,281,0,8
175000,extinct,120,0,15
176000,split,301,248,185
179000,split,313,301,136
179000,extinct,248,0,33
180000,split,320,313,169
180000,split,321,301,22
182000,split,325,313,117
182000,split,327,248,306
182000,split,328,313,12
185000,split,339,328,5
186000,extinct,328,0,12
187000,extinct,321,0,8
188000,extinct,339,0,20
189000,extinct,313,0,18
190000,split,351,325,13
191000,split,358,250,48
191000,extinct,250,0,9
195000,split,366,327,7
195000,split,367,294,45
196000,split,371,320,423
196000,split,373,301,30
196000,extinct,320,0,52
196000,extinct,366,0,7
202000,split,385,371,14
202000,extinct,367,0,18
203000,extinct,373,0,10
206000,split,387,371,133
207000,split,391,327,42
208000,extinct,385,0,34
209000,extinct,325,0,8
209000,extinct,387,0,235
212000,split,395,327,10
213000,extinct,391,0,5
214000,extinct,395,0,9
215000,split,400,294,27
219000,extinct,371,0,188
222000,split,413,371,111
222000,split,416,351,22
226000,extinct,400,0,7
226000,extinct,416,0,6
227000,split,422,301,30
227000,split,423,301,123
229000,split,424,413,8
231000,extinct,424,0,8
233000,split,430,351,95
233000,extinct,423,0,10
236000,extinct,430,0,8
237000,split,438,430,66
237000,split,441,301,288
237000,extinct,413,0,83
239000,split,444,442,11
240000,extinct,444,0,11
241000,split,450,441,158
242000,split,453,422,33
243000,split,456,441,23
244000,extinct,456,0,23
245000,split,463,456,216
246000,extinct,441,0,11
247000,split,469,422,13
247000,extinct,422,0,6
248000,extinct,469,0,13
249000,split,472,294,99
249000,extinct,294,0,46
251000,split,475,450,279
254000,extinct,450,0,32
255000,split,491,453,36
257000,split,500,463,26
258000,merge,491,453,39
258000,extinct,500,0,26
260000,split,505,438,20
261000,split,510,500,12
262000,extinct,510,0,12
263000,split,512,453,131
263000,extinct,327,0,22
263000,merge,505,438,6
264000,split,514,463,6
265000,extinct,514,0,6
266000,split,521,514,258
268000,extinct,438,0,8
269000,split,524,438,25
270000,split,525,475,158
272000,split,529,453,12
273000,split,531,472,25
274000,extinct,463,0,15
276000,extinct,529,0,12
277000,split,540,525,36
278000,extinct,525,0,85
279000,split,546,521,28
281000,extinct,546,0,14
283000,extinct,540,0,21
284000,split,555,524,15
285000,extinct,555,0,15
287000,split,560,475,195
289000,extinct,560,0,175
295000,extinct,475,0,41
298000,split,580,521,111
299000,split,583,453,32
300000,split,586,521,30
301000,split,588,586,146
301000,split,589,301,17
301000,split,591,521,159
302000,extinct,521,0,13
302000,merge,589,301,17
303000,split,592,580,12
303000,extinct,586,0,9
