step,mass,hard,muscle,sensor,digestive,attack,speed,age,energy,plant,meat,lineage
100000,64,25,23,0,16,22,0.359,1257,6.47,266.35,56.01,49
100000,64,50,0,0,14,0,0.000,1055,4.47,226.64,0.00,2
100000,64,44,0,0,20,0,0.000,1029,2.20,255.94,0.00,62
100000,64,45,0,0,19,0,0.000,1005,4.72,240.73,0.00,62
100000,64,44,0,0,20,0,0.000,953,7.38,275.11,0.00,2
100000,64,44,0,0,20,0,0.000,922,7.62,218.77,0.00,62
100000,64,45,0,0,19,0,0.000,921,4.46,232.84,0.00,62
100000,64,45,0,0,19,0,0.000,919,7.21,225.92,0.00,2
100000,64,25,23,0,16,22,0.359,917,6.46,184.88,57.75,49
100000,64,44,0,0,20,0,0.000,916,5.33,226.36,0.00,62
100000,64,44,0,0,20,0,0.000,892,2.96,192.46,0.00,62
100000,64,47,0,0,17,0,0.000,882,4.72,199.73,0.00,62
100000,64,44,0,0,20,0,0.000,876,4.36,210.88,0.00,2
100000,64,45,0,0,19,0,0.000,875,4.73,202.99,0.00,62
100000,64,25,23,0,16,22,0.359,872,5.96,185.62,53.92,49
100000,64,44,0,0,20,0,0.000,852,2.91,221.77,0.00,2
100000,64,44,0,0,20,0,0.000,851,4.41,210.17,0.00,2
100000,64,44,0,0,20,0,0.000,836,5.38,192.80,0.00,62
100000,64,44,0,0,20,0,0.000,834,5.33,217.23,0.00,62
100000,64,44,0,0,20,0,0.000,829,6.12,210.38,0.00,62
100000,64,44,0,0,20,0,0.000,826,5.80,201.04,0.00,62
100000,64,44,0,0,20,0,0.000,814,4.36,194.66,0.00,2
100000,64,45,0,0,19,0,0.000,811,4.63,185.90,0.00,2
100000,64,47,0,0,17,0,0.000,807,6.39,171.16,0.00,62
100000,64,46,1,0,17,1,0.016,799,7.81,180.64,4.17,62
100000,7,0,0,0,7,0,0.000,788,1.37,30.01,0.00,76
100000,64,48,0,0,16,0,0.000,771,7.15,189.09,0.00,2
100000,7,0,0,0,7,0,0.000,763,0.88,22.20,0.00,76
100000,64,44,0,0,20,0,0.000,754,4.06,172.51,0.00,62
100000,64,44,0,0,20,0,0.000,725,2.42,181.52,0.00,62
100000,64,44,0,0,20,0,0.000,717,4.67,189.94,0.00,62
100000,64,44,0,0,20,0,0.000,714,6.02,160.13,0.00,2
100000,64,44,0,0,20,0,0.000,709,6.19,193.28,0.00,2
100000,64,46,0,0,18,0,0.000,688,3.13,157.18,0.00,62
100000,64,44,0,0,20,0,0.000,688,6.85,162.06,0.00,62
100000,64,45,0,0,19,0,0.000,684,5.74,189.02,0.00,62
100000,64,46,0,0,18,0,0.000,679,3.62,141.56,0.00,62
100000,64,44,0,0,20,0,0.000,678,4.89,190.12,0.00,2
100000,64,25,23,0,16,22,0.359,653,4.42,139.41,19.43,49
100000,7,0,0,0,7,0,0.000,650,0.79,33.63,0.00,76
100000,64,25,23,0,16,22,0.359,638,7.48,131.90,24.06,49
100000,64,44,0,0,20,0,0.000,638,5.66,162.02,0.00,2
100000,64,44,0,0,20,0,0.000,632,2.87,145.53,0.00,2
100000,64,46,0,0,18,0,0.000,630,6.68,126.49,0.00,62
100000,64,44,0,0,20,0,0.000,626,7.39,144.40,0.00,2
100000,64,44,0,0,20,0,0.000,621,4.38,144.66,0.00,43
100000,64,25,23,0,16,22,0.359,616,5.56,137.33,56.51,49
100000,64,45,0,0,19,0,0.000,612,6.61,156.03,0.00,62
100000,64,44,0,0,20,0,0.000,605,1.50,155.80,0.00,2
100000,64,46,1,0,17,1,0.016,603,0.03,122.64,9.11,62
100000,64,25,23,0,16,22,0.359,578,7.45,116.77,40.75,49
100000,64,45,0,0,19,0,0.000,577,3.48,127.04,0.00,2
100000,64,25,23,0,16,22,0.359,572,8.03,125.01,35.37,49
100000,64,44,0,0,20,0,0.000,569,6.37,174.94,0.00,2
100000,7,0,0,0,7,0,0.000,565,0.69,27.54,0.00,76
100000,64,25,23,0,16,22,0.359,565,5.07,113.51,27.45,49
100000,64,47,0,0,17,0,0.000,563,5.95,123.84,0.00,62
100000,64,44,0,0,20,0,0.000,562,0.46,135.37,0.00,62
100000,64,44,0,0,20,0,0.000,549,4.22,126.49,0.00,2
100000,64,45,0,0,19,0,0.000,546,7.41,127.27,0.00,62
100000,64,44,0,0,20,0,0.000,543,5.30,120.56,0.00,62
100000,64,45,0,0,19,0,0.000,543,6.89,134.85,0.00,62
100000,64,44,0,0,20,0,0.000,541,4.12,139.10,0.00,62
100000,64,50,0,0,14,0,0.000,527,1.21,104.78,0.00,62
100000,64,44,0,0,20,0,0.000,521,4.55,124.08,0.00,62
100000,64,44,0,0,20,0,0.000,520,2.38,113.48,0.00,62
100000,64,46,0,0,18,0,0.000,519,4.77,125.67,0.00,2
100000,64,44,0,0,20,0,0.000,513,8.10,126.51,0.00,62
100000,64,48,0,0,16,0,0.000,513,3.98,110.94,0.00,2
100000,64,44,0,0,20,0,0.000,510,5.03,109.21,0.00,62
100000,64,44,0,0,20,0,0.000,508,4.04,109.39,0.00,2
100000,64,25,23,0,16,22,0.359,508,5.76,113.66,27.15,49
100000,64,44,0,0,20,0,0.000,506,6.14,137.23,0.00,2
100000,64,25,23,0,16,22,0.359,505,3.27,96.43,17.23,49
100000,64,48,0,0,16,0,0.000,504,6.82,106.07,0.00,62
100000,64,44,0,0,20,0,0.000,501,6.57,114.57,0.00,62
100000,64,25,23,0,16,22,0.359,496,7.39,107.64,15.48,49
100000,64,44,0,0,20,0,0.000,494,3.17,125.91,0.00,62
100000,64,25,23,0,16,22,0.359,493,5.39,109.15,25.31,49
100000,64,48,0,0,16,0,0.000,493,4.36,106.31,0.00,62
100000,64,44,0,0,20,0,0.000,490,3.77,132.07,0.00,2
100000,64,48,0,0,16,0,0.000,489,6.48,101.18,0.00,62
100000,64,44,0,0,20,0,0.000,489,7.57,109.24,0.00,62
100000,64,46,1,0,17,1,0.016,481,4.62,108.12,0.61,62
100000,64,44,0,0,20,0,0.000,466,7.85,133.66,0.00,62
100000,64,44,0,0,20,0,0.000,466,7.76,120.98,0.00,62
100000,64,44,0,0,20,0,0.000,464,4.21,106.01,0.00,2
100000,64,45,0,0,19,0,0.000,462,4.74,100.43,0.00,62
100000,64,47,0,0,17,0,0.000,459,2.35,96.71,0.00,62
100000,64,25,23,0,16,22,0.359,452,6.39,94.51,11.56,49
100000,64,44,0,0,20,0,0.000,435,4.56,108.47,0.00,62
100000,64,49,0,0,15,0,0.000,433,4.75,104.98,0.00,62
100000,64,44,0,0,20,0,0.000,432,2.63,97.97,0.00,62
100000,64,25,23,0,16,22,0.359,432,2.34,83.40,17.77,49
100000,64,50,0,0,14,0,0.000,430,7.86,87.74,0.00,62
100000,64,44,0,0,20,0,0.000,422,5.72,123.63,0.00,62
100000,64,45,0,0,19,0,0.000,420,2.54,91.62,0.00,2
100000,64,46,0,0,18,0,0.000,418,5.96,84.91,0.00,62
