step,lineage,size,hard,muscle,sensor,digestive,attack,bodies,age,plant,meat
17000,3,75,30.8,15.5,0.0,17.7,15.5,6,129,25.15,6.20
18000,6,656,34.2,0.1,0.0,21.6,0.1,133,244,45.88,0.03
18000,1,148,34.4,0.5,0.0,29.0,0.4,16,163,37.92,0.04
18000,3,96,30.8,15.0,0.0,18.2,14.7,10,123,24.31,6.97
19000,6,625,34.0,0.1,0.0,21.9,0.1,125,243,45.18,0.01
19000,1,171,34.0,0.4,0.0,29.2,0.3,29,181,42.14,0.08
19000,3,58,30.0,16.0,0.0,18.0,16.0,1,182,35.35,8.44
20000,6,653,31.8,0.3,0.0,21.7,0.3,155,224,40.79,0.09
20000,1,174,33.8,0.4,0.0,28.0,0.3,30,168,39.65,0.04
20000,3,55,30.0,16.4,0.0,17.6,15.8,4,105,19.38,9.11
21000,6,631,33.0,0.3,0.0,22.2,0.2,156,236,44.53,0.08
21000,1,300,31.2,0.2,0.0,31.5,0.2,54,168,38.78,0.00
21000,3,30,29.8,15.6,0.1,18.3,15.6,3,210,40.08,9.69
22000,6,641,31.4,0.4,0.0,22.6,0.3,167,246,45.82,0.16
22000,1,242,26.7,2.9,0.0,29.8,0.8,44,156,35.88,0.51
22000,3,23,30.9,15.3,0.0,17.7,15.3,2,108,16.62,13.34
23000,6,709,37.7,0.1,0.0,22.5,0.1,193,189,40.32,0.01
23000,1,174,32.5,3.1,0.0,27.9,2.0,25,143,33.39,1.69
23000,3,5,30.0,16.0,0.0,18.0,16.0,1,237,42.18,15.82
24000,6,476,35.1,0.7,0.0,23.3,0.6,154,195,39.77,0.33
24000,1,391,32.5,2.7,0.0,28.0,2.5,63,164,37.61,0.69
24000,3,17,31.6,15.5,0.0,16.9,15.5,2,82,17.37,4.69
25000,1,479,27.6,3.3,0.0,28.8,2.9,134,132,29.68,1.08
25000,6,394,38.4,0.2,0.0,23.1,0.1,103,162,34.62,0.04
26000,6,555,36.1,0.1,0.0,22.6,0.1,104,209,41.63,0.02
26000,1,375,31.8,2.8,0.0,27.2,2.5,79,177,38.21,0.94
27000,6,578,36.6,0.1,0.0,24.5,0.0,118,162,35.73,0.00
27000,1,305,30.6,3.8,0.0,27.8,3.4,74,168,38.16,1.29
28000,6,719,26.3,0.2,0.0,21.2,0.1,215,128,25.59,0.05
28000,1,200,29.8,5.0,0.0,26.8,4.2,53,117,26.16,2.19
29000,6,355,30.5,0.1,0.6,20.2,0.1,135,155,27.70,0.05
29000,1,152,26.5,5.1,0.0,30.7,4.2,37,174,39.25,2.50
30000,6,458,29.5,0.0,0.4,19.2,0.0,181,159,27.72,0.03
30000,1,175,31.1,7.1,0.0,24.8,5.8,47,136,29.86,3.42
31000,6,448,29.9,0.1,0.4,21.1,0.1,161,163,29.40,0.00
31000,1,123,32.7,6.7,0.0,23.4,6.5,29,124,28.96,3.01
32000,6,352,34.5,0.0,0.2,24.9,0.0,124,107,23.88,0.00
32000,1,265,29.9,11.3,0.0,22.6,11.1,24,125,28.56,3.69
32000,9,94,36.9,0.1,0.0,26.5,0.1,19,184,43.26,0.00
33000,6,263,34.2,0.0,0.1,25.4,0.0,95,145,32.28,0.00
33000,9,176,36.0,0.1,0.0,26.6,0.1,39,166,39.04,0.03
33000,1,126,29.1,13.2,0.0,21.6,13.2,8,162,35.47,6.27
33000,11,22,40.3,0.0,0.0,21.8,0.0,9,196,40.55,0.00
34000,6,340,33.4,0.0,0.1,25.6,0.0,98,165,35.41,0.00
34000,9,103,35.1,0.1,0.0,27.5,0.1,27,247,56.65,0.00
34000,1,59,30.3,14.6,0.0,19.1,14.3,9,129,25.21,8.32
35000,9,158,33.3,0.4,0.0,29.3,0.3,34,170,40.83,0.11
35000,6,107,32.7,0.0,0.0,27.7,0.0,34,153,36.44,0.00
35000,16,77,32.3,0.0,0.0,31.5,0.0,8,161,36.86,0.00
35000,1,55,31.3,15.3,0.0,16.0,14.7,8,101,18.87,6.87
36000,1,95,32.2,14.9,0.0,16.3,14.7,10,104,18.53,10.48
36000,9,74,33.5,0.4,0.0,29.5,0.3,17,207,47.12,0.39
36000,6,34,30.4,0.0,0.0,31.1,0.0,18,187,41.26,0.00
36000,16,23,33.4,0.4,0.0,29.0,0.4,9,145,32.02,0.65
37000,18,546,34.2,0.0,0.0,23.7,0.0,158,201,41.76,0.00
37000,1,178,33.2,4.9,0.0,23.5,4.9,32,179,38.73,2.73
37000,9,116,33.2,0.7,0.0,28.8,0.5,28,166,39.45,0.00
37000,6,84,33.2,0.0,0.0,27.1,0.0,27,127,29.07,0.00
38000,18,548,34.0,0.0,0.0,23.6,0.0,140,204,42.19,0.00
38000,1,190,32.4,5.0,0.0,25.0,4.2,32,181,40.43,2.73
38000,6,101,34.5,0.0,0.0,25.5,0.0,35,148,33.56,0.00
38000,9,85,31.4,1.5,0.0,28.3,1.4,22,140,32.72,0.34
39000,18,620,33.9,0.0,0.0,23.5,0.0,183,202,41.33,0.00
39000,1,217,32.4,3.4,0.0,25.6,3.4,38,172,37.68,2.30
39000,9,68,35.0,0.0,0.0,27.6,0.0,22,163,39.01,0.02
39000,6,32,30.8,0.0,0.0,28.4,0.0,15,94,22.24,0.00
40000,18,604,34.6,0.0,0.0,23.9,0.0,177,182,38.10,0.00
40000,1,234,30.3,1.0,0.0,27.1,0.4,57,183,39.15,0.21
40000,9,38,31.8,0.1,0.0,30.0,0.1,12,150,34.38,0.00
40000,6,5,33.4,0.0,0.0,26.2,0.0,2,167,37.12,0.00
41000,18,695,34.4,0.0,0.0,23.4,0.0,215,188,38.97,0.00
41000,1,186,32.3,1.1,0.0,25.6,0.8,32,202,42.30,0.38
42000,18,695,33.6,0.0,0.0,23.9,0.0,194,183,37.91,0.00
42000,1,191,31.7,0.7,0.0,26.5,0.7,27,193,41.46,0.35
43000,18,764,33.5,0.0,0.0,23.9,0.0,247,190,38.83,0.00
43000,1,172,31.0,1.3,0.0,24.1,0.9,32,234,47.51,0.48
44000,18,747,33.7,0.0,0.0,23.9,0.0,238,224,45.66,0.00
44000,1,103,32.0,1.5,0.0,19.4,0.8,15,270,52.30,0.11
44000,25,53,30.9,15.7,0.0,15.3,14.8,12,100,18.11,8.52
45000,18,791,33.5,0.0,0.0,23.7,0.0,237,232,47.14,0.00
45000,1,75,31.6,0.9,0.0,19.7,0.4,12,271,51.08,0.25
45000,25,66,32.3,15.0,0.0,16.6,14.5,9,128,22.92,11.28
46000,18,837,32.7,0.0,0.1,23.5,0.0,261,216,43.92,0.00
46000,1,79,33.4,0.2,0.0,18.5,0.2,14,217,40.37,0.04
46000,25,77,31.6,8.5,0.0,23.2,8.0,12,160,34.08,6.22
47000,18,875,32.3,0.0,0.0,24.1,0.0,254,202,41.11,0.00
47000,1,54,32.6,1.0,0.1,18.6,0.5,12,285,53.37,0.13
47000,25,49,33.5,9.3,0.0,19.7,9.2,9,113,25.68,5.55
48000,18,483,33.5,0.1,0.0,23.1,0.1,210,138,28.19,0.07
48000,25,255,28.1,15.2,0.0,17.3,13.6,42,49,9.67,6.07
48000,1,55,27.4,6.4,0.0,19.5,3.6,10,150,26.78,2.88
49000,18,738,34.3,0.0,0.0,23.7,0.0,251,196,39.61,0.01
49000,25,74,27.6,13.7,0.0,18.4,13.7,5,120,23.65,6.24
49000,1,53,28.3,5.7,0.0,19.5,3.6,8,191,34.65,2.41
50000,18,775,30.1,0.0,0.0,22.7,0.0,284,207,38.47,0.02
50000,25,46,26.6,14.9,0.0,16.2,13.3,10,99,18.49,8.38
50000,1,31,31.4,2.7,0.0,19.6,2.7,4,192,34.98,2.70
51000,18,734,35.2,0.0,0.0,23.1,0.0,221,204,41.35,0.00
51000,25,71,28.5,13.8,0.0,16.9,13.6,11,96,18.88,7.29
51000,1,53,31.5,5.3,0.0,19.1,4.1,11,156,30.02,1.85
52000,18,690,26.5,0.0,0.0,21.3,0.0,231,199,37.13,0.01
52000,30,127,29.4,0.0,0.0,29.2,0.0,40,132,30.32,0.00
52000,25,84,26.2,15.1,0.0,17.6,14.5,13,56,9.36,7.00
52000,1,58,32.0,4.5,0.0,19.8,3.5,7,126,22.08,4.35
53000,18,536,33.3,0.0,0.0,24.5,0.0,204,207,41.04,0.00
53000,30,256,27.6,0.0,0.0,30.2,0.0,68,136,31.47,0.00
53000,25,50,27.4,15.5,0.0,15.8,15.5,5,66,11.13,8.53
53000,1,34,23.9,8.1,0.9,22.6,7.2,11,146,29.57,2.33
54000,18,616,31.9,0.0,0.1,24.1,0.0,199,230,43.68,0.00
54000,30,261,32.6,0.0,0.0,28.5,0.0,53,175,38.99,0.00
54000,1,46,24.7,10.0,0.0,21.4,8.3,9,188,34.96,4.64
54000,25,42,25.8,16.1,0.0,16.2,16.1,3,107,18.47,7.37
55000,18,582,35.0,0.0,0.0,22.9,0.0,162,250,48.25,0.02
55000,25,134,30.7,14.3,0.0,15.1,14.0,15,88,17.31,6.59
55000,30,122,27.5,0.0,0.0,28.9,0.0,32,174,38.21,0.00
56000,18,446,35.6,0.0,0.0,22.6,0.0,126,298,56.04,0.00
56000,30,91,33.0,0.0,0.0,30.0,0.0,18,232,50.74,0.00
56000,25,71,25.9,16.0,0.0,15.8,15.6,7,108,19.49,7.96
57000,18,486,35.1,0.0,0.0,23.3,0.0,124,262,50.04,0.00
57000,30,83,32.2,0.0,0.0,28.3,0.0,15,207,44.19,0.00
57000,25,81,25.9,15.5,0.0,16.5,15.3,8,107,18.50,8.33
58000,18,446,37.8,0.0,0.0,21.7,0.0,111,213,41.97,0.00
58000,25,136,25.9,18.3,0.0,18.0,17.3,8,152,32.13,8.88
59000,18,410,37.0,0.0,0.0,21.6,0.0,93,294,53.53,0.00
59000,43,158,34.6,0.0,0.0,25.9,0.0,23,203,42.24,0.00
59000,25,78,26.5,17.8,0.0,17.9,17.2,5,124,23.88,8.26
60000,18,419,34.8,0.0,0.0,23.1,0.0,129,251,47.83,0.01
60000,44,228,34.8,0.0,0.0,21.3,0.0,58,189,37.48,0.00
60000,43,154,35.7,0.0,0.0,26.4,0.0,23,225,49.12,0.00
60000,25,57,25.0,17.8,0.0,16.2,16.8,5,102,19.11,7.56
60000,47,45,34.2,0.5,0.0,23.2,0.2,15,173,36.36,0.05
61000,18,346,35.7,0.0,0.2,23.4,0.0,113,288,54.63,0.00
61000,43,245,33.6,0.0,0.0,27.2,0.0,49,245,52.46,0.00
61000,44,208,34.6,0.0,0.0,21.6,0.0,54,215,44.21,0.00
61000,25,55,26.3,17.3,0.0,16.2,17.1,5,115,21.27,7.64
61000,47,52,36.0,0.2,0.0,22.6,0.2,13,165,34.59,0.00
62000,18,361,37.5,0.0,0.1,22.0,0.0,84,357,66.75,0.00
62000,43,290,26.3,0.0,0.0,23.1,0.0,64,187,36.72,0.00
62000,44,203,35.5,0.0,0.0,20.3,0.0,47,198,40.42,0.00
62000,25,113,26.1,17.3,0.0,16.4,16.7,9,83,15.05,8.61
62000,47,38,37.2,0.3,0.1,21.5,0.3,8,207,39.65,1.41
63000,18,348,37.4,0.0,0.2,22.4,0.0,76,334,62.17,0.00
63000,43,248,34.1,0.0,0.0,24.6,0.0,35,207,43.23,0.00
63000,44,198,35.3,0.0,0.0,20.9,0.0,39,209,41.54,0.00
63000,25,89,25.7,17.9,0.0,16.3,17.0,7,122,22.98,9.88
63000,47,52,35.9,0.0,0.1,21.8,0.0,10,260,56.23,0.00
64000,18,673,36.0,0.0,0.1,21.8,0.0,134,291,54.94,0.00
64000,43,130,36.0,0.0,0.0,25.2,0.0,24,252,50.92,0.00
64000,25,115,25.3,17.0,0.0,15.7,16.5,8,124,21.96,10.52
64000,47,61,36.7,1.0,0.0,22.6,0.7,21,168,33.29,1.53
65000,18,630,36.0,0.0,0.1,21.7,0.0,136,347,63.19,0.00
65000,43,215,30.1,0.0,0.0,26.6,0.0,47,214,43.50,0.00
65000,25,72,25.2,16.6,0.0,16.4,16.5,4,112,20.21,8.74
65000,47,8,37.0,0.0,0.0,21.9,0.0,4,237,49.16,0.00
66000,18,676,35.0,0.0,0.1,21.5,0.0,170,295,52.82,0.00
66000,43,245,28.0,0.0,0.0,28.2,0.0,57,194,39.43,0.00
66000,25,80,26.4,16.2,0.0,15.7,16.1,6,69,12.15,6.23
67000,18,440,34.5,0.0,0.1,23.1,0.0,115,314,57.52,0.00
67000,43,231,29.1,0.0,0.0,24.5,0.0,58,204,40.85,0.00
67000,25,120,25.6,16.8,0.0,15.7,16.8,5,83,14.95,6.39
68000,18,416,36.5,0.0,0.1,21.7,0.0,99,322,59.73,0.00
68000,43,140,30.2,0.0,0.0,24.9,0.0,39,208,37.71,0.00
68000,25,120,26.5,15.8,0.0,15.3,15.8,8,107,18.93,8.09
69000,18,566,35.9,0.0,0.0,21.1,0.0,148,327,59.03,0.00
69000,25,108,25.0,16.4,0.0,16.1,16.4,5,91,15.87,8.69
69000,43,86,35.8,0.0,0.0,24.6,0.0,23,266,53.29,0.00
70000,18,602,33.2,0.0,0.3,22.2,0.0,165,322,58.49,0.00
70000,43,131,33.9,0.0,0.0,24.5,0.0,37,189,38.00,0.00
70000,25,92,26.9,14.2,0.0,17.1,14.2,15,58,9.44,6.16
71000,18,806,32.1,0.0,0.1,22.4,0.0,212,309,57.12,0.02
71000,43,102,31.3,0.0,0.0,27.1,0.0,34,262,51.90,0.00
71000,25,86,26.7,16.3,0.0,15.4,16.3,6,55,9.30,6.92
72000,18,566,36.0,0.0,0.1,21.5,0.0,125,325,60.61,0.02
72000,43,121,35.7,0.0,0.0,25.7,0.0,35,202,40.59,0.00
72000,25,64,25.5,16.8,0.0,15.9,16.8,3,141,24.82,9.52
73000,18,726,35.9,0.1,0.1,21.5,0.1,165,342,63.04,0.05
73000,25,99,24.8,16.9,0.0,16.3,16.8,3,149,26.11,9.12
73000,43,60,30.3,0.0,0.0,27.9,0.0,19,206,41.48,0.00
74000,18,754,34.4,0.1,0.1,22.2,0.1,188,324,58.80,0.12
74000,25,48,25.7,16.5,0.0,16.2,16.5,3,128,23.99,9.50
74000,43,41,33.6,0.0,0.0,28.3,0.0,8,307,58.70,0.00
75000,18,753,35.6,0.2,0.1,21.6,0.2,167,272,52.02,0.16
75000,25,123,25.2,15.8,0.0,16.9,15.5,9,104,18.72,8.97
75000,43,34,33.3,0.0,0.0,27.5,0.0,6,278,57.80,0.00
76000,18,756,33.6,0.2,0.1,21.4,0.2,207,254,48.12,0.10
76000,43,75,34.8,0.0,0.0,26.5,0.0,17,214,43.36,0.00
76000,25,48,26.0,16.5,0.0,15.6,15.8,6,112,20.01,9.55
77000,18,1044,26.4,0.7,0.3,20.3,0.5,380,193,33.08,0.42
77000,43,67,33.4,0.0,0.0,26.2,0.0,25,204,41.83,0.00
77000,25,13,28.5,14.7,0.0,15.1,14.7,3,122,18.27,7.09
78000,18,939,32.7,0.8,0.3,21.4,0.8,277,205,37.63,0.46
78000,43,57,35.8,0.0,0.0,26.4,0.0,12,126,27.41,0.00
78000,75,42,29.6,0.0,0.0,27.5,0.0,15,116,24.58,0.00
78000,25,22,24.4,17.5,0.0,15.3,16.8,2,126,21.47,11.90
79000,18,736,35.7,0.1,0.1,21.9,0.1,185,218,40.97,0.02
79000,25,107,25.9,16.0,0.0,16.4,16.0,3,164,31.07,7.14
79000,75,86,34.3,0.0,0.1,27.9,0.0,15,151,33.26,0.00
79000,43,50,36.9,0.0,0.0,25.1,0.0,11,190,39.78,0.00
80000,18,907,34.5,0.2,0.1,21.7,0.2,250,282,52.18,0.06
80000,75,40,31.9,0.0,0.0,28.2,0.0,8,198,41.48,0.00
80000,43,38,35.2,0.0,0.0,25.4,0.0,7,206,43.16,0.00
80000,25,36,27.4,16.1,0.0,15.1,16.1,5,128,21.47,8.38
81000,18,659,37.7,0.0,0.3,21.0,0.0,148,256,47.70,0.00
81000,25,161,23.2,19.3,0.0,19.5,18.8,8,139,30.45,7.60
81000,43,57,35.5,0.0,0.0,25.3,0.0,15,162,32.91,0.00
82000,18,201,41.7,0.0,0.2,19.9,0.0,39,281,53.98,0.00
82000,25,140,21.4,19.7,0.0,19.8,19.7,2,166,34.96,6.43
83000,18,385,42.3,0.0,0.0,20.9,0.0,69,211,45.23,0.00
83000,25,269,24.2,19.7,0.0,17.2,19.5,21,69,14.59,7.02
84000,18,443,42.5,0.0,0.1,20.8,0.0,76,330,64.02,0.01
84000,25,91,21.9,19.3,0.0,19.3,18.7,6,120,24.97,7.74
85000,18,704,42.4,0.0,0.1,21.1,0.0,107,320,66.72,0.00
85000,25,115,21.4,19.8,0.0,19.7,19.8,3,133,29.02,6.92
86000,18,414,41.3,0.1,0.1,21.7,0.1,85,280,64.20,0.04
86000,25,129,21.7,19.2,0.0,19.5,19.0,9,131,27.34,6.03
86000,85,9,42.0,0.0,0.2,17.9,0.0,5,383,71.40,0.00
87000,18,358,41.2,0.2,0.0,21.8,0.2,77,257,60.02,0.08
87000,25,120,22.5,18.9,0.0,19.2,18.5,7,111,23.37,7.07
88000,18,704,40.7,0.1,0.1,22.1,0.1,123,274,57.89,0.02
88000,25,99,21.6,19.2,0.0,20.3,19.2,7,111,23.35,7.30
89000,18,365,40.8,0.2,0.0,22.2,0.2,75,239,55.55,0.10
89000,88,110,42.4,0.0,0.0,21.5,0.0,10,228,47.02,0.00
89000,25,80,21.8,19.5,0.0,19.5,19.1,5,103,21.27,7.06
90000,18,662,41.3,0.1,0.1,22.1,0.1,114,335,69.28,0.03
90000,88,138,41.3,0.0,0.0,22.0,0.0,12,249,50.50,0.00
90000,25,83,22.6,19.0,0.0,19.4,18.9,6,120,24.34,6.97
91000,18,354,41.7,0.0,0.1,21.4,0.0,55,431,82.39,0.00
91000,88,145,41.1,0.0,0.0,22.5,0.0,25,211,43.08,0.00
91000,25,65,22.3,18.7,0.0,19.6,18.5,8,125,25.05,8.73
92000,18,302,42.3,0.0,0.1,21.0,0.0,53,420,80.14,0.00
92000,88,145,40.5,0.0,0.0,22.0,0.0,26,236,47.95,0.00
92000,25,69,20.6,19.4,0.0,19.8,18.9,4,126,25.06,8.14
93000,18,439,41.4,0.0,0.2,21.5,0.0,68,380,73.21,0.00
93000,88,158,41.9,0.0,0.0,21.7,0.0,20,244,50.50,0.00
93000,25,80,21.6,21.0,0.0,18.1,19.7,6,132,27.07,9.74
94000,18,486,42.2,0.0,0.1,20.9,0.0,54,373,72.74,0.00
94000,88,171,41.7,0.0,0.0,21.8,0.0,25,213,43.68,0.00
94000,25,147,21.4,22.7,0.0,16.9,20.7,5,122,25.14,8.65
95000,18,561,42.5,0.0,0.1,20.5,0.0,75,330,64.97,0.00
95000,88,158,41.8,0.1,0.0,21.9,0.1,18,295,60.38,0.02
95000,25,90,21.9,22.0,0.0,16.9,20.1,6,100,18.82,7.54
95000,92,76,41.4,0.5,0.2,19.9,0.5,15,289,64.03,0.25
96000,18,476,41.8,0.0,0.1,21.4,0.0,74,415,80.49,0.00
96000,92,148,38.5,0.4,0.1,20.7,0.2,33,276,61.37,0.14
96000,88,119,40.8,0.2,0.0,22.2,0.1,18,259,52.84,0.05
96000,25,64,21.4,22.6,0.0,16.7,20.6,3,115,20.86,9.76
97000,18,490,41.7,0.0,0.0,21.3,0.0,52,425,81.28,0.00
97000,92,288,40.1,0.2,0.0,22.0,0.1,55,280,63.60,0.06
97000,25,69,21.3,22.8,0.0,16.7,20.5,5,94,17.57,9.04
97000,88,61,41.9,0.0,0.0,22.0,0.0,6,269,54.94,0.00
98000,18,464,42.0,0.0,0.0,21.2,0.0,57,359,69.75,0.00
98000,92,200,41.4,0.1,0.0,21.8,0.1,29,252,56.96,0.00
98000,25,80,21.3,22.8,0.0,16.7,20.7,4,134,25.76,9.43
98000,88,24,42.3,0.0,0.0,20.9,0.0,4,300,62.42,0.00
99000,18,429,42.2,0.0,0.2,20.9,0.0,56,301,59.39,0.00
99000,92,204,41.9,0.1,0.0,21.3,0.1,39,240,55.13,0.02
99000,25,80,21.0,23.0,0.0,17.0,21.0,1,113,22.10,9.66
99000,88,37,40.0,0.0,0.0,22.3,0.0,8,200,40.95,0.00
100000,18,503,41.9,0.0,0.1,21.2,0.0,58,322,63.12,0.00
100000,92,326,41.2,0.2,0.0,21.0,0.2,60,306,69.64,0.02
100000,25,71,21.3,22.9,0.0,16.8,20.7,3,111,21.34,9.38
100000,88,8,42.1,0.0,0.0,21.9,0.0,2,252,51.58,0.00
101000,18,497,42.0,0.0,0.1,21.3,0.0,69,299,58.76,0.00
101000,92,177,42.6,0.4,0.0,20.7,0.3,36,221,51.14,0.08
101000,25,81,21.3,22.6,0.0,17.0,20.7,3,132,25.67,9.09
101000,88,7,40.9,0.0,0.0,22.7,0.0,3,238,48.54,0.00
102000,18,456,42.4,0.0,0.1,20.8,0.0,59,316,62.22,0.00
102000,92,354,40.8,0.1,0.0,21.1,0.1,60,303,67.53,0.00
102000,25,68,21.4,22.7,0.0,16.9,20.7,2,146,27.97,8.36
103000,18,452,42.3,0.0,0.1,20.9,0.0,52,334,64.75,0.00
103000,92,237,39.9,0.3,0.1,21.7,0.2,45,271,62.64,0.00
103000,25,82,21.3,22.8,0.0,17.0,20.8,2,127,24.91,8.44
104000,18,391,42.5,0.0,0.1,20.9,0.0,49,319,62.33,0.00
104000,92,189,42.0,0.3,0.0,21.6,0.3,28,279,64.28,0.13
104000,25,117,21.7,22.4,0.0,16.6,20.0,10,105,20.15,8.85
105000,18,466,42.4,0.0,0.1,21.0,0.0,70,344,67.47,0.00
105000,92,196,40.9,0.1,0.0,21.8,0.1,35,273,64.18,0.00
105000,25,75,21.7,22.3,0.0,16.9,20.0,6,90,17.03,7.73
106000,18,454,42.2,0.0,0.0,20.8,0.0,67,323,62.95,0.00
106000,92,205,40.6,0.4,0.0,21.7,0.4,49,258,59.93,0.05
106000,25,63,21.4,22.6,0.0,16.8,20.7,2,126,23.63,10.10
107000,18,411,42.5,0.0,0.0,21.0,0.0,46,328,64.18,0.00
107000,92,212,42.6,0.1,0.1,20.6,0.1,27,252,58.44,0.01
107000,100,183,41.3,0.0,0.0,20.6,0.0,22,330,71.90,0.00
107000,25,92,21.2,22.6,0.0,17.1,20.7,3,120,23.72,8.71
108000,18,470,41.3,0.0,0.1,21.7,0.0,87,298,58.47,0.00
108000,100,243,40.3,0.3,0.0,20.7,0.2,58,276,60.58,0.05
108000,92,132,38.9,0.3,0.2,23.0,0.3,35,225,50.60,0.04
108000,25,67,20.5,22.8,0.0,17.7,20.5,3,98,18.82,8.51
109000,18,416,42.3,0.0,0.0,21.2,0.0,46,362,71.43,0.00
109000,100,397,41.1,0.1,0.0,20.6,0.1,77,275,61.50,0.02
109000,25,87,21.6,22.7,0.0,16.8,20.7,2,121,23.98,7.38
110000,18,460,42.1,0.0,0.1,21.3,0.0,60,324,63.73,0.00
110000,100,320,40.9,0.1,0.0,20.1,0.1,41,323,71.65,0.00
110000,25,75,21.4,22.7,0.0,16.9,20.7,2,133,25.96,10.03
111000,18,484,41.6,0.0,0.1,21.5,0.0,73,321,63.35,0.01
111000,100,310,41.7,0.1,0.0,20.1,0.0,44,348,77.55,0.01
111000,25,75,21.1,22.9,0.0,16.7,20.5,4,99,18.47,8.91
112000,18,435,42.0,0.0,0.0,21.4,0.0,66,333,65.87,0.00
112000,100,311,42.0,0.1,0.0,20.0,0.0,35,296,65.59,0.00
112000,25,106,21.8,22.2,0.0,16.6,20.0,5,127,23.79,9.27
113000,18,505,41.8,0.0,0.1,21.5,0.0,87,297,58.93,0.01
113000,100,245,40.9,0.1,0.0,20.6,0.1,33,332,73.23,0.01
113000,25,61,21.6,22.7,0.0,16.7,20.8,2,147,29.11,10.45
114000,18,416,42.2,0.0,0.0,21.4,0.0,52,313,62.24,0.00
114000,100,284,41.3,0.1,0.0,19.8,0.0,43,321,71.54,0.00
114000,103,107,43.2,0.5,0.0,19.9,0.5,26,201,46.34,0.03
114000,25,78,21.5,22.6,0.0,16.8,20.3,4,130,25.32,9.64
115000,18,461,42.1,0.0,0.1,21.3,0.0,54,353,69.00,0.00
115000,100,260,41.1,0.1,0.0,20.7,0.1,40,347,77.24,0.00
115000,103,81,43.5,0.2,0.0,20.1,0.2,15,295,67.94,0.02
115000,25,81,21.0,23.0,0.0,17.0,21.0,1,114,22.02,8.20
116000,18,557,42.0,0.0,0.0,21.4,0.0,57,341,65.77,0.00
116000,100,176,42.0,0.0,0.2,19.7,0.0,29,410,90.54,0.00
116000,103,83,41.6,0.1,0.0,21.0,0.1,13,263,60.65,0.03
116000,25,83,21.5,22.4,0.0,16.8,19.8,6,103,20.27,7.32
117000,18,441,42.1,0.0,0.1,21.3,0.0,58,346,68.30,0.00
117000,100,253,41.6,0.1,0.2,19.4,0.0,34,289,62.48,0.00
117000,25,117,21.5,22.4,0.0,17.2,20.4,5,96,18.43,7.91
117000,103,80,42.7,0.1,0.0,20.4,0.1,14,226,51.85,0.00
118000,18,445,41.9,0.0,0.0,21.5,0.0,63,289,56.45,0.00
118000,100,234,41.5,0.5,0.0,19.8,0.3,42,258,57.21,0.06
118000,25,114,21.2,22.8,0.0,16.7,20.4,5,101,19.30,7.97
118000,103,105,42.4,0.1,0.0,21.3,0.1,21,235,53.97,0.00
119000,18,477,41.8,0.0,0.0,21.5,0.0,71,294,57.85,0.00
119000,100,193,41.8,0.0,0.0,19.9,0.0,35,329,73.11,0.00
119000,103,133,41.8,0.1,0.0,21.5,0.1,23,245,55.82,0.00
119000,25,89,21.1,22.7,0.0,17.2,20.6,3,118,22.84,9.10
120000,18,452,42.2,0.0,0.1,21.2,0.0,69,271,53.33,0.00
120000,103,225,41.2,0.1,0.0,21.1,0.1,29,244,55.85,0.00
120000,100,173,40.1,0.3,0.0,20.2,0.1,36,328,71.29,0.03
