step,mass,hard,muscle,sensor,digestive,attack,speed,age,energy,plant,meat,lineage
100000,64,38,0,0,26,0,0.000,2835,2.16,674.01,0.00,3
100000,64,39,0,0,25,0,0.000,2798,6.27,701.13,0.00,52
100000,64,39,0,0,25,0,0.000,2514,6.12,599.32,0.00,3
100000,64,38,0,0,26,0,0.000,2388,7.16,563.59,0.00,3
100000,64,23,19,0,22,19,0.297,2356,7.33,603.83,101.00,16
100000,64,38,0,0,26,0,0.000,2315,6.26,583.00,0.00,3
100000,64,38,0,0,26,0,0.000,2283,6.88,526.29,0.00,3
100000,64,38,0,0,26,0,0.000,2250,6.95,503.24,0.00,3
100000,64,38,0,0,26,0,0.000,2105,7.89,523.32,0.00,3
100000,64,23,19,0,22,19,0.297,1967,6.21,462.79,35.07,16
100000,64,39,0,0,25,0,0.000,1955,4.86,469.50,0.00,52
100000,64,23,19,0,22,19,0.297,1802,6.62,404.17,65.33,16
100000,64,38,0,1,25,0,0.000,1756,4.30,443.98,0.00,48
100000,64,23,19,0,22,19,0.297,1736,6.97,429.43,59.94,16
100000,64,39,0,0,25,0,0.000,1675,4.24,376.79,0.00,3
100000,64,40,0,0,24,0,0.000,1660,4.33,489.74,0.00,44
100000,64,38,0,0,26,0,0.000,1649,3.81,337.43,0.00,3
100000,64,23,19,0,22,19,0.297,1635,7.61,378.17,35.81,16
100000,64,40,0,0,24,0,0.000,1617,7.51,428.79,0.00,44
100000,64,23,19,0,22,19,0.297,1577,4.93,345.04,28.53,16
100000,64,38,0,0,26,0,0.000,1570,7.15,359.52,0.00,3
100000,64,38,0,3,23,0,0.000,1569,5.97,387.71,0.00,48
100000,64,23,19,0,22,19,0.297,1555,6.80,359.50,37.21,16
100000,64,38,0,1,25,0,0.000,1522,6.67,375.72,0.00,48
100000,64,23,19,0,22,19,0.297,1503,5.21,367.43,75.70,16
100000,64,38,0,0,26,0,0.000,1423,1.10,346.57,0.00,3
100000,64,38,0,3,23,0,0.000,1405,6.61,340.11,0.00,48
100000,64,41,0,1,22,0,0.000,1369,5.09,348.63,0.00,44
100000,64,23,19,0,22,19,0.297,1364,7.82,324.66,61.27,16
100000,64,38,0,3,23,0,0.000,1343,4.25,334.56,0.00,48
100000,64,23,19,0,22,19,0.297,1252,6.59,289.56,27.02,16
100000,64,39,0,0,25,0,0.000,1230,5.86,284.68,0.00,3
100000,64,23,19,0,22,19,0.297,1209,7.11,277.03,34.54,16
100000,64,38,0,0,26,0,0.000,1209,4.83,266.98,0.00,3
100000,64,40,0,0,24,0,0.000,1192,5.70,285.54,0.00,44
100000,64,23,19,0,22,19,0.297,1181,5.02,264.86,33.97,16
100000,64,39,0,0,25,0,0.000,1139,4.06,273.73,0.00,52
100000,64,40,0,0,24,0,0.000,1138,6.23,318.21,0.00,44
100000,64,23,19,0,22,19,0.297,1138,1.71,254.27,35.03,16
100000,64,23,19,0,22,19,0.297,1130,4.00,265.63,42.75,16
100000,64,23,19,0,22,19,0.297,1117,3.36,259.70,26.93,16
100000,64,23,19,0,22,19,0.297,1106,4.94,258.43,19.20,16
100000,64,39,0,0,25,0,0.000,1093,6.21,280.42,0.00,52
