step,mass,hard,muscle,sensor,digestive,attack,speed,age,energy,plant,meat,lineage
100000,64,42,0,0,22,0,0.000,2215,5.33,513.15,0.00,48
100000,64,25,17,0,22,17,0.266,1780,4.18,356.83,81.48,48
100000,64,42,0,0,22,0,0.000,1458,5.89,339.53,0.00,48
100000,64,25,17,0,22,17,0.266,1366,2.94,280.44,83.73,48
100000,64,42,0,0,22,0,0.000,1239,5.61,286.85,0.00,48
100000,64,42,0,0,22,0,0.000,1200,2.62,266.82,0.00,48
100000,64,42,0,0,22,0,0.000,1160,5.10,271.65,0.00,48
100000,64,42,0,0,22,0,0.000,1159,8.03,265.52,0.00,48
100000,64,42,0,0,22,0,0.000,1135,7.88,252.47,0.00,48
100000,64,25,17,0,22,17,0.266,1105,4.77,221.62,14.40,48
100000,64,42,0,0,22,0,0.000,1029,6.44,266.01,0.00,56
100000,64,43,0,0,21,0,0.000,1014,0.62,261.72,0.00,56
100000,64,42,0,0,22,0,0.000,1005,1.86,213.40,0.00,48
100000,64,25,17,0,22,17,0.266,999,4.79,191.78,24.43,48
100000,64,42,0,0,22,0,0.000,996,4.11,227.57,0.00,66
100000,64,48,0,0,16,0,0.000,972,3.38,184.84,0.00,48
100000,64,42,0,0,22,0,0.000,954,4.93,223.69,0.00,48
100000,64,40,0,0,24,0,0.000,944,6.63,247.83,0.00,48
100000,64,25,17,0,22,17,0.266,878,3.67,179.91,23.76,48
100000,64,42,0,0,22,0,0.000,863,4.41,211.24,0.00,56
100000,64,43,0,0,21,0,0.000,839,4.30,171.52,0.00,66
100000,64,41,0,0,23,0,0.000,829,5.73,219.88,0.00,48
100000,64,42,0,0,22,0,0.000,821,6.59,192.07,0.00,48
100000,64,41,5,0,18,5,0.078,819,7.92,163.37,3.56,48
100000,64,40,0,0,24,0,0.000,812,4.51,214.08,0.00,48
100000,64,42,0,0,22,0,0.000,802,5.40,169.56,0.00,48
100000,64,42,0,0,22,0,0.000,794,6.89,210.00,0.00,56
100000,64,43,0,0,21,0,0.000,791,2.88,182.98,0.00,56
100000,64,44,0,0,20,0,0.000,788,5.06,197.60,0.00,56
100000,64,40,0,0,24,0,0.000,781,7.50,203.50,0.00,48
100000,64,41,0,0,23,0,0.000,777,6.28,156.37,0.00,48
100000,64,42,0,0,22,0,0.000,776,5.25,168.62,0.00,48
100000,64,25,17,0,22,17,0.266,766,2.99,160.38,17.74,48
100000,64,42,0,0,22,0,0.000,755,7.16,175.00,0.00,48
100000,64,42,0,0,22,0,0.000,749,4.73,161.67,0.00,48
100000,64,25,17,0,22,17,0.266,743,5.62,162.78,18.39,48
