step,event,lineage,other,size
5000,birth,1,0,644
11000,split,4,1,158
13000,extinct,1,0,149
14000,split,6,1,347
25000,split,9,6,315
29000,extinct,6,0,29
33000,split,13,4,396
36000,extinct,4,0,5
41000,split,19,13,82
41000,split,20,13,113
42000,split,21,9,87
44000,split,24,13,70
45000,split,25,13,161
45000,extinct,13,0,41
52000,extinct,20,0,6
53000,extinct,25,0,9
62000,split,34,24,37
65000,split,38,19,220
67000,split,40,19,47
67000,split,41,19,12
69000,split,44,19,20
70000,extinct,41,0,8
71000,extinct,19,0,16
71000,extinct,34,0,24
72000,extinct,44,0,14
73000,split,46,34,51
81000,extinct,46,0,19
93000,extinct,21,0,5
108000,split,64,40,13
109000,split,65,40,126
109000,extinct,64,0,13
117000,split,70,24,61
119000,extinct,24,0,5
119000,extinct,70,0,11
124000,extinct,40,0,13
127000,split,77,65,118
135000,split,86,65,95
136000,extinct,86,0,95
143000,split,93,38,112
150000,split,96,77,9
153000,extinct,96,0,21
154000,split,100,77,81
158000,extinct,77,0,14
171000,extinct,38,0,6
176000,extinct,100,0,31
177000,split,107,65,318
178000,extinct,9,0,73
184000,extinct,93,0,51
186000,split,117,65,55
186000,split,118,65,17
187000,split,120,65,23
188000,extinct,118,0,9
192000,split,127,65,197
193000,split,128,107,164
197000,split,132,65,67
197000,split,133,65,108
198000,extinct,120,0,9
199000,split,135,127,8
201000,extinct,135,0,8
202000,split,142,138,35
203000,split,144,127,100
203000,extinct,132,0,13
204000,extinct,127,0,27
206000,extinct,65,0,6
207000,split,150,117,30
207000,extinct,142,0,14
209000,split,151,144,124
212000,split,154,128,12
213000,extinct,154,0,12
215000,split,158,144,46
216000,merge,158,144,46
219000,extinct,128,0,43
221000,split,164,144,92
222000,split,165,151,9
222000,split,166,128,7
223000,extinct,166,0,7
226000,extinct,165,0,27
228000,extinct,117,0,32
228000,extinct,133,0,34
231000,split,170,151,27
232000,split,171,151,24
234000,extinct,170,0,9
234000,extinct,171,0,10
236000,extinct,144,0,5
251000,split,180,164,17
253000,merge,180,164,12
257000,split,182,107,43
273000,split,194,164,25
274000,extinct,182,0,16
275000,split,196,164,103
275000,extinct,194,0,25
283000,extinct,196,0,78
289000,split,200,107,22
289000,extinct,151,0,5
299000,extinct,200,0,7
306000,split,203,164,39
316000,split,211,107,9
316000,split,212,107,6
317000,extinct,203,0,12
317000,extinct,211,0,9
318000,extinct,212,0,11
328000,split,222,164,122
335000,split,234,150,43
336000,merge,234,150,43
343000,split,241,150,18
344000,split,243,107,34
344000,merge,241,150,18
351000,split,250,107,72
354000,extinct,164,0,8
354000,extinct,250,0,16
355000,split,253,250,8
356000,extinct,253,0,8
359000,split,257,243,147
361000,split,261,107,38
361000,split,268,257,17
362000,extinct,257,0,264
363000,merge,261,107,121
365000,extinct,222,0,19
368000,split,273,243,47
369000,extinct,268,0,9
374000,split,290,107,104
377000,split,294,107,75
378000,split,288,275,31
380000,extinct,290,0,309
380000,extinct,294,0,18
382000,extinct,243,0,15
384000,extinct,288,0,18
386000,split,308,273,75
387000,split,309,107,70
388000,split,311,273,7
389000,split,317,310,66
390000,extinct,311,0,32
393000,split,322,317,45
394000,extinct,322,0,45
397000,extinct,309,0,10
398000,extinct,308,0,18
399000,split,328,317,14
400000,extinct,328,0,14
451000,split,372,273,10
455000,split,375,317,26
458000,extinct,375,0,12
463000,split,385,273,34
466000,split,386,273,51
466000,merge,385,273,26
469000,split,387,273,23
473000,extinct,387,0,6
475000,merge,273,372,35
481000,extinct,317,0,217
484000,split,401,317,262
484000,split,402,372,189
486000,split,405,401,184
492000,extinct,405,0,17
499000,split,414,401,46
501000,extinct,414,0,101
503000,split,417,372,36
505000,merge,417,372,31
524000,extinct,107,0,12
526000,split,431,401,170
530000,extinct,431,0,5
532000,extinct,401,0,30
538000,extinct,386,0,10
541000,split,440,372,50
541000,split,441,402,47
543000,extinct,441,0,68
544000,split,445,372,8
547000,extinct,445,0,8
551000,split,460,372,210
552000,split,467,459,325
554000,extinct,402,0,5
556000,extinct,467,0,8
558000,split,481,479,127
563000,split,486,440,53
569000,split,495,481,53
572000,extinct,495,0,23
575000,extinct,440,0,6
576000,split,510,486,37
578000,split,513,460,20
580000,extinct,513,0,10
582000,extinct,481,0,77
583000,split,520,481,34
585000,extinct,486,0,10
586000,split,530,520,581
588000,extinct,520,0,50
590000,extinct,530,0,241
592000,split,544,530,15
594000,split,546,372,165
595000,extinct,544,0,109
600000,split,550,372,129
605000,extinct,550,0,9
607000,split,556,510,16
614000,split,564,546,49
617000,extinct,546,0,6
619000,split,569,568,116
620000,extinct,510,0,17
626000,split,583,556,122
627000,extinct,556,0,106
635000,split,591,583,67
636000,extinct,583,0,10
655000,extinct,564,0,12
661000,extinct,569,0,8
662000,split,604,569,56
667000,extinct,591,0,13
668000,split,617,614,80
672000,split,622,617,5
676000,split,633,617,42
676000,extinct,622,0,5
678000,extinct,617,0,7
680000,split,637,460,38
681000,extinct,633,0,5
683000,split,642,372,136
685000,split,643,460,46
685000,split,644,460,181
685000,split,645,460,10
687000,split,649,460,55
688000,split,650,372,278
688000,extinct,645,0,9
689000,split,651,642,35
690000,extinct,642,0,9
690000,merge,643,460,27
696000,extinct,637,0,9
697000,split,657,460,48
697000,split,658,604,61
697000,extinct,649,0,7
701000,merge,657,460,62
702000,extinct,604,0,7
702000,extinct,650,0,149
704000,split,664,644,67
709000,extinct,664,0,7
710000,extinct,460,0,20
711000,split,668,651,7
713000,split,674,651,51
714000,extinct,668,0,7
717000,extinct,674,0,6
731000,split,682,372,37
737000,split,683,651,173
738000,extinct,644,0,7
738000,extinct,651,0,12
739000,split,686,651,81
741000,extinct,686,0,208
743000,split,690,682,26
744000,extinct,690,0,26
745000,extinct,658,0,9
747000,extinct,682,0,8
748000,split,694,683,348
756000,extinct,683,0,18
763000,split,711,694,18
766000,merge,711,694,26
778000,split,723,372,37
779000,extinct,723,0,37
780000,split,724,372,142
781000,merge,724,372,142
785000,split,729,372,88
789000,split,739,372,158
792000,extinct,729,0,17
794000,split,749,729,29
797000,split,754,372,132
800000,extinct,694,0,27
800000,merge,754,372,104
805000,split,762,372,98
811000,split,769,749,189
811000,split,770,749,39
813000,split,771,770,38
813000,merge,762,372,124
814000,split,773,770,20
815000,split,779,770,62
815000,extinct,770,0,29
