step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_eaten,deaths_body,escapes,plant_intake,meat_intake,stay,n,s,e,w,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,attack_mean,attack_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,gain_mean,kills_young_share,meat_majority,eaten_with_sensor,kills_by_sensor,who_decisions,who_used
110000,870,4.601,0.071,10.11,65951,49746,0,16179,0,624,1580210.5,57792.9,0.173,0.219,0.234,0.168,0.206,2266,63.91,0.54,39.15,7.85,3.70,7.90,0.05,0.45,21.00,2.82,3.70,7.90,0.058,0.124,109,0.230,0.895,0.098,0.000,0.007,35722,13094,5,0.313,0.037,0.015,0,0.000,0.150,0.031,158.44,24448,19,3.57,0.919,0.006,3961,60,0,0.000
120000,857,4.608,0.070,11.05,64911,46426,5,18493,0,868,1583791.6,65658.2,0.166,0.206,0.222,0.184,0.222,1975,63.95,0.45,40.65,7.99,3.24,7.48,0.15,1.22,19.91,2.91,3.19,7.36,0.051,0.117,155,0.156,0.883,0.099,0.000,0.018,39934,15655,4,0.536,0.049,0.043,0,0.000,0.148,0.031,159.55,25164,22,3.55,0.927,0.005,4887,131,0,0.000
130000,891,4.522,0.079,10.49,61660,44417,5,17204,0,791,1586101.9,60936.7,0.181,0.184,0.193,0.186,0.256,2049,63.90,1.06,38.82,9.02,4.56,8.62,0.06,0.77,20.46,3.04,4.46,8.44,0.071,0.135,145,0.204,0.873,0.116,0.000,0.011,38385,14115,4,0.349,0.003,0.016,0,0.000,0.157,0.034,159.11,23901,18,3.54,0.931,0.004,4526,122,0,0.000
140000,837,4.644,0.086,10.92,66290,45196,6,21142,0,942,1576609.2,75917.6,0.179,0.174,0.185,0.200,0.262,1810,63.98,0.31,41.37,9.81,5.03,9.26,0.07,1.05,17.51,2.97,5.00,9.21,0.079,0.145,131,0.173,0.876,0.112,0.000,0.012,38546,15092,4,0.636,0.141,0.011,0,0.000,0.174,0.047,158.06,25634,32,3.59,0.868,0.004,4721,405,0,0.000
150000,863,4.557,0.088,11.10,57134,41460,7,15640,1,685,1575097.9,55655.9,0.159,0.169,0.180,0.223,0.269,2068,63.96,0.90,42.27,9.16,4.29,8.92,0.02,0.50,17.37,2.57,4.22,8.84,0.068,0.142,98,0.213,0.884,0.105,0.000,0.010,34292,11973,6,0.295,0.097,0.005,0,0.000,0.172,0.044,156.72,21772,17,3.56,0.920,0.006,3193,62,0,0.000
160000,860,4.525,0.084,11.14,55359,41465,16,13881,0,548,1578952.6,48907.6,0.149,0.177,0.203,0.213,0.258,2020,63.91,1.05,43.06,8.69,3.32,7.88,0.08,0.92,17.44,4.24,3.31,7.88,0.052,0.123,135,0.278,0.894,0.087,0.000,0.019,34668,15366,5,0.484,0.000,0.021,0,0.000,0.166,0.041,156.43,21555,13,3.52,0.932,0.012,3037,42,0,0.000
170000,840,4.454,0.085,11.90,54739,41658,8,13092,1,476,1604208.1,45696.9,0.093,0.174,0.198,0.227,0.309,2050,63.86,1.29,44.23,6.55,1.79,6.02,0.10,1.18,17.74,3.06,1.72,5.81,0.028,0.095,133,0.524,0.938,0.055,0.000,0.007,32524,12015,5,0.723,0.015,0.013,0,0.000,0.164,0.039,158.72,21788,24,3.49,0.855,0.007,2632,84,0,0.000
180000,769,4.733,0.083,11.87,60022,48482,1,11608,2,498,1599654.1,40582.0,0.063,0.173,0.192,0.234,0.338,1819,63.69,1.40,38.09,8.30,3.69,7.60,0.13,1.25,21.78,5.58,3.45,7.04,0.058,0.119,241,0.113,0.875,0.111,0.000,0.014,36458,15190,3,0.549,0.133,0.020,0,0.000,0.170,0.041,158.66,25477,33,3.50,0.805,0.056,1793,204,0,0.000
190000,831,4.567,0.064,12.62,64879,52295,0,12521,1,672,1607164.0,44232.5,0.089,0.224,0.248,0.166,0.274,1519,63.90,1.29,40.18,6.75,3.31,7.65,0.04,0.55,20.37,3.25,3.20,7.38,0.052,0.120,136,0.122,0.884,0.103,0.000,0.012,39194,12354,4,0.220,0.514,0.006,0,0.000,0.133,0.022,161.04,29314,38,3.53,0.804,0.014,1404,47,0,0.000
200000,862,4.387,0.055,12.64,60227,44201,4,15991,0,829,1610472.0,55802.4,0.076,0.200,0.222,0.209,0.293,1628,63.88,0.88,40.53,6.35,3.08,7.33,0.06,0.75,20.21,3.02,3.03,7.22,0.048,0.115,135,0.282,0.879,0.101,0.000,0.020,41498,12850,8,0.265,0.139,0.009,0,0.000,0.127,0.020,160.63,26988,13,3.49,0.947,0.003,1824,11,0,0.000
210000,868,4.360,0.058,12.70,62918,43208,1,19703,0,1065,1592909.6,69484.0,0.077,0.170,0.183,0.230,0.340,1521,63.90,0.74,41.65,5.90,2.40,6.66,0.03,0.86,19.81,2.47,2.37,6.56,0.038,0.104,134,0.144,0.904,0.076,0.000,0.020,46048,18475,7,0.264,0.029,0.003,0,0.000,0.134,0.023,159.95,27894,38,3.53,0.875,0.003,2039,10,0,0.000
220000,891,4.698,0.063,12.31,58140,41791,30,16295,1,829,1586800.5,56965.2,0.182,0.132,0.149,0.213,0.324,1686,63.09,2.14,42.58,5.82,2.04,6.32,0.11,0.65,18.36,2.85,1.93,5.95,0.032,0.099,163,0.158,0.915,0.066,0.000,0.019,41566,15749,6,0.313,0.107,0.048,0,0.000,0.143,0.029,160.65,26720,32,3.50,0.881,0.008,2099,20,0,0.000
230000,876,4.637,0.064,12.52,53538,40027,27,13499,0,667,1588636.1,47638.2,0.194,0.113,0.132,0.227,0.333,1879,63.85,1.03,42.27,6.95,2.67,7.41,0.09,1.43,18.83,2.62,2.47,6.80,0.042,0.116,130,0.208,0.903,0.081,0.000,0.016,35720,12614,5,0.313,0.082,0.007,0,0.000,0.147,0.030,160.93,24280,25,3.53,0.886,0.006,1638,21,0,0.000
240000,833,4.595,0.076,12.68,53112,40528,27,12597,3,601,1583947.8,45065.2,0.145,0.119,0.138,0.246,0.352,1769,63.69,2.31,42.49,6.93,2.28,6.89,0.03,0.39,18.89,2.79,2.09,6.28,0.036,0.108,131,0.188,0.920,0.065,0.000,0.016,33943,15413,4,0.437,0.006,0.008,0,0.000,0.157,0.035,160.17,24323,25,3.58,0.906,0.002,1589,10,0,0.000
250000,856,4.595,0.073,12.75,52416,40861,29,11503,0,361,1582616.5,40537.6,0.104,0.139,0.167,0.245,0.345,1821,63.80,1.20,42.13,6.63,2.50,7.02,0.05,0.82,19.12,2.78,2.39,6.72,0.039,0.110,124,0.207,0.900,0.082,0.000,0.019,33338,11682,4,0.451,0.041,0.007,0,0.000,0.145,0.028,160.75,24344,14,3.52,0.937,0.008,1587,13,0,0.000
260000,848,4.612,0.077,12.89,54320,41721,10,12596,1,476,1579587.9,44201.4,0.072,0.137,0.168,0.255,0.368,1789,63.84,1.14,41.85,7.27,2.73,7.37,0.04,1.07,19.22,3.09,2.59,6.99,0.043,0.115,97,0.294,0.900,0.086,0.000,0.014,32983,11239,5,0.488,0.000,0.004,0,0.000,0.144,0.027,160.65,25276,14,3.51,0.943,0.004,1608,15,0,0.000
270000,893,4.612,0.069,12.62,56561,43280,16,13210,10,453,1574261.5,45960.6,0.095,0.125,0.152,0.253,0.374,1697,63.61,2.82,41.85,7.24,2.43,7.23,0.12,1.60,19.20,2.89,2.17,6.35,0.038,0.114,128,0.208,0.899,0.081,0.000,0.020,35003,12470,5,0.387,0.010,0.009,0,0.000,0.141,0.026,160.15,26315,14,3.48,0.932,0.001,1607,19,0,0.000
280000,840,4.570,0.074,12.75,55329,42866,11,12504,1,488,1576536.5,43991.1,0.095,0.132,0.157,0.254,0.363,1765,63.78,1.29,42.31,6.50,2.13,6.61,0.17,2.24,19.17,2.64,1.97,6.09,0.033,0.103,105,0.295,0.913,0.075,0.000,0.012,35076,12870,5,0.405,0.023,0.006,0,0.000,0.149,0.030,160.44,25450,14,3.52,0.940,0.004,1459,8,0,0.000
290000,841,4.577,0.082,12.82,55649,43045,11,12592,0,435,1575858.6,44188.1,0.052,0.145,0.175,0.258,0.370,1729,63.80,1.20,42.10,6.51,2.55,6.95,0.00,0.03,19.15,2.93,2.45,6.63,0.040,0.109,103,0.378,0.901,0.081,0.000,0.018,33740,13467,4,0.568,0.000,0.001,0,0.000,0.152,0.033,160.36,25712,16,3.51,0.923,0.007,1374,13,0,0.000
300000,841,4.562,0.067,12.82,56208,42351,9,13847,1,467,1574818.4,49265.9,0.046,0.143,0.169,0.265,0.376,1682,63.72,2.13,41.72,7.36,2.63,7.20,0.08,1.03,19.28,3.47,2.49,6.84,0.041,0.113,113,0.364,0.898,0.084,0.000,0.018,35014,15291,3,0.434,0.037,0.010,0,0.000,0.138,0.024,160.04,25881,20,3.56,0.919,0.004,1530,7,0,0.000
310000,862,4.621,0.075,13.44,57269,43632,7,13601,8,579,1567896.5,48592.2,0.049,0.157,0.175,0.260,0.359,1701,63.73,2.24,42.66,6.65,1.97,6.37,0.06,0.96,19.04,3.16,1.85,6.00,0.031,0.100,139,0.316,0.918,0.066,0.000,0.016,36883,16119,4,0.756,0.000,0.006,0,0.000,0.143,0.027,158.45,26064,26,3.57,0.905,0.002,1694,8,0,0.000
320000,899,4.403,0.074,13.22,57843,46089,4,11707,6,358,1580829.8,40272.2,0.047,0.169,0.206,0.239,0.339,1560,61.52,10.53,40.50,10.91,2.40,7.06,0.08,0.92,18.54,3.39,2.24,6.49,0.038,0.110,147,0.279,0.900,0.082,0.000,0.018,36002,13259,3,0.496,0.022,0.011,0,0.000,0.145,0.027,160.29,27686,19,3.44,0.896,0.006,1414,53,0,0.000
330000,872,4.515,0.077,13.00,71035,45511,0,25290,261,875,1602132.9,68286.7,0.061,0.140,0.175,0.251,0.374,1431,60.21,13.26,39.97,13.35,2.84,7.41,0.02,0.25,17.38,3.83,2.62,6.95,0.046,0.121,146,0.247,0.851,0.136,0.000,0.013,43302,17903,4,0.497,0.075,0.006,0,0.000,0.145,0.028,159.97,31660,38,2.70,0.791,0.008,2694,495,0,0.000
340000,838,4.670,0.083,13.46,60146,43770,2,16316,92,564,1602781.1,49996.2,0.047,0.141,0.174,0.260,0.378,1555,62.73,7.37,42.76,8.88,1.97,6.33,0.12,1.50,17.88,3.40,1.85,5.97,0.031,0.099,145,0.187,0.912,0.079,0.000,0.010,37383,15191,4,0.332,0.356,0.010,0,0.000,0.156,0.034,160.06,27876,29,3.06,0.845,0.013,1846,63,0,0.000
350000,911,4.373,0.077,13.30,63069,45326,5,17489,176,504,1613660.0,53825.8,0.047,0.135,0.163,0.262,0.394,1464,59.53,14.39,39.73,13.96,2.56,7.26,0.20,2.33,17.04,3.72,2.41,6.91,0.041,0.116,170,0.182,0.889,0.089,0.000,0.022,38840,15383,5,0.277,0.310,0.023,0,0.000,0.145,0.028,159.77,29019,31,3.08,0.824,0.008,2825,262,0,0.000
360000,1021,4.019,0.067,13.23,79816,45703,1,33226,776,1192,1613215.2,73005.5,0.061,0.124,0.136,0.277,0.402,1234,51.82,22.42,33.87,19.17,2.47,6.62,0.07,1.35,15.40,5.50,1.87,6.15,0.067,0.147,194,0.270,0.887,0.090,0.000,0.023,49558,21885,5,0.485,0.249,0.006,0,0.000,0.138,0.023,159.97,36970,38,2.20,0.765,0.009,2930,344,0,0.000
370000,1043,3.791,0.088,12.66,78761,48592,16,29324,807,877,1613014.0,65754.6,0.055,0.119,0.131,0.274,0.420,1206,45.05,23.50,23.80,18.50,5.38,10.17,0.54,2.85,15.33,5.39,4.70,8.94,0.085,0.159,289,0.180,0.761,0.206,0.000,0.033,49350,22647,4,0.192,0.519,0.094,0,0.000,0.180,0.047,160.17,37243,39,2.24,0.769,0.058,2634,517,0,0.000
380000,868,4.437,0.081,13.83,77177,47348,18,29089,897,901,1604361.2,69492.0,0.104,0.107,0.122,0.260,0.407,1272,60.35,12.00,40.40,13.06,2.67,7.50,0.11,1.00,17.17,3.82,2.56,7.19,0.042,0.117,158,0.354,0.897,0.088,0.000,0.015,48695,22845,5,0.658,0.000,0.016,0,0.000,0.152,0.032,160.11,35325,51,2.39,0.732,0.013,3503,1569,0,0.000
390000,1165,3.622,0.062,13.04,86268,41652,3,42202,2114,1098,1609926.0,83482.4,0.054,0.105,0.133,0.304,0.404,1145,44.72,26.13,25.50,20.77,4.75,9.49,0.23,2.03,14.24,5.44,4.43,9.05,0.079,0.156,195,0.191,0.813,0.167,0.000,0.021,54048,23544,6,0.215,0.130,0.027,0,0.000,0.133,0.022,160.22,38656,41,1.98,0.758,0.027,2776,563,0,0.000
400000,1096,3.825,0.077,12.78,118524,40985,6,72230,5372,2280,1598023.0,117580.9,0.062,0.109,0.135,0.326,0.367,964,46.71,26.11,28.51,20.68,3.86,8.83,0.07,1.13,14.28,5.93,3.51,8.24,0.063,0.145,179,0.208,0.850,0.135,0.000,0.015,77581,41361,4,0.301,0.010,0.005,0,0.000,0.153,0.032,159.95,49342,52,1.63,0.694,0.012,2555,1062,0,0.000
410000,1271,3.427,0.075,12.17,122493,42429,3,74338,5548,2257,1601991.0,116685.9,0.066,0.114,0.139,0.321,0.359,1019,40.49,28.07,23.16,21.17,4.15,9.05,0.05,0.54,13.14,6.41,3.65,8.33,0.075,0.167,230,0.153,0.824,0.147,0.000,0.029,80547,48236,4,0.367,0.045,0.017,0,0.000,0.144,0.027,159.41,50328,58,1.57,0.670,0.028,1985,584,0,0.000
420000,1339,3.285,0.071,10.40,129378,42462,1,82019,4828,2034,1603567.5,126303.4,0.065,0.106,0.154,0.313,0.362,1079,38.47,27.95,21.58,21.11,3.81,8.73,0.08,1.75,12.99,6.84,3.41,8.13,0.066,0.151,224,0.143,0.818,0.142,0.000,0.040,86473,51089,4,0.465,0.001,0.008,0,0.000,0.141,0.025,159.63,48911,56,1.54,0.670,0.034,2177,627,0,0.000
430000,1108,3.840,0.080,11.75,117778,43419,3,71091,3496,1687,1602603.4,113509.1,0.060,0.095,0.148,0.312,0.385,1237,46.52,25.90,27.53,20.36,4.62,9.44,0.02,0.46,14.35,6.26,4.26,8.86,0.079,0.164,192,0.181,0.795,0.172,0.000,0.032,76632,45357,4,0.319,0.014,0.004,0,0.000,0.152,0.032,159.50,44761,59,1.60,0.665,0.018,2541,921,0,0.000
440000,1047,3.834,0.081,12.16,126437,41590,4,80069,4835,1698,1589889.2,123670.7,0.067,0.086,0.136,0.322,0.390,1170,48.94,25.30,30.47,19.73,4.24,9.20,0.01,0.26,14.21,6.13,3.98,8.65,0.070,0.151,157,0.233,0.816,0.166,0.000,0.018,84443,52971,4,0.378,0.051,0.005,0,0.000,0.158,0.036,159.48,45880,62,1.54,0.654,0.012,2219,977,0,0.000
450000,1428,3.148,0.069,10.49,119454,46084,5,69873,3111,1676,1599212.6,114371.7,0.061,0.087,0.181,0.300,0.371,1193,35.79,27.89,19.79,21.20,3.22,8.18,0.01,0.19,12.76,6.93,2.92,7.61,0.056,0.143,231,0.156,0.845,0.121,0.000,0.034,76374,41456,4,0.512,0.012,0.004,0,0.000,0.139,0.025,159.52,46021,54,1.64,0.689,0.021,2125,999,0,0.000
460000,1035,3.860,0.069,12.28,112543,42810,4,66794,3328,1662,1608886.8,113117.2,0.064,0.091,0.159,0.311,0.375,1213,50.00,24.42,30.71,19.71,4.38,9.41,0.01,0.43,14.90,5.58,3.98,8.67,0.071,0.152,158,0.257,0.835,0.144,0.001,0.020,72293,38420,5,0.266,0.047,0.001,0,0.000,0.148,0.031,160.19,44359,45,1.69,0.724,0.010,2138,1468,0,0.000
470000,1130,3.630,0.070,12.08,117270,43613,5,68792,4765,1779,1610017.0,114066.9,0.061,0.092,0.180,0.310,0.358,1161,45.40,26.31,28.08,21.19,2.88,7.73,0.02,0.46,14.43,6.04,2.71,7.39,0.047,0.124,178,0.158,0.863,0.112,0.000,0.026,78912,43372,7,0.327,0.006,0.003,0,0.000,0.139,0.025,160.41,46347,52,1.66,0.700,0.004,2369,937,0,0.000
480000,1225,3.450,0.061,11.88,113244,42306,7,66351,4485,1805,1606648.2,107765.6,0.062,0.102,0.181,0.304,0.352,1265,42.11,27.51,24.83,21.02,3.88,8.80,0.10,1.28,13.30,6.05,3.61,8.34,0.067,0.151,195,0.154,0.831,0.145,0.001,0.023,77599,45458,5,0.180,0.292,0.016,0,0.000,0.134,0.024,160.37,43111,51,1.62,0.701,0.019,2173,807,0,0.000
490000,1302,3.303,0.069,11.11,120434,42654,9,72489,5205,1880,1608393.9,112877.2,0.070,0.085,0.151,0.324,0.370,1154,38.60,28.15,22.24,21.44,3.56,8.46,0.06,0.98,12.74,6.95,3.19,7.85,0.067,0.166,210,0.146,0.823,0.142,0.001,0.034,83005,49274,7,0.432,0.000,0.012,0,0.000,0.147,0.029,160.40,47013,60,1.56,0.674,0.043,2578,1531,0,0.000
500000,1147,3.601,0.055,12.08,112514,43903,5,64982,3779,1722,1607597.9,107413.2,0.059,0.104,0.208,0.297,0.332,1172,46.41,26.27,28.00,20.48,4.21,9.16,0.03,0.56,14.16,6.09,3.92,8.60,0.069,0.151,173,0.167,0.820,0.154,0.000,0.026,74182,39865,7,0.313,0.058,0.005,0,0.000,0.126,0.019,160.73,44298,48,1.65,0.716,0.017,2060,468,0,0.000
510000,1078,3.906,0.061,12.67,102905,40926,3,58996,3049,1975,1610297.5,100397.2,0.062,0.117,0.192,0.297,0.332,1243,49.15,25.33,31.25,19.82,3.27,8.18,0.05,0.75,14.58,6.51,3.03,7.78,0.056,0.137,156,0.160,0.866,0.112,0.000,0.021,71466,37567,6,0.290,0.000,0.010,0,0.000,0.134,0.023,160.61,41355,51,1.70,0.708,0.010,1836,807,0,0.000
520000,1235,3.442,0.060,11.52,105422,43953,14,58247,3051,1576,1614862.0,97574.3,0.054,0.115,0.253,0.277,0.302,1239,41.44,28.16,24.10,20.90,4.24,9.06,0.03,0.48,13.07,6.50,4.02,8.69,0.069,0.145,169,0.171,0.812,0.155,0.001,0.032,71974,39225,6,0.393,0.000,0.006,0,0.000,0.129,0.021,160.63,41264,49,1.68,0.730,0.022,1778,812,0,0.000
530000,893,4.395,0.057,13.73,111493,41440,5,66446,3944,1404,1602131.5,107022.4,0.069,0.122,0.188,0.299,0.322,1167,59.16,15.61,39.01,14.31,3.57,8.49,0.00,0.00,16.58,3.96,3.34,8.06,0.057,0.135,107,0.432,0.851,0.131,0.000,0.018,79593,44948,5,0.686,0.019,0.000,0,0.000,0.131,0.023,160.05,44363,55,1.61,0.687,0.010,1651,1068,0,0.000
540000,848,4.618,0.058,14.56,58802,39228,15,19269,335,519,1628048.8,53235.2,0.040,0.152,0.208,0.267,0.334,1474,61.59,11.47,42.55,10.65,1.94,6.60,0.08,1.45,17.02,3.53,1.82,6.20,0.030,0.103,108,0.403,0.921,0.067,0.000,0.012,37744,12759,3,0.654,0.213,0.005,0,0.000,0.138,0.025,160.85,27868,26,2.76,0.850,0.000,1374,242,0,0.000
550000,1154,3.724,0.060,13.33,84272,42460,18,40668,820,848,1616418.8,81547.6,0.057,0.137,0.178,0.278,0.350,944,46.07,26.82,28.12,20.77,3.91,8.90,0.11,1.61,13.93,6.30,3.54,8.28,0.062,0.141,145,0.284,0.841,0.143,0.000,0.016,54434,20599,4,0.245,0.475,0.021,0,0.000,0.132,0.021,160.63,41193,38,2.01,0.785,0.012,5410,245,0,0.000
560000,1056,3.863,0.063,13.40,101359,40880,6,59617,954,1408,1623887.5,102682.4,0.061,0.133,0.171,0.288,0.347,974,49.56,23.98,30.04,20.06,3.57,8.52,0.08,1.44,15.87,6.68,3.42,8.17,0.057,0.136,169,0.293,0.848,0.132,0.000,0.021,65027,26570,5,0.270,0.010,0.009,0,0.000,0.133,0.022,161.04,46155,39,1.72,0.757,0.008,4074,613,0,0.000
570000,1061,3.864,0.063,13.17,99070,40977,13,57019,1056,1506,1617619.2,104980.5,0.068,0.140,0.180,0.275,0.337,1087,49.01,24.06,29.01,20.01,4.38,9.24,0.02,0.40,15.60,5.88,4.11,8.79,0.077,0.166,171,0.178,0.799,0.172,0.000,0.029,60071,26407,7,0.251,0.133,0.007,0,0.000,0.133,0.023,160.68,41790,37,1.84,0.763,0.015,3016,573,0,0.000
580000,1203,3.532,0.057,13.22,100168,42017,16,57087,906,1475,1616200.9,99536.2,0.064,0.140,0.163,0.280,0.353,1069,43.34,27.17,24.83,20.82,4.45,9.31,0.07,0.88,13.99,6.33,4.23,8.90,0.070,0.146,178,0.183,0.815,0.164,0.000,0.022,65031,30831,6,0.185,0.217,0.017,0,0.000,0.127,0.018,160.66,43079,44,1.74,0.732,0.015,2500,564,0,0.000
590000,1013,3.921,0.053,13.56,107372,39238,14,66784,1526,1621,1612521.6,105817.8,0.053,0.132,0.150,0.307,0.358,859,53.64,21.39,33.16,18.41,4.60,9.44,0.13,1.26,15.76,4.21,4.40,9.05,0.073,0.150,128,0.192,0.809,0.165,0.000,0.026,75916,38908,4,0.262,0.276,0.048,0,0.000,0.123,0.019,160.43,48996,51,1.58,0.711,0.011,6555,582,0,0.000
600000,870,4.515,0.060,13.97,55845,39306,41,16578,63,635,1630265.2,49063.2,0.040,0.140,0.169,0.282,0.370,1576,63.05,6.60,42.16,9.79,3.30,8.37,0.11,1.55,17.48,2.48,3.11,7.84,0.052,0.131,106,0.213,0.876,0.108,0.000,0.016,36406,11132,6,0.263,0.007,0.008,0,0.000,0.128,0.019,160.93,26092,20,2.96,0.889,0.005,2170,115,0,0.000
610000,840,4.657,0.062,14.08,57730,42597,27,15018,118,422,1619717.5,48612.5,0.040,0.131,0.157,0.283,0.389,1403,63.04,6.67,42.50,9.65,3.06,8.00,0.05,0.95,17.42,2.70,2.93,7.67,0.048,0.125,106,0.152,0.888,0.101,0.000,0.011,37520,12285,6,0.417,0.049,0.006,0,0.000,0.139,0.024,160.10,27527,19,3.24,0.919,0.005,1404,17,0,0.000
620000,838,4.636,0.050,13.64,61934,43381,27,18284,244,435,1610852.1,51786.2,0.054,0.139,0.145,0.283,0.379,1400,63.27,4.41,41.64,9.01,2.92,7.59,0.16,1.44,18.54,4.24,2.75,7.13,0.046,0.119,157,0.203,0.891,0.104,0.000,0.005,43722,18237,6,0.272,0.103,0.019,0,0.000,0.124,0.018,159.27,29871,24,2.83,0.876,0.000,2888,185,0,0.000
630000,921,4.302,0.059,13.71,55816,42953,9,12742,29,324,1614683.4,43391.4,0.041,0.136,0.154,0.289,0.380,1492,57.64,16.88,37.73,16.00,3.01,7.95,0.08,1.46,16.82,3.83,2.85,7.56,0.047,0.124,147,0.210,0.876,0.103,0.000,0.021,39177,15350,6,0.353,0.107,0.011,0,0.000,0.135,0.024,159.61,26499,15,3.41,0.938,0.011,1936,18,0,0.000
