step,lineage,size,hard,muscle,sensor,digestive,attack,bodies,age,plant,meat
20000,1,521,40.1,1.1,0.0,22.8,0.6,95,110,28.31,0.07
20000,21,162,25.2,19.8,0.0,19.0,19.8,4,111,24.48,6.49
20000,20,93,41.3,0.3,0.0,22.4,0.2,27,142,34.37,0.00
20000,23,20,41.8,0.9,0.0,21.4,0.9,6,124,28.72,0.00
21000,1,570,41.1,1.1,0.0,21.8,0.8,110,141,34.56,0.08
21000,21,182,25.5,19.6,0.0,18.8,19.3,8,145,32.15,6.61
21000,20,29,43.3,0.0,0.0,20.7,0.0,6,248,53.47,0.00
22000,1,628,40.8,1.2,0.0,22.1,1.0,149,127,31.06,0.10
22000,21,158,26.8,18.3,0.0,18.9,18.3,9,117,26.04,6.53
22000,20,6,43.5,0.7,0.0,19.8,0.7,3,197,45.77,0.00
23000,1,673,40.4,1.0,0.1,22.5,0.7,134,147,35.55,0.12
23000,21,146,26.1,19.0,0.0,18.8,19.0,10,106,22.43,6.52
24000,1,500,40.8,0.7,0.1,22.5,0.5,84,160,37.77,0.06
24000,21,136,25.1,20.1,0.0,18.6,19.3,5,150,32.63,7.82
25000,1,500,40.3,0.7,0.0,22.9,0.5,110,164,39.23,0.16
25000,21,144,26.2,19.5,0.0,18.3,19.1,10,120,25.32,6.93
26000,1,477,40.0,0.4,0.0,23.6,0.2,80,150,35.13,0.01
26000,21,146,24.8,20.3,0.0,18.7,19.5,7,125,26.90,8.09
27000,1,465,40.3,0.4,0.0,23.2,0.2,75,149,35.81,0.01
27000,21,161,25.8,19.3,0.0,18.8,19.3,8,115,25.16,7.69
28000,1,535,42.0,0.7,0.1,21.3,0.4,101,147,35.30,0.06
28000,32,145,40.4,2.0,0.0,21.6,1.6,27,112,27.57,0.14
28000,21,135,25.3,19.7,0.0,18.9,18.9,13,100,21.72,8.12
29000,1,382,42.7,0.5,0.0,20.8,0.4,90,145,35.05,0.02
29000,21,263,24.5,20.6,0.0,18.8,19.3,18,88,21.74,6.50
29000,32,98,42.1,1.7,0.0,20.3,1.0,24,81,22.90,0.10
30000,1,421,42.5,1.0,0.0,20.5,0.6,94,146,34.37,0.06
30000,32,153,41.7,0.9,0.0,21.4,0.8,31,127,33.16,0.18
30000,21,139,23.3,22.1,0.0,18.4,19.8,10,81,18.41,7.52
31000,1,466,40.8,1.3,0.1,21.9,0.8,108,181,41.62,0.20
31000,32,167,42.2,0.9,0.0,20.9,0.7,37,123,30.85,0.11
31000,21,148,22.4,22.2,0.0,19.3,19.9,12,82,17.37,9.92
32000,1,523,42.0,1.1,0.1,20.8,0.5,100,175,41.06,0.16
32000,32,182,39.8,1.5,0.0,22.7,0.5,48,123,30.97,0.02
32000,21,73,22.2,22.2,0.0,19.6,20.2,8,90,17.84,8.31
33000,1,519,41.3,1.2,0.1,21.4,0.8,121,199,45.22,0.25
33000,32,142,43.7,0.7,0.0,19.7,0.6,28,124,31.43,0.03
33000,21,125,22.7,22.4,0.0,18.8,20.4,7,105,23.09,7.38
34000,1,535,40.1,1.3,0.1,22.5,0.9,124,194,43.39,0.22
34000,32,159,41.5,0.5,0.0,22.0,0.3,30,147,36.08,0.02
34000,21,104,22.2,23.0,0.0,18.7,20.7,4,117,24.69,7.63
34000,33,8,44.5,0.0,0.0,19.5,0.0,2,286,63.02,0.00
35000,1,443,40.8,0.9,0.1,22.2,0.6,68,204,46.05,0.22
35000,32,193,42.3,0.8,0.0,20.9,0.5,35,176,43.21,0.03
35000,21,107,22.2,22.8,0.0,19.0,19.5,13,95,20.35,7.18
35000,33,20,43.5,0.1,0.0,20.4,0.1,3,168,37.47,0.00
36000,1,336,41.8,0.8,0.1,21.3,0.4,51,195,44.77,0.14
36000,32,298,40.2,1.7,0.0,22.0,0.9,59,132,33.07,0.39
36000,21,96,22.6,22.5,0.0,18.8,20.5,4,93,20.14,7.06
37000,1,520,41.9,0.9,0.0,21.2,0.6,88,188,43.18,0.19
37000,32,196,42.5,0.7,0.0,20.8,0.4,36,143,34.64,0.18
37000,21,101,22.4,22.8,0.0,18.7,20.2,7,91,19.79,6.60
38000,1,398,40.5,1.1,0.1,22.3,0.8,87,184,40.76,0.11
38000,32,205,38.8,0.7,0.0,24.5,0.4,56,140,34.00,0.13
38000,21,87,22.2,22.9,0.0,18.8,20.4,8,78,16.62,8.74
39000,1,363,39.7,1.3,0.0,23.0,0.7,80,163,36.98,0.12
39000,32,224,39.7,0.6,0.0,23.8,0.4,64,127,31.58,0.15
39000,21,81,21.8,22.5,0.0,19.8,20.1,5,73,15.81,6.75
40000,1,373,40.9,1.1,0.0,22.1,0.5,79,178,40.41,0.06
40000,32,156,40.4,0.5,0.0,23.1,0.5,34,135,32.83,0.07
40000,21,111,26.7,18.8,0.0,15.9,18.6,11,123,24.28,8.52
41000,1,304,40.4,0.9,0.0,22.6,0.8,60,170,38.94,0.16
41000,32,174,40.4,0.9,0.0,22.7,0.6,37,110,28.46,0.04
41000,21,122,26.5,18.6,0.0,15.8,18.1,8,130,25.76,6.88
42000,36,265,41.0,1.4,0.0,21.5,1.2,51,176,41.52,0.24
42000,1,179,38.8,1.9,0.0,23.2,1.4,47,187,41.76,0.46
42000,21,131,27.9,17.4,0.0,15.6,17.4,10,144,28.34,7.72
42000,32,126,39.8,0.6,0.0,23.6,0.5,25,136,33.76,0.11
43000,36,325,40.0,2.2,0.1,21.7,1.4,77,169,39.74,0.23
43000,1,172,38.7,1.6,0.0,23.6,1.4,36,190,41.90,0.32
43000,21,126,26.8,18.4,0.0,15.8,18.3,7,143,28.47,8.63
43000,32,99,40.1,0.5,0.0,23.4,0.5,17,143,34.80,0.04
44000,36,328,40.1,2.0,0.0,21.8,0.9,66,219,50.68,0.16
44000,1,233,37.2,1.9,0.0,24.9,1.2,53,192,41.75,0.19
44000,21,66,27.5,17.8,0.0,15.7,17.8,7,143,26.73,9.24
44000,32,60,38.0,0.9,0.0,25.0,0.5,12,125,32.30,0.08
45000,1,321,38.6,0.8,0.0,24.6,0.6,66,181,40.49,0.13
45000,36,231,39.3,2.5,0.0,21.8,1.2,44,178,41.41,0.24
45000,21,90,27.6,17.6,0.0,15.9,17.6,7,135,26.25,8.97
45000,32,67,40.4,0.8,0.0,22.8,0.4,11,105,27.27,0.05
46000,1,343,41.9,0.8,0.0,21.3,0.4,89,133,31.98,0.03
46000,36,244,41.1,1.5,0.0,21.2,0.8,60,153,36.17,0.22
46000,32,104,40.9,1.3,0.0,21.6,0.8,18,134,33.63,0.14
46000,21,95,26.8,18.7,0.0,16.1,18.0,13,88,17.74,8.78
46000,37,46,42.8,1.2,0.0,20.0,0.9,14,185,40.38,0.00
47000,1,504,42.2,0.3,0.0,21.5,0.3,106,176,40.22,0.06
47000,21,123,25.9,19.2,0.0,16.0,19.2,5,125,25.63,7.90
47000,36,119,40.3,2.7,0.0,20.2,1.0,28,166,37.23,0.51
47000,32,73,41.0,0.2,0.0,22.8,0.2,11,119,30.07,0.11
47000,37,31,42.3,0.1,0.0,21.6,0.1,7,190,42.45,0.00
48000,1,544,41.5,0.3,0.0,22.2,0.2,119,192,44.84,0.10
48000,21,109,25.7,19.6,0.0,15.7,18.8,10,111,21.78,9.32
48000,32,64,42.5,0.7,0.0,20.8,0.4,11,166,41.44,0.18
48000,36,62,39.5,2.5,0.0,21.2,0.4,12,180,42.82,0.23
48000,37,16,42.1,1.0,0.0,20.9,0.6,2,202,45.17,0.00
49000,1,620,40.3,0.3,0.0,23.3,0.2,133,211,48.28,0.01
49000,21,74,25.6,19.7,0.0,15.6,18.3,9,121,23.42,9.88
49000,36,70,39.1,2.4,0.0,21.8,0.3,13,127,29.74,0.09
49000,37,39,38.3,0.4,0.6,24.8,0.4,12,179,41.13,0.00
49000,32,28,41.9,0.6,0.0,21.6,0.6,10,205,49.00,0.12
50000,1,588,41.3,0.3,0.0,22.4,0.1,118,199,45.20,0.02
50000,21,105,26.5,18.9,0.0,15.5,18.5,9,133,26.43,8.02
50000,36,41,39.4,2.7,0.0,20.9,0.2,8,158,36.07,0.00
50000,32,28,42.2,0.4,0.0,21.4,0.4,4,237,53.05,0.14
50000,37,25,43.9,0.0,0.0,20.1,0.0,6,181,40.90,0.00
51000,1,650,40.3,0.5,0.0,23.2,0.3,140,198,45.35,0.07
51000,21,83,25.6,19.6,0.0,15.8,19.6,3,109,21.53,10.01
51000,36,22,38.6,3.1,0.0,21.3,0.0,2,160,37.67,0.00
51000,32,18,41.8,0.2,0.0,21.9,0.0,2,108,25.72,0.00
52000,1,656,39.6,0.4,0.0,23.9,0.3,154,197,46.04,0.10
52000,21,64,26.1,18.8,0.0,16.2,18.8,7,118,23.07,7.92
52000,36,31,36.7,5.7,0.0,20.5,0.0,4,125,30.26,0.00
52000,32,10,43.3,1.2,0.0,19.5,1.2,3,239,58.27,0.00
53000,1,612,41.3,0.2,0.0,22.5,0.1,112,204,47.94,0.03
53000,21,139,26.0,19.1,0.0,15.7,18.8,9,86,16.41,7.66
53000,36,26,37.6,4.6,0.0,20.7,0.1,3,151,34.38,0.00
54000,1,684,40.4,0.3,0.0,23.3,0.2,122,201,46.35,0.06
54000,21,101,26.0,19.6,0.0,15.5,19.0,7,139,27.50,9.25
54000,40,25,37.4,1.3,0.0,25.4,0.7,6,243,62.42,0.70
54000,36,17,39.0,3.0,0.0,21.0,0.0,1,131,31.07,0.00
55000,1,403,42.2,0.5,0.0,21.3,0.3,100,121,29.16,0.00
55000,21,252,29.4,16.8,0.0,16.6,16.8,36,80,18.23,6.50
56000,1,710,41.4,0.4,0.0,22.2,0.1,116,194,45.46,0.00
56000,21,136,25.7,19.2,0.0,16.2,19.1,7,121,24.51,7.61
57000,1,696,41.1,0.3,0.0,22.5,0.2,136,204,47.68,0.02
57000,21,153,25.8,19.2,0.0,16.0,19.2,7,153,31.23,8.22
58000,1,740,41.1,0.5,0.0,22.4,0.4,157,210,48.39,0.04
58000,21,104,25.5,19.6,0.0,15.9,19.3,6,146,29.22,10.12
59000,1,667,41.4,0.3,0.0,22.3,0.3,141,206,47.87,0.04
59000,21,124,25.8,19.2,0.0,16.2,19.0,7,149,29.63,9.28
60000,1,333,41.2,0.6,0.0,22.2,0.4,72,209,49.05,0.10
60000,21,132,26.2,19.5,0.0,15.4,18.8,11,130,26.65,7.88
61000,1,372,40.5,0.7,0.0,22.8,0.4,73,247,58.57,0.10
61000,21,107,27.1,18.8,0.0,15.2,18.7,14,92,17.65,8.61
62000,1,393,39.5,1.1,0.0,23.4,0.9,97,220,50.57,0.27
62000,21,80,25.2,20.0,0.0,15.5,18.8,6,153,30.50,10.03
63000,1,370,38.8,2.0,0.0,23.2,1.5,72,192,44.67,1.11
63000,21,76,25.6,19.6,0.0,15.8,19.6,3,133,26.14,9.19
63000,46,28,40.1,0.0,0.0,23.9,0.0,9,195,42.84,0.00
64000,1,383,40.5,1.0,0.0,22.5,0.8,87,226,50.06,0.31
64000,48,278,40.6,0.2,0.0,23.2,0.2,58,221,52.47,0.01
64000,21,115,25.4,19.6,0.0,16.0,19.1,5,159,31.48,9.49
64000,46,32,40.2,0.0,0.0,23.8,0.0,6,267,59.77,0.00
65000,48,344,42.7,0.2,0.0,21.2,0.1,49,159,38.56,0.00
65000,1,193,42.7,0.3,0.0,21.0,0.2,28,190,42.36,0.04
65000,21,39,26.9,18.4,0.0,15.4,18.4,5,227,46.60,18.00
65000,46,7,45.0,0.0,0.0,19.0,0.0,6,392,77.79,0.00
66000,48,574,41.7,0.3,0.0,22.0,0.3,103,186,44.60,0.01
66000,1,110,42.0,0.1,0.0,21.9,0.1,18,215,46.42,0.00
66000,21,73,25.6,19.7,0.0,15.7,19.0,6,160,32.95,9.58
67000,48,595,42.3,0.2,0.0,21.5,0.2,102,195,46.83,0.02
67000,21,102,25.5,19.6,0.0,16.0,19.6,3,154,31.13,7.73
67000,1,78,41.9,1.0,0.0,21.0,0.7,11,213,47.18,0.00
68000,48,639,42.1,0.2,0.0,21.7,0.1,108,188,45.25,0.00
68000,21,106,25.8,19.9,0.0,15.3,18.8,10,129,25.67,8.55
68000,1,57,42.8,0.4,0.0,20.8,0.4,15,193,42.08,0.00
69000,48,616,41.2,0.2,0.0,22.5,0.2,125,199,48.29,0.02
69000,21,142,26.2,19.2,0.0,15.7,19.1,9,144,29.31,7.37
69000,1,72,40.9,0.2,0.0,22.8,0.2,14,241,53.91,0.00
70000,48,583,40.9,0.3,0.0,22.9,0.2,114,197,48.57,0.01
70000,1,127,41.5,0.6,0.0,21.8,0.4,25,218,49.24,0.05
70000,21,104,25.3,19.8,0.0,15.9,19.8,3,167,33.91,10.56
71000,48,540,40.8,0.3,0.0,22.9,0.2,117,176,42.85,0.04
71000,1,178,43.3,0.4,0.0,20.3,0.3,24,294,64.27,0.13
71000,21,108,25.5,19.6,0.0,15.8,19.6,4,149,29.98,10.37
72000,48,571,40.9,0.2,0.0,23.0,0.1,121,189,46.57,0.01
72000,1,136,40.3,0.5,0.0,23.2,0.3,27,341,73.57,0.12
72000,21,108,25.9,19.2,0.0,16.1,18.8,10,148,29.50,10.16
73000,48,582,41.2,0.2,0.0,22.6,0.2,114,190,45.71,0.01
73000,1,126,41.7,0.7,0.0,21.6,0.4,22,329,69.49,0.03
73000,21,124,25.9,19.4,0.0,15.8,19.4,6,167,34.19,8.71
74000,48,447,41.2,0.2,0.0,22.7,0.2,92,201,49.35,0.00
74000,1,129,42.3,0.4,0.0,21.3,0.3,22,296,61.82,0.03
74000,21,117,24.8,20.1,0.0,16.2,19.7,5,176,35.45,8.91
75000,48,481,40.5,0.2,0.0,23.3,0.2,86,178,43.55,0.02
75000,21,122,25.9,19.3,0.0,15.8,19.3,5,186,37.44,10.46
75000,1,117,41.9,0.6,0.0,21.6,0.1,19,288,60.39,0.07
76000,48,399,40.1,0.2,0.0,23.7,0.2,76,172,42.33,0.00
76000,1,156,41.3,0.6,0.0,22.1,0.3,25,222,48.03,0.09
76000,21,117,26.3,18.9,0.0,15.9,18.6,7,117,23.33,8.59
77000,48,454,40.5,0.4,0.0,23.1,0.3,104,187,46.55,0.02
77000,1,144,41.6,0.6,0.0,21.8,0.5,28,223,48.33,0.35
77000,21,113,25.5,19.5,0.0,16.0,19.4,6,145,29.30,7.75
78000,48,479,41.0,0.2,0.0,22.7,0.2,85,188,45.95,0.00
78000,1,122,41.4,0.6,0.0,22.0,0.4,21,242,53.04,0.10
78000,56,121,40.1,0.6,0.0,23.3,0.4,32,179,42.99,0.00
78000,21,115,26.1,19.4,0.0,15.6,18.9,10,139,27.48,8.59
79000,48,349,41.7,0.3,0.0,22.0,0.3,77,174,42.73,0.00
79000,56,194,41.7,0.8,0.0,21.5,0.4,44,169,40.74,0.04
79000,1,130,42.8,0.2,0.0,21.0,0.2,20,237,53.38,0.04
79000,21,128,25.4,20.0,0.0,16.0,19.4,9,125,25.53,9.75
80000,48,455,40.7,0.4,0.0,22.9,0.3,99,173,42.16,0.03
80000,56,185,41.5,0.6,0.0,21.8,0.6,31,206,49.97,0.20
80000,21,122,25.2,20.1,0.0,15.6,19.3,5,129,25.85,8.43
80000,1,79,41.7,0.2,0.0,22.1,0.2,16,267,57.56,0.00
81000,48,479,41.3,0.4,0.0,22.4,0.3,87,206,50.23,0.10
81000,56,153,41.5,0.1,0.0,22.4,0.1,27,203,48.56,0.00
81000,21,117,25.4,19.8,0.0,15.6,19.3,6,162,32.21,10.42
81000,1,89,42.8,0.5,0.0,20.7,0.4,19,304,66.32,0.04
82000,48,386,41.3,0.4,0.0,22.2,0.4,81,199,46.85,0.19
82000,56,241,41.7,0.5,0.0,21.8,0.4,47,205,49.26,0.01
82000,1,109,42.4,0.9,0.0,20.6,0.8,26,308,66.14,0.32
82000,21,90,26.5,18.9,0.0,15.5,18.8,9,154,30.61,9.38
83000,48,428,41.1,0.3,0.0,22.5,0.3,108,222,51.63,0.06
83000,56,203,41.6,0.3,0.0,22.2,0.3,45,221,52.89,0.11
83000,21,112,26.3,19.1,0.0,15.5,19.1,9,131,26.59,7.01
83000,1,91,40.4,0.5,0.0,23.1,0.3,19,353,74.50,0.14
84000,48,489,40.8,0.3,0.0,23.0,0.2,96,266,60.04,0.04
84000,56,151,42.0,0.2,0.0,21.8,0.2,38,223,52.63,0.00
84000,21,108,25.6,19.5,0.0,15.9,19.5,4,166,33.13,9.01
84000,1,70,41.3,1.1,0.0,21.6,0.6,14,292,61.13,0.16
85000,48,469,40.8,0.4,0.0,22.9,0.3,69,270,60.95,0.14
85000,56,167,42.1,0.1,0.0,21.8,0.1,37,187,44.30,0.00
85000,21,125,25.4,19.7,0.0,15.9,19.7,4,162,33.15,8.23
85000,1,54,41.6,1.1,0.0,21.4,0.8,6,295,61.49,0.21
86000,48,563,40.8,0.2,0.0,22.9,0.1,99,249,56.53,0.01
86000,56,137,42.5,0.1,0.0,21.4,0.1,27,209,49.17,0.00
86000,21,96,25.1,20.0,0.0,15.9,19.7,3,197,39.86,8.17
86000,1,30,42.3,0.1,0.0,21.7,0.1,7,232,47.42,0.11
87000,48,503,40.4,0.3,0.0,23.2,0.3,85,265,60.26,0.05
87000,56,124,42.1,0.1,0.0,21.8,0.1,30,207,48.32,0.03
87000,21,110,25.9,19.6,0.0,15.6,19.6,6,166,32.89,9.52
87000,1,32,40.9,0.2,0.0,22.8,0.2,4,226,46.67,0.14
88000,48,423,40.6,0.4,0.0,23.0,0.3,96,239,54.30,0.06
88000,56,183,41.5,0.3,0.0,22.1,0.1,38,158,37.15,0.00
88000,21,113,25.0,19.9,0.0,16.1,19.4,5,196,40.02,9.09
88000,1,22,40.3,0.4,0.0,23.3,0.3,5,167,36.77,0.15
89000,48,444,40.6,0.6,0.0,22.8,0.5,84,248,56.73,0.13
89000,56,177,42.5,0.1,0.0,21.4,0.1,40,195,45.95,0.00
89000,21,114,25.8,19.3,0.0,15.9,19.3,4,183,36.81,7.23
89000,1,38,42.1,1.2,0.0,20.7,1.2,5,194,40.88,0.09
90000,48,448,40.8,0.4,0.0,22.8,0.4,77,244,55.36,0.07
90000,21,121,25.6,19.6,0.0,15.9,19.6,3,164,33.52,8.31
90000,56,70,42.5,0.1,0.0,21.5,0.1,15,179,42.05,0.00
90000,1,52,42.4,0.6,0.0,21.0,0.6,7,348,72.91,0.55
91000,48,440,40.6,0.6,0.0,22.8,0.5,96,242,54.82,0.06
91000,56,172,40.5,0.0,0.0,23.5,0.0,35,199,47.49,0.00
91000,21,110,26.0,19.4,0.0,15.6,19.4,7,180,36.66,7.57
91000,58,52,42.2,0.0,0.0,21.8,0.0,8,144,35.53,0.00
91000,1,46,42.7,1.0,0.0,20.3,1.0,8,374,77.98,0.39
92000,48,445,40.8,0.4,0.0,22.8,0.4,85,268,60.58,0.06
92000,56,189,40.6,0.2,0.0,23.2,0.2,27,204,48.84,0.02
92000,21,116,25.9,19.2,0.0,16.1,19.2,6,163,33.08,8.48
92000,1,61,41.4,1.2,0.0,21.4,1.0,10,320,65.27,0.78
92000,58,37,42.3,0.4,0.0,21.4,0.4,9,161,36.97,0.00
93000,48,435,40.8,0.5,0.0,22.7,0.4,83,224,51.37,0.30
93000,56,176,40.6,0.2,0.0,23.1,0.2,44,195,45.88,0.02
93000,1,114,42.0,1.0,0.0,20.9,0.7,17,256,53.84,0.14
93000,21,101,25.4,19.6,0.0,16.0,19.6,2,190,38.54,8.79
93000,58,17,42.8,0.0,0.0,21.2,0.0,8,190,48.02,0.00
94000,48,246,41.0,0.8,0.0,22.2,0.8,57,251,57.46,0.63
94000,56,234,40.6,0.1,0.0,23.3,0.1,44,195,46.47,0.00
94000,1,132,41.9,1.0,0.0,21.2,0.9,17,315,66.26,0.24
94000,21,105,24.9,19.8,0.0,16.2,19.6,5,182,36.74,8.54
94000,58,11,34.9,0.9,0.0,28.2,0.5,4,159,40.37,0.00
95000,48,289,38.5,3.5,0.0,22.0,3.3,59,247,55.02,2.03
95000,56,202,40.2,0.4,0.0,23.4,0.3,43,200,48.70,0.03
95000,1,146,41.8,1.4,0.0,20.9,1.2,20,387,81.91,0.47
95000,21,76,25.2,20.0,0.0,15.8,19.2,6,129,26.18,7.82
96000,48,284,38.6,3.1,0.0,22.3,3.1,56,257,57.03,2.51
96000,56,195,40.9,0.2,0.0,22.9,0.2,44,185,43.62,0.00
96000,1,98,41.2,1.1,0.0,21.7,1.1,19,374,79.09,0.32
96000,21,88,25.4,19.7,0.0,15.8,19.7,3,117,23.94,6.77
97000,48,351,39.6,2.0,0.0,22.4,2.0,70,203,45.94,1.47
97000,56,260,42.3,0.1,0.0,21.6,0.0,47,172,40.41,0.00
97000,21,122,23.9,21.1,0.0,17.6,20.0,5,139,29.82,7.87
97000,1,114,41.8,0.4,0.0,21.8,0.2,12,287,61.00,0.00
98000,48,358,40.4,1.1,0.0,22.5,0.9,75,203,46.64,0.36
98000,56,301,42.1,0.2,0.0,21.7,0.1,51,179,42.96,0.00
98000,21,131,23.6,21.4,0.0,17.6,20.0,8,155,32.92,8.10
98000,1,45,42.0,0.1,0.0,21.9,0.1,6,293,61.78,0.00
99000,48,356,40.2,1.7,0.0,22.1,1.6,64,222,50.96,1.06
99000,56,355,41.4,0.2,0.0,22.4,0.2,66,180,42.74,0.00
99000,21,62,25.5,19.3,0.0,16.5,19.0,6,124,25.13,8.48
99000,1,18,42.2,0.0,0.0,21.8,0.0,3,280,60.15,0.00
100000,48,469,37.9,3.6,0.0,22.5,3.5,83,236,52.39,2.00
100000,56,267,41.4,0.4,0.0,22.3,0.3,63,187,43.81,0.00
100000,21,51,25.7,19.7,0.0,15.5,19.7,2,156,32.59,7.30
100000,1,6,45.0,0.0,0.0,19.0,0.0,1,340,67.01,0.00
101000,48,466,36.3,5.1,0.0,22.6,5.0,82,248,55.31,2.23
101000,56,248,40.7,0.2,0.0,23.1,0.2,63,183,43.63,0.01
101000,21,43,25.0,20.0,0.0,16.0,20.0,1,126,26.27,9.37
102000,48,494,35.5,5.4,0.0,23.1,5.3,99,233,51.50,2.41
102000,56,291,39.0,0.3,0.0,24.7,0.3,85,153,37.08,0.04
102000,21,31,25.0,20.0,0.0,16.0,20.0,1,175,36.80,7.98
103000,56,282,39.2,0.3,0.0,24.5,0.3,74,179,44.38,0.00
103000,48,246,30.8,10.1,0.0,23.0,9.8,26,279,60.55,4.91
103000,21,32,26.1,19.0,0.0,15.6,19.0,3,140,29.54,6.59
104000,56,242,39.9,0.2,0.0,23.9,0.2,57,140,34.75,0.03
104000,48,235,31.6,9.6,0.0,22.8,9.3,34,259,55.25,5.68
104000,21,35,29.8,16.3,0.0,14.2,15.0,10,112,22.13,10.56
105000,56,326,39.9,0.2,0.0,23.9,0.1,71,162,40.42,0.00
105000,48,197,30.4,10.4,0.0,23.3,10.3,21,283,60.22,7.86
105000,21,50,26.0,18.5,0.0,16.6,18.5,5,80,16.87,6.55
106000,56,371,40.8,0.2,0.0,23.0,0.2,71,158,39.38,0.02
106000,48,167,32.6,8.5,0.0,22.8,8.4,25,224,47.68,5.16
106000,21,55,24.9,20.4,0.0,15.7,20.0,2,127,25.43,10.04
107000,56,286,39.2,0.6,0.0,24.2,0.5,73,134,33.42,0.22
107000,48,264,38.0,3.0,0.0,23.1,3.0,45,309,68.74,2.33
107000,21,95,25.5,19.7,0.0,15.7,19.7,4,140,28.73,8.45
107000,69,56,40.1,0.7,0.0,22.8,0.7,14,239,52.49,0.19
108000,48,357,38.7,2.7,0.0,22.6,2.6,55,280,63.40,1.95
108000,56,278,38.8,0.4,0.0,24.8,0.3,73,145,36.48,0.01
108000,21,64,25.6,19.7,0.0,15.5,18.2,7,135,26.94,6.35
108000,69,61,40.2,0.9,0.0,22.9,0.6,16,371,84.49,0.00
109000,48,332,39.4,2.0,0.0,22.6,2.0,51,281,63.35,0.82
109000,56,262,39.1,0.4,0.0,24.5,0.3,55,159,40.16,0.01
109000,21,103,26.2,18.9,0.0,15.8,18.9,8,151,30.50,9.30
109000,69,65,40.4,0.3,0.0,23.3,0.3,9,328,76.03,0.00
109000,71,63,41.2,0.0,0.1,22.7,0.0,10,216,53.64,0.00
110000,48,370,39.7,1.4,0.0,22.9,1.3,58,253,57.37,0.60
110000,56,209,39.4,0.2,0.0,24.4,0.1,53,172,41.59,0.02
110000,21,85,25.3,19.9,0.0,15.8,19.7,3,173,34.49,8.07
