step,lineage,size,hard,muscle,sensor,digestive,attack,bodies,age,plant,meat
45000,19,202,44.2,0.0,0.0,19.7,0.0,44,152,35.24,0.00
45000,9,172,23.0,20.9,0.0,20.1,20.9,4,211,42.41,6.34
45000,25,161,43.0,1.2,0.1,19.7,1.0,31,114,27.97,0.12
45000,20,131,42.7,0.6,0.2,20.4,0.5,28,169,39.24,0.03
45000,21,65,41.8,0.0,0.0,22.1,0.0,2,218,49.94,0.00
45000,24,59,43.1,0.3,0.0,20.6,0.3,14,200,44.46,0.00
46000,19,237,43.9,0.0,0.0,20.0,0.0,46,161,37.68,0.00
46000,9,154,22.6,21.4,0.1,19.8,20.7,5,150,29.91,6.64
46000,24,115,42.4,0.2,0.3,21.1,0.2,13,173,40.24,0.00
46000,25,110,43.1,0.9,0.0,20.0,0.9,21,134,31.66,0.00
46000,21,81,42.1,0.0,0.0,21.8,0.0,5,223,50.69,0.00
46000,20,53,43.6,0.2,0.0,20.2,0.2,10,139,31.34,0.00
47000,19,294,43.8,0.1,0.1,20.0,0.1,54,184,41.94,0.00
47000,24,177,42.2,0.1,0.2,21.4,0.1,28,181,41.57,0.00
47000,9,143,22.8,21.2,0.0,19.9,20.9,2,170,33.37,5.76
47000,25,94,43.0,1.3,0.3,19.4,1.3,17,138,32.74,0.00
47000,21,88,42.1,0.1,0.0,21.7,0.1,5,208,47.00,0.00
47000,20,12,40.3,0.8,1.1,21.8,0.0,3,147,35.10,0.00
48000,19,321,43.7,0.1,0.0,20.1,0.1,47,164,38.72,0.00
48000,24,242,42.5,0.3,0.2,21.0,0.3,46,150,34.55,0.00
48000,9,134,23.0,20.8,0.0,20.2,20.8,2,145,29.44,6.39
48000,25,73,43.3,1.8,0.0,18.9,1.7,23,121,28.51,0.05
48000,21,68,42.1,0.0,0.0,21.9,0.0,4,294,64.71,0.00
48000,20,10,42.5,0.0,0.0,21.5,0.0,2,127,32.43,0.00
49000,19,294,44.0,0.1,0.3,19.6,0.1,49,176,40.57,0.00
49000,24,234,42.6,0.3,0.0,21.2,0.3,36,197,46.41,0.02
49000,9,186,23.1,21.0,0.0,19.9,21.0,2,171,34.23,6.07
49000,25,71,42.9,1.6,0.3,19.3,1.4,16,125,29.14,0.15
49000,21,34,42.9,0.0,0.0,21.1,0.0,5,314,67.64,0.00
49000,20,12,43.9,1.6,0.0,18.5,1.6,5,91,21.55,0.00
50000,19,412,43.7,0.0,0.0,20.2,0.0,60,168,38.59,0.00
50000,9,155,25.9,17.9,0.0,20.2,17.7,6,151,30.33,6.62
50000,24,137,42.9,0.1,0.0,21.0,0.1,21,249,56.30,0.00
50000,21,81,42.1,0.0,0.0,21.9,0.0,2,228,50.74,0.00
50000,25,56,43.2,1.3,0.0,19.5,1.3,13,180,41.49,0.17
50000,20,13,43.2,0.0,0.0,20.8,0.0,3,157,37.01,0.00
51000,19,391,43.5,0.0,0.0,20.4,0.0,44,175,40.04,0.00
51000,24,220,42.7,0.3,0.1,20.9,0.1,33,162,37.33,0.03
51000,9,182,25.0,18.7,0.0,20.2,18.7,6,162,33.08,5.52
51000,21,70,41.5,0.0,0.0,22.5,0.0,2,240,51.84,0.00
51000,25,13,42.8,0.8,0.0,20.5,0.8,4,192,41.09,0.26
51000,20,6,43.2,0.5,0.0,20.3,0.5,3,160,37.97,0.00
52000,19,288,43.1,0.1,0.0,20.7,0.1,49,180,41.46,0.00
52000,24,232,42.9,0.2,0.1,20.9,0.1,50,167,38.09,0.00
52000,9,180,23.4,21.0,0.0,19.6,20.9,9,114,23.14,7.54
52000,21,57,41.1,0.0,0.0,22.9,0.0,5,202,45.11,0.00
52000,25,9,41.9,0.3,0.0,21.8,0.3,2,178,41.73,0.00
53000,19,424,43.2,0.1,0.1,20.5,0.1,66,194,42.99,0.00
53000,24,265,42.8,0.5,0.3,20.4,0.3,61,177,40.88,0.02
53000,9,103,22.7,21.1,0.0,20.2,21.0,3,142,28.10,7.64
53000,21,73,41.5,0.0,0.0,22.5,0.0,3,263,57.51,0.00
54000,19,367,42.9,0.2,0.1,20.7,0.1,69,201,45.08,0.00
54000,24,275,42.3,0.7,0.1,20.9,0.7,79,185,42.49,0.13
54000,21,109,41.6,0.0,0.0,22.3,0.0,6,235,51.09,0.00
54000,9,81,22.9,21.3,0.0,19.8,20.9,4,137,26.96,8.05
55000,19,467,42.9,0.1,0.1,20.7,0.1,94,183,41.33,0.01
55000,24,247,41.5,1.2,0.1,21.3,1.2,59,179,40.64,0.29
55000,9,95,23.1,21.2,0.0,19.8,21.0,2,140,28.32,6.25
55000,21,77,41.8,0.0,0.0,22.2,0.0,9,230,49.60,0.00
56000,19,451,43.1,0.1,0.0,20.7,0.1,75,196,45.14,0.00
56000,24,205,41.8,0.8,0.0,21.4,0.5,40,176,41.18,0.19
56000,9,137,23.0,21.1,0.0,20.0,21.0,2,150,29.11,6.47
56000,21,77,42.0,0.0,0.0,22.0,0.0,5,203,45.19,0.00
57000,19,441,43.2,0.1,0.3,20.4,0.1,74,167,39.21,0.00
57000,24,261,42.0,0.4,0.1,21.5,0.2,36,177,41.13,0.00
57000,9,159,24.5,19.4,0.0,20.0,19.2,7,161,30.92,6.18
57000,21,32,41.6,0.0,0.0,22.4,0.0,3,387,83.97,0.00
58000,19,390,43.1,0.1,0.1,20.7,0.1,63,181,41.68,0.00
58000,24,242,42.2,0.2,0.0,21.6,0.2,31,155,36.21,0.00
58000,9,140,24.0,20.0,0.0,19.9,19.8,6,150,29.39,5.97
58000,21,67,41.7,0.4,0.0,22.0,0.3,7,276,60.19,0.00
59000,19,378,43.2,0.1,0.0,20.5,0.1,69,168,39.41,0.00
59000,24,251,42.4,0.1,0.0,21.6,0.1,23,171,39.57,0.00
59000,9,143,22.8,21.1,0.2,19.9,20.8,4,153,29.36,7.31
59000,21,52,41.8,0.0,0.1,22.2,0.0,3,263,57.48,0.00
60000,24,253,42.2,0.2,0.0,21.6,0.2,44,183,42.10,0.00
60000,19,226,42.5,0.4,0.1,20.8,0.3,35,170,40.02,0.00
60000,9,137,23.0,21.0,0.0,20.0,21.0,2,161,31.16,7.02
60000,21,45,41.6,0.0,0.0,22.4,0.0,4,288,63.27,0.00
61000,19,244,43.2,0.0,0.1,20.7,0.0,45,161,38.45,0.00
61000,24,199,42.4,0.2,0.0,21.4,0.2,23,174,39.82,0.00
61000,9,153,23.0,21.1,0.0,19.9,21.0,3,162,30.91,7.47
61000,21,67,41.9,0.0,0.0,22.1,0.0,6,272,58.31,0.00
62000,19,217,42.5,0.1,0.3,21.0,0.1,40,146,33.51,0.00
62000,24,195,42.6,0.5,0.1,20.8,0.3,34,151,34.82,0.02
62000,9,151,23.0,21.0,0.0,20.0,21.0,1,161,31.32,6.94
62000,21,70,42.0,0.0,0.0,22.0,0.0,3,247,54.56,0.00
62000,34,37,42.8,0.0,0.0,21.2,0.0,7,168,39.83,0.00
63000,24,187,42.7,0.1,0.0,21.2,0.1,29,178,40.75,0.00
63000,9,126,23.0,20.9,0.1,20.0,20.9,2,155,30.85,7.05
63000,19,92,42.2,0.0,0.0,21.8,0.0,19,166,38.24,0.00
63000,34,51,42.1,0.1,0.0,21.8,0.1,12,101,24.86,0.00
63000,21,45,42.1,0.0,0.0,21.9,0.0,2,262,56.73,0.00
64000,24,168,42.2,0.4,0.0,21.3,0.4,33,181,42.75,0.00
64000,9,134,23.1,20.7,0.0,20.1,20.7,4,132,25.97,7.64
64000,19,85,42.7,0.0,0.0,21.3,0.0,16,145,35.35,0.00
64000,21,66,41.8,0.0,0.0,22.2,0.0,4,223,49.29,0.00
64000,34,52,43.3,0.0,0.0,20.7,0.0,14,96,24.61,0.00
65000,38,220,43.1,0.1,0.1,20.8,0.1,36,221,49.26,0.00
65000,24,220,42.2,0.3,0.0,21.5,0.3,36,163,38.00,0.00
65000,9,124,22.9,21.0,0.1,20.0,20.8,5,137,26.99,7.59
65000,34,57,41.9,0.1,0.2,21.9,0.1,13,95,23.57,0.00
65000,21,50,41.6,0.0,0.0,22.4,0.0,5,292,64.01,0.00
65000,19,43,42.9,0.0,0.0,21.1,0.0,9,159,37.06,0.00
66000,38,249,42.9,0.1,0.0,21.0,0.1,48,224,50.07,0.00
66000,24,177,42.2,0.4,0.0,21.3,0.4,33,206,46.52,0.06
66000,9,121,23.0,21.0,0.0,20.0,21.0,2,124,24.22,6.55
66000,34,77,42.0,0.7,0.0,21.3,0.1,17,139,31.81,0.00
66000,21,64,42.0,0.4,0.0,21.6,0.3,4,289,63.41,0.00
66000,19,53,42.4,0.1,0.0,21.4,0.1,11,149,34.47,0.00
67000,38,260,42.2,0.4,0.1,21.3,0.4,50,236,52.63,0.02
67000,24,169,42.8,0.4,0.0,20.8,0.4,22,183,42.11,0.04
67000,9,138,23.0,21.0,0.0,20.0,21.0,1,159,30.75,7.07
67000,21,65,42.1,0.0,0.0,21.9,0.0,4,240,51.90,0.00
67000,19,64,43.4,0.1,0.0,20.5,0.1,13,143,34.68,0.00
67000,34,52,41.4,0.5,0.1,22.0,0.3,15,128,30.61,0.06
67000,40,47,42.7,0.0,0.0,21.3,0.0,6,151,36.91,0.00
67000,41,12,42.2,0.0,0.0,21.8,0.0,4,178,41.04,0.00
68000,38,200,43.0,0.1,0.1,20.9,0.1,32,246,54.39,0.02
68000,24,185,42.4,0.7,0.1,20.9,0.4,31,175,39.85,0.04
68000,40,149,41.7,0.0,0.0,22.2,0.0,25,139,34.79,0.00
68000,9,109,22.8,21.3,0.0,19.9,20.8,2,168,32.53,7.17
68000,21,52,42.0,0.0,0.0,22.0,0.0,1,247,54.72,0.00
68000,19,35,42.3,0.0,0.0,21.7,0.0,9,138,33.13,0.00
68000,34,23,42.4,0.3,0.0,21.3,0.3,9,174,41.88,0.00
68000,41,11,43.3,0.0,0.0,20.7,0.0,2,238,55.91,0.00
69000,38,233,42.4,0.2,0.1,21.3,0.2,43,225,49.60,0.01
69000,24,171,42.6,0.6,0.0,20.8,0.6,37,182,41.49,0.06
69000,40,156,42.0,0.1,0.2,21.7,0.1,31,160,38.93,0.00
69000,9,92,23.0,21.2,0.0,19.8,21.0,3,157,30.33,7.12
69000,21,81,42.2,0.0,0.0,21.7,0.0,7,237,53.05,0.00
69000,19,43,43.0,0.0,0.0,20.9,0.0,8,130,30.43,0.00
69000,34,24,40.5,0.2,0.0,23.2,0.2,7,117,31.00,0.00
69000,44,20,43.3,0.8,0.0,20.0,0.8,10,198,46.64,0.00
69000,41,8,43.5,0.0,0.0,20.5,0.0,2,149,32.50,0.00
70000,38,269,43.0,0.0,0.0,20.9,0.0,35,223,47.44,0.00
70000,24,181,42.8,0.3,0.0,20.9,0.3,29,152,35.35,0.00
70000,9,157,22.9,21.1,0.0,20.0,20.9,5,160,31.29,6.22
70000,40,129,43.2,0.0,0.0,20.8,0.0,28,158,38.71,0.00
70000,21,48,41.8,0.0,0.0,22.2,0.0,4,261,55.93,0.00
70000,44,39,44.0,0.9,0.0,19.1,0.9,5,109,26.93,0.10
70000,19,16,43.1,0.0,0.0,20.9,0.0,3,160,36.62,0.00
71000,38,282,42.6,0.2,0.0,21.2,0.2,51,208,45.56,0.00
71000,40,176,43.1,0.1,0.0,20.8,0.1,39,132,31.97,0.00
71000,24,166,42.3,0.2,0.0,21.4,0.2,32,169,39.51,0.00
71000,9,121,23.0,21.1,0.0,19.9,21.0,2,150,29.06,7.31
71000,21,41,42.0,0.0,0.0,22.0,0.0,2,223,48.50,0.00
71000,44,14,42.6,0.1,0.0,21.3,0.1,3,163,37.99,0.24
72000,40,253,42.9,0.1,0.1,20.8,0.0,48,148,35.81,0.00
72000,38,207,42.3,0.0,0.0,21.6,0.0,30,262,58.95,0.00
72000,9,148,23.0,21.0,0.0,20.0,21.0,2,134,26.07,5.72
72000,24,121,42.0,0.3,0.0,21.6,0.3,21,149,36.15,0.00
72000,21,55,41.9,0.0,0.0,22.1,0.0,3,257,56.67,0.00
73000,40,265,42.6,0.3,0.1,20.7,0.3,52,138,33.26,0.00
73000,38,200,42.9,0.1,0.0,21.0,0.1,34,191,41.58,0.00
73000,24,150,42.1,0.6,0.2,21.1,0.6,27,149,35.09,0.07
73000,9,131,23.2,20.9,0.0,19.9,20.9,3,126,24.48,6.61
73000,21,71,41.4,0.3,0.0,22.2,0.3,6,243,52.56,0.00
73000,46,51,41.3,1.3,0.0,21.5,0.6,13,148,33.51,0.00
74000,40,281,42.6,0.0,0.0,20.9,0.0,53,147,34.74,0.01
74000,38,251,42.6,0.2,0.2,21.0,0.2,40,208,45.23,0.01
74000,9,129,22.8,21.3,0.0,19.9,20.8,4,129,24.89,6.33
74000,46,77,43.0,0.8,0.2,19.9,0.6,17,118,28.15,0.00
74000,24,77,42.5,1.1,0.1,20.3,0.9,17,151,35.21,0.25
74000,21,58,42.1,0.0,0.0,21.8,0.0,6,278,60.59,0.00
75000,40,245,43.3,0.0,0.0,20.5,0.0,45,165,39.24,0.00
75000,38,241,42.6,0.0,0.0,21.3,0.0,36,228,49.57,0.00
75000,9,135,23.1,20.8,0.0,20.0,20.8,2,160,31.23,7.50
75000,24,124,42.4,1.0,0.0,20.6,1.0,24,171,39.91,0.13
75000,21,74,42.0,0.0,0.0,22.0,0.0,8,260,56.32,0.00
75000,46,41,42.1,0.1,0.0,21.8,0.1,9,139,31.74,0.00
76000,40,243,43.4,0.0,0.0,19.9,0.0,55,171,39.74,0.00
76000,38,218,41.5,0.3,0.1,22.0,0.3,56,184,40.99,0.01
76000,24,164,42.6,0.8,0.2,20.5,0.8,37,134,31.61,0.08
76000,9,108,23.3,20.7,0.1,19.9,20.7,7,139,26.64,7.16
76000,21,82,42.2,0.0,0.0,21.7,0.0,6,227,49.33,0.00
76000,46,45,41.4,1.0,0.2,21.5,0.4,15,133,30.96,0.00
77000,38,273,42.3,0.5,0.0,21.2,0.3,36,198,43.45,0.07
77000,40,197,43.3,0.0,0.0,20.1,0.0,51,178,40.40,0.00
77000,24,171,42.2,1.1,0.1,20.6,0.6,42,163,37.92,0.14
77000,9,153,23.1,21.1,0.0,19.8,20.7,4,146,29.01,5.81
77000,46,47,42.5,0.1,0.0,21.4,0.1,9,135,30.73,0.00
77000,21,33,41.8,0.0,0.0,22.2,0.0,2,285,61.68,0.00
78000,38,298,42.8,0.1,0.0,21.0,0.1,39,209,45.71,0.00
78000,40,210,42.5,0.1,0.1,21.2,0.1,44,150,35.83,0.00
78000,24,173,43.1,0.8,0.0,20.1,0.8,26,176,41.63,0.02
78000,9,145,23.0,21.0,0.0,20.0,21.0,1,164,31.77,7.57
78000,46,34,43.1,0.1,0.0,20.8,0.1,3,140,32.13,0.14
78000,21,21,42.0,0.0,0.0,22.0,0.0,1,298,64.45,0.00
79000,38,278,42.2,0.2,0.1,21.5,0.2,45,207,45.41,0.00
79000,40,197,42.9,0.2,0.0,20.5,0.2,39,163,38.50,0.00
79000,24,156,42.4,0.4,0.0,21.2,0.4,31,144,34.58,0.02
79000,9,113,22.8,21.4,0.0,19.8,20.8,3,181,35.89,6.75
79000,21,34,42.3,0.0,0.0,21.7,0.0,2,255,55.83,0.00
79000,46,19,41.7,2.1,0.3,19.9,0.3,6,159,37.52,0.00
80000,38,288,42.2,0.3,0.1,21.4,0.3,45,208,45.20,0.02
80000,40,245,42.7,0.1,0.3,20.7,0.1,71,131,31.02,0.00
80000,24,159,42.2,0.3,0.0,21.5,0.2,29,164,38.53,0.02
80000,9,101,23.3,20.6,0.0,20.1,19.6,7,131,25.62,6.32
80000,21,49,42.0,0.0,0.0,21.9,0.0,4,196,42.44,0.00
81000,24,251,42.2,0.5,0.2,21.1,0.5,47,151,36.02,0.01
81000,38,234,41.6,0.4,0.1,21.9,0.4,52,227,49.63,0.03
81000,40,221,42.7,0.1,0.0,21.1,0.1,51,132,31.98,0.00
81000,9,116,22.8,21.3,0.0,19.8,20.8,3,110,21.87,5.87
81000,21,45,42.2,0.0,0.0,21.8,0.0,3,156,35.66,0.00
82000,40,238,42.9,0.0,0.1,20.8,0.0,50,149,35.48,0.00
82000,38,226,42.4,0.4,0.0,21.2,0.3,45,211,46.86,0.00
82000,24,214,42.6,0.7,0.2,20.4,0.5,51,149,35.39,0.09
82000,9,136,23.0,21.1,0.0,19.9,21.0,3,112,22.42,5.82
82000,21,41,42.1,0.0,0.0,21.8,0.0,5,201,43.13,0.00
83000,38,288,42.8,0.5,0.0,20.7,0.3,55,193,42.82,0.01
83000,40,209,42.9,0.1,0.0,20.8,0.1,41,145,35.64,0.00
83000,24,206,42.9,0.3,0.2,20.6,0.2,47,139,32.52,0.02
83000,9,118,22.8,21.2,0.1,19.8,20.8,4,141,27.38,6.85
83000,21,71,41.2,0.3,0.0,22.3,0.3,8,158,36.48,0.00
84000,40,244,42.9,0.0,0.0,21.1,0.0,49,140,34.77,0.00
84000,24,231,42.9,0.3,0.1,20.8,0.3,48,160,38.10,0.07
84000,38,223,43.3,0.2,0.1,20.4,0.2,49,242,52.70,0.00
84000,9,134,23.0,21.0,0.0,20.0,21.0,1,130,25.40,6.38
84000,21,21,42.0,0.0,0.0,22.0,0.0,1,303,66.34,0.00
85000,38,253,42.7,0.1,0.2,20.9,0.1,53,225,50.82,0.00
85000,24,206,43.1,0.1,0.0,20.7,0.1,40,166,39.42,0.00
85000,40,202,43.1,0.1,0.0,20.8,0.1,51,126,31.19,0.00
85000,9,156,22.9,21.3,0.0,19.9,20.9,2,130,25.20,5.75
85000,21,51,42.2,0.0,0.0,21.8,0.0,4,190,42.75,0.00
86000,38,247,42.4,0.2,0.2,21.1,0.2,54,196,44.04,0.00
86000,40,212,42.4,0.1,0.2,21.3,0.1,46,133,32.21,0.02
86000,9,166,23.0,21.0,0.0,20.0,21.0,1,131,25.89,5.87
86000,24,122,42.8,0.2,0.0,21.0,0.2,25,144,35.54,0.00
86000,21,48,41.9,0.1,0.0,22.1,0.1,5,195,44.11,0.00
87000,38,282,42.5,0.3,0.0,21.1,0.3,61,206,45.75,0.00
87000,40,274,42.7,0.1,0.1,21.1,0.1,59,119,29.25,0.00
87000,24,182,42.5,0.5,0.2,20.8,0.3,38,142,33.56,0.02
87000,9,129,23.0,21.0,0.0,20.0,21.0,1,139,26.89,6.13
87000,21,16,42.1,0.0,0.0,21.9,0.0,2,275,60.08,0.00
88000,38,292,42.3,0.1,0.1,21.5,0.1,53,243,53.21,0.06
88000,40,225,42.3,0.1,0.2,21.4,0.0,37,140,34.45,0.00
88000,24,183,42.0,0.5,0.1,21.4,0.3,36,153,35.42,0.06
88000,9,105,23.2,20.8,0.0,20.0,20.8,2,136,26.92,7.99
88000,21,24,42.0,0.0,0.0,22.0,0.0,1,264,56.28,0.00
89000,40,265,42.1,0.1,0.2,21.5,0.1,51,119,29.49,0.00
89000,38,257,42.6,0.3,0.0,21.0,0.3,49,225,49.79,0.01
89000,24,200,42.9,0.3,0.0,20.6,0.3,44,161,37.69,0.05
89000,9,120,23.0,21.0,0.1,20.0,20.9,4,138,26.82,7.34
89000,21,28,42.2,0.0,0.0,21.8,0.0,2,238,51.93,0.00
90000,38,268,42.2,0.2,0.0,21.5,0.2,38,204,46.26,0.00
90000,40,230,42.9,0.2,0.3,20.5,0.2,62,143,34.81,0.00
90000,24,191,42.6,0.6,0.1,20.7,0.3,43,163,37.94,0.08
90000,9,117,23.0,20.8,0.0,20.1,20.8,2,127,25.00,6.48
90000,21,51,41.2,0.1,0.0,22.7,0.1,9,226,49.60,0.00
91000,38,270,42.3,0.3,0.0,21.3,0.2,52,214,47.15,0.02
91000,40,234,42.4,0.1,0.4,20.9,0.1,49,130,32.19,0.00
91000,24,201,43.4,0.2,0.2,20.2,0.2,41,133,31.60,0.03
91000,9,129,22.8,21.3,0.0,19.8,20.8,2,128,25.20,6.44
91000,21,30,42.2,0.0,0.0,21.8,0.0,3,195,43.53,0.00
92000,40,290,42.1,0.1,0.3,21.5,0.1,57,126,31.12,0.00
92000,38,252,42.9,0.0,0.0,21.0,0.0,37,235,51.12,0.00
92000,24,196,42.9,0.2,0.0,20.9,0.2,33,152,36.36,0.00
92000,9,131,23.1,21.0,0.0,19.9,20.8,3,124,24.01,6.42
92000,21,5,42.2,0.0,0.0,21.8,0.0,2,198,44.77,0.00
93000,40,301,42.8,0.0,0.0,21.1,0.0,53,119,29.51,0.00
93000,38,229,42.5,0.1,0.1,21.3,0.1,47,229,50.07,0.00
93000,24,184,42.8,0.3,0.0,20.9,0.3,34,141,33.48,0.06
93000,9,152,23.0,21.0,0.0,20.0,21.0,2,135,27.16,5.50
94000,38,254,42.5,0.0,0.1,21.3,0.0,37,192,42.61,0.00
