step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_eaten,deaths_body,escapes,plant_intake,meat_intake,stay,n,s,e,w,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,attack_mean,attack_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,gain_mean,kills_young_share,meat_majority,eaten_with_sensor,kills_by_sensor,who_decisions,who_used
640000,853,4.692,0.070,12.87,55969,38209,38,17708,0,2009,1630657.6,61549.6,0.076,0.225,0.208,0.224,0.267,1895,63.98,0.42,41.71,9.45,4.68,9.27,0.00,0.00,17.59,3.17,4.61,9.16,0.073,0.145,72,0.436,0.871,0.115,0.000,0.014,38412,17609,5,0.646,0.000,0.000,0,0.000,0.138,0.025,161.03,23049,6,3.48,0.985,0.002,96,0,0,0.000
650000,848,4.676,0.076,12.99,56127,38162,26,17944,0,2280,1629682.2,62109.7,0.087,0.227,0.209,0.216,0.260,1840,63.99,0.14,41.91,9.46,4.65,9.43,0.00,0.00,17.43,3.55,4.49,9.03,0.073,0.147,66,0.383,0.849,0.131,0.000,0.020,38810,18921,4,0.567,0.000,0.000,0,0.000,0.140,0.022,160.97,23713,6,3.46,0.987,0.001,101,1,0,0.000
660000,830,4.846,0.081,12.99,54218,37078,33,17125,0,2066,1632254.5,59184.9,0.089,0.223,0.202,0.220,0.266,1961,63.95,0.86,41.49,9.56,4.84,9.56,0.00,0.00,17.62,3.25,4.63,9.11,0.076,0.149,71,0.460,0.846,0.139,0.000,0.016,35892,15664,4,0.540,0.095,0.000,0,0.000,0.149,0.030,161.22,22870,7,3.46,0.984,0.004,100,1,0,0.000
670000,836,4.785,0.072,13.17,54664,37258,39,17361,0,2217,1635908.6,60210.0,0.099,0.223,0.201,0.215,0.261,1841,64.00,0.07,42.01,9.44,4.39,9.17,0.00,0.00,17.60,3.85,4.27,8.88,0.069,0.143,63,0.388,0.866,0.115,0.000,0.019,36432,16174,6,0.531,0.000,0.000,0,0.000,0.137,0.024,161.32,22928,8,3.47,0.982,0.002,102,0,0,0.000
680000,851,4.772,0.074,13.12,55379,37989,42,17333,0,2025,1634281.6,60144.1,0.081,0.227,0.207,0.219,0.266,1757,64.00,0.00,41.97,9.16,4.45,9.12,0.00,0.00,17.58,2.75,4.36,8.93,0.070,0.142,61,0.447,0.882,0.105,0.000,0.013,36883,15312,6,0.530,0.000,0.000,0,0.000,0.144,0.027,161.22,23306,7,3.47,0.984,0.014,89,1,0,0.000
690000,836,4.844,0.082,12.98,55783,37887,60,17851,0,2010,1631747.0,61901.9,0.087,0.231,0.212,0.211,0.259,1811,63.98,0.45,41.43,9.56,5.17,9.79,0.00,0.00,17.38,2.47,5.00,9.43,0.081,0.153,56,0.431,0.853,0.132,0.000,0.016,38448,16619,3,0.650,0.000,0.000,0,0.000,0.150,0.030,161.02,23470,6,3.47,0.985,0.005,70,1,0,0.000
700000,857,4.783,0.084,13.05,56461,37824,31,18585,0,2270,1630131.6,64644.9,0.116,0.219,0.200,0.210,0.256,1860,63.99,0.28,41.77,9.32,4.64,9.17,0.00,0.00,17.58,2.94,4.62,9.16,0.072,0.143,55,0.359,0.860,0.126,0.000,0.014,37392,17709,3,0.693,0.000,0.000,0,0.000,0.150,0.031,161.11,22769,10,3.48,0.976,0.000,89,0,0,0.000
710000,855,4.788,0.084,13.29,55311,37503,36,17774,0,2263,1633026.4,61445.2,0.121,0.217,0.198,0.207,0.258,1863,63.98,0.55,42.23,9.40,4.15,9.12,0.00,0.07,17.60,3.95,3.97,8.63,0.065,0.143,59,0.302,0.867,0.118,0.000,0.015,35997,15567,3,0.677,0.000,0.001,0,0.000,0.141,0.025,161.31,22637,7,3.46,0.981,0.005,66,0,0,0.000
720000,850,4.671,0.088,13.49,56231,38456,41,17739,0,2141,1630834.6,61419.6,0.115,0.229,0.210,0.203,0.243,1773,63.96,0.97,43.06,8.66,3.34,8.27,0.00,0.00,17.56,3.75,3.15,7.79,0.052,0.129,75,0.418,0.891,0.094,0.000,0.015,36675,16761,3,0.715,0.000,0.000,0,0.000,0.149,0.028,161.24,24342,8,3.46,0.977,0.007,89,0,0,0.000
730000,842,4.855,0.080,13.35,54992,37652,37,17310,1,2257,1633496.1,59821.3,0.111,0.228,0.206,0.212,0.243,1737,63.94,1.43,42.75,8.55,3.58,8.27,0.00,0.00,17.60,2.80,3.54,8.21,0.056,0.129,72,0.361,0.887,0.105,0.000,0.008,35618,15473,3,0.615,0.082,0.000,0,0.000,0.143,0.025,161.30,24124,8,3.46,0.975,0.007,66,0,0,0.000
740000,873,4.731,0.079,13.21,54782,37038,41,17672,0,2331,1632546.6,61026.6,0.119,0.218,0.198,0.208,0.255,1898,64.00,0.11,42.25,9.14,4.20,9.16,0.00,0.00,17.54,2.91,3.97,8.61,0.066,0.143,62,0.219,0.865,0.118,0.000,0.017,35529,13608,4,0.533,0.000,0.000,0,0.000,0.143,0.025,161.36,21934,7,3.45,0.982,0.001,59,0,0,0.000
750000,858,4.738,0.079,13.43,54679,37222,28,17444,0,2349,1632492.9,60284.8,0.131,0.214,0.191,0.207,0.257,1906,64.00,0.00,42.92,8.47,3.54,8.30,0.00,0.00,17.54,2.72,3.41,8.08,0.055,0.130,66,0.350,0.887,0.093,0.000,0.020,35733,13495,3,0.739,0.000,0.000,0,0.000,0.142,0.027,161.37,22481,7,3.46,0.981,0.001,63,0,0,0.000
760000,843,4.632,0.064,13.60,53512,36325,60,17142,0,2224,1634753.9,59211.2,0.118,0.225,0.202,0.207,0.249,1811,64.00,0.03,42.29,9.01,4.29,8.92,0.00,0.00,17.42,2.63,4.20,8.76,0.067,0.139,71,0.313,0.873,0.115,0.000,0.012,35700,14392,4,0.707,0.000,0.000,0,0.000,0.137,0.025,161.44,22979,7,3.45,0.982,0.000,65,0,0,0.000
770000,852,4.739,0.073,13.58,51464,34992,60,16403,0,1970,1636840.2,56684.7,0.111,0.235,0.222,0.200,0.231,1752,63.99,0.16,42.89,8.53,3.60,8.39,0.00,0.00,17.50,2.87,3.54,8.25,0.056,0.131,62,0.367,0.871,0.109,0.000,0.020,35878,14131,3,0.426,0.337,0.000,0,0.000,0.139,0.024,161.62,21952,7,3.46,0.981,0.006,59,0,0,0.000
780000,832,4.762,0.055,13.24,50765,34875,51,15858,1,1643,1639337.8,55177.1,0.110,0.223,0.212,0.209,0.246,2027,64.00,0.07,41.94,9.13,4.47,9.16,0.00,0.00,17.59,2.76,4.38,8.98,0.070,0.143,56,0.355,0.874,0.115,0.000,0.011,34988,13125,4,0.593,0.000,0.000,0,0.000,0.122,0.017,161.79,20802,7,3.48,0.985,0.002,48,0,0,0.000
790000,848,4.641,0.043,13.33,51204,34735,59,16394,0,1812,1632407.5,56829.9,0.109,0.230,0.213,0.200,0.247,1908,64.00,0.00,41.81,9.65,4.78,9.44,0.00,0.00,17.41,3.60,4.67,9.18,0.075,0.148,72,0.519,0.855,0.126,0.000,0.019,39885,17167,4,0.666,0.000,0.000,0,0.000,0.116,0.016,161.13,21377,4,3.47,0.993,0.001,67,0,0,0.000
800000,848,4.681,0.051,13.15,50637,34639,68,15930,0,1692,1634601.9,55185.2,0.086,0.246,0.232,0.199,0.237,1815,64.00,0.10,42.56,8.71,3.84,8.54,0.00,0.00,17.59,2.47,3.78,8.45,0.060,0.133,71,0.472,0.884,0.103,0.000,0.013,40190,16839,4,0.659,0.000,0.000,0,0.000,0.120,0.017,161.33,22484,5,3.46,0.992,0.005,68,0,0,0.000
810000,847,4.686,0.048,13.01,52772,35876,69,16827,1,1906,1631307.6,58198.3,0.068,0.252,0.239,0.198,0.243,1834,63.98,0.62,42.40,8.92,4.10,8.77,0.00,0.00,17.48,2.57,4.06,8.70,0.064,0.137,78,0.359,0.867,0.111,0.000,0.022,43053,15798,4,0.430,0.234,0.000,0,0.000,0.121,0.017,160.84,22586,4,3.46,0.994,0.004,68,0,0,0.000
820000,842,4.556,0.055,13.09,52350,35163,33,17159,0,2265,1625881.0,59187.6,0.059,0.250,0.245,0.205,0.241,1869,64.00,0.00,41.50,9.77,4.93,9.66,0.00,0.00,17.57,3.45,4.68,9.19,0.077,0.151,68,0.401,0.856,0.131,0.000,0.013,42549,17370,5,0.488,0.171,0.000,0,0.000,0.129,0.020,160.49,22255,4,3.45,0.993,0.002,111,0,0,0.000
830000,859,4.586,0.065,13.06,50613,34676,44,15876,0,1815,1633245.5,54900.7,0.082,0.239,0.230,0.213,0.236,1799,63.92,1.58,42.93,8.75,3.52,8.44,0.00,0.00,17.47,2.97,3.39,8.10,0.055,0.132,80,0.392,0.894,0.090,0.000,0.016,38749,13024,6,0.426,0.078,0.000,0,0.000,0.141,0.026,161.05,21883,6,3.46,0.991,0.003,85,0,0,0.000
840000,839,4.615,0.057,13.07,53443,33570,52,19840,1,1852,1615976.9,70878.7,0.095,0.234,0.226,0.216,0.230,2072,63.98,0.45,42.72,8.91,3.79,8.71,0.00,0.00,17.48,2.60,3.62,8.34,0.059,0.136,62,0.493,0.899,0.097,0.000,0.005,37368,15269,6,0.443,0.149,0.000,0,0.000,0.127,0.018,160.50,21020,28,3.57,0.925,0.001,87,0,0,0.000
850000,843,4.727,0.072,13.29,50727,35381,22,15320,0,1631,1635694.9,53046.3,0.086,0.244,0.246,0.210,0.214,1984,63.98,0.42,42.50,9.01,3.86,8.74,0.00,0.00,17.62,2.76,3.64,8.32,0.060,0.137,64,0.452,0.888,0.104,0.000,0.007,34619,15311,7,0.507,0.000,0.000,0,0.000,0.141,0.024,161.62,21072,8,3.46,0.978,0.007,52,0,0,0.000
860000,842,4.698,0.073,13.55,55193,37641,30,17523,0,2132,1629622.5,60687.6,0.107,0.244,0.239,0.200,0.211,1814,63.96,0.77,42.75,9.12,3.84,8.49,0.00,0.00,17.37,3.89,3.81,8.46,0.060,0.133,72,0.447,0.876,0.114,0.000,0.010,38430,20142,5,0.614,0.000,0.000,0,0.000,0.142,0.024,160.95,23441,6,3.46,0.982,0.004,70,0,0,0.000
870000,854,4.658,0.066,13.46,51885,36093,19,15761,0,1780,1633325.4,54328.6,0.086,0.253,0.255,0.201,0.205,1908,63.98,0.23,43.54,8.05,2.57,7.20,0.00,0.00,17.88,4.02,2.49,7.04,0.040,0.113,72,0.329,0.920,0.069,0.000,0.011,34107,13939,4,0.501,0.000,0.000,0,0.000,0.129,0.019,161.63,22482,8,3.45,0.975,0.002,76,2,0,0.000
880000,852,4.515,0.076,13.32,52980,36417,55,16510,0,1964,1636890.1,57008.5,0.085,0.254,0.245,0.201,0.214,1955,63.98,0.37,42.46,9.05,4.04,9.02,0.00,0.00,17.48,2.77,3.82,8.48,0.063,0.141,74,0.344,0.877,0.113,0.000,0.011,34949,13058,4,0.487,0.000,0.000,0,0.000,0.142,0.025,161.76,22428,8,3.45,0.974,0.001,91,4,0,0.000
890000,855,4.680,0.071,13.39,52908,36649,40,16215,1,1930,1634462.2,55985.8,0.091,0.251,0.242,0.200,0.216,2007,63.97,0.79,42.81,8.68,3.56,8.43,0.00,0.00,17.61,3.29,3.41,8.09,0.056,0.132,65,0.416,0.904,0.078,0.000,0.018,34427,14007,4,0.518,0.000,0.000,0,0.000,0.132,0.019,161.58,21818,8,3.45,0.976,0.006,77,0,0,0.000
900000,839,4.731,0.078,13.36,56271,37850,32,18404,1,2491,1630756.0,63592.3,0.108,0.244,0.233,0.197,0.217,1835,63.97,0.45,42.37,9.24,4.18,8.96,0.00,0.00,17.42,3.52,4.05,8.66,0.065,0.140,68,0.435,0.871,0.107,0.000,0.021,38785,17777,4,0.552,0.011,0.000,0,0.000,0.145,0.026,161.01,24103,6,3.46,0.985,0.000,91,1,0,0.000
910000,854,4.708,0.082,13.53,55798,37673,33,18077,0,2257,1631726.1,62367.0,0.117,0.240,0.232,0.196,0.216,1831,63.98,0.33,41.90,9.39,4.43,9.02,0.00,0.00,17.65,3.91,4.33,8.83,0.069,0.141,70,0.464,0.864,0.123,0.000,0.013,37962,17652,5,0.612,0.000,0.000,0,0.000,0.146,0.028,161.22,24722,6,3.45,0.984,0.004,74,0,0,0.000
920000,841,4.628,0.074,13.35,55730,37480,16,18247,0,2498,1630588.0,62938.2,0.112,0.237,0.231,0.201,0.218,1696,63.97,0.90,41.93,9.35,4.39,9.17,0.00,0.00,17.65,3.36,4.25,8.86,0.069,0.143,61,0.400,0.867,0.117,0.000,0.017,38616,16942,5,0.534,0.000,0.000,0,0.000,0.140,0.024,161.07,25018,6,3.45,0.985,0.006,94,0,0,0.000
930000,850,4.581,0.058,13.39,54040,36136,38,17856,1,2140,1630553.6,61652.7,0.117,0.233,0.230,0.192,0.228,1880,63.95,1.31,41.45,9.40,4.99,9.47,0.00,0.00,17.51,2.57,4.93,9.39,0.078,0.148,63,0.452,0.854,0.131,0.000,0.015,39840,18878,4,0.616,0.000,0.000,0,0.000,0.128,0.020,160.95,23287,5,3.45,0.988,0.002,104,0,0,0.000
940000,844,4.649,0.064,13.34,52969,35406,38,17531,0,2138,1634022.2,60484.4,0.127,0.231,0.223,0.194,0.225,1965,63.99,0.25,41.98,9.10,4.40,9.23,0.00,0.00,17.60,2.70,4.27,8.90,0.069,0.144,69,0.373,0.873,0.117,0.000,0.009,38917,17744,5,0.533,0.000,0.000,0,0.000,0.137,0.023,161.22,22329,5,3.45,0.989,0.006,79,0,0,0.000
950000,854,4.686,0.061,13.36,53545,35811,32,17692,0,1990,1633725.1,61194.8,0.116,0.229,0.221,0.202,0.233,1877,63.91,1.17,42.29,9.12,4.21,9.15,0.00,0.00,17.42,3.02,3.89,8.50,0.066,0.145,82,0.372,0.874,0.108,0.000,0.019,39902,15575,5,0.486,0.137,0.000,0,0.000,0.133,0.022,161.18,23190,6,3.46,0.986,0.005,76,0,0,0.000
960000,830,4.655,0.083,12.87,55083,33955,14,21137,1,2108,1623079.0,74811.0,0.098,0.220,0.215,0.230,0.238,2048,63.85,0.46,41.90,9.68,4.81,9.44,0.01,0.31,17.12,3.23,4.71,9.20,0.075,0.148,92,0.248,0.849,0.136,0.000,0.014,37322,13231,7,0.202,0.143,0.001,0,0.000,0.151,0.030,160.68,22152,30,3.54,0.906,0.002,123,1,0,0.000
970000,846,4.610,0.074,13.09,51539,35203,31,16289,0,1906,1632917.8,55847.0,0.107,0.220,0.203,0.228,0.242,2278,63.94,0.24,41.73,9.86,4.73,9.75,0.00,0.00,17.48,3.53,4.41,8.98,0.074,0.152,70,0.329,0.855,0.132,0.000,0.013,34735,11575,6,0.259,0.274,0.000,0,0.000,0.141,0.025,161.45,20463,6,3.43,0.986,0.002,60,0,0,0.000
980000,844,4.593,0.073,12.82,56012,35485,25,20504,0,2053,1625800.6,72149.8,0.087,0.222,0.210,0.238,0.243,2233,63.88,0.49,42.89,8.44,3.64,8.39,0.00,0.00,17.35,2.38,3.61,8.32,0.057,0.131,78,0.185,0.880,0.104,0.000,0.015,35795,12592,6,0.201,0.179,0.000,0,0.000,0.136,0.023,161.31,21975,21,3.52,0.926,0.002,82,0,0,0.000
990000,834,4.678,0.078,12.79,52591,36732,18,15851,0,1356,1636235.2,54661.6,0.088,0.218,0.211,0.234,0.249,2268,63.82,1.52,42.22,9.03,4.14,8.81,0.00,0.00,17.46,2.80,4.07,8.73,0.065,0.138,79,0.175,0.874,0.119,0.000,0.007,34409,11374,7,0.207,0.000,0.000,0,0.000,0.143,0.025,161.79,21129,8,3.45,0.975,0.005,38,0,0,0.000
1000000,834,4.652,0.068,12.68,52114,34882,37,17195,0,1352,1633399.0,60201.4,0.085,0.205,0.202,0.238,0.270,2237,63.87,0.87,41.12,9.89,5.31,9.79,0.00,0.00,17.44,2.94,5.21,9.57,0.083,0.153,81,0.223,0.839,0.151,0.000,0.010,35256,12598,6,0.305,0.000,0.000,0,0.000,0.135,0.023,161.49,21205,14,3.50,0.962,0.002,67,0,0,0.000
